WEIGHTED DIGRAPH 200 380:
  0 -->  72 ( 21)
  1 --> 198 ( 18)
  2 --> 111 ( 13)
  3 --> 199 ( 37)
  4 -->  15 ( 21)
  4 -->  75 ( 26)
  4 -->  76 ( 34)
  4 --> 149 ( 23)
  4 --> 196 ( 19)
  5 -->  78 ( 35)
  6 -->  55 ( 20)
  6 -->  67 ( 29)
  6 --> 148 ( 24)
  7 -->  45 ( 33)
  8 -->  33 ( 34)
  9 --> 127 ( 21)
 10 -->  14 ( 33)
 10 -->  38 ( 36)
 11 -->  23 ( 13)
 12 --> 146 ( 25)
 13 --> 131 ( 22)
 14 -->  91 ( 19)
 14 --> 105 ( 25)
 14 --> 132 ( 27)
 14 --> 149 ( 37)
 14 --> 164 ( 25)
 15 --> 135 ( 12)
 16 --> 158 ( 18)
 17 -->  77 ( 24)
 18 --> 186 ( 29)
 19 -->  11 ( 31)
 19 -->  67 (  7)
 19 --> 122 ( 25)
 20 -->   6 ( 22)
 20 -->  30 ( 13)
 20 --> 106 ( 34)
 20 --> 132 ( 33)
 20 --> 145 ( 26)
 20 --> 149 ( 34)
 21 -->  74 ( 33)
 22 -->   7 ( 39)
 23 -->  41 ( 30)
 23 -->  71 ( 22)
 23 --> 196 ( 19)
 24 --> 133 ( 39)
 25 -->  15 ( 27)
 25 -->  30 ( 43)
 25 --> 139 ( 16)
 25 --> 147 ( 11)
 26 -->  47 ( 35)
 27 --> 159 ( 32)
 28 -->  20 ( 22)
 29 -->  19 ( 20)
 30 -->  19 ( 22)
 31 --> 190 ( 30)
 32 --> 166 ( 25)
 33 --> 177 ( 26)
 34 --> 156 ( 20)
 35 -->  12 ( 39)
 36 -->  21 ( 13)
 37 -->  57 ( 26)
 38 -->  97 ( 14)
 38 --> 137 ( 25)
 38 --> 165 ( 21)
 39 --> 139 ( 31)
 39 --> 157 ( 16)
 39 --> 165 ( 24)
 40 --> 104 ( 40)
 41 -->   4 ( 15)
 41 -->  15 ( 24)
 41 -->  55 ( 27)
 41 --> 130 ( 34)
 42 --> 168 ( 24)
 43 -->  58 ( 14)
 44 --> 113 ( 13)
 45 --> 137 ( 12)
 46 -->  60 ( 21)
 47 -->  96 ( 12)
 48 --> 142 ( 39)
 49 --> 141 ( 19)
 50 -->  31 ( 27)
 51 -->  10 ( 40)
 51 -->  14 ( 30)
 51 -->  20 ( 24)
 51 -->  87 ( 25)
 52 -->  17 ( 25)
 53 -->  10 ( 24)
 53 -->  25 ( 33)
 53 -->  38 (  8)
 53 -->  62 ( 18)
 53 --> 154 (  6)
 53 --> 176 ( 24)
