WEIGHTED DIGRAPH 188 368:
  0 -->   5 ( 21)
  0 -->  29 ( 35)
  0 -->  49 ( 26)
  0 -->  62 (  9)
  0 -->  78 ( 25)
  0 -->  79 ( 16)
  0 -->  80 ( 34)
  0 -->  82 ( 12)
  0 --> 148 ( 13)
  0 --> 168 ( 33)
  0 --> 181 ( 28)
  1 -->  55 ( 33)
  2 --> 102 ( 15)
  3 --> 156 ( 31)
  4 -->  67 ( 36)
  5 -->  80 ( 42)
  5 --> 130 ( 32)
  5 --> 137 ( 26)
  5 --> 139 ( 22)
  5 --> 152 ( 22)
  5 --> 168 ( 25)
  6 --> 142 ( 16)
  7 --> 166 ( 28)
  8 -->   9 ( 21)
  8 -->  68 ( 33)
  8 --> 166 ( 31)
  8 --> 187 ( 27)
  9 -->  15 ( 16)
  9 -->  33 ( 31)
  9 -->  80 ( 40)
  9 --> 111 ( 41)
 10 -->  19 ( 23)
 10 -->  23 ( 23)
 10 --> 150 ( 29)
 11 -->  10 ( 20)
 12 -->  66 ( 21)
 13 --> 165 ( 25)
 14 --> 120 ( 28)
 15 -->  17 ( 28)
 15 -->  30 (  4)
 15 --> 109 ( 30)
 15 --> 144 ( 19)
 15 --> 161 ( 25)
 16 --> 185 ( 19)
 17 -->   0 ( 34)
 17 -->  35 ( 40)
 17 -->  64 ( 17)
 17 -->  68 ( 34)
 17 --> 107 ( 12)
 18 -->  84 ( 28)
 19 -->  43 ( 18)
 19 -->  46 ( 29)
 20 -->  92 ( 23)
 21 --> 180 ( 41)
 22 --> 121 ( 19)
 23 -->  57 ( 15)
 24 --> 118 ( 19)
 25 -->  18 ( 35)
 26 -->  88 ( 27)
 27 --> 175 (  9)
 28 -->  25 ( 25)
 29 -->   9 ( 14)
 29 -->  15 ( 31)
 29 -->  41 ( 24)
 29 -->  43 ( 32)
 29 -->  68 ( 26)
 29 -->  82 ( 42)
 29 --> 131 ( 13)
 29 --> 181 ( 34)
 30 -->   5 ( 23)
 30 -->  38 ( 27)
 31 -->  73 ( 32)
 32 -->   4 ( 31)
 33 -->  63 ( 20)
 33 --> 107 ( 25)
 33 --> 143 ( 25)
 33 --> 144 ( 42)
 34 -->  22 ( 35)
 35 -->  43 ( 32)
 35 --> 107 ( 29)
 35 --> 139 ( 34)
 35 --> 161 ( 19)
 35 --> 187 ( 27)
 36 --> 169 ( 26)
 37 -->  59 ( 23)
 38 -->  28 ( 28)
 39 -->  30 ( 17)
 40 --> 140 ( 14)
