WEIGHTED DIGRAPH 208 388:
  0 --> 109 ( 31)
  1 -->  23 ( 31)
  1 -->  66 ( 31)
  1 --> 139 ( 25)
  2 -->  19 ( 24)
  3 --> 184 ( 19)
  4 -->  92 ( 22)
  5 -->  10 ( 31)
  6 -->  95 ( 19)
  7 --> 139 ( 24)
  8 -->   4 ( 37)
  9 --> 114 ( 21)
 10 -->  37 ( 26)
 11 -->  59 ( 30)
 12 -->   1 ( 29)
 12 -->   6 ( 26)
 12 -->  54 ( 23)
 12 --> 162 ( 30)
 12 --> 169 ( 20)
 12 --> 189 ( 20)
 12 --> 192 ( 24)
 13 -->  12 ( 26)
 14 -->  82 ( 25)
 15 --> 108 ( 18)
 16 --> 198 ( 30)
 17 -->  27 ( 18)
 17 --> 119 ( 18)
 17 --> 126 ( 40)
 17 --> 160 ( 11)
 18 --> 196 ( 20)
 19 --> 137 ( 17)
 20 -->   1 ( 19)
 20 -->  38 ( 40)
 20 --> 200 ( 36)
 21 -->  98 ( 19)
 22 -->  56 ( 33)
 22 -->  61 ( 21)
 22 -->  78 ( 30)
 22 -->  79 ( 41)
 22 -->  91 ( 39)
 22 --> 140 ( 34)
 23 -->  27 ( 33)
 24 --> 202 ( 38)
 25 -->   3 ( 16)
 26 -->  74 ( 16)
 27 -->  45 ( 30)
 27 -->  66 ( 16)
 27 -->  89 ( 17)
 27 --> 119 ( 23)
 27 --> 144 ( 19)
 27 --> 171 ( 28)
 28 -->  33 ( 17)
 29 -->  63 ( 25)
 30 --> 157 ( 23)
 31 -->  89 ( 30)
 32 -->  23 ( 25)
 32 -->  45 ( 18)
 32 -->  50 ( 18)
 32 -->  56 ( 10)
 32 --> 149 ( 34)
 32 --> 166 ( 26)
 33 -->  24 ( 32)
 34 -->  75 ( 42)
 35 -->  57 ( 11)
 36 -->  28 ( 33)
 37 -->  60 ( 43)
 38 -->  86 ( 40)
 38 -->  91 ( 37)
 38 --> 129 ( 10)
 39 --> 206 ( 17)
 40 -->  57 ( 17)
 41 --> 102 ( 23)
 42 --> 156 ( 18)
 43 --> 195 ( 21)
 44 -->  58 ( 22)
 45 -->   7 ( 24)
 45 -->  12 ( 30)
 45 --> 166 ( 37)
 45 --> 176 ( 36)
 45 --> 181 ( 33)
 45 --> 189 ( 36)
 46 -->  32 ( 22)
 47 -->  96 ( 23)
 48 -->  76 ( 35)
 49 --> 122 ( 28)
 50 -->  23 (  8)
 50 --> 126 ( 27)
 50 --> 154 ( 26)
 50 --> 158 ( 19)
 50 --> 192 ( 15)
 51 -->  45 ( 23)
 51 -->  66 ( 23)
 51 -->  89 ( 16)
