WEIGHTED DIGRAPH 190 370:
  0 -->  69 ( 13)
  0 -->  91 ( 43)
  0 --> 145 ( 26)
  1 -->  73 ( 27)
  1 --> 145 ( 24)
  2 -->  65 ( 24)
  3 --> 130 ( 22)
  4 -->  77 ( 11)
  4 -->  93 ( 23)
  4 --> 125 ( 22)
  4 --> 127 ( 40)
  4 --> 170 ( 21)
  4 --> 184 ( 22)
  5 -->   4 ( 26)
  5 -->  79 (  6)
  5 -->  86 ( 22)
  5 --> 114 ( 39)
  5 --> 145 ( 32)
  6 -->  55 ( 25)
  7 -->  30 ( 25)
  8 --> 141 ( 15)
  9 -->   1 ( 26)
  9 --> 123 ( 34)
  9 --> 139 ( 29)
 10 -->  67 ( 23)
 11 -->  81 ( 34)
 12 -->  64 ( 38)
 13 -->  40 (  8)
 15 --> 103 ( 30)
 16 --> 183 ( 33)
 17 -->  25 ( 35)
 18 -->   1 ( 17)
 18 -->   5 ( 25)
 18 -->  49 ( 14)
 18 --> 171 ( 37)
 18 --> 177 ( 27)
 19 -->  31 ( 31)
 20 --> 172 ( 33)
 21 --> 167 ( 35)
 22 -->  59 ( 21)
 23 --> 149 ( 35)
 24 -->   0 ( 21)
 24 -->   5 ( 16)
 24 -->  35 ( 19)
 24 -->  47 ( 16)
 24 -->  73 ( 38)
 24 --> 123 ( 21)
 24 --> 128 ( 32)
 25 -->  82 ( 24)
 26 -->  33 ( 26)
 27 --> 138 ( 25)
 28 --> 109 ( 21)
 29 -->  38 ( 22)
 30 -->  78 ( 17)
 31 -->  60 ( 24)
 32 -->  56 ( 22)
 32 -->  93 ( 28)
 32 --> 118 ( 23)
 32 --> 170 ( 23)
 33 --> 161 ( 21)
 34 -->  66 ( 24)
 35 -->   9 ( 25)
 35 -->  47 ( 29)
 35 --> 108 ( 32)
 35 --> 127 ( 38)
 37 -->   7 ( 23)
 38 -->  68 ( 30)
 39 -->  23 ( 25)
 40 --> 182 ( 33)
 41 -->  37 ( 35)
 42 --> 110 ( 13)
 43 -->  87 ( 18)
 44 -->  51 ( 36)
 44 -->  56 ( 35)
 44 -->  77 ( 26)
 44 -->  81 ( 19)
 44 --> 139 ( 38)
 45 --> 117 ( 21)
 46 -->  19 ( 13)
 47 -->  32 ( 23)
 47 -->  51 ( 30)
 47 -->  73 ( 13)
 47 --> 100 ( 12)
 47 --> 106 ( 20)
 47 --> 114 (  4)
 47 --> 166 ( 31)
 48 --> 163 ( 31)
 49 --> 112 ( 17)
 50 --> 175 ( 24)
 51 -->  18 ( 45)
 51 -->  56 ( 40)
 51 --> 100 ( 45)
 51 --> 123 ( 44)
 51 --> 132 (  8)
 52 --> 168 ( 28)
 53 --> 120 ( 30)
 54 -->  80 ( 33)
 55 -->  86 ( 12)
 56 -->   1 ( 23)
 56 -->  72 ( 32)
 56 --> 158 ( 32)
 56 --> 162 ( 15)
 57 -->  24 ( 34)
 57 --> 184 ( 31)
 58 --> 160 (  9)
 59 --> 134 ( 27)
 60 --> 169 ( 21)
 61 -->  99 ( 26)
 62 --> 186 ( 31)
 63 -->  16 (  8)
 64 -->  13 ( 37)
 65 -->  12 ( 21)
 66 -->  74 ( 36)
 67 --> 111 ( 33)
 68 --> 131 ( 23)
 69 -->   9 ( 28)
 69 --> 112 ( 34)
 69 --> 147 ( 15)
 70 -->  17 ( 20)
 71 --> 105 ( 27)
 72 -->  92 ( 27)
 73 -->  18 ( 18)
 73 -->  44 ( 28)
 73 --> 140 ( 28)
 73 --> 174 ( 21)
 73 --> 189 ( 45)
 74 --> 133 ( 19)
