WEIGHTED DIGRAPH 224 404:
  0 -->   1 ( 19)
  1 -->  45 ( 25)
  2 -->   6 ( 29)
  2 --> 161 ( 23)
  2 --> 171 ( 34)
  3 -->  30 ( 21)
  4 -->  90 ( 14)
  5 --> 148 ( 20)
  6 --> 110 ( 26)
  6 --> 133 ( 40)
  6 --> 161 ( 23)
  6 --> 204 ( 33)
  7 -->  13 ( 39)
  8 --> 118 ( 35)
  9 -->  69 ( 22)
 10 --> 123 ( 15)
 11 -->  68 ( 26)
 12 -->  92 ( 37)
 13 --> 198 ( 23)
 14 -->  47 ( 22)
 15 --> 154 ( 19)
 16 -->  67 ( 21)
 17 -->  29 ( 21)
 17 --> 108 ( 31)
 17 --> 156 ( 40)
 18 --> 217 ( 25)
 19 -->  29 ( 23)
 19 -->  79 ( 22)
 19 --> 108 ( 26)
 19 --> 131 ( 39)
 20 --> 100 ( 34)
 21 --> 160 ( 32)
 22 --> 126 ( 27)
 22 --> 153 ( 32)
 23 -->  16 ( 17)
 24 --> 136 ( 23)
 25 -->  54 ( 25)
 26 -->  42 ( 27)
 27 -->  86 ( 17)
 27 --> 126 ( 31)
 28 --> 177 ( 30)
 29 -->  42 ( 19)
 29 -->  98 ( 28)
 29 --> 109 ( 28)
 29 --> 156 ( 24)
 30 --> 178 ( 33)
 31 --> 130 ( 22)
 32 --> 195 ( 34)
 33 -->  27 ( 42)
 33 --> 119 ( 24)
 33 --> 162 ( 39)
 34 --> 150 ( 34)
 35 --> 163 ( 28)
 36 -->  10 ( 23)
 37 -->  97 ( 41)
 37 --> 165 ( 34)
 38 -->  26 ( 15)
 38 -->  37 ( 32)
 38 --> 109 ( 32)
 38 --> 168 ( 30)
 39 -->  25 ( 38)
 40 -->  33 ( 29)
 40 --> 110 ( 30)
 40 --> 184 ( 34)
 40 --> 204 ( 21)
 41 -->  38 ( 42)
 41 --> 153 ( 25)
 41 --> 156 (  8)
 42 -->  91 ( 41)
 43 --> 191 ( 22)
 44 --> 105 ( 27)
 45 -->  62 ( 30)
 45 --> 156 ( 14)
 45 --> 161 ( 15)
 45 --> 204 ( 23)
 46 --> 144 ( 19)
 47 -->  95 ( 15)
 48 --> 212 ( 16)
 49 --> 138 ( 16)
 50 --> 222 ( 16)
 51 --> 172 ( 28)
 52 --> 207 ( 11)
 53 --> 107 ( 24)
 54 --> 205 ( 24)
 55 -->  96 ( 18)
 56 -->   2 ( 34)
 56 -->  53 ( 25)
 56 -->  64 ( 10)
 56 --> 129 ( 25)
 56 --> 154 ( 32)
 56 --> 161 ( 23)
 56 --> 168 ( 29)
 57 --> 183 (  7)
 58 -->  70 ( 32)
 59 -->  49 ( 25)
 60 --> 119 ( 49)
 60 --> 142 ( 27)
 60 --> 176 ( 40)
 61 -->  39 ( 33)
 62 --> 218 ( 12)
 63 -->  32 ( 25)
 64 -->  19 ( 22)
 64 -->  97 ( 17)
 64 -->  99 ( 22)
 64 --> 176 ( 20)
 64 --> 202 ( 31)
 65 --> 181 ( 17)
 66 -->  48 ( 23)
 67 -->  72 ( 36)
 68 --> 157 ( 33)
 69 --> 166 ( 37)
 70 -->  36 ( 39)
 71 --> 121 ( 28)
 72 --> 199 ( 28)
 73 -->  59 ( 22)
 74 --> 170 ( 15)
 75 -->  82 ( 21)
 76 --> 112 ( 12)
 77 -->  19 ( 24)
 77 -->  33 ( 35)
 77 -->  86 ( 26)
 77 --> 126 ( 16)
 77 --> 133 ( 31)
 77 --> 161 ( 41)
 77 --> 194 ( 15)
 78 --> 173 ( 29)
 79 -->  99 ( 33)
 79 --> 113 ( 17)
 79 --> 127 ( 38)
 79 --> 171 ( 22)
 79 --> 190 ( 32)
 80 --> 113 ( 14)
 80 --> 135 ( 21)
 80 --> 204 ( 35)
 81 --> 174 ( 28)
 82 --> 128 ( 23)
 83 --> 114 ( 39)
 84 -->  89 ( 34)
 85 --> 117 ( 19)
 86 -->  56 ( 29)
 86 -->  98 ( 22)
 86 --> 133 ( 25)
 86 --> 156 ( 34)
 86 --> 161 ( 18)
 87 -->  40 ( 17)
 87 -->  77 ( 14)
 87 -->  97 ( 16)
 88 --> 139 ( 15)
 89 --> 187 ( 22)
 90 -->  28 ( 11)
 91 -->  79 ( 20)
 91 --> 135 ( 26)
 91 --> 153 ( 28)
 91 --> 201 ( 10)
 91 --> 204 ( 17)
 92 -->  55 ( 23)
 93 --> 146 ( 16)
 94 -->  84 ( 18)
 95 --> 155 ( 20)
 96 --> 179 ( 23)
 97 -->  17 ( 29)
 97 -->  19 ( 24)
 97 -->  29 ( 29)
 97 -->  80 ( 26)
 97 --> 140 ( 24)
 97 --> 153 ( 33)
 97 --> 162 ( 36)
 98 --> 143 ( 27)
 98 --> 171 ( 37)
 98 --> 183 ( 28)
 98 --> 204 ( 14)
 99 -->  19 ( 17)
 99 --> 110 ( 27)
 99 --> 119 ( 20)
 99 --> 127 ( 36)
 99 --> 132 ( 17)
 99 --> 142 ( 28)
 99 --> 154 ( 29)
100 --> 215 ( 28)
101 -->  37 ( 24)
102 -->  57 ( 13)
103 -->   9 ( 22)
104 --> 145 ( 26)
105 -->  24 ( 27)
106 --> 124 ( 10)
107 --> 192 ( 42)
108 -->   6 ( 20)
108 --> 176 ( 38)
108 --> 190 (  8)
109 -->  17 ( 25)
109 -->  85 ( 12)
109 --> 161 ( 27)
109 --> 184 ( 35)
110 -->  19 ( 31)
110 --> 129 ( 20)
110 --> 156 ( 21)
110 --> 176 ( 31)
111 -->  43 ( 29)
112 --> 197 ( 36)
113 -->  56 ( 34)
113 --> 141 ( 16)
113 --> 142 ( 30)
114 -->   3 ( 21)
115 --> 167 ( 23)
116 --> 151 ( 28)
117 -->  61 ( 24)
118 --> 147 (  9)
119 -->  19 (  9)
119 -->  29 ( 14)
119 -->  80 ( 27)
119 -->  87 ( 23)
119 --> 131 ( 22)
119 --> 135 ( 16)
119 --> 140 (  8)
119 --> 142 ( 23)
119 --> 184 ( 43)
120 --> 111 ( 26)
121 --> 209 ( 28)
122 --> 223 ( 34)
123 --> 122 ( 20)
124 --> 169 (  4)
125 --> 127 ( 34)
126 -->  15 ( 25)
126 -->  64 ( 21)
126 -->  98 ( 32)
127 -->  21 ( 39)
127 -->  23 ( 13)
127 -->  42 ( 14)
128 --> 158 ( 27)
129 -->  27 ( 49)
129 -->  37 ( 25)
129 -->  80 ( 11)
129 -->  86 ( 33)
129 -->  97 ( 13)
129 --> 108 ( 28)
129 --> 132 ( 21)
129 --> 202 ( 22)
130 -->  75 ( 44)
131 -->   6 ( 27)
131 -->  45 ( 33)
131 -->  97 ( 33)
131 --> 133 ( 28)
131 --> 143 ( 31)
131 --> 162 ( 22)
131 --> 194 ( 16)
132 -->  15 ( 17)
132 -->  45 ( 25)
132 -->  77 (  8)
132 -->  83 ( 20)
132 --> 109 ( 20)
132 --> 127 ( 39)
132 --> 141 ( 35)
132 --> 171 ( 22)
132 --> 183 ( 12)
133 -->  64 ( 21)
133 --> 127 ( 15)
133 --> 140 ( 19)
133 --> 154 ( 25)
134 --> 102 ( 30)
135 --> 140 ( 18)
136 -->  34 ( 16)
137 --> 206 ( 30)
138 -->  12 ( 26)
139 --> 208 ( 34)
140 -->   6 ( 31)
140 -->  15 ( 31)
140 -->  56 ( 18)
140 -->  58 ( 31)
140 -->  79 (  8)
140 --> 109 ( 25)
140 --> 141 ( 29)
140 --> 204 ( 23)
141 -->  22 ( 26)
141 --> 109 ( 20)
141 --> 119 ( 16)
141 --> 190 ( 12)
141 --> 194 ( 34)
142 -->  22 ( 19)
142 -->  37 ( 20)
142 --> 141 ( 28)
142 --> 156 ( 20)
142 --> 183 ( 25)
143 -->  38 ( 17)
143 --> 141 ( 36)
143 --> 162 ( 26)
143 --> 194 ( 34)
143 --> 202 ( 33)
144 -->  93 ( 20)
145 --> 140 ( 25)
146 --> 137 ( 27)
147 --> 101 ( 46)
148 --> 196 ( 37)
149 --> 193 ( 33)
150 -->  66 (  6)
151 --> 132 ( 10)
152 -->   4 ( 13)
153 -->  60 ( 38)
153 --> 140 ( 24)
154 -->  40 ( 21)
154 -->  80 ( 25)
154 --> 141 ( 23)
154 --> 184 ( 25)
155 --> 200 ( 35)
156 -->  80 ( 35)
156 --> 133 ( 12)
157 -->   0 ( 18)
158 -->  11 ( 26)
159 --> 213 ( 23)
160 -->  46 ( 32)
161 -->  22 ( 27)
161 -->  27 ( 26)
162 -->  99 ( 20)
162 --> 171 ( 21)
163 -->  76 ( 33)
164 --> 168 ( 20)
164 --> 171 ( 31)
165 -->  44 ( 34)
166 --> 115 ( 34)
167 -->  78 ( 22)
168 -->   2 ( 24)
168 --> 190 ( 24)
169 --> 109 ( 12)
170 --> 211 ( 28)
171 --> 161 ( 16)
171 --> 190 ( 37)
172 -->  73 (  9)
173 -->  20 ( 16)
174 --> 221 ( 17)
175 --> 134 ( 19)
176 -->  26 ( 34)
176 -->  45 ( 24)
176 --> 140 ( 30)
176 --> 142 ( 14)
177 -->  56 ( 38)
178 --> 175 ( 24)
179 --> 216 ( 29)
180 --> 116 ( 45)
181 -->  35 ( 29)
182 --> 189 ( 32)
183 -->  64 ( 36)
183 -->  77 ( 28)
183 -->  86 ( 29)
183 --> 186 ( 40)
183 --> 201 ( 25)
184 -->  38 ( 24)
185 --> 106 ( 25)
186 -->   7 ( 26)
187 --> 190 ( 14)
188 --> 219 ( 24)
189 -->   8 (  9)
190 -->  45 ( 26)
190 -->  80 ( 24)
190 --> 149 ( 21)
190 --> 153 ( 36)
190 --> 161 ( 25)
191 --> 125 ( 31)
192 -->  52 ( 30)
193 --> 103 ( 32)
194 -->  29 ( 27)
194 -->  80 ( 23)
194 -->  97 ( 28)
194 --> 127 ( 30)
195 --> 127 ( 10)
196 --> 214 ( 26)
197 --> 152 ( 33)
198 --> 180 ( 34)
199 -->  50 ( 26)
200 --> 159 ( 18)
201 -->  27 ( 15)
201 -->  38 ( 22)
201 -->  45 ( 26)
201 -->  86 ( 30)
201 --> 135 ( 23)
201 --> 164 ( 14)
201 --> 171 ( 20)
201 --> 190 ( 29)
202 -->  80 ( 11)
202 --> 162 ( 39)
203 --> 104 ( 25)
204 -->  22 ( 34)
204 -->  86 ( 31)
