WEIGHTED DIGRAPH 204 384:
  0 -->   1 ( 34)
  0 --> 148 ( 27)
  0 --> 160 ( 20)
  0 --> 173 ( 22)
  1 -->   7 ( 32)
  1 -->  78 ( 28)
  1 -->  85 ( 16)
  2 --> 106 ( 32)
  2 --> 108 ( 28)
  2 --> 126 ( 16)
  2 --> 161 ( 28)
  2 --> 165 ( 33)
  3 -->   5 ( 14)
  4 --> 141 ( 15)
  5 --> 138 ( 26)
  6 --> 185 ( 24)
  7 -->  31 ( 39)
  7 -->  65 ( 28)
  7 --> 102 ( 21)
  7 --> 158 ( 11)
  7 --> 199 ( 14)
  8 --> 167 ( 12)
  9 -->  89 ( 25)
 10 --> 166 ( 23)
 11 -->  73 ( 28)
 12 --> 127 ( 32)
 13 -->  58 ( 21)
 14 -->  91 ( 31)
 15 --> 130 ( 27)
 16 -->  65 ( 16)
 16 --> 112 ( 30)
 16 --> 193 ( 34)
 17 -->   1 ( 23)
 17 -->  51 ( 22)
 17 -->  65 ( 20)
 17 -->  98 ( 21)
 18 -->  27 ( 39)
 18 -->  29 ( 15)
 18 -->  47 ( 27)
 18 -->  78 (  8)
 18 --> 125 ( 42)
 18 --> 158 ( 24)
 19 -->  69 ( 22)
 20 --> 199 ( 18)
 21 -->  72 ( 40)
 22 -->  17 ( 14)
 22 --> 145 ( 28)
 22 --> 165 ( 32)
 22 --> 168 ( 21)
 23 -->  57 ( 22)
 23 --> 135 ( 35)
 23 --> 145 ( 15)
 24 -->   6 ( 14)
 25 -->  30 ( 30)
 25 --> 111 ( 34)
 25 --> 125 ( 25)
 25 --> 175 ( 33)
 26 --> 115 ( 18)
 27 -->  38 ( 18)
 27 --> 107 ( 17)
 27 --> 112 ( 32)
 28 --> 187 ( 28)
 29 -->  70 ( 20)
 29 --> 147 ( 31)
 29 --> 186 ( 25)
 30 --> 107 ( 29)
 30 --> 119 ( 22)
 30 --> 122 ( 38)
 30 --> 137 ( 44)
 30 --> 199 ( 14)
 31 -->   1 ( 17)
 31 -->  25 ( 22)
 31 -->  33 ( 43)
 31 -->  35 ( 36)
 31 -->  79 ( 26)
 31 -->  86 ( 27)
 31 --> 111 ( 34)
 31 --> 125 ( 24)
 31 --> 145 ( 19)
 31 --> 195 ( 30)
 32 -->  71 ( 15)
 33 -->  11 ( 38)
 34 --> 136 ( 35)
 35 -->   7 ( 34)
 35 -->  48 ( 13)
 36 -->   1 ( 16)
 36 --> 126 ( 19)
 36 --> 149 ( 14)
 36 --> 171 ( 22)
 36 --> 199 ( 43)
 37 --> 189 ( 30)
 38 -->   2 ( 20)
 38 -->  47 ( 30)
 38 -->  65 ( 29)
 38 -->  98 ( 18)
 38 --> 102 ( 34)
 38 --> 106 ( 39)
 39 --> 188 ( 22)
 40 -->  61 ( 27)
 41 --> 170 ( 27)
 42 --> 110 ( 20)
 43 --> 154 ( 25)
 44 --> 172 ( 31)
 45 --> 151 (  9)
 46 -->  50 ( 33)
 47 -->  57 ( 16)
 47 --> 113 ( 20)
 47 --> 122 ( 15)
 47 --> 165 ( 28)
 47 --> 175 ( 20)
 47 --> 193 ( 15)
 48 -->  63 ( 30)
 49 --> 143 ( 12)
 50 -->   3 ( 20)
 51 --> 108 ( 15)
