WEIGHTED DIGRAPH 208 388:
  0 -->  52 ( 31)
  1 --> 166 (  9)
  2 -->  56 ( 18)
  2 -->  72 ( 16)
  2 --> 181 ( 29)
  3 -->  57 ( 15)
  4 -->  87 ( 29)
  5 -->  16 ( 29)
  5 -->  20 ( 20)
  5 -->  23 ( 39)
  5 --> 108 ( 17)
  6 --> 138 ( 40)
  7 -->  63 ( 35)
  8 --> 200 ( 21)
  9 --> 161 ( 36)
 10 --> 183 ( 39)
 11 --> 102 ( 35)
 12 -->   0 ( 31)
 13 --> 144 ( 25)
 14 -->  17 ( 33)
 14 -->  50 ( 12)
 14 -->  55 ( 12)
 14 -->  60 ( 12)
 14 --> 125 ( 29)
 15 --> 132 ( 30)
 16 -->  71 ( 30)
 16 --> 127 (  5)
 17 -->  64 ( 25)
 17 -->  75 ( 28)
 17 -->  88 ( 17)
 17 --> 125 ( 29)
 17 --> 153 ( 18)
 17 --> 158 ( 40)
 17 --> 165 ( 31)
 17 --> 171 ( 27)
 18 -->  99 ( 41)
 19 -->  76 (  9)
 19 --> 108 ( 37)
 20 -->   2 ( 12)
 20 -->  17 ( 24)
 20 -->  64 ( 33)
 20 -->  71 ( 27)
 20 -->  72 ( 39)
 20 -->  77 ( 24)
 20 --> 114 ( 25)
 20 --> 127 ( 30)
 21 -->  72 ( 15)
 21 --> 201 ( 16)
 22 -->  14 ( 33)
 22 -->  70 ( 18)
 22 -->  72 ( 16)
 22 --> 118 ( 36)
 22 --> 173 ( 27)
 23 -->  55 ( 31)
 23 -->  88 ( 24)
 23 --> 127 ( 33)
 23 --> 148 ( 24)
 23 --> 150 ( 27)
 23 --> 153 ( 45)
 24 -->  34 ( 23)
 25 -->   5 ( 13)
 25 -->  71 ( 20)
 25 -->  84 ( 34)
 25 --> 125 ( 14)
 25 --> 207 ( 20)
 26 -->  49 ( 37)
 27 -->  80 ( 28)
 28 --> 129 ( 30)
 29 --> 108 ( 21)
 29 --> 114 ( 20)
 29 --> 180 ( 17)
 30 --> 172 ( 16)
 31 --> 205 ( 30)
