WEIGHTED DIGRAPH 192 372:
  0 --> 143 ( 24)
  1 -->  56 ( 34)
  2 -->  41 ( 26)
  3 -->  78 ( 29)
  4 -->  18 ( 33)
  5 -->  43 ( 19)
  5 --> 114 ( 14)
  6 -->  30 ( 23)
  7 --> 117 ( 21)
  8 --> 146 ( 33)
  9 -->  13 ( 37)
  9 -->  36 ( 37)
  9 -->  45 ( 22)
  9 -->  63 (  5)
  9 -->  94 ( 32)
  9 --> 133 ( 20)
  9 --> 168 ( 39)
 10 -->  20 ( 24)
 10 --> 112 ( 37)
 10 --> 189 ( 36)
 11 --> 109 ( 28)
 12 -->  52 ( 39)
 13 -->  20 ( 33)
 13 --> 178 ( 19)
 14 -->  70 ( 24)
 15 -->  50 ( 20)
 16 --> 166 ( 31)
 17 -->  12 ( 22)
 18 -->  24 ( 30)
 19 --> 156 ( 21)
 20 --> 113 ( 30)
 20 --> 157 ( 19)
 20 --> 183 ( 27)
 21 -->  33 ( 27)
 22 -->  87 ( 23)
 23 -->  75 ( 14)
 23 --> 104 ( 39)
 23 --> 128 ( 30)
 24 -->  51 ( 33)
 25 --> 119 ( 15)
 26 -->  68 ( 19)
 27 -->   5 ( 34)
 27 -->  31 ( 34)
 27 --> 125 ( 22)
 28 --> 110 ( 14)
 29 -->   8 ( 18)
 29 -->  10 ( 31)
 29 -->  20 ( 41)
 29 -->  23 ( 34)
 29 -->  31 ( 41)
 29 --> 129 ( 27)
 29 --> 135 ( 21)
 29 --> 153 ( 20)
 29 --> 188 ( 34)
 30 -->  62 ( 16)
 31 --> 113 ( 30)
 31 --> 186 ( 11)
 32 --> 177 ( 25)
 33 -->  14 ( 23)
 34 -->  83 ( 16)
 35 -->  38 ( 14)
 36 -->  27 ( 39)
 36 -->  45 ( 19)
 36 -->  55 ( 36)
 36 -->  85 ( 26)
 36 --> 125 ( 34)
 36 --> 183 ( 26)
 37 --> 152 ( 21)
 38 --> 189 ( 19)
 39 --> 122 ( 25)
 40 --> 100 ( 36)
 41 -->  79 ( 35)
 42 -->  89 ( 39)
 43 -->  27 ( 18)
 43 -->  47 ( 24)
 43 -->  85 ( 17)
 43 --> 160 ( 12)
 43 --> 186 ( 29)
 44 --> 141 ( 27)
 45 -->  49 ( 19)
 45 -->  80 ( 26)
 45 --> 131 ( 21)
 45 --> 165 ( 35)
 46 --> 103 ( 15)
 47 -->  13 ( 18)
 47 -->  55 ( 22)
 47 -->  75 ( 31)
 47 --> 157 ( 20)
 47 --> 190 ( 34)
 48 -->   3 ( 31)
 49 -->  20 ( 26)
 49 -->  31 (  9)
 49 --> 113 ( 28)
 49 --> 149 ( 36)
 49 --> 178 ( 28)
 50 --> 161 ( 18)
 51 --> 180 ( 35)
 52 -->  53 ( 16)
 53 -->  69 ( 15)
 54 -->  96 ( 34)
 54 --> 189 ( 25)
 55 -->  43 ( 39)
 55 --> 128 ( 30)
 55 --> 144 ( 34)
 56 --> 132 ( 35)
 57 --> 137 (  6)
 58 --> 191 ( 24)
 59 -->  46 ( 20)
 60 -->  73 ( 17)
 61 --> 144 ( 32)
 62 --> 102 ( 28)
 63 -->  13 ( 16)
 63 -->  72 ( 40)
 63 --> 127 ( 32)
 63 --> 135 ( 23)
 63 --> 189 ( 27)
 64 --> 101 ( 31)
 65 -->  42 ( 21)
 66 -->   2 ( 14)
 67 -->  11 ( 32)
 68 -->  95 ( 35)
 69 -->  99 ( 28)
 70 -->   1 ( 41)
 71 -->  40 ( 24)
 71 -->  94 ( 28)
 71 --> 112 ( 34)
 71 --> 118 ( 40)
 71 --> 127 ( 34)
 71 --> 139 ( 33)
 71 --> 160 ( 28)
 71 --> 178 ( 21)
 72 --> 135 ( 38)
 72 --> 169 ( 46)
 73 --> 111 ( 28)
 74 -->  29 ( 31)
 74 -->  85 ( 25)
 74 -->  86 ( 30)
 74 --> 149 ( 41)
 74 --> 168 ( 27)
 74 --> 175 ( 22)
 75 -->  71 ( 17)
 75 -->  80 ( 35)
 75 -->  92 ( 13)
 75 --> 134 ( 33)
 75 --> 145 ( 15)
 76 --> 184 ( 31)
 77 --> 118 ( 28)
 78 -->  64 ( 25)
 79 -->   0 ( 27)
 80 -->  20 ( 31)
 80 -->  23 ( 34)
 80 --> 118 ( 25)
 80 --> 134 ( 38)
 81 -->  58 ( 30)
 82 -->   4 ( 25)
 83 -->  28 ( 21)
 84 --> 140 ( 27)
 85 -->  10 ( 25)
 85 -->  45 ( 28)
 85 -->  75 ( 25)
 85 --> 112 ( 12)
 85 --> 131 ( 23)
 85 --> 153 ( 27)
 85 --> 170 ( 32)
 86 -->  20 ( 21)
 86 --> 125 ( 28)
 87 --> 116 ( 22)
 88 --> 126 ( 16)
 89 --> 163 ( 12)
 90 --> 124 ( 25)
 91 --> 173 ( 16)
 92 -->  13 ( 32)
 92 -->  49 ( 34)
 92 -->  74 ( 25)
 92 --> 147 ( 17)
 92 --> 149 ( 33)
 92 --> 153 ( 14)
 92 --> 188 ( 11)
 93 -->  72 ( 28)
 94 -->  80 ( 33)
 94 --> 134 ( 20)
 94 --> 190 ( 18)
 95 --> 107 ( 27)
 96 -->  29 ( 18)
 96 -->  74 ( 21)
 96 --> 165 ( 35)
 96 --> 183 ( 37)
 96 --> 186 ( 23)
 97 --> 131 ( 31)
 98 -->  39 ( 41)
 99 -->  88 ( 20)
100 --> 154 ( 29)
101 --> 106 ( 26)
102 --> 188 ( 28)
103 --> 151 ( 23)
104 -->  54 ( 27)
104 -->  55 ( 25)
104 --> 114 ( 26)
104 --> 153 ( 24)
105 --> 182 ( 39)
106 --> 158 ( 29)
107 -->  35 ( 36)
108 -->  25 ( 14)
109 -->  44 ( 29)
110 --> 148 ( 29)
111 --> 155 ( 25)
112 -->  31 ( 34)
112 --> 147 ( 19)
113 -->   5 ( 39)
113 -->  71 ( 16)
113 --> 127 ( 17)
113 --> 144 ( 25)
