WEIGHTED DIGRAPH 234 414:
  0 --> 161 ( 14)
  1 --> 216 ( 45)
  2 --> 217 ( 23)
  3 -->   5 ( 38)
  3 -->  62 ( 20)
  3 --> 168 ( 33)
  3 --> 190 ( 19)
  4 --> 153 ( 23)
  5 --> 124 ( 20)
  5 --> 227 ( 32)
  6 --> 133 ( 28)
  7 --> 117 ( 26)
  8 -->  84 ( 25)
  9 -->  16 ( 23)
 10 --> 115 ( 20)
 11 -->  15 ( 28)
 12 -->   1 ( 27)
 13 --> 131 ( 34)
 14 -->  46 ( 30)
 14 -->  65 ( 22)
 14 -->  78 ( 12)
 14 --> 170 ( 24)
 15 --> 151 ( 16)
 16 -->  53 ( 16)
 17 -->  52 ( 42)
 18 -->   9 ( 30)
 19 -->  64 ( 35)
 20 --> 214 ( 28)
 21 -->  28 ( 23)
 21 -->  65 ( 32)
 21 --> 104 ( 19)
 21 --> 198 ( 18)
 22 -->  26 ( 20)
 22 --> 198 ( 27)
 22 --> 230 ( 44)
 23 -->  73 ( 24)
 24 --> 172 ( 39)
 25 -->  54 ( 11)
 26 -->  47 ( 25)
 26 -->  88 ( 40)
 27 --> 173 ( 43)
 28 -->   5 ( 25)
 28 -->  86 ( 19)
 28 --> 104 ( 35)
 28 --> 156 ( 26)
 28 --> 177 ( 17)
 29 --> 193 (  8)
 30 --> 158 ( 29)
 31 --> 174 ( 32)
 32 --> 185 ( 33)
 33 -->  74 ( 29)
 34 -->  32 ( 33)
 35 -->   4 ( 34)
 36 --> 135 ( 25)
 37 --> 119 ( 31)
 38 -->  31 (  9)
 39 -->  26 ( 25)
 39 -->  93 ( 25)
 39 --> 109 ( 25)
 39 --> 207 ( 20)
 40 -->  35 ( 25)
 41 -->  90 ( 30)
 42 -->  21 ( 26)
 42 --> 113 ( 18)
 42 --> 138 ( 35)
 42 --> 168 ( 30)
 42 --> 221 ( 29)
 43 -->  22 ( 23)
 43 -->  66 ( 28)
 43 -->  78 ( 29)
 43 --> 109 ( 26)
 43 --> 142 ( 12)
 43 --> 156 ( 29)
 44 --> 124 ( 20)
 44 --> 204 ( 18)
 44 --> 227 ( 18)
 45 --> 181 ( 31)
 46 -->   3 ( 22)
 46 -->   5 ( 33)
 46 -->  86 ( 29)
 46 -->  88 ( 17)
 46 --> 149 ( 17)
 47 -->  89 ( 31)
 47 -->  92 ( 23)
 47 --> 168 ( 19)
 47 --> 177 ( 34)
 48 -->  86 ( 22)
 48 --> 100 ( 34)
 48 --> 103 ( 27)
 48 --> 125 ( 29)
 48 --> 142 ( 20)
 48 --> 169 ( 42)
 48 --> 204 ( 18)
