WEIGHTED DIGRAPH 212 392:
  0 -->  77 ( 31)
  1 --> 210 ( 24)
  2 --> 168 ( 21)
  3 -->  36 ( 23)
  3 --> 122 ( 24)
  4 --> 137 ( 29)
  5 -->  50 ( 29)
  6 --> 112 ( 20)
  7 --> 165 ( 17)
  8 -->  54 ( 24)
  9 --> 149 ( 33)
 10 -->  98 ( 14)
 10 --> 100 (  8)
 10 --> 143 ( 26)
 10 --> 161 ( 18)
 10 --> 171 ( 24)
 10 --> 181 (  8)
 10 --> 189 ( 19)
 11 -->  26 ( 29)
 12 -->  90 ( 18)
 13 -->  67 ( 25)
 13 --> 152 ( 32)
 13 --> 187 ( 35)
 14 --> 125 ( 27)
 15 --> 119 ( 19)
 16 -->  15 ( 12)
 17 -->  58 (  6)
 18 --> 203 ( 32)
 19 --> 162 ( 21)
 20 --> 109 ( 18)
 21 -->   3 ( 20)
 21 -->  34 ( 32)
 21 -->  47 ( 12)
 21 -->  64 ( 16)
 21 -->  72 ( 21)
 21 -->  98 ( 43)
 21 -->  99 ( 25)
 21 --> 105 ( 29)
 21 --> 145 ( 31)
 21 --> 160 ( 26)
 21 --> 187 ( 30)
 21 --> 205 ( 23)
 22 --> 167 ( 39)
 23 --> 178 ( 15)
 24 -->  92 ( 13)
 25 -->  53 ( 23)
 26 -->  42 ( 16)
 27 -->  94 ( 43)
 28 --> 163 ( 26)
 29 -->  33 ( 21)
 29 --> 199 ( 26)
 30 -->  48 ( 20)
 31 --> 184 ( 16)
 32 -->  91 ( 30)
 33 --> 201 ( 28)
 34 -->  73 ( 16)
 34 -->  83 ( 30)
 34 --> 116 ( 30)
 34 --> 140 ( 20)
 34 --> 161 ( 26)
 34 --> 188 ( 23)
 35 -->  10 ( 16)
 35 -->  47 ( 25)
 35 --> 117 ( 32)
 35 --> 143 ( 22)
 35 --> 202 ( 35)
 36 -->  29 ( 27)
 36 --> 107 ( 40)
 36 --> 156 ( 45)
 36 --> 171 ( 18)
 36 --> 208 ( 29)
 37 -->  68 ( 26)
 38 -->  13 ( 16)
 38 -->  44 ( 39)
 38 -->  99 ( 25)
 38 --> 161 ( 23)
 39 --> 118 ( 42)
 40 --> 196 ( 33)
 41 -->  84 (  9)
 42 -->  69 ( 25)
 43 --> 185 ( 20)
 44 -->   8 ( 25)
 44 -->  21 ( 28)
 44 --> 123 ( 26)
 44 --> 129 ( 22)
 44 --> 152 ( 26)
 44 --> 189 ( 25)
 45 --> 113 ( 35)
 46 -->   7 ( 17)
 47 -->  10 ( 33)
 47 -->  67 ( 17)
 47 -->  73 ( 18)
 48 --> 207 ( 28)
 49 -->  47 ( 37)
 49 -->  80 ( 22)
 49 --> 105 ( 37)
 49 --> 115 ( 42)
 50 --> 181 ( 28)
 51 -->   2 ( 14)
 52 --> 103 ( 23)
 53 --> 204 (  7)
 54 --> 131 ( 25)
 55 --> 166 ( 17)
 56 -->  21 ( 15)
 56 --> 140 ( 17)
 57 -->  97 ( 16)
 58 --> 157 ( 25)
 59 -->  14 ( 28)
 60 --> 151 ( 29)
 61 -->  66 ( 35)
 62 -->  31 ( 15)
 63 -->   5 ( 31)
 64 -->  13 ( 26)
 64 -->  73 ( 20)
 64 --> 100 ( 15)
 64 --> 116 ( 16)
 64 --> 127 ( 21)
 64 --> 160 ( 28)
 65 -->  13 ( 32)
 65 -->  98 ( 20)
 65 --> 187 ( 21)
 65 --> 189 ( 33)
 66 -->  86 ( 17)
 67 -->  34 ( 31)
 67 --> 100 ( 42)
 68 -->  52 ( 28)
 69 -->   1 ( 33)
 70 --> 130 ( 15)
 71 -->  29 ( 34)
 72 -->  56 ( 35)
 72 --> 117 ( 19)
 73 -->  80 ( 26)
 73 --> 135 ( 27)
 73 --> 189 ( 25)
 73 --> 208 ( 27)
 74 --> 194 ( 26)
 75 --> 177 ( 15)
 76 -->  47 ( 19)
 76 --> 116 ( 25)
 77 -->  40 ( 32)
 78 --> 162 ( 39)
 79 --> 211 ( 20)
 80 -->  13 ( 16)
 80 -->  67 ( 32)
 80 --> 181 ( 18)
 81 -->  74 ( 18)
 82 --> 142 ( 34)
 83 --> 184 ( 28)
 84 -->  89 ( 28)
 85 --> 155 ( 14)
 86 --> 182 ( 16)
 87 --> 192 ( 26)
 88 --> 180 ( 34)
 89 --> 154 ( 20)
 90 -->  39 ( 34)
 91 -->  87 ( 30)
 92 --> 133 ( 17)
 93 --> 172 ( 32)
 94 -->  60 ( 11)
 95 --> 141 ( 14)
 96 -->  17 ( 26)
 97 -->  63 ( 35)
 98 -->  13 ( 20)
 98 -->  72 ( 21)
 98 -->  80 ( 16)
 98 -->  83 ( 28)
 98 --> 108 ( 18)
 99 -->  47 ( 16)
 99 -->  72 ( 23)
 99 --> 184 ( 28)
100 --> 106 ( 15)
101 --> 134 ( 16)
102 --> 158 ( 33)
103 --> 102 ( 13)
104 --> 140 ( 41)
105 -->  64 ( 21)
106 --> 107 ( 23)
106 --> 117 ( 28)
106 --> 127 ( 26)
106 --> 145 ( 13)
106 --> 162 (  4)
106 --> 205 ( 35)
107 -->  29 ( 32)
107 -->  47 ( 24)
107 -->  98 ( 28)
107 --> 122 ( 23)
107 --> 199 ( 17)
108 -->  36 ( 28)
108 --> 140 ( 28)
108 --> 162 ( 31)
109 -->  71 ( 25)
110 --> 126 ( 36)
111 --> 191 (  9)
112 -->  70 ( 30)
113 -->   9 ( 10)
114 -->  37 ( 25)
115 --> 171 ( 23)
115 --> 200 ( 42)
116 -->  21 ( 38)
116 --> 100 ( 34)
116 --> 156 ( 23)
116 --> 160 ( 11)
116 --> 187 ( 26)
117 -->  21 ( 13)
117 -->  29 ( 39)
117 -->  44 ( 17)
117 --> 129 ( 10)
117 --> 187 ( 18)
118 --> 209 ( 42)
119 --> 179 ( 16)
120 -->  21 ( 33)
120 -->  83 ( 30)
120 --> 123 ( 28)
120 --> 164 ( 34)
120 --> 187 ( 27)
121 --> 146 ( 28)
122 -->  64 ( 40)
122 -->  96 ( 23)
122 --> 156 ( 21)
122 --> 195 ( 14)
123 -->  38 ( 23)
123 -->  67 ( 15)
123 --> 105 ( 43)
123 --> 145 ( 18)
123 --> 164 ( 25)
123 --> 187 ( 12)
123 --> 199 ( 22)
123 --> 200 (  2)
124 --> 110 ( 33)
125 -->  61 ( 33)
126 --> 187 ( 30)
127 -->  36 ( 31)
127 -->  49 ( 26)
127 -->  56 ( 20)
127 -->  65 ( 19)
127 -->  72 ( 12)
127 -->  83 ( 19)
127 --> 162 ( 20)
127 --> 205 ( 45)
128 -->  25 ( 18)
129 -->  47 ( 18)
129 -->  67 ( 19)
129 --> 123 ( 18)
130 -->  93 ( 27)
131 -->  51 ( 32)
132 -->  95 ( 38)
133 --> 136 ( 30)
134 -->  44 ( 23)
135 -->  34 ( 24)
135 -->  64 ( 26)
135 --> 129 ( 23)
136 --> 139 ( 17)
137 --> 124 ( 29)
