WEIGHTED DIGRAPH 224 404:
  0 --> 116 ( 15)
  1 --> 141 ( 25)
  2 -->  58 ( 13)
  3 -->  97 ( 28)
  4 -->  35 ( 23)
  5 -->  40 ( 25)
  5 -->  71 ( 17)
  5 --> 162 ( 19)
  5 --> 170 ( 18)
  5 --> 207 ( 26)
  6 --> 100 ( 30)
  7 --> 122 ( 15)
  8 --> 102 ( 41)
  9 --> 107 ( 27)
  9 --> 201 ( 32)
 10 -->  81 ( 14)
 10 --> 107 ( 23)
 10 --> 181 ( 10)
 10 --> 183 ( 15)
 11 -->  31 ( 30)
 12 -->  64 ( 15)
 12 -->  90 ( 22)
 12 --> 175 ( 20)
 12 --> 202 ( 19)
 13 --> 120 ( 27)
 14 -->  85 ( 29)
 15 -->  84 ( 22)
 16 --> 174 ( 12)
 17 -->  36 ( 24)
 17 -->  90 ( 25)
 17 --> 189 ( 15)
 18 -->  30 ( 30)
 19 -->  97 ( 26)
 19 --> 114 ( 13)
 19 --> 202 ( 25)
 20 -->  44 ( 30)
 20 -->  87 ( 39)
 20 --> 156 ( 25)
 20 --> 175 ( 24)
 20 --> 183 ( 23)
 21 --> 129 ( 37)
 22 --> 193 ( 13)
 23 --> 185 ( 37)
 24 --> 173 ( 30)
 25 -->  32 ( 16)
 26 -->   7 ( 30)
 27 --> 125 ( 39)
 28 -->  72 ( 21)
 29 --> 167 ( 24)
 30 --> 214 ( 34)
 31 -->  79 ( 36)
 32 --> 220 ( 36)
 33 -->  10 ( 39)
 33 --> 165 ( 23)
 33 --> 183 ( 26)
 34 -->  18 ( 36)
 35 --> 113 ( 17)
 36 -->  51 ( 28)
 36 -->  71 ( 31)
 36 -->  78 ( 22)
 36 --> 112 ( 20)
 36 --> 167 ( 27)
 37 -->  81 ( 22)
 37 -->  97 ( 31)
 37 --> 111 ( 33)
 37 --> 178 ( 25)
 38 -->  61 ( 39)
 39 --> 172 ( 37)
 40 -->  50 ( 21)
 40 -->  90 ( 13)
 40 --> 157 ( 20)
 40 --> 167 ( 25)
 40 --> 216 ( 28)
 41 --> 106 ( 30)
 42 --> 198 (  9)
 43 -->  87 ( 22)
 43 -->  95 ( 21)
 43 --> 107 ( 15)
 43 --> 111 ( 17)
 43 --> 170 ( 30)
 44 -->  10 ( 31)
 44 -->  42 ( 29)
 44 -->  51 ( 23)
 44 -->  78 ( 11)
 44 --> 139 (  8)
 44 --> 204 ( 24)
 45 -->  44 ( 21)
 46 --> 135 ( 21)
 47 -->  33 (  3)
 47 --> 151 ( 38)
 47 --> 165 ( 20)
 48 --> 203 ( 34)
 49 --> 130 ( 25)
 50 -->   9 ( 27)
 50 -->  12 ( 21)
 50 -->  64 ( 23)
 50 --> 180 ( 38)
 51 -->  10 ( 38)
 51 -->  33 ( 36)
 51 -->  52 ( 38)
 51 -->  64 ( 26)
 51 -->  78 ( 19)
 51 -->  90 ( 29)
 51 --> 114 ( 15)
 51 --> 139 (  4)
 51 --> 167 ( 21)
 52 -->  92 ( 29)
 52 --> 101 ( 16)
 53 --> 133 ( 20)
 54 -->   0 ( 26)
 55 --> 127 ( 26)
 56 --> 126 ( 11)
 57 --> 212 ( 22)
 58 --> 205 ( 37)
 59 --> 163 ( 34)
 60 --> 186 ( 18)
 61 --> 170 ( 22)
 62 --> 147 ( 30)
 63 --> 218 ( 17)
 64 -->  37 ( 20)
 64 -->  87 (  8)
 64 --> 107 ( 26)
 64 --> 181 ( 38)
 64 --> 201 ( 32)
 65 -->  15 ( 30)
 66 --> 139 ( 22)
 67 -->  37 ( 24)
 67 -->  81 ( 11)
 67 -->  95 ( 28)
 68 -->  16 ( 30)
 69 --> 159 ( 22)
 70 -->   9 ( 41)
 70 -->  64 ( 33)
 70 -->  78 ( 38)
 70 -->  88 ( 20)
 70 --> 196 ( 17)
 71 -->  51 (  4)
 71 --> 167 ( 38)
 72 --> 177 ( 32)
 73 -->  20 ( 15)
 73 -->  33 ( 23)
 73 -->  52 ( 24)
 73 -->  70 ( 21)
 73 -->  71 ( 25)
 73 -->  97 ( 35)
 73 --> 156 ( 43)
 73 --> 162 (  8)
 74 --> 208 ( 42)
 75 --> 158 ( 25)
 76 -->  57 ( 21)
 77 --> 221 ( 20)
 78 -->  47 ( 37)
 78 -->  73 ( 41)
 78 --> 111 ( 33)
 78 --> 139 ( 32)
 78 --> 162 ( 29)
 78 --> 207 ( 34)
 78 --> 209 ( 34)
 79 --> 211 ( 36)
 80 --> 160 ( 19)
 81 -->  64 ( 20)
 81 --> 157 ( 30)
 81 --> 189 ( 24)
 81 --> 201 ( 35)
 81 --> 216 ( 28)
 82 --> 150 ( 30)
 83 --> 121 ( 10)
 84 -->  45 ( 22)
 85 --> 155 ( 38)
 86 -->  36 ( 32)
 86 -->  90 ( 40)
 86 --> 101 ( 32)
 86 --> 123 ( 30)
 86 --> 170 ( 32)
 86 --> 201 ( 29)
 86 --> 204 ( 33)
 87 -->  52 ( 31)
 87 --> 197 ( 32)
 87 --> 216 ( 35)
 88 -->  51 ( 20)
 88 --> 107 ( 20)
 88 --> 114 ( 25)
 88 --> 123 ( 22)
 88 --> 154 ( 32)
 88 --> 167 ( 38)
 89 -->  21 ( 32)
 90 -->  44 ( 26)
 90 -->  64 ( 43)
 90 --> 165 ( 36)
 90 --> 204 ( 23)
 91 -->  13 ( 18)
 92 --> 187 ( 30)
 93 -->  60 ( 25)
 94 --> 169 ( 28)
 95 -->  97 ( 16)
 95 --> 114 ( 32)
 96 -->  53 ( 29)
 97 -->  10 ( 37)
 97 -->  12 ( 35)
 97 -->  69 ( 13)
 97 --> 101 ( 32)
 97 --> 114 ( 33)
 98 -->  52 ( 27)
 99 -->  56 ( 19)
100 --> 161 ( 31)
101 -->  87 ( 19)
101 --> 111 ( 20)
102 --> 139 ( 26)
103 --> 138 ( 23)
104 --> 137 ( 42)
105 -->  96 ( 36)
106 --> 152 ( 26)
107 -->  17 ( 36)
107 -->  29 ( 27)
107 -->  62 ( 22)
107 -->  67 ( 26)
107 -->  78 ( 32)
107 --> 162 ( 22)
107 --> 178 ( 16)
108 -->  99 ( 38)
109 --> 191 ( 20)
110 --> 118 ( 34)
111 -->  29 ( 36)
111 -->  73 ( 23)
111 -->  86 ( 17)
111 --> 178 ( 20)
111 --> 216 ( 21)
112 -->  17 ( 31)
112 -->  33 ( 25)
112 --> 142 ( 28)
113 -->  82 ( 27)
114 -->  81 ( 20)
114 -->  87 ( 42)
114 --> 201 ( 38)
115 -->  89 ( 46)
116 --> 192 ( 18)
117 -->  75 ( 26)
118 -->   3 (  9)
119 --> 168 ( 21)
120 --> 143 ( 30)
121 --> 124 ( 35)
122 --> 103 ( 13)
123 -->   9 ( 20)
123 -->  51 ( 20)
123 -->  87 ( 10)
123 --> 151 ( 22)
123 --> 189 ( 17)
123 --> 196 ( 24)
123 --> 202 (  9)
124 --> 199 ( 27)
125 --> 166 (  9)
126 --> 146 ( 12)
127 -->  26 ( 23)
128 -->  98 ( 29)
129 -->  38 ( 36)
130 --> 215 (  4)
131 --> 190 ( 25)
132 --> 164 ( 25)
133 --> 206 ( 19)
134 --> 148 ( 36)
135 --> 175 ( 13)
136 --> 128 ( 41)
137 -->  68 ( 31)
138 --> 210 ( 24)
139 -->  10 ( 39)
139 -->  34 (  6)
139 -->  47 ( 24)
139 -->  50 ( 34)
139 -->  81 ( 20)
139 -->  87 ( 31)
139 --> 114 ( 21)
139 --> 157 ( 30)
139 --> 222 ( 39)
140 --> 119 ( 34)
141 --> 153 ( 21)
142 --> 175 ( 22)
143 -->  94 ( 23)
144 --> 194 ( 21)
145 --> 217 ( 18)
146 --> 165 ( 40)
147 -->  74 ( 25)
148 -->  23 ( 36)
149 --> 104 ( 32)
150 --> 132 (  9)
151 -->  81 (  8)
151 --> 139 ( 25)
151 --> 201 ( 20)
151 --> 207 ( 27)
152 -->  63 ( 30)
153 --> 107 ( 15)
154 -->   9 ( 16)
154 -->  97 ( 22)
155 --> 140 ( 13)
156 -->  47 ( 23)
156 -->  52 ( 19)
156 --> 123 ( 34)
156 --> 151 ( 22)
156 --> 216 ( 15)
157 -->  50 ( 27)
157 -->  86 ( 28)
157 --> 175 ( 18)
157 --> 181 ( 12)
158 -->  66 ( 27)
159 --> 195 ( 18)
160 --> 219 ( 26)
161 --> 149 ( 24)
162 -->   9 ( 21)
162 -->  29 ( 24)
162 -->  86 ( 25)
162 --> 202 ( 13)
162 --> 204 ( 43)
163 --> 200 ( 33)
164 --> 109 ( 33)
165 -->  20 ( 16)
165 -->  36 ( 15)
165 --> 188 ( 26)
166 -->  49 ( 43)
167 --> 101 ( 30)
167 --> 156 ( 26)
168 -->  91 ( 22)
169 -->   2 ( 23)
170 -->  24 ( 28)
170 -->  95 ( 10)
170 --> 139 ( 13)
170 --> 181 ( 31)
171 --> 213 ( 28)
172 -->  28 ( 19)
173 -->  39 ( 22)
174 -->   1 ( 32)
175 -->  36 ( 21)
175 -->  37 ( 22)
175 -->  78 ( 19)
175 --> 105 ( 23)
175 --> 111 ( 30)
175 --> 151 ( 30)
175 --> 209 ( 13)
176 -->  50 ( 35)
177 -->   6 ( 23)
178 -->  19 ( 28)
179 -->  77 ( 25)
180 --> 179 ( 18)
181 -->  97 ( 24)
181 --> 167 ( 33)
182 -->  76 ( 32)
183 -->  36 ( 18)
183 -->  37 ( 35)
183 --> 165 ( 15)
184 --> 176 ( 18)
185 -->   4 ( 22)
186 -->  80 ( 37)
187 -->  41 ( 35)
188 -->  48 ( 16)
189 --> 112 ( 25)
190 -->  65 ( 23)
191 --> 131 ( 29)
192 --> 184 ( 18)
193 --> 136 ( 40)
194 -->  54 ( 45)
195 -->  27 ( 24)
196 -->  78 ( 18)
196 -->  87 ( 32)
196 --> 157 ( 17)
196 --> 175 ( 17)
197 -->  70 ( 13)
197 --> 196 ( 18)
198 -->  59 ( 27)
199 -->  25 ( 24)
200 -->  93 ( 25)
201 -->  40 ( 34)
201 -->  95 ( 35)
202 -->  97 ( 41)
202 --> 167 ( 40)
202 --> 183 ( 31)
203 --> 144 ( 29)
204 -->  47 ( 31)
204 --> 101 ( 23)
205 -->  22 ( 32)
206 --> 223 ( 18)
207 -->  20 ( 44)
207 -->  40 ( 26)
207 -->  44 ( 22)
207 -->  67 ( 32)
208 -->  11 ( 25)
209 -->  50 ( 13)
209 -->  81 ( 37)
209 --> 123 ( 32)
209 --> 204 ( 16)
210 -->  46 ( 29)
211 -->  83 ( 29)
212 --> 110 ( 13)
213 -->  14 ( 31)
214 --> 134 ( 21)
215 -->  55 ( 25)
216 -->   9 ( 30)
216 -->  97 ( 45)
216 --> 162 ( 34)
216 --> 167 ( 22)
217 --> 117 ( 22)
218 --> 145 ( 43)
219 -->   8 ( 17)
220 --> 115 ( 24)
221 --> 108 ( 13)
222 --> 171 ( 29)
223 --> 182 ( 32)
