WEIGHTED DIGRAPH 206 386:
  0 -->   2 ( 33)
  0 -->  36 ( 23)
  0 -->  49 ( 26)
  0 --> 109 ( 26)
  0 --> 167 ( 34)
  1 -->  53 ( 35)
  2 -->  48 ( 31)
  3 -->  28 ( 24)
  4 -->  33 ( 20)
  5 -->  85 ( 25)
  6 -->  10 ( 18)
  7 -->  74 ( 34)
  7 -->  96 ( 43)
  7 --> 139 ( 30)
  7 --> 166 ( 30)
  7 --> 168 ( 36)
  8 -->  25 ( 34)
  9 --> 138 ( 25)
 10 --> 160 ( 42)
 11 -->  19 (  8)
 11 -->  26 ( 31)
 11 -->  66 ( 15)
 11 --> 102 ( 22)
 11 --> 162 ( 41)
 11 --> 165 ( 38)
 11 --> 172 ( 34)
 12 --> 148 ( 20)
 13 --> 190 ( 17)
 14 -->  24 ( 27)
 14 -->  52 (  9)
 14 -->  66 ( 19)
 14 --> 153 ( 34)
 14 --> 161 ( 25)
 15 -->  12 ( 29)
 16 -->  38 ( 24)
 17 -->  95 ( 12)
 18 --> 107 ( 29)
 19 -->  66 ( 28)
 19 -->  67 ( 28)
 19 --> 116 ( 28)
 19 --> 135 ( 22)
 20 -->  66 ( 38)
 20 --> 100 ( 36)
 20 --> 140 ( 21)
 20 --> 155 ( 31)
 21 -->  26 ( 20)
 21 -->  82 ( 33)
 21 --> 171 ( 32)
 22 --> 133 ( 31)
 23 -->  25 ( 15)
 23 -->  26 ( 25)
 23 -->  93 ( 17)
 23 -->  94 ( 15)
 23 --> 102 ( 18)
 23 --> 139 ( 29)
 24 -->  94 ( 39)
 24 --> 137 ( 26)
 24 --> 140 ( 27)
 24 --> 204 ( 36)
 25 -->   1 ( 26)
 25 -->  37 ( 35)
 25 -->  96 ( 39)
 26 -->  45 ( 24)
 26 -->  94 ( 28)
 26 --> 157 ( 20)
 27 --> 109 (  7)
 27 --> 139 ( 16)
 27 --> 153 ( 28)
 27 --> 167 ( 19)
 27 --> 195 ( 26)
 28 -->  42 ( 27)
 29 --> 189 ( 26)
 30 -->  83 ( 40)
 31 -->  96 (  6)
 31 --> 104 ( 12)
 31 --> 140 ( 28)
