WEIGHTED DIGRAPH 218 398:
  0 --> 168 (  8)
  0 --> 204 ( 16)
  1 -->   3 ( 36)
  1 -->  29 ( 34)
  1 -->  47 ( 31)
  1 -->  78 ( 14)
  1 --> 103 ( 23)
  1 --> 159 ( 14)
  1 --> 187 ( 35)
  2 -->  98 ( 30)
  3 --> 134 ( 20)
  3 --> 142 ( 23)
  3 --> 209 ( 12)
  4 -->  75 ( 29)
  5 -->  21 ( 34)
  5 -->  27 ( 28)
  5 -->  59 ( 26)
  5 --> 142 ( 27)
  5 --> 164 ( 32)
  5 --> 193 (  9)
  5 --> 196 ( 33)
  6 -->  89 ( 45)
  6 --> 159 ( 25)
  6 --> 187 ( 29)
  7 --> 182 ( 10)
  8 --> 175 (  3)
  9 -->   4 ( 33)
 10 -->  78 ( 21)
 11 -->  25 ( 21)
 12 --> 180 ( 27)
 13 --> 214 ( 10)
 14 -->  59 ( 32)
 14 -->  84 ( 24)
 14 --> 164 ( 20)
 14 --> 206 ( 23)
 15 --> 216 ( 29)
 16 --> 184 ( 24)
 17 --> 121 ( 11)
 18 -->  80 ( 11)
 19 --> 178 ( 33)
 20 --> 109 ( 20)
 21 --> 128 ( 31)
 22 --> 135 ( 41)
 23 -->  69 ( 26)
 24 --> 188 ( 24)
 25 -->  38 ( 24)
 26 --> 136 ( 17)
 27 --> 116 ( 14)
 27 --> 142 ( 19)
 27 --> 187 ( 24)
 28 --> 215 ( 23)
 29 -->   5 ( 39)
 29 -->   6 ( 20)
 29 --> 112 ( 20)
 29 --> 133 ( 34)
 30 -->  26 ( 25)
 30 -->  51 ( 29)
 30 -->  63 ( 35)
 30 -->  99 ( 31)
 30 --> 133 ( 28)
 30 --> 159 ( 29)
 30 --> 172 ( 14)
 30 --> 191 ( 32)
 30 --> 201 ( 30)
 31 -->  12 (  9)
 32 --> 165 ( 26)
 33 --> 131 ( 17)
 34 --> 149 ( 28)
 35 -->  19 ( 40)
 36 -->  41 ( 21)
 37 -->  34 ( 31)
 38 --> 123 ( 27)
 39 --> 176 ( 28)
 40 --> 133 ( 35)
 40 --> 160 ( 17)
 40 --> 196 ( 25)
 40 --> 216 ( 34)
 41 -->  53 ( 27)
 42 --> 174 ( 32)
 43 -->  59 ( 19)
 44 --> 162 ( 31)
 45 -->   5 ( 20)
 46 --> 186 ( 22)
 47 -->  29 ( 23)
 47 -->  40 ( 24)
 47 --> 117 ( 28)
 48 -->  18 ( 30)
 49 -->   5 ( 28)
 49 -->  89 ( 23)
 49 --> 151 ( 22)
 49 --> 187 ( 28)
 49 --> 208 ( 33)
 50 -->  74 ( 28)
 51 -->  49 ( 41)
 51 --> 103 ( 37)
 51 --> 105 ( 40)
 51 --> 209 ( 26)
 52 -->  92 ( 28)
 53 --> 114 ( 15)
 54 --> 164 ( 20)
 55 --> 132 ( 22)
 56 --> 141 ( 15)
 57 -->  16 ( 31)
 58 -->  49 ( 31)
 58 --> 187 ( 24)
 58 --> 193 ( 41)
 58 --> 206 ( 30)
 59 -->  32 (  3)
 59 -->  47 ( 20)
 59 --> 105 ( 31)
 59 --> 108 ( 32)
 59 --> 134 ( 18)
 60 -->  42 ( 22)
 61 -->   7 ( 10)
 62 --> 192 ( 33)
 63 -->  29 ( 13)
 63 --> 117 ( 18)
 63 --> 191 ( 29)
 63 --> 207 ( 14)
 64 --> 202 ( 26)
 65 -->   5 ( 22)
 66 -->  87 ( 21)
 67 --> 111 ( 34)
 68 -->   2 ( 22)
 69 --> 106 ( 13)
 70 -->  27 ( 16)
 70 -->  45 ( 31)
 70 --> 103 ( 19)
 70 --> 138 ( 14)
 70 --> 201 ( 32)
 71 -->  94 ( 28)
 72 -->  81 ( 28)
 73 -->  23 ( 27)
 74 --> 217 ( 11)
 75 -->  48 ( 27)
 76 --> 155 ( 27)
 77 --> 146 ( 31)
 78 -->  27 ( 27)
 78 -->  28 ( 32)
 79 -->  50 ( 25)
 80 --> 212 ( 24)
 81 -->  86 ( 27)
 82 --> 199 ( 23)
 83 -->  62 (  7)
 84 --> 170 ( 29)
 84 --> 204 ( 24)
 84 --> 208 ( 14)
 85 -->  77 ( 18)
 86 -->  36 ( 31)
 87 -->  43 ( 21)
 88 -->  46 ( 34)
 89 --> 112 ( 24)
 89 --> 161 ( 33)
 90 --> 190 ( 22)
 91 --> 138 ( 26)
