WEIGHTED DIGRAPH 230 410:
  0 -->  89 ( 32)
  1 -->  66 ( 28)
  2 --> 155 ( 31)
  3 --> 167 ( 48)
  4 --> 210 ( 30)
  5 -->  56 ( 36)
  6 --> 188 ( 12)
  7 -->  94 ( 44)
  7 --> 131 ( 33)
  7 --> 150 ( 25)
  7 --> 214 ( 31)
  8 -->  76 (  9)
  9 --> 156 ( 15)
 10 -->  82 ( 24)
 10 --> 106 ( 34)
 10 --> 180 ( 31)
 10 --> 194 ( 34)
 11 --> 139 ( 19)
 12 --> 174 ( 22)
 13 -->   9 ( 24)
 14 --> 135 ( 21)
 15 -->  77 ( 11)
 16 --> 214 ( 37)
 17 --> 225 ( 32)
 18 --> 222 ( 26)
 19 --> 179 ( 23)
 20 -->  90 ( 20)
 21 -->  63 ( 29)
 22 -->  13 ( 17)
 23 --> 153 ( 29)
 23 --> 181 ( 44)
 23 --> 215 ( 35)
 23 --> 228 ( 33)
 24 -->  98 ( 12)
 25 -->  23 ( 30)
 25 -->  47 ( 24)
 25 --> 137 ( 37)
 25 --> 141 ( 32)
 25 --> 168 ( 21)
 25 --> 196 ( 35)
 26 --> 113 ( 29)
 27 -->  91 ( 20)
 28 -->  31 ( 28)
 29 --> 165 ( 23)
 30 --> 173 ( 31)
 31 --> 221 ( 24)
 32 -->  10 ( 17)
 32 -->  25 ( 12)
 32 --> 117 ( 22)
 32 --> 157 ( 19)
 33 --> 224 ( 28)
 34 -->   5 ( 43)
 35 -->  95 ( 20)
 36 -->   8 ( 36)
 37 -->  33 ( 19)
 38 --> 142 ( 21)
 39 -->  34 ( 31)
 40 --> 227 ( 25)
 41 -->  51 ( 42)
 42 --> 136 ( 25)
 43 --> 193 ( 49)
 44 --> 105 ( 19)
 45 --> 118 ( 33)
 46 --> 141 ( 29)
 46 --> 157 ( 37)
 46 --> 181 ( 33)
 46 --> 196 ( 26)
 46 --> 213 ( 23)
 47 -->  50 ( 34)
 47 -->  99 ( 14)
 47 --> 106 ( 35)
 47 --> 194 ( 32)
 47 --> 228 ( 27)
 48 --> 214 ( 30)
 49 -->  53 ( 10)
 49 -->  60 ( 27)
 49 --> 154 ( 30)
 49 --> 158 ( 28)
 49 --> 229 ( 29)
 50 -->   4 ( 17)
 50 -->  32 ( 18)
 50 -->  65 ( 30)
 50 --> 102 ( 23)
 50 --> 122 ( 42)
 50 --> 157 ( 14)
 50 --> 177 ( 21)
 51 -->  61 ( 27)
 52 --> 163 ( 25)
 53 -->  32 ( 21)
 53 -->  99 ( 25)
 53 --> 123 ( 21)
 53 --> 154 ( 24)
 53 --> 215 ( 35)
 54 --> 202 ( 34)
 55 -->   4 ( 25)
 55 --> 151 ( 25)
 55 --> 194 ( 29)
 56 -->  37 ( 24)
 57 --> 199 ( 31)
 58 -->  74 ( 28)
 59 --> 143 ( 28)
 60 --> 146 ( 16)
 60 --> 213 ( 19)
 60 --> 229 (  6)
 61 --> 204 ( 39)
 62 --> 218 (  8)
 63 --> 111 ( 25)
 64 --> 175 ( 10)
 65 -->  49 ( 21)
 65 --> 127 ( 43)
 65 --> 214 ( 29)
 66 -->  92 ( 24)
 67 -->  71 (  9)
 68 -->  41 ( 34)
 69 --> 129 ( 19)
 70 -->  24 ( 35)
 71 --> 106 ( 26)
 72 -->  54 ( 11)
 73 -->  32 ( 19)
 73 -->  47 ( 23)
 73 -->  49 ( 32)
 73 --> 110 ( 25)
 73 --> 134 ( 14)
 73 --> 157 ( 30)
 73 --> 181 ( 20)
 73 --> 185 ( 29)
 73 --> 214 ( 31)
 74 -->  49 ( 26)
 75 -->  84 ( 26)
 76 -->  44 ( 28)
 77 -->  96 ( 18)
 78 -->  70 ( 29)
 79 -->   7 ( 24)
 80 --> 114 ( 20)
 81 -->  93 ( 32)
 82 -->  23 ( 26)
 82 --> 177 ( 17)
 83 -->   0 ( 24)
 84 --> 133 ( 23)
 85 -->  90 ( 38)
 86 --> 207 ( 29)
 87 -->  80 ( 33)
 88 --> 116 ( 30)
 89 --> 201 ( 16)
 90 -->  39 ( 30)
 90 -->  57 ( 23)
 90 --> 103 ( 46)
 90 --> 124 ( 27)
 90 --> 166 ( 32)
 90 --> 190 ( 32)
 90 --> 194 ( 26)
 91 --> 107 ( 33)
 92 -->  67 ( 32)
 93 -->  14 ( 39)
 94 --> 215 ( 22)
 95 --> 226 ( 33)
 96 --> 186 ( 24)
 97 -->   6 ( 26)
 98 -->  75 ( 25)
 99 -->  10 ( 47)
 99 -->  43 (  9)
 99 --> 112 ( 31)
 99 --> 154 ( 20)
 99 --> 168 ( 34)
 99 --> 215 ( 27)
100 --> 109 ( 30)
101 -->   7 ( 31)
101 -->  73 ( 21)
101 -->  94 ( 24)
101 --> 177 ( 40)
102 -->  90 ( 32)
102 --> 110 ( 28)
102 --> 191 ( 12)
102 --> 194 ( 13)
102 --> 229 ( 11)
103 --> 106 ( 27)
103 --> 124 ( 29)
103 --> 128 ( 21)
103 --> 134 ( 28)
103 --> 185 ( 24)
104 --> 164 ( 11)
105 -->  42 ( 44)
106 -->  21 ( 24)
106 --> 124 ( 38)
106 --> 128 ( 35)
106 --> 194 ( 33)
106 --> 210 ( 36)
107 --> 206 ( 19)
108 --> 185 ( 30)
109 -->   1 ( 10)
110 --> 157 ( 16)
110 --> 190 ( 25)
111 --> 159 ( 29)
112 -->   4 ( 33)
112 -->  65 ( 32)
112 --> 123 ( 17)
113 -->  11 ( 39)
114 -->  86 ( 31)
115 -->  36 ( 27)
116 --> 161 ( 40)
117 -->  94 ( 20)
117 --> 137 ( 18)
117 --> 196 ( 24)
118 -->  17 ( 24)
119 --> 152 ( 30)
120 --> 125 ( 10)
121 -->  40 ( 19)
122 --> 146 ( 19)
123 -->   4 ( 37)
123 -->  23 ( 28)
123 -->  60 (  3)
123 --> 117 ( 20)
124 -->  73 ( 47)
124 --> 146 ( 11)
124 --> 154 ( 40)
124 --> 157 ( 14)
124 --> 181 ( 24)
124 --> 214 ( 38)
125 -->  12 ( 15)
126 --> 217 ( 22)
127 --> 189 ( 25)
128 -->  25 (  6)
128 -->  55 ( 33)
128 --> 141 ( 35)
128 --> 229 ( 24)
129 --> 147 ( 35)
130 -->  62 ( 28)
131 -->  78 ( 31)
132 --> 124 ( 30)
132 --> 215 ( 33)
133 -->  30 ( 18)
134 -->  23 ( 27)
134 -->  53 ( 24)
134 --> 112 ( 24)
134 --> 127 ( 17)
134 --> 146 ( 28)
135 --> 200 ( 30)
136 -->  58 ( 22)
137 -->   7 ( 37)
137 -->  50 ( 30)
137 --> 122 (  9)
137 --> 178 (  9)
137 --> 228 ( 12)
138 --> 184 ( 35)
139 -->   7 ( 30)
140 --> 144 ( 32)
141 -->  50 ( 24)
142 -->  20 ( 18)
143 -->  52 ( 36)
144 --> 119 ( 39)
145 --> 176 ( 15)
146 --> 117 ( 20)
146 --> 181 ( 27)
146 --> 182 ( 11)
146 --> 214 ( 11)
146 --> 229 ( 13)
147 -->  38 ( 27)
148 -->  18 ( 37)
149 --> 220 ( 24)
150 --> 171 ( 13)
151 -->   4 ( 23)
151 -->  47 ( 25)
151 --> 117 ( 22)
151 --> 123 ( 28)
151 --> 178 ( 27)
151 --> 182 ( 22)
151 --> 214 ( 36)
152 -->  22 (  9)
153 -->   4 ( 22)
153 -->  50 ( 22)
153 -->  65 ( 30)
153 -->  73 ( 19)
153 --> 110 ( 31)
153 --> 141 ( 25)
154 --> 101 ( 25)
154 --> 128 ( 24)
154 --> 132 ( 26)
154 --> 180 ( 33)
154 --> 181 ( 23)
154 --> 182 ( 22)
154 --> 215 ( 38)
155 -->  19 ( 34)
156 -->  64 ( 27)
157 -->  65 ( 36)
157 -->  82 ( 37)
157 --> 153 ( 22)
157 --> 185 ( 23)
158 --> 211 ( 23)
159 -->   3 ( 24)
160 --> 205 ( 18)
161 -->   2 ( 28)
162 --> 108 ( 25)
163 -->  99 ( 16)
164 --> 170 ( 35)
165 -->  28 ( 20)
166 -->  32 ( 32)
166 -->  50 ( 26)
166 --> 103 ( 27)
166 --> 110 ( 22)
166 --> 112 ( 19)
166 --> 151 ( 18)
166 --> 214 ( 28)
167 --> 203 ( 27)
168 --> 157 ( 17)
168 --> 166 ( 34)
168 --> 213 ( 39)
169 -->  59 ( 30)
170 --> 127 ( 16)
171 --> 145 ( 32)
172 --> 208 ( 33)
173 -->  68 ( 14)
174 -->  26 ( 36)
175 --> 187 ( 28)
176 -->  69 ( 12)
177 -->  32 ( 35)
177 --> 180 ( 28)
178 -->   4 ( 32)
178 -->  32 ( 29)
178 -->  73 ( 23)
178 --> 214 ( 21)
178 --> 215 ( 29)
178 --> 228 ( 14)
179 --> 148 ( 28)
180 --> 110 ( 20)
180 --> 182 ( 30)
181 -->  55 ( 14)
181 -->  94 ( 43)
181 --> 180 ( 18)
181 --> 210 ( 26)
182 --> 209 ( 17)
183 -->  15 ( 26)
184 --> 212 ( 20)
185 -->   4 ( 31)
185 --> 101 ( 17)
185 --> 106 ( 31)
185 --> 124 ( 33)
185 --> 182 ( 16)
185 --> 196 ( 31)
185 --> 210 ( 12)
185 --> 216 ( 28)
186 -->  72 ( 32)
187 --> 120 ( 36)
188 --> 115 ( 31)
189 --> 195 ( 14)
190 -->  23 ( 27)
190 --> 117 ( 19)
190 --> 137 ( 27)
191 --> 101 ( 27)
191 --> 134 ( 20)
191 --> 178 ( 26)
192 --> 149 ( 43)
193 --> 138 ( 26)
194 --> 101 ( 33)
194 --> 166 ( 38)
195 -->  45 ( 29)
196 --> 209 ( 21)
197 --> 198 ( 12)
198 -->  79 ( 25)
199 -->  29 ( 18)
200 --> 130 ( 26)
201 -->  85 ( 23)
202 -->  83 ( 16)
203 --> 160 ( 16)
204 --> 219 ( 22)
205 -->  97 ( 27)
206 -->  87 ( 29)
207 --> 100 ( 27)
208 --> 197 ( 31)
209 -->  10 ( 25)
209 -->  50 ( 15)
209 --> 101 ( 32)
209 --> 102 ( 20)
209 --> 141 ( 25)
210 -->  53 ( 36)
210 -->  60 ( 35)
210 --> 191 ( 21)
211 -->  35 (  8)
212 --> 126 ( 31)
213 -->  16 ( 14)
213 -->  25 (  9)
213 -->  99 ( 37)
213 --> 123 ( 38)
213 --> 141 ( 41)
213 --> 190 ( 28)
214 -->  10 ( 23)
214 --> 123 ( 22)
214 --> 177 ( 30)
214 --> 223 ( 32)
215 --> 106 ( 38)
215 --> 134 ( 28)
215 --> 157 ( 25)
215 --> 210 (  8)
216 --> 140 ( 28)
217 -->  48 ( 28)
218 --> 169 ( 29)
219 --> 162 ( 24)
220 --> 183 ( 19)
221 --> 172 ( 27)
222 --> 104 ( 22)
223 -->  81 ( 15)
224 -->  88 ( 40)
225 --> 192 ( 28)
226 --> 121 ( 27)
227 -->  27 ( 13)
228 --> 166 ( 26)
229 -->  25 ( 18)
229 --> 117 ( 18)
229 --> 123 ( 28)
229 --> 132 ( 22)
229 --> 166 ( 20)
