WEIGHTED DIGRAPH 230 410:
  0 --> 223 ( 15)
  1 -->  52 ( 22)
  1 --> 127 ( 26)
  1 --> 150 ( 33)
  1 --> 160 ( 35)
  1 --> 205 ( 23)
  2 --> 195 ( 23)
  3 --> 178 ( 31)
  4 --> 130 (  8)
  5 -->  18 ( 32)
  5 -->  48 ( 19)
  5 --> 103 ( 36)
  5 --> 162 ( 21)
  5 --> 164 ( 21)
  6 -->  14 ( 47)
  6 -->  25 ( 24)
  6 -->  48 ( 19)
  6 -->  59 ( 28)
  6 --> 114 ( 40)
  6 --> 159 (  8)
  7 -->   1 ( 27)
  7 -->  37 ( 13)
  7 -->  45 ( 26)
  7 --> 183 ( 42)
  8 --> 114 (  7)
  8 --> 138 ( 29)
  8 --> 161 ( 23)
  9 -->  20 ( 12)
 10 -->  13 ( 22)
 11 --> 228 ( 33)
 12 --> 122 ( 40)
 13 -->  46 ( 27)
 14 -->  37 ( 29)
 14 --> 160 ( 18)
 14 --> 202 ( 25)
 15 -->  99 ( 30)
 16 -->  34 ( 43)
 17 --> 112 ( 16)
 18 -->  58 ( 21)
 18 -->  87 ( 30)
 18 --> 179 ( 27)
 19 -->  91 ( 23)
 20 --> 207 ( 37)
 21 --> 144 ( 26)
 22 -->  74 ( 18)
 23 -->   6 ( 22)
 23 --> 101 ( 31)
 23 --> 179 ( 21)
 24 -->  62 ( 26)
 25 -->  18 ( 31)
 25 -->  48 ( 27)
 25 -->  87 ( 26)
 25 --> 179 ( 19)
 25 --> 183 ( 21)
 26 --> 184 ( 22)
 27 -->  59 ( 37)
 27 --> 117 ( 33)
 27 --> 125 ( 34)
 27 --> 183 ( 30)
 27 --> 205 ( 38)
 27 --> 221 ( 24)
 28 -->  35 ( 31)
 29 -->  24 ( 13)
 30 -->  32 ( 38)
 31 -->  86 ( 22)
 32 --> 153 ( 33)
 33 --> 136 ( 23)
 34 -->  47 ( 17)
 35 -->  93 ( 43)
 36 --> 208 ( 31)
 37 -->  27 ( 25)
 37 --> 210 ( 23)
 38 --> 145 ( 37)
 39 -->   7 ( 20)
 39 -->  45 ( 14)
 39 -->  53 ( 36)
 39 -->  82 (  9)
 39 --> 162 ( 35)
