WEIGHTED DIGRAPH 218 398:
  0 -->  53 ( 19)
  0 -->  67 ( 19)
  0 --> 205 ( 27)
  1 -->  54 ( 26)
  2 --> 186 ( 27)
  3 -->  92 ( 33)
  4 --> 203 ( 20)
  5 -->  69 ( 29)
  6 -->  26 ( 35)
  7 --> 104 ( 34)
  8 -->  41 ( 28)
  8 -->  55 ( 13)
  8 --> 184 ( 28)
  9 -->  95 ( 18)
 10 --> 100 ( 27)
 11 -->  68 ( 19)
 12 -->  28 ( 20)
 12 -->  43 ( 25)
 12 -->  53 ( 11)
 12 -->  82 (  8)
 12 --> 146 ( 32)
 12 --> 180 ( 33)
 12 --> 201 ( 32)
 13 -->  41 ( 40)
 13 -->  43 ( 12)
 13 -->  45 ( 24)
 13 -->  82 ( 26)
 13 --> 157 ( 31)
 13 --> 205 ( 29)
 13 --> 212 (  7)
 13 --> 217 ( 30)
 14 --> 155 ( 24)
 15 --> 121 ( 18)
 16 -->  98 ( 39)
 17 -->  11 ( 20)
 18 --> 146 ( 17)
 18 --> 162 ( 10)
 18 --> 164 ( 34)
 19 -->  74 ( 29)
 20 --> 103 ( 38)
 20 --> 112 (  7)
 20 --> 141 ( 25)
 20 --> 152 ( 31)
 20 --> 199 ( 19)
 21 -->   0 ( 17)
 21 -->  55 ( 33)
 21 --> 166 ( 22)
 21 --> 199 ( 21)
 22 -->   9 ( 14)
 23 --> 115 ( 23)
 24 --> 103 ( 22)
 24 --> 107 ( 23)
 24 --> 133 ( 29)
 24 --> 146 ( 26)
 24 --> 152 ( 19)
 24 --> 180 ( 26)
 25 --> 196 ( 23)
 26 -->  61 ( 17)
 27 --> 108 ( 24)
 28 -->   8 ( 14)
 28 -->  18 ( 18)
 28 -->  58 ( 11)
 28 --> 103 ( 28)
 28 --> 180 ( 21)
 28 --> 204 ( 28)
 29 -->  32 ( 35)
 30 --> 202 ( 14)
 31 -->  66 ( 28)
 32 -->  84 (  8)
 33 -->  67 ( 19)
 33 -->  90 ( 19)
 34 --> 212 ( 18)
 35 --> 153 ( 42)
 36 -->  14 ( 33)
 37 --> 170 ( 26)
 38 --> 159 ( 18)
 39 -->  93 ( 33)
 40 -->  38 ( 25)
 41 -->  18 ( 34)
 41 -->  51 ( 29)
 41 -->  58 ( 17)
 41 -->  67 ( 20)
 41 -->  82 ( 28)
 41 -->  90 ( 26)
 41 --> 204 ( 35)
 42 --> 125 ( 18)
 43 -->  55 ( 20)
 43 -->  58 ( 29)
 43 --> 180 ( 36)
 43 --> 201 ( 18)
 43 --> 209 ( 33)
 44 -->  48 ( 14)
 45 -->  82 ( 27)
 46 -->  99 ( 29)
 47 --> 101 ( 27)
 48 -->  10 ( 11)
 48 -->  55 ( 23)
 48 -->  71 ( 31)
 48 --> 128 ( 24)
 49 -->  67 ( 15)
 50 -->   5 ( 21)
 51 -->  28 ( 38)
 51 -->  62 ( 29)
 51 -->  82 ( 30)
 51 --> 180 ( 35)
 52 --> 198 ( 13)
 53 -->  20 ( 24)
 53 -->  41 ( 49)
 54 --> 207 ( 14)
 55 --> 209 ( 26)
 56 -->   0 ( 31)
 56 --> 148 ( 28)
 57 --> 169 ( 30)
 58 -->  24 ( 37)
 58 -->  60 ( 45)
 58 -->  90 ( 29)
 58 -->  94 ( 39)
 58 --> 103 ( 20)
 58 --> 107 ( 16)
 58 --> 124 ( 24)
 58 --> 199 ( 12)
 59 -->  17 ( 15)
 60 -->   8 ( 26)
 60 -->  20 ( 17)
 60 -->  21 ( 20)
 60 --> 146 ( 33)
 60 --> 161 ( 28)
 60 --> 201 ( 18)
 61 -->  77 ( 16)
 62 -->  45 ( 19)
 62 -->  48 ( 39)
 62 -->  58 ( 11)
 62 -->  90 ( 22)
 62 --> 124 ( 12)
 62 --> 148 ( 26)
 62 --> 180 ( 22)
 62 --> 181 ( 42)
 63 -->   0 ( 28)
 63 -->  45 ( 23)
 63 --> 112 ( 31)
 63 --> 161 ( 24)
 63 --> 180 ( 15)
 64 -->  22 ( 29)
 65 --> 172 ( 15)
 66 -->  35 ( 13)
 67 -->  18 ( 24)
 67 -->  51 ( 34)
 67 -->  56 ( 25)
 67 -->  85 ( 27)
 67 --> 212 (  7)
 68 --> 208 ( 26)
