WEIGHTED DIGRAPH 180 360:
  0 -->   5 ( 34)
  0 -->  61 ( 29)
  0 -->  97 ( 26)
  0 --> 154 ( 29)
  0 --> 158 ( 36)
  1 -->  18 ( 26)
  1 -->  67 ( 31)
  1 -->  97 ( 30)
  1 --> 159 ( 27)
  1 --> 170 ( 30)
  2 -->  89 ( 30)
  3 --> 167 ( 26)
  4 --> 100 ( 41)
  5 -->  92 ( 22)
  5 --> 163 ( 24)
  6 -->  28 ( 15)
  7 -->  96 ( 15)
  8 --> 136 ( 30)
  9 -->  36 ( 23)
 10 -->  67 ( 16)
 10 -->  88 ( 39)
 10 --> 171 (  8)
 11 -->  64 ( 29)
 12 -->  10 ( 34)
 12 -->  53 ( 28)
 12 -->  54 ( 30)
 12 --> 133 ( 30)
 12 --> 154 ( 30)
 13 --> 119 ( 21)
 14 -->  54 ( 35)
 14 -->  72 ( 47)
 14 --> 148 ( 23)
 14 --> 171 ( 15)
 15 -->  17 ( 43)
 16 -->  68 ( 29)
 17 --> 177 ( 12)
 18 -->  29 ( 35)
 18 -->  43 ( 16)
 18 -->  69 ( 26)
 18 --> 123 ( 29)
 18 --> 145 ( 15)
 19 --> 120 ( 30)
 20 -->  33 ( 33)
 21 -->  37 ( 21)
 21 -->  54 ( 22)
 21 -->  81 ( 23)
 21 -->  88 ( 25)
 21 --> 155 ( 29)
 21 --> 157 ( 23)
 22 --> 102 ( 35)
 23 -->  10 ( 38)
 23 -->  52 ( 23)
 23 -->  63 ( 14)
 23 -->  88 ( 29)
 23 --> 103 ( 23)
 23 --> 108 ( 33)
 23 --> 163 ( 18)
 24 --> 168 ( 11)
 25 --> 127 ( 19)
 26 -->  71 ( 30)
 27 --> 176 ( 25)
 28 --> 114 ( 20)
 29 --> 121 ( 24)
 29 --> 128 ( 18)
 30 -->  55 ( 34)
 31 --> 124 ( 43)
 32 --> 145 ( 12)
 32 --> 146 ( 26)
 32 --> 163 ( 25)
 32 --> 179 ( 40)
 33 -->  44 ( 38)
 34 -->  10 ( 32)
 34 -->  67 ( 16)
 34 -->  99 ( 29)
 35 -->  98 ( 14)
 36 -->  86 ( 29)
 37 --> 150 ( 21)
 38 -->  99 ( 21)
 39 -->   3 ( 38)
 40 -->  56 ( 23)
 41 -->  43 ( 29)
 42 -->   7 ( 28)
 43 -->   0 ( 17)
 43 --> 121 ( 20)
 43 --> 134 ( 36)
 43 --> 148 ( 21)
 43 --> 152 ( 30)
 43 --> 163 ( 22)
 44 -->  73 ( 42)
 45 --> 160 ( 33)
 46 --> 135 ( 35)
 47 -->  50 ( 28)
 48 -->  42 ( 29)
 49 -->  32 (  9)
 49 --> 159 ( 16)
 49 --> 172 ( 32)
 50 -->  39 ( 14)
 51 --> 166 ( 38)
 52 -->  65 ( 15)
 52 -->  69 ( 18)
 52 --> 116 ( 39)
 52 --> 142 ( 14)
 52 --> 159 ( 14)
 52 --> 163 ( 28)
 53 -->  29 ( 26)
 53 -->  65 ( 31)
 53 -->  75 ( 39)
 53 --> 103 ( 24)
 53 --> 177 (  4)
 54 -->  81 ( 28)
 54 --> 116 ( 19)
 55 -->  16 ( 18)
 56 -->  87 (  3)
 57 -->   0 ( 26)
 57 -->  29 ( 22)
 57 --> 128 ( 22)
 58 -->   2 ( 20)
 59 -->   8 ( 31)
 60 -->  40 ( 32)
 61 -->  80 ( 20)
 62 -->  92 ( 12)
 63 --> 103 ( 27)
 63 --> 162 ( 20)
 63 --> 163 ( 28)
 63 --> 174 ( 19)
 64 --> 164 ( 28)
 65 --> 148 ( 45)
 65 --> 158 ( 22)
 65 --> 170 ( 34)
 66 --> 175 ( 26)
 67 -->  12 ( 22)
 67 -->  49 ( 41)
 67 --> 121 ( 21)
 68 --> 130 ( 21)
 69 -->  14 ( 22)
 69 -->  74 ( 24)
 69 --> 118 ( 32)
 69 --> 137 ( 19)
 70 -->  38 ( 34)
 71 --> 178 ( 19)
 72 -->  25 ( 28)
 73 -->  30 ( 20)
 74 -->  99 ( 29)
 75 -->  67 ( 29)
 75 --> 121 ( 34)
 75 --> 132 ( 23)
 76 --> 165 ( 34)
 77 --> 125 ( 26)
 78 -->  43 ( 10)
 79 -->  49 ( 11)
 80 -->  90 ( 19)
 81 -->  43 ( 22)
 81 -->  75 ( 11)
 81 --> 123 ( 40)
 81 --> 137 ( 27)
 81 --> 151 ( 18)
 82 -->  15 ( 27)
 83 --> 104 ( 35)
 84 -->  94 ( 28)
 85 -->  20 ( 17)
 86 -->  78 ( 17)
 87 -->  82 ( 15)
