WEIGHTED DIGRAPH 200 380:
  0 --> 145 ( 27)
  1 -->  63 ( 30)
  1 --> 132 ( 31)
  1 --> 150 ( 10)
  1 --> 195 ( 30)
  2 --> 190 ( 22)
  3 --> 159 ( 26)
  4 --> 113 ( 37)
  5 -->  54 ( 20)
  6 --> 142 ( 30)
  6 --> 175 ( 20)
  6 --> 195 ( 38)
  7 --> 163 ( 23)
  8 --> 102 ( 14)
  9 --> 137 ( 26)
 10 -->  93 ( 24)
 10 --> 152 ( 36)
 11 -->  42 ( 17)
 12 -->  51 ( 28)
 12 -->  62 ( 25)
 12 --> 115 ( 16)
 12 --> 169 ( 36)
 13 -->  20 ( 47)
 14 -->  34 ( 21)
 15 --> 143 ( 10)
 15 --> 151 ( 18)
 16 -->  60 ( 25)
 16 --> 132 ( 36)
 17 --> 128 ( 21)
 18 -->   6 ( 20)
 18 -->  12 ( 39)
 18 -->  53 ( 35)
 18 -->  84 ( 22)
 18 --> 117 ( 24)
 18 --> 152 ( 28)
 19 --> 130 ( 30)
 20 -->  61 ( 25)
 21 --> 100 ( 14)
 22 --> 198 ( 18)
 23 --> 109 ( 24)
 24 -->  95 ( 32)
 25 --> 122 ( 42)
 26 -->  49 ( 26)
 26 -->  50 ( 26)
 26 --> 151 ( 15)
 26 --> 175 ( 29)
 26 --> 186 ( 42)
 27 --> 139 ( 25)
 28 --> 166 ( 36)
 29 --> 199 ( 22)
 30 -->  36 ( 38)
 31 -->   1 ( 25)
 31 --> 117 ( 31)
 31 --> 132 ( 28)
 31 --> 146 ( 11)
 31 --> 160 ( 12)
 31 --> 194 ( 25)
 32 --> 162 ( 16)
 33 --> 136 ( 21)
 34 --> 114 ( 22)
 35 --> 116 ( 33)
 36 -->  59 ( 20)
 37 -->  85 ( 20)
 38 --> 173 ( 17)
 39 -->   6 ( 22)
 39 -->  31 ( 21)
 39 -->  50 ( 29)
 39 -->  51 ( 27)
 39 -->  63 ( 27)
 39 --> 117 ( 14)
 39 --> 147 ( 19)
 40 -->   0 ( 34)
 41 -->  51 ( 29)
 41 -->  63 ( 38)
 41 -->  68 ( 22)
 41 --> 108 ( 20)
 41 --> 150 ( 26)
 42 -->  16 ( 34)
 42 -->  39 ( 23)
 42 -->  78 ( 31)
 42 --> 115 ( 33)
 42 --> 117 ( 35)
 43 -->  48 ( 14)
 44 -->  70 ( 34)
 45 --> 188 ( 11)
 46 -->  15 ( 19)
 46 -->  41 ( 29)
 46 -->  53 ( 39)
 46 -->  78 ( 18)
 46 --> 189 ( 22)
 46 --> 194 ( 27)
 47 --> 121 ( 23)
 47 --> 147 ( 20)
 48 --> 176 ( 43)
 49 -->  10 ( 10)
 49 -->  12 ( 27)
 49 -->  39 ( 23)
 49 -->  62 ( 33)
 49 --> 147 ( 21)
 49 --> 149 ( 36)
 49 --> 152 ( 37)
 49 --> 177 ( 24)
 49 --> 194 ( 28)
 50 -->  12 (  8)
 50 -->  18 ( 30)
 50 --> 132 ( 19)
 50 --> 177 ( 26)
 51 -->   1 ( 26)
 51 --> 156 ( 27)
 52 -->  58 ( 28)
 53 -->  60 ( 26)
 53 -->  78 ( 28)
 53 --> 160 ( 20)
 53 --> 168 ( 23)
 54 -->  27 ( 29)
 55 -->   2 ( 38)
 56 -->  90 (  8)
 56 --> 117 ( 28)
 57 --> 110 ( 28)
 58 -->  73 ( 29)
 59 -->  14 ( 41)
 60 --> 189 ( 25)
 61 --> 177 ( 22)
 62 -->  42 ( 22)
 62 -->  51 ( 28)
 62 --> 142 ( 23)
 63 -->  11 ( 24)
 63 --> 105 ( 27)
 63 --> 142 ( 27)
 63 --> 149 ( 25)
 63 --> 195 ( 45)
 64 -->  88 ( 35)
 65 -->  83 ( 14)
 66 -->  46 ( 31)
 66 -->  68 ( 38)
 66 -->  90 ( 26)
 66 --> 147 ( 21)
 66 --> 150 ( 38)
 66 --> 157 ( 38)
 67 --> 170 ( 24)
 68 -->   1 ( 27)
 68 -->  47 ( 39)
 68 -->  67 ( 21)
 68 --> 150 ( 33)
 69 --> 140 ( 12)
 70 -->  68 ( 14)
 71 -->  99 ( 27)
 72 --> 133 ( 10)
 73 --> 123 ( 28)
 74 -->  98 ( 20)
 75 -->  79 ( 28)
 76 -->   6 ( 26)
 76 -->  30 ( 24)
 76 -->  31 ( 23)
 76 -->  42 ( 29)
 76 -->  47 ( 33)
 76 -->  62 ( 31)
 77 --> 186 ( 16)
 78 -->  93 ( 23)
 78 --> 121 ( 19)
 78 --> 147 ( 37)
 79 --> 118 ( 36)
 80 -->  10 ( 11)
 80 -->  47 ( 19)
 80 --> 136 ( 26)
 80 --> 160 ( 17)
 80 --> 175 ( 31)
 81 -->  89 ( 22)
 82 -->  91 ( 32)
 83 --> 124 ( 33)
 84 -->   6 ( 29)
 84 -->  49 ( 20)
 84 -->  50 ( 29)
 84 -->  53 ( 42)
 84 --> 115 ( 36)
 84 --> 152 ( 12)
 85 -->  86 ( 44)
 86 -->   7 ( 36)
 87 --> 193 ( 13)
 88 -->  29 ( 27)
 89 -->  32 ( 26)
 90 -->  63 ( 23)
 90 --> 108 ( 31)
 90 --> 115 ( 26)
 90 --> 156 ( 35)
 91 -->  13 ( 27)
 92 --> 174 ( 33)
 93 -->   1 ( 24)
 93 -->  11 ( 31)
 93 -->  56 ( 34)
 93 -->  80 ( 34)
 93 --> 117 ( 26)
 93 --> 169 ( 27)
 93 --> 186 ( 36)
 94 --> 196 ( 20)
 95 --> 129 ( 21)
 96 -->  33 ( 25)
 97 -->   4 ( 34)
 98 --> 191 ( 33)
 99 -->   8 ( 42)
100 --> 185 ( 18)
101 -->  52 ( 18)
102 --> 103 ( 41)
103 --> 144 ( 21)
104 -->  64 ( 24)
105 -->  15 ( 30)
105 -->  41 ( 17)
105 -->  62 ( 31)
105 --> 157 ( 41)
106 -->  23 ( 26)
107 -->  96 ( 26)
108 --> 175 ( 33)
109 --> 111 ( 27)
110 -->  45 ( 26)
111 --> 126 ( 23)
112 -->   6 ( 14)
112 -->  10 ( 31)
112 -->  39 ( 24)
112 -->  51 ( 21)
112 --> 146 ( 25)
112 --> 151 ( 27)
113 --> 180 ( 38)
114 -->  82 ( 23)
115 -->  11 ( 33)
116 --> 197 ( 39)
118 -->  38 ( 34)
119 --> 181 ( 19)
120 --> 171 ( 41)
121 -->  46 ( 19)
121 -->  50 ( 27)
121 --> 143 ( 31)
122 -->  75 ( 23)
123 -->  87 ( 28)
124 -->  92 ( 28)
125 -->  81 ( 19)
126 --> 131 ( 42)
127 --> 135 ( 26)
128 -->  21 ( 26)
129 --> 165 ( 14)
130 --> 106 ( 16)
131 --> 182 ( 28)
132 -->  49 ( 36)
132 -->  66 ( 27)
133 -->   5 ( 20)
134 --> 127 ( 20)
135 -->  44 ( 21)
136 --> 152 ( 26)
136 --> 183 (  9)
137 --> 143 ( 32)
138 -->   9 ( 31)
139 -->  25 ( 37)
140 -->  77 ( 41)
141 --> 164 ( 16)
142 -->  11 ( 21)
142 -->  56 ( 11)
142 -->  90 ( 23)
142 --> 132 ( 32)
142 --> 169 ( 28)
143 -->  26 ( 27)
143 -->  43 ( 33)
143 -->  90 ( 28)
143 --> 150 (  9)
