WEIGHTED DIGRAPH 184 364:
  0 --> 176 ( 17)
  1 -->  16 ( 20)
  1 -->  23 ( 30)
  1 --> 127 ( 22)
  1 --> 130 ( 29)
  2 --> 106 ( 25)
  3 --> 129 ( 26)
  4 -->  93 ( 18)
  5 --> 170 ( 35)
  6 --> 169 ( 29)
  7 --> 100 ( 32)
  8 -->  29 ( 17)
  9 -->  39 ( 35)
 10 -->  16 ( 31)
 10 -->  46 ( 20)
 10 -->  77 ( 30)
 10 --> 151 ( 23)
 11 --> 157 ( 24)
 12 -->  99 ( 17)
 13 --> 114 ( 36)
 14 --> 105 ( 31)
 15 -->  43 ( 36)
 15 -->  45 ( 41)
 15 -->  58 ( 42)
 15 -->  62 ( 36)
 15 --> 132 ( 23)
 16 -->  15 ( 36)
 16 -->  68 ( 36)
 17 -->  58 ( 19)
 17 -->  97 ( 20)
 17 --> 102 ( 20)
 17 --> 109 ( 20)
 17 --> 120 ( 20)
 17 --> 135 ( 16)
 18 --> 154 ( 25)
 19 -->   1 ( 25)
 19 -->  64 ( 15)
 19 -->  68 ( 14)
 19 --> 160 ( 16)
 19 --> 172 ( 32)
 19 --> 175 ( 25)
 20 --> 150 ( 11)
 21 -->  10 ( 12)
 21 -->  19 ( 27)
 21 -->  65 ( 21)
 21 -->  90 ( 29)
 22 --> 113 ( 25)
 22 --> 130 ( 38)
 23 -->  16 ( 28)
 23 -->  77 ( 34)
 23 --> 128 ( 17)
 23 --> 144 ( 16)
 24 -->  19 ( 17)
 24 --> 105 ( 27)
 24 --> 181 ( 19)
 25 -->  85 ( 28)
 26 -->  27 ( 36)
 27 -->  35 ( 34)
 28 -->   1 ( 24)
 28 -->  97 ( 17)
 28 --> 161 (  9)
 28 --> 164 ( 38)
 29 --> 125 ( 27)
 30 --> 111 ( 39)
 31 -->  67 ( 32)
 32 -->  10 ( 34)
 32 -->  60 ( 17)
 32 -->  96 ( 16)
 32 --> 126 ( 18)
 32 --> 161 ( 17)
 33 -->  31 ( 28)
 34 --> 153 ( 22)
 35 --> 146 ( 15)
 36 -->  46 ( 37)
 37 -->  82 ( 18)
 38 -->  77 ( 39)
 39 -->  45 ( 16)
 39 -->  59 ( 23)
 39 -->  68 ( 32)
 39 -->  97 ( 20)
 40 --> 143 (  6)
 41 -->  37 ( 18)
 42 --> 109 ( 38)
 42 --> 116 ( 21)
 42 --> 119 ( 27)
 43 -->  95 ( 15)
 43 -->  97 ( 39)
 43 --> 175 ( 23)
 44 --> 156 ( 23)
 45 -->  12 ( 15)
 45 -->  65 ( 21)
 45 --> 109 ( 35)
 45 --> 151 ( 22)
 45 --> 181 (  8)
 46 -->  17 ( 21)
 46 -->  23 ( 35)
 46 -->  69 ( 44)
 46 --> 102 ( 36)
 46 --> 105 ( 37)
 46 --> 132 ( 11)
 47 --> 171 ( 37)
 48 -->  14 ( 25)
 49 -->  44 ( 14)
 50 --> 181 ( 27)
 51 -->  23 ( 36)
 51 -->  58 ( 15)
 51 -->  60 ( 16)
 51 --> 105 ( 25)
 51 --> 151 ( 35)
 52 -->   8 ( 23)
 53 -->   3 (  7)
 54 --> 179 ( 23)
 55 -->  73 ( 30)
 56 --> 167 ( 30)
 57 --> 168 ( 23)
 58 -->  10 ( 36)
 58 -->  19 ( 30)
 58 -->  68 ( 21)
 58 -->  79 ( 25)
 58 -->  97 ( 34)
 59 -->  89 ( 33)
 60 -->  15 ( 29)
 60 -->  64 ( 22)
 60 -->  79 ( 28)
 61 --> 145 ( 46)
 62 -->  32 ( 26)
 62 -->  97 ( 19)
