WEIGHTED DIGRAPH 218 398:
  0 --> 154 ( 27)
  0 --> 173 ( 33)
  0 --> 194 ( 18)
  0 --> 201 ( 27)
  1 -->  37 ( 35)
  1 -->  45 ( 23)
  1 -->  79 ( 15)
  1 --> 130 ( 28)
  1 --> 172 (  9)
  1 --> 201 ( 20)
  2 --> 197 ( 20)
  3 --> 131 ( 28)
  4 -->  54 ( 29)
  5 -->  13 ( 26)
  6 -->  74 ( 28)
  7 -->   0 ( 19)
  7 -->  45 ( 22)
  7 -->  55 ( 18)
  7 -->  87 ( 25)
  7 --> 154 ( 27)
  8 -->  46 ( 18)
  9 --> 183 ( 22)
 10 --> 128 (  5)
 11 -->   8 ( 31)
 12 -->  88 ( 27)
 13 -->  92 ( 13)
 14 --> 114 ( 37)
 15 --> 176 ( 28)
 16 --> 168 ( 46)
 17 --> 174 ( 15)
 18 -->  78 (  8)
 18 --> 161 ( 40)
 18 --> 217 ( 19)
 19 --> 212 ( 44)
 20 -->   3 ( 29)
 21 --> 103 ( 17)
 22 --> 122 ( 19)
 23 -->  95 ( 19)
 24 --> 102 ( 32)
 25 --> 145 ( 32)
 26 -->  80 ( 29)
 26 --> 121 ( 31)
 26 --> 153 ( 22)
 26 --> 154 ( 42)
 26 --> 190 ( 29)
 27 -->   1 ( 29)
 27 -->  41 ( 18)
 27 --> 208 ( 44)
 28 -->  41 ( 26)
 28 -->  80 ( 23)
 28 --> 188 ( 32)
 28 --> 190 ( 29)
 29 -->   7 ( 40)
 29 -->  47 ( 20)
 29 -->  50 ( 14)
 29 -->  65 ( 17)
 29 -->  74 ( 15)
 29 -->  87 ( 18)
 30 -->  71 ( 30)
 31 --> 105 ( 18)
 32 -->  62 ( 37)
 33 --> 191 ( 25)
 34 -->  83 ( 29)
 35 --> 175 ( 26)
 36 --> 185 ( 19)
 37 -->  29 ( 35)
 37 -->  41 ( 26)
 37 --> 111 ( 12)
 37 --> 142 ( 23)
 38 -->  19 ( 36)
 39 --> 144 ( 22)
 40 -->  38 ( 13)
 41 -->  18 ( 13)
 41 -->  26 ( 23)
 41 -->  47 ( 35)
 41 -->  73 ( 34)
 42 -->  93 ( 34)
 43 -->  91 ( 22)
 43 -->  94 ( 18)
 43 --> 166 ( 15)
 43 --> 189 ( 30)
 44 -->  33 ( 30)
 45 -->  80 ( 17)
 45 --> 199 ( 27)
 45 --> 217 ( 26)
 46 --> 164 ( 32)
 47 -->  53 ( 38)
 47 --> 217 ( 20)
 48 --> 133 ( 24)
 49 -->  56 ( 28)
