WEIGHTED DIGRAPH 204 384:
  0 --> 170 ( 21)
  1 --> 107 ( 16)
  2 -->  53 ( 16)
  3 -->  70 ( 28)
  4 -->  89 ( 21)
  5 -->  13 (  5)
  5 --> 116 ( 25)
  6 -->  90 ( 37)
  7 -->  49 ( 21)
  8 -->  74 ( 19)
  9 --> 158 ( 18)
 10 -->  57 ( 25)
 11 -->  41 ( 34)
 11 -->  84 ( 21)
 11 --> 118 ( 29)
 12 -->   5 ( 15)
 12 -->  18 ( 33)
 12 -->  21 ( 14)
 12 -->  39 ( 24)
 12 -->  85 ( 30)
 13 --> 109 ( 27)
 13 --> 116 (  7)
 14 -->  49 ( 38)
 15 -->  43 ( 32)
 16 -->  19 ( 38)
 17 --> 126 ( 30)
 18 -->  33 ( 10)
 18 --> 102 ( 35)
 18 --> 116 ( 20)
 18 --> 169 ( 30)
 19 -->  52 ( 42)
 20 -->  91 ( 25)
 21 -->   5 ( 23)
 21 -->  11 ( 30)
 21 -->  71 ( 21)
 22 --> 110 (  8)
 23 -->  39 ( 23)
 23 --> 105 ( 26)
 23 --> 113 ( 34)
 23 --> 175 ( 21)
 23 --> 176 ( 26)
 24 -->  30 (  9)
 25 --> 137 ( 39)
 26 -->  84 ( 18)
 27 -->   0 ( 26)
 28 --> 155 ( 31)
 29 -->  59 (  3)
 30 -->  22 ( 31)
 31 --> 173 ( 23)
 32 --> 152 ( 23)
 33 -->  17 ( 36)
 33 -->  68 ( 39)
 33 -->  96 ( 26)
 33 --> 109 ( 29)
 33 --> 156 ( 27)
 33 --> 185 ( 10)
 34 --> 168 ( 21)
 35 -->  81 ( 31)
 36 --> 134 ( 42)
 37 --> 101 ( 27)
 38 -->   1 ( 27)
 39 -->   5 ( 39)
 39 --> 122 ( 38)
 39 --> 127 ( 13)
 39 --> 142 ( 14)
 39 --> 183 ( 36)
 40 -->  15 ( 25)
 41 -->  29 ( 15)
 41 -->  36 ( 36)
 41 -->  49 ( 28)
 42 --> 193 ( 23)
 43 --> 120 ( 20)
 44 --> 100 ( 32)
 45 -->   6 ( 16)
 46 -->  65 ( 29)
 47 --> 143 ( 20)
 48 -->  14 ( 24)
 49 -->  51 ( 35)
 49 -->  82 ( 28)
 49 --> 110 ( 22)
 49 --> 147 ( 39)
 49 --> 164 ( 29)
 50 --> 124 ( 15)
 51 --> 195 ( 23)
 52 -->   7 ( 47)
 53 --> 103 ( 28)
 54 -->   2 ( 36)
 55 --> 198 ( 25)
 56 --> 188 ( 36)
 57 --> 139 ( 24)
 58 -->  55 ( 36)
 59 -->  39 ( 30)
 59 -->  68 ( 23)
 59 -->  84 ( 29)
 59 --> 116 ( 30)
 60 -->  41 ( 24)
