WEIGHTED DIGRAPH 184 364:
  0 -->  17 ( 24)
  1 -->  58 ( 28)
  2 --> 101 ( 22)
  3 --> 151 ( 22)
  4 --> 170 ( 19)
  5 --> 126 ( 26)
  5 --> 140 ( 34)
  6 -->  29 ( 23)
  6 -->  94 ( 33)
  6 --> 130 ( 24)
  6 --> 151 ( 28)
  7 -->   9 ( 25)
  8 -->  66 ( 30)
  9 -->   6 ( 24)
  9 -->  97 ( 27)
 10 --> 178 (  7)
 11 -->   7 ( 32)
 11 -->  31 ( 33)
 11 -->  38 ( 28)
 11 -->  65 ( 17)
 11 -->  97 ( 41)
 11 --> 107 ( 28)
 11 --> 125 ( 19)
 11 --> 126 ( 33)
 11 --> 142 ( 30)
 11 --> 180 ( 23)
 12 -->  82 ( 25)
 13 -->  12 ( 27)
 14 -->  34 ( 22)
 15 --> 174 ( 15)
 16 -->  33 ( 19)
 17 --> 109 (  2)
 18 --> 167 ( 19)
 19 --> 182 ( 17)
 20 -->  52 ( 39)
 20 -->  74 ( 28)
 20 -->  79 ( 33)
 20 --> 103 ( 31)
 20 --> 127 ( 15)
 21 -->   6 ( 27)
 21 -->  20 ( 32)
 21 -->  44 ( 16)
 21 --> 105 ( 18)
 21 --> 126 ( 34)
 22 -->  26 ( 28)
 23 -->  57 ( 22)
 24 -->  59 ( 26)
 25 -->  11 ( 35)
 25 -->  76 ( 28)
 25 --> 173 ( 22)
 26 --> 141 ( 32)
 27 -->  40 ( 39)
 27 --> 148 ( 26)
 27 --> 152 ( 16)
 28 --> 117 ( 23)
 29 -->  11 ( 35)
 29 --> 116 ( 22)
 30 --> 148 ( 26)
 31 -->  52 ( 21)
 31 --> 137 ( 23)
 32 -->  37 ( 27)
 33 -->  56 ( 13)
 34 --> 111 ( 27)
 35 --> 114 ( 28)
 36 -->  91 ( 32)
 37 --> 133 ( 21)
 38 -->  20 ( 35)
 38 -->  76 ( 20)
 38 --> 116 ( 24)
 38 --> 139 ( 27)
 39 -->   9 ( 32)
 39 -->  89 ( 18)
 39 -->  97 ( 33)
 39 --> 153 ( 29)
 39 --> 159 ( 30)
 39 --> 168 ( 13)
 40 -->  47 ( 30)
 40 --> 103 ( 21)
 40 --> 142 ( 22)
 41 --> 132 ( 28)
 42 --> 171 ( 27)
 43 --> 113 ( 26)
 44 -->  11 ( 29)
 44 -->  20 ( 21)
 44 --> 118 ( 14)
 44 --> 124 ( 27)
 44 --> 148 ( 16)
 45 -->  87 ( 42)
 45 -->  94 ( 33)
 46 --> 150 (  5)
 47 -->  27 ( 24)
 47 -->  89 ( 17)
 47 --> 105 ( 17)
 47 --> 130 (  7)
 47 --> 137 ( 26)
 48 -->  45 ( 13)
 48 --> 152 ( 17)
 49 --> 120 ( 17)
 50 --> 102 ( 19)
 51 -->  74 ( 20)
 51 --> 103 ( 39)
 52 -->   7 ( 13)
 52 -->  83 ( 19)
 52 -->  89 ( 17)
 52 --> 129 ( 17)
 52 --> 155 ( 25)
 53 --> 163 ( 24)
 54 -->  43 ( 34)
 55 --> 158 ( 36)
 56 -->  36 ( 13)
 57 -->  14 ( 29)
