WEIGHTED DIGRAPH 196 376:
  0 -->  96 ( 11)
  0 --> 104 ( 28)
  0 --> 126 ( 20)
  0 --> 170 ( 13)
  1 --> 161 ( 29)
  2 -->  45 ( 30)
  3 -->  77 ( 19)
  4 --> 122 ( 14)
  5 -->  79 ( 21)
  5 -->  96 ( 22)
  5 --> 140 ( 27)
  5 --> 148 ( 14)
  5 --> 170 ( 19)
  6 -->  40 ( 24)
  7 -->  12 ( 40)
  7 -->  25 ( 27)
  7 -->  93 ( 23)
  7 --> 126 ( 15)
  8 -->  41 ( 13)
  9 -->  31 ( 29)
  9 --> 104 (  3)
  9 --> 116 ( 22)
  9 --> 155 ( 13)
  9 --> 177 ( 21)
 10 -->  39 ( 23)
 11 -->  66 ( 28)
 11 --> 100 ( 12)
 11 --> 178 ( 29)
 12 -->  13 ( 39)
 12 -->  18 ( 23)
 12 -->  98 ( 27)
 12 --> 119 ( 14)
 12 --> 127 ( 13)
 13 -->   0 ( 32)
 13 -->   9 ( 29)
 13 -->  24 ( 33)
 13 -->  47 ( 41)
 13 -->  96 ( 26)
 13 --> 127 ( 25)
 13 --> 142 ( 24)
 13 --> 157 ( 35)
 14 -->  17 ( 11)
 14 -->  80 ( 24)
 14 -->  93 ( 28)
 14 --> 165 ( 20)
 15 -->  57 ( 21)
 16 --> 162 ( 17)
 17 -->  22 ( 31)
 17 -->  47 ( 33)
 17 -->  81 ( 12)
 17 --> 116 ( 30)
 18 -->  37 ( 20)
 18 -->  67 ( 28)
 18 --> 116 ( 25)
 18 --> 178 ( 16)
 19 -->  75 ( 30)
 20 --> 172 ( 32)
 21 -->  28 ( 15)
 22 -->   7 ( 18)
 22 -->  11 ( 23)
 22 -->  60 ( 33)
 22 -->  80 ( 31)
 22 -->  81 ( 27)
 22 --> 140 ( 12)
 22 --> 142 ( 23)
 22 --> 178 ( 34)
 23 --> 100 ( 37)
 24 -->  92 ( 24)
 25 -->  84 ( 23)
 26 --> 128 ( 25)
 27 -->  18 ( 35)
 27 -->  37 (  9)
 27 -->  79 ( 17)
 27 -->  84 ( 24)
 27 --> 103 ( 26)
 28 --> 182 ( 30)
 29 -->  43 ( 25)
 30 --> 187 ( 16)
 31 -->  27 ( 27)
 32 -->  55 ( 23)
 33 --> 113 ( 33)
 34 --> 134 ( 23)
 35 -->  17 ( 24)
