WEIGHTED DIGRAPH 228 408:
  0 -->  72 ( 26)
  1 -->  67 ( 15)
  1 -->  77 ( 22)
  1 -->  78 ( 19)
  1 -->  86 ( 18)
  1 -->  93 ( 20)
  1 --> 107 ( 25)
  1 --> 111 ( 22)
  1 --> 117 ( 24)
  1 --> 204 ( 38)
  2 -->  27 ( 22)
  2 --> 107 ( 23)
  2 --> 221 ( 24)
  3 --> 188 ( 36)
  4 --> 184 ( 20)
  4 --> 227 ( 20)
  5 -->  36 ( 33)
  5 -->  68 ( 32)
  5 --> 131 ( 24)
  5 --> 145 ( 27)
  5 --> 163 ( 10)
  5 --> 192 (  9)
  5 --> 204 ( 34)
  6 -->  57 ( 23)
  7 --> 182 ( 34)
  8 -->  38 ( 35)
  9 --> 210 ( 39)
 10 --> 171 ( 35)
 11 --> 181 ( 34)
 12 --> 221 ( 32)
 13 --> 148 ( 14)
 14 --> 144 ( 31)
 15 -->  71 ( 29)
 16 --> 141 ( 26)
 17 -->  19 ( 21)
 18 -->  36 ( 27)
 18 --> 111 ( 22)
 19 --> 176 ( 12)
 20 -->  30 ( 37)
 21 --> 151 ( 29)
 22 --> 215 ( 19)
 23 --> 165 ( 32)
 24 --> 225 ( 41)
 25 --> 134 ( 26)
 26 --> 208 ( 20)
 28 -->  36 ( 36)
 28 -->  53 ( 37)
 28 --> 108 ( 19)
 28 --> 154 ( 31)
 28 --> 195 ( 11)
 29 -->  64 ( 41)
 29 --> 104 (  8)
 29 --> 138 ( 22)
 29 --> 184 ( 23)
 30 --> 149 ( 16)
 31 -->  44 ( 16)
 32 -->  61 ( 31)
 33 -->  41 ( 35)
 33 -->  48 ( 14)
 33 --> 196 ( 27)
 34 -->  81 ( 28)
 35 -->   2 ( 16)
 35 -->  60 ( 21)
 35 --> 131 ( 33)
 35 --> 204 ( 30)
 36 -->  64 ( 13)
 36 --> 121 ( 21)
 36 --> 152 ( 23)
 36 --> 227 ( 21)
 37 --> 218 ( 28)
 38 -->  58 ( 23)
 39 --> 174 ( 40)
 40 --> 150 ( 29)
 41 -->  27 ( 21)
 41 -->  35 ( 30)
 41 --> 183 ( 15)
 41 --> 185 ( 21)
 42 --> 178 ( 26)
 43 -->  50 (  7)
 44 --> 167 ( 35)
 45 --> 156 ( 22)
 46 --> 137 ( 19)
 47 -->   8 ( 29)
 48 --> 120 ( 25)
 49 --> 157 ( 25)
 50 --> 125 ( 20)
 51 --> 130 ( 17)
 52 --> 161 ( 14)
 53 -->  80 ( 19)
 53 --> 104 ( 29)
 54 --> 118 ( 24)
 55 --> 163 ( 21)
 56 --> 201 ( 41)
 57 --> 211 ( 33)
 58 --> 164 ( 45)
 59 -->  94 ( 30)
 60 -->  41 ( 47)
 60 -->  48 ( 34)
 60 --> 154 ( 33)
 61 -->  16 ( 18)
 62 --> 143 ( 20)
 63 --> 221 ( 34)
 63 --> 227 ( 27)
 64 -->   2 ( 28)
 64 -->  78 ( 12)
 64 -->  93 ( 36)
 64 --> 121 ( 39)
 64 --> 123 ( 21)
 64 --> 140 ( 27)
 64 --> 152 ( 15)
 64 --> 183 ( 26)
 64 --> 196 ( 20)
 64 --> 207 ( 27)
 64 --> 221 ( 29)
 65 -->   4 ( 24)
 65 --> 163 ( 30)
 65 --> 183 ( 21)
 66 --> 106 ( 21)
 67 -->   2 (  3)
 67 -->   5 ( 34)
 67 -->  69 ( 23)
 67 -->  86 ( 18)
 67 --> 179 ( 15)
 68 --> 142 ( 29)
 68 --> 152 ( 20)
 69 -->  73 ( 26)
 69 -->  80 ( 31)
 69 -->  86 ( 28)
 69 --> 142 ( 31)
 70 --> 127 ( 44)
 71 -->  13 ( 27)
 72 --> 192 ( 10)
 73 -->  65 ( 15)
 73 --> 138 ( 31)
 73 --> 142 ( 32)
 73 --> 153 ( 36)
 73 --> 195 ( 30)
 74 -->  15 ( 25)
 75 --> 202 ( 42)
 76 --> 205 ( 31)
 77 --> 102 ( 20)
 77 --> 111 ( 25)
 77 --> 152 ( 36)
 77 --> 169 ( 35)
 77 --> 195 (  7)
 78 --> 140 ( 11)
 78 --> 165 ( 18)
 79 --> 184 ( 27)
