WEIGHTED DIGRAPH 180 360:
  0 -->  28 ( 21)
  0 -->  66 ( 16)
  0 -->  82 ( 18)
  0 -->  85 ( 23)
  0 --> 131 ( 16)
  1 -->  63 ( 31)
  2 -->  18 ( 22)
  2 --> 163 ( 25)
  2 --> 170 ( 26)
  2 --> 174 ( 42)
  3 -->  34 ( 28)
  3 -->  68 ( 24)
  3 -->  75 (  5)
  4 --> 134 ( 22)
  5 -->  35 ( 30)
  5 --> 126 (  6)
  5 --> 130 ( 10)
  5 --> 161 ( 17)
  6 --> 101 ( 30)
  7 -->  44 ( 23)
  8 --> 112 ( 28)
  9 -->  49 ( 29)
 10 -->  40 ( 30)
 11 --> 118 ( 31)
 12 -->  30 ( 30)
 13 -->  18 ( 16)
 13 -->  37 ( 24)
 13 --> 104 ( 11)
 13 --> 150 ( 36)
 13 --> 162 ( 21)
 14 -->  29 ( 12)
 15 -->   9 ( 30)
 16 -->  34 (  6)
 17 --> 144 ( 17)
 18 -->   3 ( 21)
 18 -->  31 ( 37)
 18 -->  56 ( 23)
 18 --> 125 ( 10)
 18 --> 130 ( 24)
 19 --> 156 ( 29)
 20 --> 161 ( 31)
 20 --> 164 ( 18)
 21 -->  87 ( 13)
 22 --> 103 ( 25)
 23 -->  70 ( 28)
 24 --> 136 ( 28)
 25 -->  18 ( 24)
 25 -->  31 ( 24)
 25 --> 150 ( 26)
 25 --> 167 ( 14)
 26 --> 151 ( 43)
 27 -->  36 ( 25)
 28 -->  18 ( 33)
 28 -->  20 ( 24)
 28 -->  34 ( 32)
 28 -->  78 ( 24)
 28 --> 108 ( 18)
 28 --> 149 ( 24)
 29 --> 121 ( 30)
 30 --> 158 ( 18)
 31 -->  37 ( 23)
 31 -->  58 ( 36)
 31 -->  96 ( 29)
 31 --> 115 ( 26)
 32 --> 124 ( 33)
 33 --> 114 ( 27)
 34 -->  43 ( 19)
 34 -->  54 ( 36)
 34 -->  67 ( 26)
 34 -->  76 ( 23)
 34 --> 102 ( 24)
 34 --> 149 ( 27)
 35 -->  13 ( 16)
 35 -->  39 ( 27)
 36 -->   5 ( 23)
 36 -->  66 ( 28)
 36 --> 111 ( 24)
 37 -->  28 ( 14)
 37 -->  54 ( 25)
 37 -->  99 ( 30)
 37 --> 135 ( 24)
 37 --> 164 ( 15)
 37 --> 170 ( 37)
 38 -->  71 ( 35)
 39 --> 149 ( 27)
 39 --> 154 (  5)
 39 --> 164 ( 32)
 40 -->  93 ( 22)
 41 --> 100 ( 33)
 42 --> 137 ( 20)
 43 --> 168 ( 39)
 44 --> 152 ( 27)
 45 -->  22 ( 30)
 46 -->  33 ( 14)
 47 --> 105 ( 34)
 48 --> 177 ( 14)
 49 -->  98 ( 27)
 50 -->  32 ( 19)
 51 --> 119 ( 38)
 52 -->  16 ( 33)
 53 -->  56 ( 26)
 53 --> 104 ( 16)
 53 --> 125 ( 33)
 53 --> 130 ( 11)
 53 --> 150 ( 12)
 53 --> 170 ( 29)
 53 --> 171 ( 11)
 54 -->   0 ( 22)
 54 --> 170 ( 30)
 55 -->  72 ( 20)
 56 -->  54 ( 17)
 56 -->  68 ( 25)
 56 --> 102 ( 27)
 56 --> 163 ( 31)
 57 --> 147 ( 18)
 58 -->  28 ( 22)
 58 -->  37 ( 34)
 58 -->  39 ( 22)
 58 -->  54 ( 18)
 58 -->  93 ( 14)
 58 --> 135 ( 14)
 58 --> 167 ( 36)
 59 -->  15 ( 12)
 60 -->  69 ( 27)
 61 --> 143 ( 24)
 62 --> 117 ( 45)
 63 --> 139 ( 36)
 64 -->  88 ( 25)
 65 --> 166 ( 31)
 66 -->  34 ( 29)
 66 -->  56 ( 39)
 66 -->  75 ( 21)
 66 -->  79 ( 22)
 68 -->  13 ( 44)
 68 -->  25 ( 23)
 68 -->  54 ( 24)
 68 -->  76 ( 46)
 68 -->  99 ( 20)
 69 --> 127 ( 12)
 70 -->  38 ( 26)
 71 -->  12 ( 23)
 72 -->  57 ( 12)
 73 -->  95 ( 19)
 74 -->  31 ( 27)
 74 -->  82 ( 27)
 74 --> 110 ( 31)
 75 -->   5 ( 24)
 75 --> 154 ( 30)
 75 --> 160 ( 33)
 76 -->   3 ( 32)
 76 -->  54 ( 19)
 76 --> 104 ( 24)
 76 --> 110 ( 24)
 76 --> 162 ( 26)
 76 --> 167 ( 11)
 77 -->  46 ( 39)
 78 -->  13 ( 22)
 78 -->  93 ( 23)
 78 --> 131 ( 32)
 79 -->  93 ( 21)
 79 --> 161 ( 12)
 79 --> 167 ( 23)
 79 --> 170 ( 33)
 80 --> 148 ( 27)
 81 --> 160 ( 45)
 82 -->  34 ( 23)
 82 --> 120 ( 38)
 83 -->  62 ( 25)
 84 -->  48 ( 15)
 85 --> 113 ( 25)
 86 -->  81 ( 46)
 87 -->  11 ( 32)
 88 --> 179 ( 17)
 89 --> 153 ( 24)
 90 -->  84 ( 24)
 91 -->  97 ( 27)
 92 --> 116 ( 38)
 93 -->  23 ( 40)
 93 --> 145 ( 33)
 93 --> 161 ( 32)
 93 --> 178 ( 31)
 94 -->  67 ( 32)
 94 --> 102 ( 17)
 94 --> 104 ( 27)
 94 --> 115 ( 19)
 94 --> 154 ( 29)
 94 --> 161 ( 23)
 95 --> 123 ( 13)
 96 -->   3 ( 31)
 96 -->   6 ( 37)
 96 -->  37 ( 23)
 96 -->  75 ( 22)
 96 --> 102 ( 27)
 96 --> 161 ( 20)
 97 --> 138 ( 26)
 98 --> 172 ( 26)
 99 -->  13 ( 29)
 99 -->  79 ( 27)
 99 -->  82 ( 28)
 99 -->  94 ( 22)
 99 --> 131 ( 15)
 99 --> 170 ( 33)
100 --> 142 ( 24)
101 -->  14 ( 29)
102 -->  67 ( 29)
102 -->  82 ( 23)
102 --> 154 ( 34)
103 --> 161 ( 33)
104 --> 115 ( 19)
104 --> 125 ( 38)
104 --> 150 ( 19)
104 --> 174 ( 27)
105 -->  91 ( 27)
106 -->   8 ( 11)
107 -->  92 ( 22)
108 -->  20 ( 24)
108 -->  99 ( 17)
108 --> 135 ( 33)
108 --> 160 ( 26)
108 --> 162 ( 31)
109 -->   2 ( 15)
