WEIGHTED DIGRAPH 212 392:
  0 -->  12 ( 20)
  1 --> 136 ( 38)
  2 -->   0 ( 22)
  3 -->  40 ( 38)
  4 -->  15 ( 37)
  5 -->  16 ( 21)
  5 -->  35 ( 38)
  5 -->  36 ( 32)
  5 -->  53 ( 34)
  5 --> 107 ( 15)
  5 --> 130 ( 25)
  5 --> 158 ( 18)
  5 --> 206 ( 32)
  6 -->  51 ( 31)
  7 -->  63 ( 23)
  8 -->  71 ( 23)
  8 -->  87 ( 14)
  9 -->  14 ( 18)
  9 -->  32 ( 23)
  9 -->  61 ( 40)
  9 -->  93 ( 27)
  9 --> 171 ( 10)
  9 --> 196 ( 12)
 10 -->  59 ( 30)
 11 -->  52 ( 17)
 12 -->  36 ( 31)
 13 -->  14 ( 35)
 13 -->  53 ( 18)
 13 --> 116 ( 21)
 13 --> 175 ( 15)
 14 -->   8 ( 24)
 14 -->  16 ( 21)
 14 -->  37 ( 13)
 14 -->  45 ( 38)
 14 -->  47 ( 15)
 14 --> 211 ( 21)
 15 --> 167 ( 14)
 16 -->  37 ( 25)
 16 -->  79 ( 17)
 16 -->  87 ( 23)
 16 --> 187 ( 23)
 17 --> 117 ( 42)
 17 --> 142 ( 25)
 17 --> 147 ( 28)
 18 -->  43 ( 37)
 19 -->  18 ( 30)
 20 --> 208 (  6)
 21 --> 112 ( 22)
 22 -->  75 ( 21)
 23 -->   5 ( 25)
 23 -->   8 ( 28)
 23 -->  79 ( 40)
 23 --> 106 ( 27)
 23 --> 141 ( 29)
 23 --> 158 ( 33)
 24 --> 187 (  5)
 25 -->  56 ( 12)
 26 --> 139 ( 26)
 27 --> 118 ( 17)
 28 -->   7 ( 22)
 29 --> 183 ( 25)
 30 -->  44 ( 41)
 31 --> 209 ( 26)
 32 -->  62 ( 25)
 32 -->  79 ( 26)
 32 --> 121 ( 23)
 32 --> 205 ( 30)
 32 --> 206 (  5)
 33 -->  16 ( 22)
 33 -->  37 ( 23)
 33 -->  57 ( 27)
 33 -->  62 ( 22)
 33 --> 132 ( 41)
 33 --> 155 ( 20)
 33 --> 169 ( 31)
 34 --> 199 ( 19)
 35 -->   9 ( 26)
 35 -->  42 ( 36)
 35 -->  53 ( 28)
 35 --> 105 ( 21)
 35 --> 142 ( 22)
 35 --> 169 ( 31)
 35 --> 175 ( 24)
 36 -->  76 ( 40)
 36 -->  87 ( 12)
 36 -->  99 ( 18)
 36 --> 196 ( 16)
 37 -->  13 ( 34)
 37 -->  76 ( 28)
 38 --> 178 ( 28)
 39 -->  38 ( 30)
 40 -->  31 ( 33)
 41 -->  33 ( 33)
 41 -->  35 ( 31)
 41 -->  47 ( 21)
 41 -->  93 ( 26)
 42 -->   9 ( 25)
 42 -->  32 (  7)
 42 -->  53 ( 26)
 42 -->  94 ( 15)
 42 --> 107 ( 44)
 42 --> 155 ( 23)
 43 -->  86 ( 19)
 44 --> 151 ( 33)
 45 -->  64 ( 37)
 45 -->  88 ( 28)
 45 --> 121 ( 42)
 45 --> 132 ( 21)
 46 --> 210 ( 31)
 47 -->   5 ( 25)
 47 --> 169 ( 28)
 47 --> 211 ( 22)
 48 -->  87 ( 34)
 49 -->  96 ( 33)
 50 --> 203 ( 27)
 51 -->  74 ( 19)
 52 --> 140 ( 22)
 53 -->  62 ( 18)
 53 -->  64 ( 28)
 53 --> 111 ( 24)
 53 --> 206 ( 39)
 54 --> 103 ( 28)
 55 --> 124 ( 32)
 56 -->  70 ( 40)
 57 -->  53 (  8)
 57 --> 133 ( 21)
 58 --> 174 ( 28)
 59 --> 171 ( 21)
 60 -->   5 ( 28)
 60 -->   9 ( 22)
 60 -->  32 ( 33)
 60 --> 105 ( 26)
 61 -->  26 ( 21)
 62 -->   8 ( 19)
 62 --> 200 ( 18)
 63 --> 168 ( 16)
 64 -->   5 ( 22)
 64 --> 116 ( 28)
 64 --> 175 ( 36)
 64 --> 196 ( 25)
 65 -->  97 ( 20)
 66 --> 143 (  5)
 67 -->  20 ( 19)
 68 --> 179 ( 22)
 69 --> 114 ( 28)
 70 -->  50 ( 11)
 71 -->   5 ( 31)
 71 -->  17 ( 15)
 71 -->  35 ( 13)
 71 -->  36 (  5)
 71 -->  41 ( 26)
 71 -->  45 ( 28)
 71 -->  62 ( 28)
 71 -->  94 ( 26)
 71 --> 190 ( 18)
 72 --> 101 ( 26)
 73 -->   4 ( 15)
 74 --> 153 ( 21)
 75 --> 129 ( 38)
 76 -->  60 ( 26)
 76 --> 105 ( 28)
 76 --> 116 ( 27)
 76 --> 142 ( 45)
 77 -->  57 ( 20)
 78 -->   9 ( 28)
 79 -->  60 ( 28)
 79 -->  64 ( 46)
 80 --> 132 ( 34)
 81 --> 197 (  7)
 82 --> 159 ( 44)
 83 -->  21 ( 23)
 84 -->  69 ( 49)
 85 --> 122 ( 29)
 86 --> 181 ( 28)
 87 -->  41 ( 44)
 87 -->  66 ( 19)
 87 -->  71 ( 26)
 87 --> 169 ( 33)
 87 --> 187 ( 38)
 87 --> 211 ( 37)
 88 -->  17 ( 32)
 88 -->  53 ( 18)
 88 -->  76 ( 39)
 88 -->  79 ( 32)
 88 --> 142 ( 29)
 89 -->  22 ( 24)
 90 --> 207 ( 24)
 91 --> 120 ( 32)
 92 -->  41 ( 22)
 92 -->  42 ( 38)
 92 --> 211 ( 41)
 93 --> 155 ( 30)
 94 -->  13 ( 25)
 94 -->  16 ( 33)
 94 --> 130 ( 31)
 94 --> 169 ( 32)
 95 -->  53 ( 16)
 95 -->  87 ( 15)
 95 -->  88 ( 16)
 95 --> 142 ( 38)
 95 --> 211 ( 26)
 96 --> 191 ( 23)
 97 -->  78 ( 33)
 98 -->  90 ( 20)
 99 -->   6 ( 32)
100 --> 206 ( 30)
101 --> 170 ( 29)
102 -->  76 ( 19)
102 -->  77 ( 23)
102 --> 100 ( 26)
102 --> 181 ( 20)
103 -->  68 ( 29)
104 -->  89 ( 21)
105 --> 117 ( 34)
105 --> 155 ( 30)
105 --> 175 ( 29)
106 -->   8 ( 35)
106 -->  76 ( 41)
106 --> 211 ( 28)
107 -->  16 ( 14)
107 -->  41 ( 26)
108 -->  65 ( 17)
109 --> 176 ( 18)
110 --> 204 ( 34)
111 --> 201 ( 36)
112 --> 154 ( 30)
113 -->  81 ( 25)
114 --> 164 ( 23)
115 --> 186 ( 27)
116 -->  17 ( 35)
116 -->  37 ( 16)
116 --> 102 ( 45)
116 --> 158 ( 27)
116 --> 169 ( 26)
116 --> 190 ( 24)
116 --> 200 ( 41)
117 -->  23 ( 12)
117 --> 121 ( 13)
118 --> 150 ( 24)
119 -->  39 ( 42)
120 --> 177 (  9)
121 -->  16 ( 26)
122 --> 156 ( 33)
123 -->  48 ( 33)
124 --> 163 ( 29)
125 --> 172 (  7)
126 --> 110 (  8)
127 --> 138 ( 15)
128 --> 194 ( 29)
129 --> 161 ( 10)
131 -->  67 ( 24)
132 -->  76 ( 31)
132 -->  82 ( 24)
132 --> 102 ( 31)
132 --> 121 ( 34)
133 -->  76 ( 28)
133 --> 117 ( 18)
133 --> 130 ( 18)
133 --> 175 ( 19)
134 --> 108 ( 36)
135 -->  34 ( 16)
136 --> 198 ( 32)
137 -->   2 ( 10)
138 --> 160 ( 12)
139 --> 144 ( 21)
