WEIGHTED DIGRAPH 202 382:
  0 --> 117 ( 29)
  1 -->  81 ( 23)
  2 -->  65 (  4)
  2 -->  84 ( 18)
  2 --> 180 ( 45)
  3 -->  16 ( 14)
  4 -->  52 ( 24)
  4 -->  87 ( 36)
  4 --> 181 ( 24)
  5 --> 184 ( 25)
  6 -->  15 ( 21)
  6 -->  34 ( 19)
  6 -->  37 ( 18)
  6 -->  70 ( 36)
  6 -->  94 ( 45)
  6 --> 125 ( 21)
  6 --> 181 ( 20)
  7 -->   4 ( 29)
  7 --> 193 ( 28)
  7 --> 196 ( 26)
  8 -->  44 ( 30)
  9 --> 189 ( 17)
 10 --> 185 ( 24)
 11 -->  92 ( 34)
 12 -->  70 ( 24)
 12 -->  85 (  4)
 12 --> 149 ( 17)
 12 --> 172 ( 20)
 13 -->  60 ( 27)
 14 -->  63 ( 10)
 15 -->  42 ( 19)
 16 -->  18 ( 35)
 17 -->  33 ( 29)
 17 -->  84 ( 28)
 17 --> 137 ( 23)
 17 --> 192 ( 20)
 18 --> 201 ( 24)
 19 -->  25 ( 26)
 20 --> 169 ( 25)
 21 -->  67 ( 10)
 21 -->  85 ( 22)
 21 --> 125 ( 29)
 21 --> 139 ( 30)
 21 --> 149 ( 25)
 21 --> 191 ( 22)
 22 --> 177 ( 20)
 23 -->  42 ( 33)
 23 -->  70 ( 42)
 23 -->  94 ( 23)
 23 --> 190 ( 36)
 23 --> 197 ( 38)
 24 -->  70 ( 39)
 25 --> 126 ( 21)
 26 --> 101 ( 36)
 27 --> 180 ( 28)
 28 -->  73 ( 24)
 29 --> 198 ( 20)
 30 --> 164 ( 17)
 31 -->  11 ( 29)
 32 -->  58 ( 25)
 33 -->  47 ( 30)
 33 --> 140 ( 30)
 33 --> 143 ( 24)
 34 -->  17 ( 29)
 34 -->  47 ( 34)
 34 -->  59 ( 16)
 34 -->  77 ( 20)
 34 --> 140 ( 23)
 34 --> 172 ( 26)
 35 --> 109 ( 30)
 36 --> 125 (  9)
 36 --> 155 ( 29)
