WEIGHTED DIGRAPH 212 392:
  0 --> 179 ( 24)
  1 -->  55 ( 36)
  2 -->   7 ( 23)
  2 -->  43 ( 26)
  2 -->  50 ( 35)
  3 -->  12 ( 18)
  4 -->  14 ( 28)
  5 -->  93 ( 20)
  6 -->  37 ( 23)
  7 -->  68 ( 26)
  7 -->  72 ( 39)
  7 -->  74 ( 32)
  7 -->  94 ( 10)
  7 --> 103 ( 27)
  7 --> 160 ( 43)
  8 -->  57 ( 11)
  9 --> 180 ( 27)
 10 --> 143 ( 27)
 11 --> 203 ( 23)
 12 --> 189 ( 39)
 13 -->  68 ( 15)
 13 -->  94 ( 32)
 13 -->  96 ( 37)
 13 --> 134 ( 15)
 13 --> 160 ( 27)
 13 --> 202 ( 29)
 14 -->  27 ( 11)
 15 -->  41 ( 28)
 15 -->  47 ( 30)
 15 -->  50 ( 22)
 15 --> 121 ( 30)
 16 -->  30 ( 19)
 16 -->  31 (  9)
 16 -->  72 ( 15)
 16 --> 140 ( 30)
 17 -->   2 ( 30)
 17 --> 185 ( 21)
 17 --> 206 ( 26)
 18 --> 111 ( 27)
 19 -->  31 ( 23)
 19 -->  44 ( 29)
 19 -->  69 ( 16)
 19 --> 206 ( 28)
 20 -->  73 ( 16)
 21 --> 196 ( 18)
 22 -->  60 ( 10)
 23 --> 152 ( 26)
 24 -->  39 ( 24)
 25 --> 175 ( 19)
 26 -->  34 ( 13)
 27 -->  54 ( 25)
 28 -->  54 ( 29)
 28 -->  72 ( 15)
 28 --> 149 ( 23)
 28 --> 200 ( 34)
 28 --> 202 ( 20)
 28 --> 206 ( 25)
 29 --> 156 ( 13)
 30 -->  91 ( 30)
 30 --> 103 (  9)
 31 -->  67 ( 36)
 31 -->  83 ( 27)
 31 --> 206 ( 29)
 32 --> 154 ( 22)
 33 --> 208 ( 28)
 34 -->  90 ( 24)
 35 --> 100 ( 13)
 36 --> 201 ( 18)
 37 --> 206 ( 29)
 38 -->  43 ( 10)
 38 -->  94 ( 43)
 39 --> 136 ( 18)
 40 -->  13 ( 30)
 40 -->  50 ( 27)
 40 -->  83 ( 26)
 41 -->  19 ( 16)
 41 -->  38 ( 19)
 41 -->  50 ( 23)
 41 --> 134 ( 28)
 41 --> 167 ( 26)
 41 --> 206 ( 24)
 42 --> 171 ( 17)
 43 -->  16 ( 37)
 43 --> 193 ( 33)
 44 --> 134 ( 33)
 44 --> 160 ( 24)
 45 -->  52 ( 30)
 46 --> 106 ( 13)
 47 -->  29 ( 13)
 48 -->  49 ( 34)
 49 -->  65 ( 38)
 50 -->  30 ( 18)
 50 -->  72 ( 18)
 50 --> 108 ( 18)
 50 --> 113 ( 32)
 50 --> 149 ( 21)
 50 --> 167 ( 33)
 50 --> 190 ( 31)
 50 --> 194 ( 23)
 51 -->  62 ( 26)
 52 --> 173 ( 33)
 53 --> 142 ( 28)
 54 -->  15 ( 35)
 54 -->  88 ( 29)
 54 -->  98 ( 36)
 54 --> 131 ( 27)
 54 --> 185 ( 17)
 55 --> 146 ( 28)
 56 -->  68 (  5)
 56 --> 130 ( 38)
 56 --> 160 ( 34)
 56 --> 164 ( 34)
 56 --> 200 ( 34)
 57 --> 155 ( 12)
 58 --> 104 ( 24)
 59 -->  54 ( 27)
 59 --> 103 ( 20)
 59 --> 204 ( 32)
 60 --> 161 ( 13)
 61 --> 207 ( 26)
 62 -->  92 (  8)
 63 -->  61 ( 23)
 64 -->  56 (  9)
 65 -->   4 ( 25)
 66 -->  59 ( 14)
 66 --> 113 ( 25)
 66 --> 121 ( 30)
 66 --> 140 ( 21)
 67 -->  38 ( 31)
 67 --> 140 ( 29)
 67 --> 194 ( 27)
 68 -->  40 ( 22)
 68 -->  86 ( 16)
 68 -->  91 ( 33)
 68 -->  98 ( 29)
 68 --> 103 (  5)
 68 --> 107 ( 44)
 68 --> 109 ( 24)
 68 --> 205 ( 39)
 69 -->  16 ( 27)
 69 -->  33 (  6)
 69 -->  68 ( 25)
 69 --> 185 ( 24)
 70 --> 191 ( 24)
 71 -->  58 ( 33)
 72 -->  56 ( 16)
 72 --> 116 ( 29)
 72 --> 147 ( 38)
 72 --> 161 ( 24)
 73 --> 172 ( 25)
 74 --> 124 ( 41)
 75 --> 115 ( 38)
 76 -->  70 ( 31)
 77 -->  22 ( 26)
 78 -->  15 ( 35)
 78 -->  72 ( 36)
 78 --> 167 ( 24)
 79 -->  17 ( 32)
 79 -->  50 ( 38)
 79 -->  66 ( 28)
 79 -->  83 ( 32)
 79 --> 103 ( 22)
 79 --> 108 ( 17)
 80 --> 181 ( 18)
 81 -->   1 ( 41)
 82 -->  80 ( 18)
 83 -->  78 ( 15)
