WEIGHTED DIGRAPH 168 348:
  0 -->  21 ( 26)
  1 -->  62 ( 21)
  2 -->  90 ( 31)
  2 -->  99 ( 23)
  2 --> 127 ( 24)
  3 --> 135 ( 29)
  4 --> 155 ( 32)
  5 --> 128 ( 20)
  6 -->  63 ( 34)
  7 -->  87 ( 24)
  8 -->  35 ( 27)
  9 -->  25 ( 38)
  9 --> 112 ( 11)
  9 --> 123 ( 32)
  9 --> 150 ( 22)
 10 -->  47 ( 26)
 11 -->   6 ( 34)
 12 -->   4 ( 41)
 13 -->  77 ( 16)
 14 -->  44 ( 14)
 14 -->  90 ( 36)
 14 --> 116 ( 31)
 14 --> 122 ( 36)
 15 -->  37 ( 23)
 15 -->  61 ( 31)
 15 -->  94 ( 46)
 15 --> 117 ( 32)
 16 -->  42 ( 27)
 17 --> 116 ( 13)
 18 -->  56 ( 22)
 19 --> 152 ( 23)
 20 -->  99 ( 26)
 20 --> 113 ( 38)
 20 --> 116 ( 28)
 20 --> 152 ( 32)
 20 --> 156 ( 14)
 21 -->   9 ( 20)
 21 -->  15 ( 22)
 21 -->  25 ( 26)
 21 -->  32 ( 17)
 21 -->  45 ( 42)
 21 -->  67 ( 31)
 21 -->  81 ( 43)
 21 --> 144 ( 30)
 22 -->  54 ( 35)
 23 -->  33 ( 16)
 23 -->  93 ( 22)
 23 -->  94 ( 30)
 23 --> 125 ( 27)
 23 --> 127 ( 34)
 23 --> 136 ( 33)
 23 --> 150 ( 20)
 24 -->  27 ( 22)
 25 -->   2 ( 38)
 25 --> 144 ( 31)
 25 --> 146 ( 24)
 26 -->  31 ( 34)
 27 --> 138 ( 26)
 28 --> 131 ( 25)
 29 -->  72 ( 21)
 30 -->  10 ( 20)
 31 -->  83 ( 23)
 32 -->   2 ( 19)
 32 -->  39 ( 47)
 32 -->  58 ( 22)
 32 -->  78 ( 33)
 32 --> 100 ( 31)
 32 --> 103 ( 23)
 32 --> 159 ( 15)
 33 -->  61 (  6)
 34 --> 166 ( 25)
 35 -->  84 ( 26)
 36 -->   9 ( 24)
 36 --> 113 ( 30)
 36 --> 116 ( 24)
 36 --> 122 ( 26)
 37 --> 125 ( 19)
 37 --> 143 ( 38)
 38 -->  49 (  9)
 39 -->  65 ( 44)
 40 -->  57 ( 17)
 40 -->  59 ( 23)
 40 -->  93 ( 38)
 40 --> 124 ( 12)
 40 --> 136 ( 26)
 40 --> 141 ( 25)
 40 --> 142 ( 27)
 40 --> 146 ( 24)
 41 -->  22 ( 42)
 42 -->  29 ( 27)
 43 --> 137 ( 26)
 44 -->  92 ( 21)
 44 --> 161 ( 32)
 45 -->  85 ( 35)
 45 --> 143 ( 25)
 46 -->  15 ( 19)
 46 -->  33 ( 21)
 46 -->  37 ( 23)
 46 -->  69 ( 32)
 46 -->  94 ( 34)
 46 --> 113 ( 40)
 47 -->  26 ( 19)
 48 --> 133 ( 19)
 49 -->  37 ( 29)
 49 -->  44 ( 36)
 49 -->  52 ( 30)
 49 --> 113 ( 10)
 50 -->  53 ( 37)
 51 --> 126 ( 20)
 52 --> 129 ( 36)
 53 --> 108 ( 12)
 54 --> 107 ( 18)
 55 --> 158 ( 37)
 56 --> 109 ( 27)
 57 -->  20 ( 25)
 58 -->   9 ( 31)
 58 -->  93 ( 39)
 58 -->  94 ( 18)
 59 -->  33 ( 31)
 59 -->  49 ( 25)
 59 -->  71 ( 14)
 59 -->  85 ( 26)
 59 -->  94 ( 33)
 59 --> 159 ( 30)
 60 --> 140 ( 16)
 61 -->  44 ( 36)
 61 -->  46 ( 29)
 61 -->  89 ( 42)
 61 -->  99 ( 14)
 61 --> 123 (  9)
 61 --> 156 ( 33)
 61 --> 159 ( 24)
 62 -->  74 ( 22)
 63 -->  28 ( 13)
 64 -->  16 ( 19)
 65 --> 160 ( 26)
 66 --> 154 ( 14)
 67 -->  92 ( 21)
 67 --> 111 ( 28)
 67 --> 123 ( 22)
 68 -->  37 ( 21)
 68 -->  40 ( 27)
 68 -->  45 ( 10)
 68 --> 122 ( 42)
 69 -->  14 ( 25)
 69 -->  44 ( 27)
 69 --> 156 ( 33)
 70 -->   1 ( 26)
 71 -->  36 ( 30)
 71 --> 103 ( 21)
 71 --> 105 ( 24)
 71 --> 113 ( 41)
 72 -->  96 ( 21)
 73 --> 165 ( 30)
 74 -->  98 ( 20)
 75 -->  21 ( 20)
 75 -->  33 ( 19)
 75 -->  58 ( 24)
 75 -->  68 ( 30)
 76 -->  51 ( 33)
 77 -->  50 ( 20)
 78 -->   2 ( 38)
 78 --> 125 ( 12)
 78 --> 146 ( 37)
 79 --> 163 (  8)
 80 -->  60 ( 31)
 81 --> 110 ( 28)
 82 -->  30 ( 16)
 83 -->  38 ( 32)
 84 -->  34 ( 11)
 85 -->  44 ( 26)
 85 -->  69 (  7)
 85 -->  92 ( 37)
 85 --> 134 ( 42)
 85 --> 144 ( 35)
 86 -->  14 ( 16)
 86 -->  40 ( 36)
 86 -->  75 ( 30)
 87 -->  73 ( 32)
 88 --> 139 ( 17)
 89 --> 146 ( 25)
 90 -->  11 ( 24)
 90 -->  46 ( 29)
 90 -->  75 ( 31)
 90 -->  78 ( 30)
 90 --> 121 ( 24)
 90 --> 144 ( 20)
 91 -->  55 ( 30)
 92 -->   9 ( 29)
 92 -->  89 ( 24)
 92 -->  90 ( 30)
 92 --> 141 ( 15)
 93 -->  69 ( 22)
 93 --> 159 ( 15)
 94 -->  36 ( 30)
 94 -->  40 ( 33)
 94 -->  71 ( 34)
 94 --> 144 ( 35)
 95 -->  70 ( 43)
 96 -->  17 ( 23)
 97 --> 157 ( 28)
 98 --> 119 ( 30)
 99 -->   9 ( 33)
 99 -->  32 ( 22)
 99 --> 161 ( 30)
100 -->  23 ( 23)
100 -->  33 ( 12)
100 --> 103 ( 32)
100 --> 113 ( 33)
100 --> 123 ( 15)
100 --> 156 ( 30)
101 --> 102 ( 34)
102 -->   0 ( 33)
103 -->  20 ( 11)
103 -->  40 ( 27)
103 -->  45 ( 18)
103 -->  67 ( 44)
103 -->  68 ( 12)
103 -->  78 ( 25)
104 -->  12 ( 26)
105 --> 113 ( 25)
105 --> 116 ( 29)
106 -->  97 ( 37)
107 -->  19 ( 24)
108 -->  90 ( 17)
109 --> 114 ( 18)
110 --> 130 ( 30)
111 --> 134 ( 26)
112 -->   2 ( 14)
112 -->  59 ( 23)
112 -->  68 ( 31)
112 -->  93 ( 27)
112 --> 143 ( 35)
113 -->  90 ( 12)
114 --> 132 ( 33)
115 -->  48 ( 23)
116 -->  37 ( 19)
116 -->  71 ( 30)
116 --> 117 ( 15)
116 --> 145 ( 21)
117 -->  36 ( 23)
117 -->  89 (  7)
117 --> 143 ( 14)
117 --> 161 ( 22)
118 -->  64 ( 26)
119 --> 164 ( 29)
120 -->  61 ( 18)
120 -->  92 ( 30)
120 --> 152 ( 25)
121 -->  80 ( 27)
122 -->  15 ( 17)
122 -->  94 ( 17)
122 --> 125 ( 11)
123 -->  46 ( 28)
123 -->  59 ( 24)
123 -->  75 ( 29)
123 -->  93 ( 29)
123 -->  95 ( 26)
123 --> 161 ( 22)
124 --> 148 ( 27)
125 -->   2 ( 20)
125 -->  15 ( 22)
125 -->  36 ( 23)
125 -->  40 ( 29)
125 --> 103 ( 29)
125 --> 111 ( 35)
125 --> 136 ( 18)
125 --> 150 ( 34)
126 -->  24 ( 31)
127 -->  37 ( 29)
127 --> 113 ( 20)
128 -->  40 ( 19)
129 --> 167 ( 21)
130 -->   3 ( 35)
131 -->   7 ( 26)
132 -->   5 ( 18)
133 -->   8 ( 28)
134 --> 161 ( 33)
135 --> 115 ( 29)
136 -->  32 ( 25)
136 -->  37 ( 11)
137 --> 123 ( 16)
138 --> 149 ( 33)
139 -->  43 ( 30)
140 -->  66 ( 14)
141 -->  14 ( 30)
141 -->  36 ( 17)
141 -->  67 ( 22)
141 -->  75 ( 19)
142 -->  88 ( 36)
143 -->  20 ( 17)
143 -->  69 ( 40)
143 -->  90 ( 28)
143 -->  93 ( 34)
143 --> 146 ( 18)
143 --> 151 ( 31)
143 --> 156 ( 34)
144 -->  57 ( 18)
144 --> 100 ( 23)
144 --> 116 ( 35)
144 --> 146 ( 32)
144 --> 156 ( 28)
145 --> 162 ( 35)
146 -->  61 ( 27)
146 -->  69 ( 22)
146 --> 120 ( 35)
146 --> 134 ( 27)
146 --> 159 ( 31)
147 --> 153 ( 31)
148 --> 101 ( 19)
149 -->  41 ( 24)
150 -->  89 ( 24)
150 -->  94 ( 18)
151 -->   2 ( 21)
151 -->  40 ( 11)
151 --> 100 ( 26)
151 --> 103 ( 28)
151 --> 144 ( 26)
152 -->  99 ( 16)
152 --> 103 ( 31)
152 --> 106 ( 23)
152 --> 143 ( 31)
153 -->  32 ( 18)
154 -->  91 ( 14)
155 -->  90 ( 23)
156 -->  59 ( 32)
156 -->  92 ( 22)
156 -->  93 ( 22)
156 --> 103 ( 24)
156 --> 113 ( 30)
156 --> 151 ( 41)
157 --> 104 ( 25)
158 -->  76 ( 32)
159 -->  49 ( 31)
159 --> 100 ( 27)
159 --> 127 ( 28)
159 --> 136 ( 20)
160 -->  82 ( 11)
161 -->  58 ( 30)
161 -->  78 ( 31)
161 -->  86 ( 20)
161 --> 122 ( 26)
162 -->  13 ( 27)
163 -->  40 ( 37)
164 -->  18 ( 34)
165 --> 118 ( 18)
166 -->  79 ( 12)
167 --> 147 ( 25)
