WEIGHTED DIGRAPH 202 382:
  0 --> 163 ( 37)
  1 -->  50 ( 24)
  2 -->  57 ( 13)
  3 -->  49 ( 27)
  3 --> 150 ( 30)
  3 --> 200 ( 18)
  4 --> 171 ( 27)
  5 -->  18 ( 35)
  6 --> 159 ( 27)
  6 --> 178 ( 29)
  7 -->  39 ( 19)
  8 --> 195 ( 24)
  9 --> 154 ( 20)
 10 -->  22 ( 13)
 10 -->  84 ( 22)
 10 --> 100 ( 42)
 10 --> 113 ( 23)
 10 --> 198 ( 30)
 11 --> 115 ( 23)
 12 -->  38 ( 20)
 13 -->  92 ( 22)
 14 --> 105 ( 26)
 15 -->  40 ( 21)
 15 -->  47 ( 28)
 15 --> 101 ( 20)
 15 --> 106 ( 28)
 15 --> 169 ( 12)
 16 -->  68 ( 31)
 17 --> 103 ( 18)
 18 -->  96 ( 14)
 19 -->  22 ( 44)
 19 -->  41 (  5)
 19 -->  95 ( 19)
 19 --> 100 ( 41)
 19 --> 152 ( 29)
 20 -->  15 ( 10)
 20 -->  56 ( 19)
 21 --> 147 ( 28)
 22 -->  32 ( 24)
 22 -->  52 ( 40)
 22 --> 109 ( 29)
 22 --> 161 ( 46)
 23 -->  13 ( 32)
 24 --> 189 ( 22)
 25 -->   6 ( 37)
 26 --> 118 ( 10)
 27 -->  48 ( 32)
 27 --> 169 ( 16)
 28 -->  88 ( 22)
 29 --> 180 ( 21)
 30 -->  17 ( 24)
 31 -->   6 ( 33)
 31 -->  10 ( 23)
 31 -->  15 ( 22)
 32 -->  46 ( 38)
 33 -->  30 ( 25)
 34 -->  81 ( 30)
 35 --> 183 ( 32)
 36 --> 102 ( 20)
 36 --> 106 ( 35)
 37 -->  60 ( 19)
 38 --> 140 ( 41)
 39 -->  43 ( 16)
 40 --> 117 ( 29)
 40 --> 185 ( 40)
 41 -->  47 ( 16)
 41 --> 186 ( 26)
 42 -->   4 ( 36)
 43 -->  83 ( 15)
 44 --> 155 ( 45)
 45 -->  25 ( 19)
 46 -->  21 ( 19)
 47 -->  10 ( 26)
 47 -->  67 ( 21)
 47 -->  95 ( 23)
 47 --> 107 ( 35)
 47 --> 184 ( 29)
 48 --> 106 ( 21)
 48 --> 117 ( 22)
 48 --> 151 ( 16)
 49 -->  95 ( 41)
 49 --> 148 ( 25)
 49 --> 152 ( 25)
 49 --> 165 ( 31)
 49 --> 166 ( 24)
 49 --> 185 (  4)
 50 -->  74 ( 37)
 51 --> 114 ( 29)
 52 -->  75 ( 16)
 52 --> 102 ( 25)
 52 --> 150 ( 17)
 53 -->  94 ( 12)
 54 --> 130 ( 39)
 55 -->   0 ( 26)
 56 -->  15 ( 22)
 56 -->  48 ( 38)
 56 --> 102 ( 31)
 56 --> 106 ( 29)
 56 --> 169 ( 26)
 57 -->  37 ( 22)
 58 --> 123 ( 26)
 59 -->  78 ( 25)
 60 --> 106 ( 19)
 61 -->  14 ( 30)
 62 --> 141 ( 25)
 63 -->   2 ( 26)
 64 --> 179 ( 35)
 65 -->   6 ( 14)
 65 -->  22 ( 16)
 65 -->  41 ( 38)
 65 --> 102 ( 42)
 65 --> 119 ( 26)
 65 --> 121 ( 24)
 65 --> 131 ( 30)
 65 --> 157 ( 30)
 66 -->  55 ( 23)
 67 --> 153 (  9)
 68 -->  34 ( 33)
 69 -->  49 ( 36)
 69 --> 101 ( 25)
 69 --> 164 ( 25)
 69 --> 172 ( 30)
 70 -->  28 ( 18)
 71 -->  23 ( 21)
 72 --> 116 ( 21)
 73 -->  58 ( 22)
 74 -->  85 ( 20)
 75 -->  19 ( 18)
 75 -->  31 ( 19)
 75 -->  49 ( 32)
 75 -->  65 ( 20)
 76 -->  22 ( 36)
 77 -->  53 ( 39)
 78 --> 126 ( 34)
 79 --> 196 ( 30)
 80 --> 142 ( 20)
 81 --> 145 ( 20)
 82 --> 104 ( 32)
 83 -->  90 ( 25)
 84 -->  27 ( 15)
 84 --> 142 ( 28)
 84 --> 198 ( 26)
 85 -->  61 ( 40)
 86 --> 156 ( 17)
 87 --> 133 ( 20)
 88 --> 167 ( 20)
 89 -->  91 ( 25)
 90 -->  16 ( 28)
 91 --> 159 ( 38)
 92 -->   9 ( 39)
 93 -->  86 ( 27)
 94 --> 187 ( 22)
 95 -->   6 ( 22)
 95 -->  27 ( 17)
 95 --> 151 ( 32)
 95 --> 200 ( 21)
 96 --> 108 ( 21)
 97 -->  84 ( 15)
 97 --> 148 ( 14)
 97 --> 192 ( 40)
 97 --> 198 ( 16)
 98 -->  70 (  6)
 99 --> 124 ( 31)
100 -->  27 ( 25)
100 -->  65 ( 17)
100 --> 192 ( 34)
100 --> 194 ( 33)
102 -->  19 ( 26)
102 -->  20 ( 20)
102 -->  49 ( 26)
102 --> 150 ( 15)
102 --> 193 ( 32)
103 -->  79 ( 35)
104 --> 162 ( 40)
105 --> 135 ( 10)
106 -->  20 ( 22)
106 -->  40 ( 27)
106 --> 152 ( 30)
106 --> 175 ( 17)
107 --> 117 ( 19)
107 --> 120 ( 27)
107 --> 161 ( 33)
107 --> 172 ( 26)
108 --> 170 ( 18)
109 -->  20 ( 42)
109 -->  49 ( 30)
109 --> 142 ( 29)
109 --> 185 ( 35)
110 --> 111 ( 18)
111 -->  44 ( 22)
111 --> 142 ( 30)
111 --> 151 ( 41)
111 --> 164 ( 15)
111 --> 165 ( 32)
111 --> 169 ( 33)
112 -->  76 ( 24)
113 -->  52 ( 23)
113 -->  75 ( 23)
113 --> 142 (  5)
113 --> 186 ( 27)
113 --> 194 ( 31)
114 -->  89 ( 10)
115 --> 149 ( 20)
116 --> 112 ( 16)
117 -->  49 ( 16)
118 -->  93 ( 31)
119 -->  63 ( 29)
120 --> 157 ( 30)
120 --> 159 ( 27)
120 --> 185 ( 27)
121 --> 127 ( 21)
122 -->  22 ( 15)
122 -->  41 ( 39)
122 --> 120 ( 30)
122 --> 157 ( 30)
122 --> 166 ( 22)
122 --> 193 ( 20)
123 -->  87 ( 24)
124 --> 139 ( 18)
125 -->  54 ( 32)
126 --> 160 ( 21)
127 -->   5 ( 22)
128 -->  45 ( 12)
129 --> 177 ( 13)
130 -->  65 (  8)
131 -->  36 ( 42)
131 -->  77 ( 28)
131 --> 113 ( 25)
131 --> 142 ( 29)
131 --> 150 ( 34)
132 -->  98 ( 17)
133 --> 137 ( 43)
134 -->   1 ( 14)
135 --> 125 ( 21)
136 -->  66 ( 23)
137 -->  11 ( 17)
138 --> 158 ( 24)
139 --> 110 ( 31)
140 --> 165 ( 29)
141 -->  99 ( 36)
142 -->  27 ( 24)
142 -->  49 ( 34)
142 --> 101 ( 35)
142 --> 106 ( 30)
142 --> 136 ( 25)
142 --> 164 ( 26)
142 --> 184 ( 25)
142 --> 186 ( 33)
143 -->  35 ( 32)
144 -->  80 ( 17)
145 -->  82 ( 28)
146 -->  33 ( 39)
147 --> 174 ( 18)
148 --> 172 ( 30)
149 -->  26 ( 21)
150 -->  95 ( 18)
150 --> 148 ( 30)
150 --> 169 ( 37)
151 -->  97 ( 25)
151 --> 107 ( 15)
151 --> 157 ( 35)
151 --> 173 (  9)
152 --> 111 ( 15)
152 --> 186 ( 27)
153 -->  84 ( 25)
153 --> 159 ( 30)
153 --> 164 ( 19)
154 --> 176 ( 30)
155 -->  64 ( 16)
156 --> 144 ( 17)
157 --> 111 ( 24)
157 --> 131 ( 24)
158 -->  73 ( 10)
159 -->  22 ( 14)
159 -->  29 ( 12)
159 -->  65 ( 15)
159 --> 106 ( 29)
159 --> 151 ( 34)
159 --> 198 ( 33)
160 --> 146 ( 15)
161 -->  36 ( 43)
161 -->  40 ( 35)
161 --> 106 ( 28)
161 --> 109 ( 33)
161 --> 169 ( 17)
161 --> 182 ( 31)
162 --> 143 ( 23)
163 --> 188 ( 22)
164 -->  31 ( 31)
164 -->  56 ( 20)
164 -->  67 ( 20)
164 -->  97 ( 24)
164 --> 109 ( 35)
164 --> 117 ( 28)
164 --> 148 ( 28)
164 --> 152 ( 11)
165 -->   6 ( 26)
165 -->  15 ( 44)
165 -->  40 ( 30)
165 --> 101 ( 18)
165 --> 113 ( 23)
165 --> 134 ( 28)
165 --> 164 ( 26)
166 --> 200 ( 21)
167 --> 129 ( 33)
168 -->  71 ( 18)
169 -->  19 ( 29)
169 --> 102 ( 24)
169 --> 153 ( 10)
170 -->  12 ( 10)
171 -->   7 ( 26)
172 -->  56 ( 20)
172 --> 102 ( 24)
172 --> 173 ( 19)
173 -->  40 ( 26)
173 -->  48 ( 17)
173 --> 164 ( 28)
174 --> 191 ( 35)
175 -->  42 ( 17)
176 --> 199 ( 30)
177 -->  62 ( 40)
178 -->   8 ( 35)
179 --> 168 (  9)
180 --> 138 ( 38)
181 -->  24 ( 19)
182 -->  48 ( 23)
182 --> 107 ( 24)
182 --> 113 ( 30)
182 --> 151 ( 34)
182 --> 165 ( 21)
183 -->  65 ( 40)
184 -->  20 ( 19)
184 --> 100 ( 10)
184 --> 117 ( 27)
184 --> 198 ( 35)
185 --> 150 ( 20)
185 --> 159 ( 38)
185 --> 161 ( 37)
185 --> 173 ( 13)
185 --> 182 ( 16)
186 --> 109 ( 19)
186 --> 148 ( 25)
186 --> 165 ( 26)
186 --> 192 ( 31)
187 --> 132 ( 18)
188 -->  51 ( 18)
189 --> 131 ( 22)
190 --> 128 ( 22)
191 -->  59 ( 30)
192 --> 111 ( 19)
192 --> 117 ( 25)
192 --> 131 ( 14)
193 -->  20 ( 12)
193 -->  36 (  7)
193 -->  97 ( 20)
193 --> 100 ( 23)
193 --> 117 ( 23)
193 --> 148 ( 19)
193 --> 164 ( 17)
193 --> 172 ( 18)
194 -->  49 ( 24)
194 -->  97 ( 31)
194 --> 109 ( 23)
194 --> 150 ( 10)
194 --> 173 ( 40)
194 --> 193 ( 23)
195 --> 201 ( 33)
196 --> 197 ( 34)
197 --> 190 ( 28)
198 -->  27 ( 18)
198 -->  75 ( 28)
198 --> 142 (  9)
198 --> 150 ( 16)
198 --> 173 ( 26)
198 --> 200 ( 31)
199 --> 181 ( 10)
200 -->  20 ( 26)
200 -->  27 ( 39)
200 -->  56 ( 19)
200 -->  97 ( 34)
200 --> 131 ( 35)
201 -->  72 ( 25)
