WEIGHTED DIGRAPH 218 398:
  0 --> 151 ( 26)
  1 --> 105 ( 39)
  2 --> 142 ( 23)
  3 --> 144 ( 24)
  4 -->  67 ( 33)
  4 --> 123 ( 29)
  4 --> 177 ( 12)
  4 --> 209 ( 31)
  4 --> 211 ( 31)
  5 --> 108 ( 32)
  6 -->  25 ( 32)
  6 -->  29 ( 40)
  6 -->  46 ( 30)
  6 -->  80 ( 41)
  6 --> 195 ( 22)
  7 -->   2 ( 16)
  8 -->  28 ( 23)
  8 -->  88 ( 13)
  8 --> 120 ( 20)
  8 --> 194 ( 39)
  9 -->  45 ( 43)
 10 -->  48 ( 30)
 10 -->  57 ( 36)
 10 -->  88 ( 35)
 10 --> 101 ( 23)
 10 --> 132 ( 13)
 10 --> 146 ( 20)
 10 --> 154 (  9)
 11 --> 157 ( 31)
 12 --> 149 ( 13)
 13 -->  60 (  8)
 13 --> 114 ( 32)
 13 --> 140 ( 15)
 13 --> 154 ( 30)
 14 -->  52 ( 39)
 14 -->  84 ( 38)
 14 --> 140 ( 27)
 14 --> 177 ( 27)
 15 -->  48 ( 13)
 16 -->  29 ( 32)
 16 -->  46 ( 31)
 16 -->  94 ( 47)
 17 -->  78 ( 11)
 18 --> 125 ( 20)
 19 -->   8 ( 30)
 20 -->  86 ( 26)
 21 -->  57 ( 45)
 21 --> 137 ( 20)
 22 --> 178 ( 28)
 23 --> 145 ( 22)
 24 -->  33 ( 16)
 26 -->  36 ( 28)
 27 -->  11 ( 29)
 28 -->  77 ( 25)
 29 -->  14 ( 32)
 29 -->  67 ( 26)
 29 --> 114 ( 35)
 30 -->  14 ( 20)
 30 -->  21 ( 34)
 30 -->  98 ( 37)
 30 --> 123 ( 40)
 30 --> 132 ( 21)
 31 -->  23 ( 27)
 32 --> 112 ( 16)
 33 -->  56 ( 27)
 34 --> 102 ( 35)
 35 --> 158 ( 33)
 36 --> 199 ( 27)
 37 --> 176 ( 13)
 38 --> 183 ( 29)
 39 --> 148 ( 33)
 40 --> 198 ( 27)
 41 --> 167 ( 27)
 42 -->  30 ( 29)
 42 -->  80 ( 22)
 42 --> 137 ( 21)
 42 --> 180 ( 40)
 43 --> 205 ( 30)
 44 -->  64 ( 20)
 45 --> 115 ( 42)
 46 -->  42 ( 29)
 46 -->  99 ( 24)
 46 --> 113 ( 25)
 46 --> 207 ( 26)
 47 --> 163 ( 26)
 48 -->   8 ( 21)
 48 -->  13 ( 24)
 48 --> 113 ( 28)
 49 -->  10 ( 39)
 49 -->  29 ( 32)
 49 -->  94 ( 31)
 49 --> 109 ( 32)
 49 --> 135 ( 26)
 50 --> 138 ( 31)
 51 -->  41 ( 22)
 52 -->  77 ( 19)
 52 --> 119 ( 15)
 52 --> 154 ( 37)
 53 -->  82 ( 36)
 54 -->  39 ( 31)
 55 -->  90 ( 11)
 56 --> 187 ( 18)
 57 -->   6 ( 20)
 57 --> 109 ( 19)
 57 --> 123 ( 35)
 58 --> 186 ( 29)
 59 -->  65 ( 42)
 60 -->  15 ( 15)
 60 -->  46 ( 37)
 60 -->  98 ( 16)
