WEIGHTED DIGRAPH 188 368:
  0 -->  56 ( 37)
  0 -->  57 ( 32)
  0 -->  64 ( 35)
  0 -->  94 ( 36)
  0 --> 135 ( 28)
  0 --> 142 ( 23)
  0 --> 143 ( 42)
  1 -->  33 ( 12)
  2 -->  34 ( 18)
  3 --> 107 ( 24)
  4 -->  47 ( 16)
  4 -->  87 ( 39)
  4 --> 143 ( 29)
  5 -->  26 ( 28)
  6 --> 119 ( 15)
  7 --> 165 ( 33)
  8 -->  18 ( 32)
  8 -->  96 ( 24)
  8 --> 130 ( 15)
  8 --> 135 ( 25)
  8 --> 149 ( 23)
  9 -->  31 ( 22)
  9 -->  94 ( 42)
  9 --> 101 ( 24)
 10 --> 110 ( 40)
 11 -->  87 ( 12)
 11 --> 114 ( 24)
 11 --> 122 ( 29)
 12 -->  36 ( 18)
 12 -->  69 ( 33)
 12 -->  77 ( 24)
 12 -->  87 ( 16)
 12 --> 149 ( 31)
 13 -->  11 ( 34)
 13 -->  12 ( 35)
 13 -->  56 ( 28)
 13 -->  77 ( 15)
 13 -->  87 ( 38)
 13 --> 174 ( 29)
 14 -->  45 ( 12)
 15 -->  57 ( 20)
 15 --> 109 ( 31)
 15 --> 135 ( 44)
 16 -->  74 ( 22)
 17 -->   2 ( 20)
 18 -->   9 ( 28)
 19 -->  50 ( 23)
 19 -->  64 ( 16)
 19 --> 167 ( 29)
 20 -->  53 ( 34)
 21 -->  48 ( 13)
 22 --> 168 ( 29)
 23 -->  22 ( 31)
 24 --> 120 ( 21)
 25 --> 163 ( 12)
 26 --> 145 ( 36)
 27 -->  86 ( 16)
 28 --> 157 ( 26)
 29 -->  71 ( 28)
 30 --> 180 ( 28)
 31 -->  36 ( 38)
 31 -->  64 ( 31)
 31 -->  73 ( 25)
 31 -->  77 ( 29)
 31 -->  87 ( 19)
 31 --> 101 ( 31)
 31 --> 172 ( 15)
 32 --> 131 ( 37)
 33 --> 166 ( 19)
 34 --> 148 ( 25)
 35 -->  10 ( 26)
 36 -->   8 ( 30)
 36 -->  18 ( 13)
 36 -->  44 ( 23)
 36 --> 159 ( 22)
 36 --> 167 ( 24)
 36 --> 174 ( 32)
 36 --> 177 ( 44)
 37 -->  82 ( 20)
 38 --> 127 ( 31)
 39 -->  80 ( 26)
 40 -->   4 ( 14)
 40 -->  36 ( 26)
 40 --> 177 ( 30)
 41 --> 184 ( 29)
 42 --> 138 ( 21)
 43 --> 183 ( 43)
 44 -->  75 ( 16)
 44 --> 150 ( 37)
 44 --> 166 ( 35)
 45 -->  61 ( 27)
 46 -->  11 ( 22)
 46 -->  12 ( 30)
 46 -->  40 ( 26)
 46 --> 166 ( 27)
 46 --> 177 ( 28)
 47 -->   0 ( 34)
 47 -->  31 ( 34)
 47 -->  85 ( 40)
 47 --> 158 ( 17)
 47 --> 166 (  8)
 47 --> 178 ( 40)
 48 --> 175 ( 34)
 49 --> 128 ( 14)
 50 --> 166 ( 18)
 50 --> 185 ( 17)
 51 --> 139 ( 38)
 52 -->  62 ( 18)
 53 -->   7 ( 14)
 54 --> 176 ( 23)
 55 --> 181 ( 18)
 56 -->  73 ( 18)
 56 -->  88 ( 38)
 56 --> 103 ( 23)
 56 --> 142 ( 13)
 56 --> 159 ( 22)
 57 -->  40 ( 18)
 57 -->  77 ( 24)
 57 --> 122 ( 23)
 58 -->  54 ( 37)
 59 --> 130 ( 20)
 59 --> 164 ( 31)
 59 --> 167 ( 25)
 59 --> 182 ( 20)
 60 -->  99 ( 21)
 61 --> 141 ( 31)
 62 --> 182 ( 49)
 63 --> 122 ( 32)
 64 -->  11 ( 20)
 64 -->  73 ( 40)
 64 -->  75 ( 33)
 64 --> 182 ( 33)
 65 -->   1 ( 23)
 66 -->  72 ( 18)
 67 --> 173 (  8)
 68 -->  28 (  9)
 69 -->   4 ( 29)
 69 -->  46 ( 30)
 69 -->  87 ( 25)
 69 --> 103 ( 24)
 69 --> 149 ( 23)
 70 -->  67 ( 39)
 71 --> 155 ( 20)
 72 -->  29 ( 23)
 73 -->  75 (  6)
 73 --> 110 ( 35)
 74 --> 169 ( 23)
 75 -->   9 ( 35)
 75 --> 109 ( 24)
 76 --> 172 ( 28)
 77 -->  69 ( 34)
 77 --> 114 ( 10)
 77 --> 122 ( 14)
 78 --> 140 ( 24)
 79 --> 187 ( 18)
 80 --> 137 ( 25)
 81 -->  51 ( 25)
 82 --> 102 ( 27)
 83 --> 112 ( 20)
 84 -->  81 (  3)
 86 --> 151 ( 40)
 87 --> 103 ( 10)
 87 --> 158 ( 28)
 88 -->   4 ( 34)
 88 -->  12 ( 10)
 88 -->  69 ( 35)
 88 -->  94 ( 14)
 89 --> 179 ( 23)
 90 -->  83 ( 38)
 91 -->   4 ( 13)
 91 -->  12 ( 27)
 91 --> 150 ( 16)
 91 --> 158 ( 19)
 92 -->   8 ( 21)
 92 -->  91 ( 36)
 92 --> 114 ( 42)
 92 --> 185 ( 16)
 93 -->  39 ( 23)
 94 -->  46 ( 24)
 94 --> 142 ( 36)
 94 --> 167 ( 11)
 95 --> 152 ( 17)
 96 -->  19 ( 32)
 96 -->  31 ( 30)
 96 -->  73 ( 16)
 96 -->  94 ( 34)
 96 --> 114 ( 17)
 96 --> 143 ( 29)
 97 -->  90 ( 28)
 98 -->   5 ( 17)
 99 -->  79 ( 36)
100 --> 117 ( 23)
101 -->  13 ( 24)
101 -->  15 ( 33)
101 -->  40 ( 41)
101 -->  46 ( 34)
101 -->  64 ( 35)
101 --> 124 ( 11)
101 --> 142 ( 39)
101 --> 167 ( 27)
101 --> 177 ( 21)
101 --> 182 ( 24)
102 --> 126 ( 28)
103 -->  18 ( 11)
103 -->  50 ( 15)
104 -->  40 (  9)
104 --> 122 ( 23)
104 --> 130 ( 29)
104 --> 134 ( 12)
104 --> 166 ( 33)
105 --> 121 ( 26)
106 --> 108 (  8)
107 -->  66 ( 31)
108 -->  84 ( 33)
109 -->  14 ( 21)
109 --> 134 ( 23)
110 -->  19 ( 26)
110 --> 100 ( 17)
110 --> 109 ( 33)
111 -->  42 ( 18)
112 -->  63 ( 17)
113 --> 105 ( 24)
114 -->  31 ( 44)
114 --> 167 ( 22)
114 --> 178 ( 20)
115 -->  47 ( 38)
115 -->  50 ( 19)
115 -->  59 ( 27)
115 --> 149 (  7)
115 --> 178 ( 33)
115 --> 185 ( 41)
116 --> 103 ( 21)
116 --> 109 ( 24)
116 --> 115 ( 22)
116 --> 135 ( 35)
116 --> 142 ( 15)
117 -->  43 ( 24)
118 -->  49 ( 21)
119 -->  89 ( 18)
120 --> 171 ( 33)
121 --> 160 ( 17)
122 -->  50 (  4)
122 -->  56 ( 34)
122 -->  75 ( 30)
122 --> 101 ( 34)
122 --> 124 ( 18)
122 --> 154 ( 20)
123 -->  60 (  7)
124 -->  44 ( 30)
124 -->  50 ( 28)
124 -->  64 ( 19)
124 --> 134 ( 24)
124 --> 156 ( 23)
124 --> 178 ( 32)
125 -->  30 ( 21)
126 -->  23 ( 12)
127 -->  32 ( 12)
128 -->   3 ( 39)
129 -->  21 ( 30)
130 -->   0 ( 22)
130 -->  94 ( 35)
130 --> 172 ( 27)
131 --> 136 ( 40)
132 --> 144 ( 14)
133 -->  78 ( 29)
134 --> 150 ( 27)
135 -->  96 ( 29)
135 --> 114 ( 33)
135 --> 149 ( 18)
136 -->  24 ( 36)
137 --> 172 ( 25)
138 --> 109 ( 11)
139 -->  35 ( 26)
140 --> 113 ( 15)
