WEIGHTED DIGRAPH 196 376:
  0 -->  22 ( 13)
  1 -->  60 ( 28)
  2 --> 116 ( 22)
  3 -->  46 ( 32)
  4 --> 109 ( 24)
  5 -->  27 ( 24)
  6 -->   7 ( 21)
  6 -->  85 ( 30)
  6 -->  94 ( 21)
  6 -->  99 ( 22)
  6 --> 127 ( 38)
  7 -->  63 ( 17)
  7 -->  75 ( 26)
  7 -->  99 ( 40)
  7 --> 131 ( 10)
  7 --> 158 (  7)
  7 --> 172 ( 33)
  7 --> 181 ( 20)
  8 -->  69 ( 26)
  9 --> 105 ( 23)
 10 -->  34 ( 24)
 10 -->  63 ( 40)
 10 --> 102 ( 18)
 10 --> 161 ( 29)
 11 -->  50 ( 15)
 12 --> 108 ( 20)
 13 --> 122 (  8)
 14 --> 123 ( 24)
 15 -->  77 ( 14)
 16 -->  85 ( 29)
 16 --> 131 ( 27)
 16 --> 151 (  7)
 16 --> 183 ( 13)
 17 -->  43 ( 15)
 18 -->  76 ( 40)
 19 -->  40 ( 21)
 20 --> 127 ( 39)
 21 -->  53 ( 33)
 22 --> 115 ( 45)
 23 -->  53 ( 24)
 23 --> 153 ( 31)
 24 -->  47 ( 26)
 25 --> 102 ( 37)
 25 --> 126 ( 31)
 25 --> 181 ( 32)
 26 --> 118 ( 43)
 27 -->  36 ( 38)
 28 -->  18 ( 35)
 29 --> 150 ( 22)
 30 --> 144 ( 41)
 31 -->  39 ( 16)
 32 -->  38 ( 32)
 33 -->  97 ( 21)
 34 -->   6 ( 21)
 34 --> 126 ( 21)
 34 --> 130 ( 15)
 34 --> 181 ( 30)
 34 --> 183 ( 21)
 35 -->  30 ( 33)
 36 -->  68 ( 33)
 37 -->  17 ( 34)
 38 -->  24 ( 12)
 39 --> 154 ( 35)
 40 -->  10 ( 20)
 40 -->  51 ( 34)
 40 -->  94 ( 21)
 40 --> 151 ( 11)
 41 --> 163 ( 33)
 42 -->  56 ( 21)
 43 --> 162 ( 25)
 44 -->   2 ( 24)
 45 -->  23 ( 30)
 45 -->  55 ( 23)
 45 -->  59 ( 11)
 45 -->  94 ( 28)
 45 -->  99 ( 20)
 45 --> 139 ( 19)
 45 --> 153 ( 34)
 45 --> 181 ( 36)
 46 --> 164 ( 12)
 47 --> 138 ( 24)
 48 -->  96 ( 29)
 49 -->  75 ( 19)
 49 -->  81 ( 31)
 49 -->  85 ( 37)
 49 --> 134 ( 26)
 49 --> 184 ( 28)
 49 --> 188 ( 22)
 50 -->  42 ( 28)
 51 --> 120 (  8)
 52 -->  73 ( 35)
 53 -->  29 ( 22)
 53 -->  45 ( 15)
 53 --> 106 ( 36)
 53 --> 126 ( 40)
 53 --> 139 ( 31)
 53 --> 140 ( 32)
 53 --> 189 ( 15)
 54 --> 191 ( 28)
 55 -->  75 ( 27)
 55 -->  99 ( 22)
 55 --> 149 ( 31)
 55 --> 194 ( 33)
 56 --> 146 ( 40)
 57 -->  28 ( 28)
 58 --> 170 ( 18)
 59 -->  16 ( 25)
 59 -->  75 ( 31)
 59 --> 129 ( 27)
 60 --> 103 ( 29)
 61 --> 124 ( 32)
 62 --> 156 ( 32)
 62 --> 178 ( 33)
 63 -->  71 ( 19)
 63 -->  81 ( 30)
 63 -->  85 ( 41)
 63 --> 153 ( 21)
 63 --> 156 (  8)
 63 --> 161 ( 30)
 64 -->  55 ( 27)
 64 --> 161 ( 24)
 64 --> 175 ( 19)
 64 --> 183 ( 31)
 65 -->   1 ( 23)
 66 -->  54 ( 23)
 67 -->  53 ( 25)
 68 -->  19 ( 14)
 69 --> 110 ( 23)
 70 --> 136 ( 27)
 71 -->   7 ( 17)
 71 -->  81 ( 32)
 71 --> 194 ( 11)
 72 --> 107 ( 21)
 73 --> 169 ( 28)
 74 -->  12 ( 25)
 75 --> 184 ( 12)
 76 -->  37 ( 25)
 77 --> 101 ( 10)
 78 -->  92 ( 24)
 79 -->  65 ( 15)
 80 --> 174 ( 40)
 81 -->  85 ( 30)
 81 --> 159 ( 37)
 82 --> 117 ( 17)
 83 --> 147 ( 13)
 84 --> 186 ( 25)
 85 --> 140 (  3)
 85 --> 161 ( 18)
 86 -->  66 ( 14)
 87 --> 173 ( 28)
 88 -->  48 ( 16)
 89 -->  79 ( 31)
 90 -->  83 ( 24)
 91 --> 152 ( 21)
 92 --> 180 ( 30)
 93 -->   6 ( 24)
 93 -->  75 ( 22)
 93 --> 114 ( 30)
 93 --> 130 ( 27)
 93 --> 159 ( 28)
 94 -->  49 ( 22)
 94 -->  85 ( 29)
 94 --> 130 ( 32)
 94 --> 142 ( 29)
 94 --> 172 ( 17)
 94 --> 194 (  8)
 95 --> 128 (  8)
 96 -->  14 ( 26)
 97 -->  78 ( 39)
 98 -->   7 ( 31)
 98 -->  49 ( 42)
 98 -->  59 ( 24)
 98 -->  63 ( 21)
 98 --> 129 ( 32)
 99 -->  23 ( 18)
 99 --> 167 ( 23)
100 -->  21 ( 23)
100 -->  49 ( 24)
100 --> 158 ( 31)
100 --> 172 ( 20)
100 --> 178 ( 22)
101 --> 149 (  8)
102 -->  16 ( 37)
102 -->  81 ( 38)
102 --> 119 ( 16)
102 --> 167 ( 19)
102 --> 171 ( 33)
102 --> 185 ( 22)
102 --> 194 ( 10)
103 -->  86 ( 29)
104 -->  88 ( 20)
105 --> 111 ( 32)
106 -->  91 ( 34)
107 -->  11 ( 29)
108 --> 177 ( 37)
109 --> 192 (  4)
110 -->   0 ( 10)
111 --> 135 ( 37)
112 -->  26 ( 15)
113 --> 149 ( 18)
114 -->  62 ( 12)
114 --> 127 ( 21)
114 --> 159 ( 48)
114 --> 172 ( 22)
115 -->  70 ( 27)
116 --> 165 ( 33)
117 -->  67 ( 29)
118 -->   3 ( 23)
119 --> 129 ( 22)
119 --> 153 ( 13)
119 --> 178 ( 37)
120 -->  89 ( 31)
121 --> 125 ( 30)
122 --> 168 ( 27)
123 -->  82 ( 30)
124 -->  57 ( 36)
125 --> 137 ( 33)
126 --> 102 ( 31)
126 --> 134 ( 20)
127 -->  94 ( 26)
127 --> 155 ( 25)
127 --> 185 ( 30)
128 --> 187 ( 25)
129 -->   7 ( 25)
129 -->  16 ( 27)
129 -->  40 ( 19)
129 --> 167 ( 15)
129 --> 185 ( 20)
129 --> 188 ( 20)
129 --> 194 ( 20)
130 -->  13 ( 11)
130 -->  55 ( 13)
130 --> 119 ( 37)
130 --> 134 ( 30)
131 --> 134 ( 38)
131 --> 151 ( 39)
131 --> 157 ( 35)
131 --> 184 ( 22)
132 -->  90 ( 19)
133 --> 160 ( 17)
134 -->  16 ( 27)
134 --> 142 ( 16)
135 -->  35 ( 20)
136 -->  61 ( 11)
137 -->  41 ( 36)
138 -->  72 ( 28)
139 -->   6 ( 29)
139 -->  94 ( 35)
139 --> 119 ( 20)
139 --> 157 ( 20)
139 --> 178 ( 16)
139 --> 190 ( 26)
140 -->  71 ( 28)
140 --> 153 ( 27)
141 -->   8 ( 13)
142 --> 102 (  7)
142 --> 156 ( 34)
143 --> 130 ( 27)
144 -->  53 ( 43)
145 --> 121 ( 40)
146 -->  15 ( 21)
147 -->  64 ( 33)
148 --> 195 ( 24)
149 -->  74 ( 25)
149 --> 114 ( 20)
149 --> 126 ( 38)
149 --> 131 ( 38)
149 --> 193 ( 11)
150 -->  58 ( 28)
151 -->   5 ( 26)
151 --> 159 ( 13)
151 --> 161 (  6)
152 --> 132 ( 24)
153 -->  62 ( 20)
153 --> 129 ( 13)
153 --> 131 ( 28)
153 --> 182 ( 36)
154 --> 151 ( 22)
155 -->  52 ( 20)
156 -->  40 ( 45)
156 --> 172 ( 34)
156 --> 189 ( 26)
157 -->  62 ( 10)
157 -->  93 ( 24)
157 -->  99 ( 40)
157 --> 129 (  7)
158 -->  16 ( 29)
158 -->  23 ( 14)
158 -->  53 ( 32)
158 -->  99 ( 44)
158 --> 114 ( 29)
158 --> 119 ( 40)
158 --> 140 ( 27)
158 --> 142 (  6)
158 --> 179 ( 23)
159 -->  23 ( 23)
159 --> 181 ( 36)
160 -->  87 ( 23)
161 --> 131 ( 22)
161 --> 145 ( 35)
161 --> 189 ( 13)
161 --> 194 ( 12)
162 --> 113 ( 17)
163 -->   9 ( 28)
164 --> 161 ( 15)
165 -->  32 ( 23)
166 -->  33 ( 23)
167 --> 184 ( 21)
168 --> 141 ( 26)
169 -->  44 ( 17)
170 --> 148 ( 31)
171 -->  40 ( 30)
171 -->  63 ( 30)
171 -->  93 ( 43)
171 -->  94 ( 35)
171 -->  98 ( 31)
171 --> 119 ( 22)
171 --> 156 ( 24)
172 -->  75 ( 29)
172 -->  85 ( 31)
172 --> 130 ( 33)
172 --> 149 ( 30)
172 --> 188 ( 18)
173 --> 176 ( 30)
174 -->  20 ( 30)
175 -->   4 ( 19)
176 -->  80 ( 22)
177 --> 143 ( 20)
178 -->  16 ( 30)
178 -->  34 (  9)
178 -->  53 ( 11)
178 -->  63 ( 30)
178 --> 161 ( 32)
178 --> 172 ( 21)
178 --> 182 ( 29)
179 -->  10 ( 29)
179 -->  63 ( 41)
179 -->  99 ( 28)
179 --> 149 (  8)
180 --> 104 ( 24)
181 --> 156 ( 27)
181 --> 167 ( 26)
181 --> 194 ( 12)
182 -->  85 ( 36)
182 --> 151 ( 33)
182 --> 161 ( 34)
182 --> 183 ( 34)
183 -->  71 ( 16)
183 --> 134 (  9)
184 --> 126 ( 31)
185 -->  23 ( 37)
185 -->  25 ( 21)
185 -->  71 ( 30)
185 --> 131 ( 21)
185 --> 140 ( 39)
186 --> 166 ( 34)
