WEIGHTED DIGRAPH 188 368:
  0 -->  53 ( 34)
  0 -->  98 ( 33)
  0 --> 104 ( 31)
  0 --> 141 ( 33)
  1 -->  10 ( 27)
  2 -->  13 ( 19)
  2 -->  46 ( 13)
  2 -->  60 ( 20)
  2 -->  61 ( 14)
  2 -->  87 ( 39)
  2 -->  93 ( 30)
  2 --> 121 ( 12)
  2 --> 122 ( 33)
  2 --> 151 ( 39)
  2 --> 161 ( 27)
  2 --> 185 ( 32)
  3 -->  33 ( 15)
  4 --> 119 ( 29)
  5 --> 133 ( 19)
  6 --> 147 ( 25)
  7 --> 184 ( 43)
  8 -->  29 ( 17)
  9 --> 134 ( 31)
  9 --> 174 ( 47)
  9 --> 179 ( 33)
 10 -->  87 ( 16)
 11 -->  97 ( 32)
 12 --> 148 ( 18)
 13 -->  32 ( 21)
 13 -->  38 ( 13)
 13 -->  71 ( 33)
 13 -->  86 ( 38)
 13 --> 121 ( 33)
 13 --> 154 ( 29)
 13 --> 175 ( 33)
 14 -->  43 ( 40)
 15 -->  75 ( 16)
 16 -->  49 ( 25)
 16 --> 121 ( 18)
 17 -->  72 ( 29)
 18 -->  71 ( 10)
 18 -->  93 ( 33)
 18 --> 158 ( 24)
 19 --> 114 ( 24)
 20 --> 129 ( 14)
 21 -->  18 ( 23)
 21 -->  20 ( 32)
 21 -->  68 ( 23)
 21 -->  92 (  9)
 22 --> 138 ( 24)
 23 --> 106 ( 34)
 24 -->  31 ( 25)
 25 -->   3 ( 22)
 25 -->  21 ( 13)
 25 -->  87 ( 30)
 25 --> 120 ( 23)
 25 --> 141 ( 38)
 25 --> 177 ( 29)
 25 --> 185 ( 22)
 26 --> 135 ( 25)
 27 --> 130 ( 19)
 28 -->  53 ( 25)
 28 -->  60 ( 28)
 28 -->  62 ( 33)
 28 --> 174 ( 26)
 29 -->  96 ( 17)
 30 -->  52 ( 31)
 31 -->  95 ( 35)
 32 -->  61 ( 22)
 32 -->  62 ( 11)
 32 -->  93 ( 18)
 32 --> 151 ( 31)
 33 -->  83 ( 25)
 34 -->  13 ( 20)
 34 -->  38 ( 18)
 34 -->  75 ( 20)
 34 -->  86 ( 23)
 35 -->  17 ( 16)
 36 -->  39 ( 23)
 37 --> 169 ( 12)
 38 -->   9 ( 32)
 38 -->  53 ( 42)
 38 -->  55 ( 19)
 38 -->  62 ( 18)
 38 -->  98 ( 34)
 38 --> 148 ( 28)
 38 --> 154 ( 19)
 38 --> 158 ( 15)
 39 --> 117 ( 21)
 39 --> 156 ( 19)
 39 --> 160 ( 32)
 39 --> 179 (  9)
 39 --> 182 ( 22)
 40 --> 168 ( 24)
 41 --> 136 ( 34)
 42 --> 137 ( 13)
 43 -->  81 ( 31)
 44 -->  16 ( 20)
 45 -->  91 ( 19)
 46 -->  21 ( 19)
 46 -->  39 ( 28)
 46 -->  92 ( 28)
 46 --> 129 ( 21)
 46 --> 175 ( 26)
 46 --> 182 ( 15)
 47 --> 171 ( 34)
 48 -->  73 ( 14)
 49 -->  82 ( 28)
 50 -->  57 ( 16)
 51 -->  77 ( 22)
 52 --> 153 ( 31)
 53 -->  20 ( 35)
 53 -->  79 ( 34)
 53 --> 120 ( 33)
 53 --> 124 ( 27)
 53 --> 139 ( 20)
 53 --> 148 ( 19)
 53 --> 182 (  4)
 53 --> 183 ( 34)
 54 -->  56 ( 24)
 55 -->  87 ( 22)
 56 -->  15 ( 27)
 57 -->  36 ( 19)
 58 --> 102 ( 18)
 59 -->  45 ( 27)
 60 -->  18 ( 13)
 60 -->  46 ( 37)
 60 -->  68 ( 28)
 61 --> 161 ( 22)
 61 --> 178 ( 17)
 62 -->  13 ( 17)
 62 -->  18 ( 26)
 62 -->  34 ( 28)
 62 -->  87 ( 12)
 62 -->  98 ( 17)
 62 --> 120 ( 19)
 62 --> 144 ( 11)
 63 --> 125 ( 27)
 64 -->  11 ( 13)
 65 -->  85 ( 26)
 66 -->   0 ( 21)
 66 -->  13 ( 25)
 66 --> 104 ( 40)
 67 --> 113 ( 25)
 68 -->  18 (  8)
 68 -->  93 ( 28)
 68 --> 177 ( 34)
 68 --> 179 ( 29)
 69 --> 110 ( 29)
 70 --> 145 ( 29)
 71 -->   9 ( 22)
 71 -->  86 ( 35)
 71 -->  89 ( 16)
 72 -->  23 ( 18)
 73 --> 175 ( 30)
 74 -->  64 ( 18)
 75 -->  18 ( 22)
