WEIGHTED DIGRAPH 208 388:
  0 -->  76 ( 24)
  1 --> 128 ( 11)
  2 --> 190 ( 11)
  3 -->  35 ( 21)
  4 --> 136 ( 19)
  4 --> 178 ( 34)
  4 --> 179 ( 23)
  5 --> 129 ( 18)
  6 -->  33 ( 17)
  7 -->  54 (  8)
  8 -->  19 ( 27)
  8 -->  88 ( 20)
  9 -->  95 ( 13)
  9 --> 118 ( 16)
  9 --> 148 ( 27)
  9 --> 182 ( 18)
  9 --> 200 ( 21)
 10 -->   9 (  9)
 10 -->  17 ( 31)
 10 --> 178 ( 10)
 11 -->  67 ( 30)
 12 -->  87 ( 19)
 13 -->  20 ( 24)
 14 --> 110 ( 18)
 15 --> 152 ( 28)
 16 -->  93 ( 21)
 17 -->  19 ( 13)
 17 --> 120 ( 36)
 17 --> 148 ( 27)
 17 --> 198 ( 37)
 18 -->  37 ( 34)
 18 -->  66 ( 17)
 18 --> 136 ( 20)
 19 -->  73 ( 32)
 19 -->  79 ( 27)
 19 --> 104 (  8)
 19 --> 107 ( 33)
 19 --> 142 ( 27)
 19 --> 156 ( 26)
 19 --> 164 ( 16)
 19 --> 167 ( 15)
 20 --> 205 ( 27)
 21 -->  99 ( 35)
 22 -->  61 ( 40)
 23 --> 108 ( 30)
 23 --> 198 ( 15)
 24 -->  11 ( 20)
 25 -->  91 ( 31)
 25 --> 108 ( 19)
 25 --> 153 ( 18)
 26 -->  25 ( 34)
 26 -->  56 ( 17)
 26 -->  62 ( 27)
 26 --> 197 ( 35)
 27 -->   7 ( 13)
 28 -->  15 ( 21)
 29 -->  36 ( 19)
 30 --> 163 ( 37)
 31 --> 141 ( 25)
 32 -->   4 ( 16)
 32 -->   8 ( 24)
 32 -->  90 ( 16)
 32 -->  95 ( 21)
 32 --> 197 ( 22)
 33 --> 127 ( 15)
 34 --> 185 ( 31)
 35 -->  42 ( 33)
 36 -->  19 ( 20)
 37 -->  66 ( 18)
 37 -->  79 ( 30)
 38 -->  25 ( 18)
 38 -->  73 ( 15)
 38 --> 108 ( 21)
 38 --> 142 ( 21)
 38 --> 197 (  9)
 39 -->  71 ( 38)
 40 -->   6 ( 24)
 41 --> 125 ( 21)
 41 --> 150 ( 43)
 41 --> 178 ( 26)
 41 --> 179 ( 16)
 42 --> 133 ( 34)
 43 -->  94 ( 25)
 44 -->  98 ( 40)
 45 -->  92 ( 37)
 46 --> 143 ( 24)
 47 --> 183 ( 18)
 48 --> 194 ( 21)
 49 --> 168 ( 26)
 50 --> 167 ( 27)
 51 --> 154 ( 21)
 52 --> 172 ( 10)
 53 -->  80 ( 25)
 54 -->  37 ( 28)
 54 -->  45 ( 12)
 54 -->  90 ( 13)
 54 --> 105 ( 26)
 54 --> 167 ( 19)
 54 --> 180 ( 36)
 55 --> 119 ( 29)
 57 -->  68 ( 19)
 58 --> 151 ( 38)
 59 --> 207 ( 36)
 60 --> 121 ( 27)
 61 -->  62 ( 22)
