WEIGHTED DIGRAPH 188 368:
  0 --> 116 ( 32)
  1 -->  48 ( 22)
  1 -->  99 ( 27)
  1 --> 170 ( 33)
  2 -->  26 ( 32)
  3 --> 174 ( 21)
  4 --> 134 ( 38)
  5 -->  80 (  9)
  6 --> 159 ( 30)
  7 -->  33 ( 24)
  7 -->  54 ( 39)
  7 --> 122 ( 22)
  7 --> 137 ( 20)
  7 --> 142 ( 41)
  7 --> 177 ( 25)
  8 -->  77 ( 31)
  9 -->  21 ( 42)
 10 -->  45 ( 30)
 11 --> 131 ( 30)
 12 -->  73 ( 35)
 12 -->  99 ( 16)
 12 --> 108 ( 37)
 12 --> 141 ( 25)
 13 -->   7 ( 42)
 13 -->  50 ( 17)
 13 -->  87 ( 30)
 13 -->  91 ( 12)
 14 --> 158 ( 25)
 15 --> 120 ( 31)
 16 -->  75 ( 14)
 17 --> 177 ( 35)
 18 --> 122 ( 18)
 20 -->  95 ( 17)
 21 --> 172 ( 33)
 22 -->  89 ( 33)
 22 --> 123 ( 25)
 22 --> 142 ( 17)
 22 --> 163 ( 12)
 23 -->  12 ( 26)
 23 -->  22 ( 27)
 23 -->  97 ( 35)
 23 --> 123 ( 25)
 23 --> 162 ( 19)
 23 --> 169 ( 28)
 24 -->  74 ( 21)
 25 -->  57 ( 38)
 26 -->  34 ( 34)
 27 -->   9 ( 26)
 28 --> 143 ( 13)
 29 -->  18 ( 16)
 30 -->  85 ( 26)
 31 -->  29 ( 34)
 32 -->  38 ( 13)
 32 -->  62 ( 28)
 32 -->  91 ( 31)
 32 --> 102 ( 32)
 32 --> 146 ( 21)
 32 --> 162 ( 27)
 32 --> 169 ( 27)
 32 --> 182 ( 21)
 33 -->  23 ( 17)
 33 -->  32 ( 34)
 33 -->  65 ( 24)
 33 --> 151 ( 11)
 33 --> 152 ( 30)
 33 --> 154 ( 31)
 34 -->  62 ( 25)
 35 -->  59 ( 29)
 36 --> 125 ( 38)
 37 -->  12 ( 33)
 37 -->  33 ( 34)
 37 -->  93 ( 18)
 37 -->  99 ( 23)
 37 --> 124 ( 36)
 37 --> 170 ( 27)
 38 -->  62 ( 32)
 38 -->  70 ( 23)
 38 --> 121 ( 14)
 38 --> 123 ( 22)
 38 --> 146 ( 24)
 38 --> 165 ( 30)
 38 --> 182 ( 31)
 39 -->  36 ( 39)
 40 --> 157 ( 31)
 41 --> 101 ( 30)
 41 --> 122 ( 25)
 41 --> 124 ( 20)
