WEIGHTED DIGRAPH 246 426:
  0 --> 241 ( 34)
  1 --> 192 ( 37)
  2 -->  25 ( 22)
  2 --> 116 ( 30)
  2 --> 197 ( 33)
  2 --> 235 ( 11)
  3 --> 140 (  2)
  4 -->  93 ( 33)
  5 --> 203 ( 30)
  6 --> 183 ( 35)
  7 -->  90 ( 26)
  8 --> 212 ( 24)
  9 -->  49 ( 28)
  9 --> 143 ( 38)
 10 -->  60 ( 14)
 11 -->  25 ( 30)
 11 --> 110 ( 35)
 11 --> 135 ( 15)
 11 --> 210 ( 17)
 11 --> 231 ( 18)
 12 -->  84 ( 12)
 13 -->   1 ( 40)
 14 -->  23 ( 29)
 14 --> 117 ( 25)
 14 --> 128 ( 32)
 14 --> 210 ( 16)
 15 --> 205 ( 33)
 16 -->  42 (  7)
 16 --> 118 ( 27)
 16 --> 151 ( 40)
 17 --> 168 ( 13)
 18 --> 245 ( 20)
 19 --> 149 ( 37)
 20 -->  73 ( 30)
 21 --> 115 ( 20)
 22 -->  15 ( 21)
 23 --> 102 ( 23)
 23 --> 135 ( 42)
 24 --> 123 ( 22)
 25 --> 234 ( 24)
 26 -->  17 ( 35)
 27 -->  22 ( 39)
 28 -->   6 ( 36)
 29 --> 198 ( 15)
 30 -->  58 ( 26)
 31 --> 111 ( 32)
 32 --> 142 ( 23)
 33 -->  77 (  8)
 34 -->  66 ( 25)
 34 -->  82 ( 22)
 34 --> 197 ( 11)
 34 --> 204 ( 13)
 34 --> 231 ( 14)
 35 --> 171 ( 25)
 36 --> 185 ( 29)
 37 --> 227 ( 20)
 38 --> 211 ( 29)
 39 --> 242 ( 25)
 40 --> 163 ( 24)
 41 --> 189 ( 42)
 42 -->  69 ( 39)
 42 -->  99 ( 14)
 42 --> 110 ( 24)
 42 --> 143 ( 32)
 42 --> 234 ( 32)
 43 -->  45 ( 22)
 43 -->  63 ( 36)
 43 --> 143 ( 27)
 43 --> 162 ( 33)
 43 --> 235 (  7)
 44 --> 176 ( 18)
 45 -->  35 ( 23)
 45 -->  66 ( 42)
 45 --> 110 ( 19)
 45 --> 112 ( 22)
 45 --> 195 (  8)
 45 --> 227 (  6)
 46 --> 217 ( 19)
 47 -->  83 ( 20)
 48 -->   2 ( 16)
 48 --> 204 ( 27)
 49 -->  37 ( 17)
 49 -->  48 ( 22)
 49 -->  59 ( 25)
 49 --> 129 ( 12)
 49 --> 152 ( 29)
 49 --> 197 ( 29)
 49 --> 213 ( 17)
 49 --> 228 (  9)
 50 -->  24 ( 15)
 51 -->  21 ( 27)
 52 -->  72 ( 20)
 53 -->  31 ( 20)
 54 -->  30 ( 11)
 55 -->  62 ( 37)
 56 --> 194 ( 22)
 57 -->  42 ( 37)
 57 --> 227 ( 26)
 57 --> 235 ( 19)
 58 --> 150 ( 27)
 59 -->   2 ( 13)
 59 -->  45 ( 30)
 59 -->  99 ( 23)
 60 -->  71 ( 17)
 61 --> 232 ( 44)
 62 --> 220 ( 18)
 63 -->  14 ( 23)
 63 --> 137 ( 35)
 63 --> 154 ( 25)
 63 --> 162 ( 28)
 63 --> 165 ( 34)
 63 --> 208 ( 30)
 63 --> 226 ( 17)
 64 -->  45 ( 16)
 65 -->  86 ( 14)
 66 -->  48 ( 29)
 66 --> 165 ( 36)
 66 --> 226 ( 27)
 67 -->  14 ( 26)
 67 -->  16 ( 30)
 67 -->  49 ( 26)
 67 --> 110 ( 25)
 67 --> 162 ( 34)
 68 --> 158 ( 33)
 69 -->  99 ( 28)
 69 --> 116 ( 44)
 70 --> 100 ( 11)
 71 --> 139 ( 29)
 72 --> 147 ( 30)
 73 -->  41 ( 18)
 74 -->  64 ( 25)
 75 --> 178 ( 32)
 76 --> 119 ( 15)
 77 --> 125 ( 30)
 78 -->  16 ( 24)
 78 -->  99 ( 19)
 78 --> 122 ( 27)
 78 --> 180 ( 29)
 78 --> 235 ( 26)
 79 -->  23 ( 22)
 79 --> 135 (  6)
 79 --> 160 ( 31)
 80 --> 215 ( 34)
 81 -->  74 ( 25)
 82 -->  14 ( 33)
 82 --> 134 ( 28)
 82 --> 137 ( 19)
 82 --> 200 ( 30)
 82 --> 213 ( 21)
 82 --> 224 (  9)
 83 --> 218 ( 26)
 84 --> 229 ( 41)
 85 -->  98 ( 20)
 86 --> 199 ( 20)
 87 --> 184 ( 11)
 88 -->  12 ( 29)
 89 --> 161 ( 31)
 89 --> 234 ( 27)
 90 --> 169 ( 16)
 91 --> 153 ( 17)
 92 -->  68 ( 18)
 93 --> 244 ( 21)
 94 --> 190 ( 24)
 95 -->  20 ( 45)
 96 --> 155 ( 32)
 97 --> 167 ( 26)
 98 --> 157 ( 28)
 99 --> 117 ( 21)
 99 --> 134 ( 20)
 99 --> 159 (  7)
 99 --> 188 ( 23)
100 --> 193 ( 19)
101 --> 166 ( 25)
102 -->  66 ( 25)
102 --> 145 ( 34)
102 --> 235 ( 16)
103 -->  51 ( 42)
104 --> 141 ( 36)
105 -->  61 ( 14)
106 --> 222 ( 31)
107 -->  76 ( 40)
108 -->  99 ( 15)
109 -->  26 ( 24)
110 -->  34 ( 30)
110 -->  63 ( 25)
110 --> 228 ( 30)
111 -->  33 ( 20)
112 --> 164 ( 39)
113 -->   3 ( 23)
114 --> 201 ( 27)
115 --> 156 ( 27)
116 -->  99 ( 19)
116 --> 117 ( 11)
116 --> 136 ( 34)
116 --> 159 ( 26)
117 -->  59 ( 42)
117 --> 135 ( 32)
117 --> 197 ( 32)
117 --> 208 ( 28)
118 --> 207 ( 28)
119 --> 225 ( 16)
120 -->  85 ( 30)
121 -->  50 ( 28)
122 -->  37 ( 28)
122 -->  42 ( 22)
122 -->  59 ( 31)
122 -->  79 (  8)
122 --> 110 ( 37)
122 --> 116 ( 30)
122 --> 167 ( 13)
122 --> 200 ( 17)
122 --> 224 ( 31)
123 -->  80 ( 29)
124 -->  52 ( 12)
125 --> 179 ( 23)
126 -->  94 ( 15)
127 --> 216 ( 39)
128 -->  78 ( 29)
128 -->  79 ( 16)
128 --> 117 ( 10)
128 --> 154 ( 13)
128 --> 197 ( 28)
128 --> 224 ( 20)
128 --> 227 ( 39)
129 -->  16 ( 35)
129 -->  89 ( 31)
129 --> 134 ( 17)
129 --> 159 ( 12)
130 -->  95 ( 14)
131 -->  70 ( 19)
132 -->  19 ( 34)
133 -->  39 ( 19)
134 -->  23 (  9)
134 -->  69 ( 23)
134 --> 122 ( 27)
134 --> 135 ( 32)
134 --> 208 ( 15)
135 -->  34 ( 30)
135 -->  42 ( 34)
135 --> 162 ( 13)
135 --> 234 ( 21)
136 -->  14 ( 23)
136 -->  69 ( 30)
136 -->  99 ( 28)
136 --> 228 ( 17)
137 -->   2 ( 34)
137 -->  78 ( 21)
137 --> 143 ( 24)
137 --> 200 ( 27)
138 --> 175 ( 41)
139 --> 104 ( 21)
140 --> 170 ( 26)
141 --> 237 ( 22)
142 -->  16 ( 34)
143 -->  97 ( 26)
143 --> 110 ( 29)
143 --> 135 ( 23)
143 --> 191 ( 22)
144 -->   5 ( 17)
145 --> 103 ( 19)
146 --> 107 ( 23)
147 -->  27 ( 19)
148 -->  45 ( 19)
149 --> 173 ( 23)
150 --> 177 (  9)
151 --> 138 ( 26)
152 -->  48 ( 27)
152 -->  89 ( 33)
152 --> 136 ( 20)
153 --> 239 ( 32)
154 -->   9 ( 11)
154 --> 110 (  5)
154 --> 129 ( 16)
155 --> 133 ( 27)
156 -->  54 (  4)
157 --> 131 ( 27)
158 -->  55 ( 18)
159 -->  14 ( 30)
159 -->  25 ( 26)
159 -->  57 ( 28)
159 --> 122 ( 34)
159 --> 134 ( 32)
159 --> 154 ( 25)
159 --> 200 ( 39)
160 -->   2 ( 21)
160 -->  45 ( 24)
160 -->  57 ( 20)
160 -->  66 ( 40)
160 -->  78 ( 31)
160 -->  87 ( 26)
160 -->  97 ( 23)
160 -->  99 ( 30)
161 -->  36 ( 29)
162 -->  34 ( 20)
163 --> 132 ( 19)
164 -->  46 ( 20)
165 -->  11 ( 24)
165 -->  14 ( 11)
165 -->  67 ( 25)
165 --> 135 ( 23)
165 --> 167 ( 16)
165 --> 231 ( 12)
166 --> 106 ( 21)
167 --> 134 ( 23)
167 --> 135 ( 29)
167 --> 159 ( 10)
167 --> 204 ( 18)
167 --> 210 ( 36)
167 --> 224 ( 30)
168 --> 233 ( 29)
169 -->  88 ( 41)
170 --> 187 ( 15)
171 -->  96 ( 30)
172 -->  89 ( 30)
173 --> 148 ( 28)
174 --> 124 ( 21)
175 -->  10 ( 23)
176 --> 182 ( 33)
177 --> 236 ( 37)
178 --> 105 ( 25)
179 --> 196 ( 14)
180 -->  49 ( 30)
180 -->  66 ( 28)
180 --> 135 ( 18)
180 --> 154 ( 38)
181 --> 221 ( 29)
182 --> 174 ( 30)
183 -->  65 ( 19)
184 --> 219 ( 26)
185 --> 120 ( 27)
186 --> 127 ( 24)
187 -->   7 ( 19)
188 --> 144 ( 39)
189 --> 109 ( 17)
190 -->   4 ( 27)
191 -->  25 ( 24)
191 -->  78 ( 31)
191 --> 213 ( 34)
192 -->  44 ( 29)
193 -->  92 (  9)
194 --> 126 ( 13)
195 --> 186 ( 16)
196 -->  40 ( 17)
197 -->  16 ( 30)
197 -->  69 ( 35)
197 --> 136 ( 26)
197 --> 160 ( 15)
198 -->  16 ( 28)
199 -->  18 ( 12)
200 -->  48 ( 46)
200 --> 134 ( 24)
200 --> 154 ( 41)
201 --> 101 ( 17)
202 -->  47 ( 41)
203 --> 146 ( 28)
204 -->   9 ( 28)
204 --> 128 ( 30)
204 --> 129 ( 27)
204 --> 152 ( 26)
204 --> 234 ( 27)
205 --> 172 ( 13)
206 --> 121 ( 26)
207 -->  91 ( 34)
208 -->   9 ( 26)
208 -->  57 ( 26)
208 -->  82 ( 29)
208 --> 129 ( 19)
208 --> 159 ( 29)
208 --> 224 ( 15)
209 --> 114 ( 16)
210 -->  23 ( 18)
210 --> 162 ( 23)
211 --> 130 ( 18)
212 -->   0 ( 26)
213 --> 143 ( 21)
214 -->  29 ( 26)
215 --> 108 ( 33)
216 -->  13 ( 31)
217 --> 113 ( 17)
218 -->   8 ( 31)
219 --> 202 ( 33)
220 --> 223 ( 26)
221 -->  75 (  7)
222 -->  53 ( 25)
223 --> 238 ( 19)
224 -->  97 ( 30)
225 -->  38 ( 30)
226 --> 152 ( 15)
226 --> 210 ( 24)
226 --> 235 ( 21)
227 -->  42 ( 27)
227 --> 159 ( 38)
227 --> 210 ( 15)
228 -->  59 ( 23)
228 --> 117 ( 27)
228 --> 227 ( 15)
229 --> 234 ( 23)
230 --> 206 ( 33)
231 -->  45 ( 26)
231 -->  49 ( 27)
231 -->  59 ( 20)
231 -->  67 ( 19)
231 --> 110 ( 22)
231 --> 128 ( 19)
231 --> 160 ( 25)
231 --> 200 ( 27)
231 --> 227 ( 29)
231 --> 235 ( 24)
232 -->  32 ( 19)
233 --> 160 ( 21)
234 -->  82 ( 27)
234 --> 102 ( 41)
234 --> 128 ( 32)
234 --> 137 ( 33)
234 --> 209 ( 40)
235 --> 117 ( 28)
236 --> 240 ( 18)
237 --> 102 ( 16)
238 -->  81 ( 14)
239 --> 243 ( 11)
240 --> 214 ( 33)
241 --> 230 ( 37)
242 -->  56 ( 38)
243 -->  28 ( 19)
244 --> 181 ( 27)
245 -->  45 ( 19)
