WEIGHTED DIGRAPH 216 396:
  0 --> 149 ( 31)
  1 --> 185 ( 27)
  1 --> 208 ( 38)
  2 -->  55 (  3)
  3 --> 188 ( 31)
  4 -->  17 ( 15)
  4 -->  32 ( 39)
  5 -->  31 (  9)
  6 --> 145 ( 30)
  7 -->  38 ( 32)
  7 -->  49 ( 28)
  7 -->  68 ( 31)
  7 -->  86 ( 21)
  7 --> 113 ( 20)
  7 --> 163 ( 37)
  7 --> 185 ( 37)
  8 -->  17 ( 31)
  8 -->  76 ( 37)
  8 --> 166 ( 34)
  8 --> 185 ( 22)
  9 -->  88 ( 23)
 10 -->   5 (  4)
 11 --> 104 ( 17)
 12 -->  60 ( 41)
 13 --> 127 ( 30)
 14 --> 116 ( 27)
 15 -->  64 ( 35)
 16 --> 197 ( 27)
 17 -->  75 ( 34)
 17 --> 155 ( 23)
 17 --> 210 ( 11)
 18 --> 162 ( 20)
 19 --> 107 ( 43)
 20 --> 149 ( 19)
 20 --> 178 ( 33)
 21 -->  81 ( 27)
 22 -->  51 ( 23)
 23 --> 128 ( 35)
 24 --> 189 ( 30)
 25 -->  82 ( 24)
 26 -->   1 ( 26)
 26 -->  30 ( 32)
 26 -->  80 ( 29)
 26 -->  86 ( 25)
 26 --> 121 ( 21)
 26 --> 123 ( 18)
 27 --> 173 ( 30)
 28 -->   1 ( 14)
 28 -->  52 ( 13)
 28 --> 172 ( 28)
 29 --> 165 ( 25)
 30 -->  50 ( 32)
 30 -->  53 ( 35)
 30 -->  64 ( 30)
 30 --> 121 ( 35)
 30 --> 166 (  7)
 30 --> 172 ( 13)
 31 --> 198 ( 18)
 32 -->  28 ( 31)
 32 -->  76 ( 25)
 32 --> 111 ( 33)
 32 --> 134 ( 20)
 33 -->  24 ( 11)
 34 -->   7 ( 25)
 34 -->  61 ( 36)
 34 --> 123 ( 39)
 34 --> 134 ( 27)
 35 --> 208 ( 12)
 36 --> 103 ( 25)
 37 -->  59 ( 29)
 38 --> 149 ( 35)
 38 --> 163 ( 45)
 39 --> 172 ( 16)
 40 -->  41 ( 16)
 41 -->  69 ( 45)
 42 --> 114 ( 22)
 43 --> 201 ( 40)
 44 --> 136 ( 29)
 45 --> 174 ( 28)
 46 -->  16 ( 32)
 47 --> 193 ( 26)
 48 --> 212 ( 40)
 49 --> 152 ( 37)
 50 -->  52 ( 31)
 50 -->  86 ( 33)
 50 --> 108 (  9)
 50 --> 152 ( 35)
 51 -->  37 ( 28)
 52 -->   4 ( 17)
 52 -->  61 ( 25)
 52 --> 106 ( 29)
 53 -->  32 ( 22)
 53 -->  76 ( 19)
 53 --> 161 ( 26)
 53 --> 213 ( 33)
 54 --> 160 ( 33)
 55 -->  19 ( 26)
 56 --> 181 ( 24)
 57 --> 170 ( 24)
 58 --> 132 ( 38)
 59 -->  54 ( 17)
 60 --> 214 ( 28)
 61 -->  38 ( 33)
 61 --> 178 ( 20)
 61 --> 185 ( 30)
 62 --> 191 ( 24)
 63 -->  21 ( 25)
 64 -->  26 ( 22)
 64 -->  70 ( 16)
 64 --> 111 ( 16)
 64 --> 134 ( 29)
 64 --> 152 ( 34)
 64 --> 206 ( 23)
 64 --> 210 ( 16)
 65 -->   1 ( 22)
 65 -->  28 ( 28)
 65 -->  76 ( 19)
 65 -->  80 ( 23)
 65 --> 167 ( 29)
 66 -->  92 ( 21)
 67 --> 129 ( 29)
 68 -->  64 ( 18)
 68 -->  75 ( 24)
 68 -->  84 ( 22)
 69 -->  23 ( 12)
 70 -->   3 ( 32)
 71 -->  28 ( 22)
 71 --> 108 ( 27)
 71 --> 109 ( 27)
 71 --> 161 ( 29)
 72 --> 123 ( 25)
 73 -->  42 ( 32)
 74 -->  18 ( 25)
 75 -->   7 ( 12)
 75 -->  65 ( 13)
 75 -->  90 ( 24)
 75 --> 152 ( 10)
 75 --> 166 ( 23)
 76 -->  20 ( 20)
 76 -->  75 ( 31)
 76 --> 113 ( 38)
 76 --> 190 ( 22)
 77 --> 183 ( 13)
 78 --> 106 ( 30)
 78 --> 137 ( 28)
 78 --> 185 ( 17)
 78 --> 208 ( 24)
 78 --> 213 ( 29)
 79 -->  44 ( 19)
 80 -->   8 ( 28)
 80 --> 137 ( 16)
 80 --> 208 ( 28)
 81 -->  48 ( 14)
 82 -->  14 ( 25)
 83 -->   7 ( 28)
 83 -->  20 ( 16)
 83 -->  26 (  7)
 83 -->  32 ( 25)
 83 -->  76 ( 16)
 83 --> 176 ( 17)
 84 -->  28 ( 24)
 84 --> 134 ( 24)
 84 --> 166 (  7)
 84 --> 210 ( 19)
 85 -->  91 ( 18)
 86 -->  20 ( 17)
 86 -->  65 ( 25)
 86 --> 113 ( 45)
 86 --> 121 ( 24)
 86 --> 153 ( 31)
 86 --> 155 ( 17)
 87 --> 184 ( 31)
 88 -->  10 ( 40)
 89 -->   8 ( 19)
 89 -->  61 ( 39)
 89 -->  78 ( 22)
 89 --> 134 ( 13)
 89 --> 208 ( 15)
 90 --> 154 ( 28)
 91 -->  12 ( 19)
 92 --> 122 ( 21)
 93 --> 157 ( 15)
 94 --> 159 ( 25)
 95 --> 151 ( 21)
 96 --> 102 (  8)
 97 --> 105 (  8)
 98 -->  67 ( 35)
 99 --> 140 ( 16)
100 --> 158 ( 17)
101 -->  36 ( 29)
102 --> 194 ( 33)
103 --> 199 ( 24)
104 -->  40 ( 41)
105 -->  63 ( 17)
106 -->   9 (  8)
106 -->  34 ( 23)
106 -->  53 ( 34)
106 -->  80 ( 31)
106 --> 111 ( 34)
106 --> 190 ( 23)
106 --> 209 ( 26)
107 --> 131 ( 22)
108 -->  17 ( 35)
108 -->  76 ( 19)
108 -->  89 ( 33)
108 --> 134 ( 28)
108 --> 149 ( 14)
109 -->   4 ( 11)
109 -->  38 ( 28)
109 -->  49 ( 22)
109 --> 106 ( 36)
109 --> 176 ( 25)
110 -->  27 ( 14)
111 -->   7 ( 16)
111 --> 152 ( 40)
112 --> 179 ( 19)
113 -->  32 ( 39)
114 -->  47 ( 19)
115 -->  73 ( 25)
116 --> 142 ( 38)
117 --> 110 ( 19)
118 --> 209 ( 19)
119 --> 172 ( 19)
120 -->  43 ( 31)
121 -->  17 ( 34)
121 -->  28 ( 36)
121 -->  50 ( 30)
121 -->  61 ( 24)
121 -->  65 ( 28)
121 -->  76 ( 36)
121 --> 202 ( 19)
122 -->  29 ( 33)
123 -->  52 ( 25)
123 --> 165 ( 26)
123 --> 206 ( 27)
124 -->  58 ( 18)
125 --> 187 ( 35)
126 --> 120 ( 38)
127 --> 118 ( 15)
128 --> 175 ( 22)
129 --> 177 ( 34)
130 -->  57 ( 37)
131 --> 207 ( 29)
132 --> 182 ( 14)
133 --> 180 ( 23)
134 -->  65 ( 27)
134 -->  83 ( 36)
134 --> 137 ( 21)
134 --> 149 ( 35)
134 --> 153 ( 30)
135 --> 147 ( 17)
136 --> 130 ( 25)
137 -->  72 ( 11)
137 --> 123 ( 30)
137 --> 149 ( 20)
137 --> 167 ( 18)
137 --> 176 ( 44)
138 --> 195 ( 32)
139 -->  46 ( 32)
140 --> 125 ( 37)
141 -->  11 ( 30)
142 --> 169 ( 23)
143 --> 164 ( 22)
144 -->  95 ( 22)
145 -->  87 ( 37)
146 --> 204 ( 19)
147 --> 119 ( 30)
148 --> 186 ( 13)
149 --> 148 (  9)
149 --> 196 ( 27)
150 -->  97 ( 23)
151 -->  66 ( 36)
152 -->   8 ( 16)
152 --> 155 ( 29)
152 --> 166 ( 39)
153 -->   4 ( 37)
153 -->  26 ( 31)
153 -->  49 ( 31)
153 -->  72 ( 29)
153 -->  76 ( 22)
153 --> 108 ( 18)
154 --> 192 ( 14)
155 --> 137 ( 23)
155 --> 202 ( 33)
156 --> 168 ( 24)
157 --> 133 (  8)
158 -->  94 ( 19)
159 --> 117 ( 35)
160 -->  98 ( 31)
161 --> 153 ( 14)
161 --> 166 (  9)
162 -->  13 ( 33)
163 -->   1 ( 25)
163 -->  26 ( 33)
163 -->  30 ( 36)
163 -->  34 ( 23)
163 --> 206 ( 33)
164 -->   6 ( 24)
165 -->  22 ( 38)
165 -->  53 ( 18)
165 -->  72 ( 15)
165 --> 137 ( 17)
165 --> 185 ( 13)
165 --> 210 ( 27)
166 -->  17 ( 34)
166 -->  20 ( 28)
166 -->  28 ( 28)
166 -->  61 ( 42)
167 -->   8 ( 38)
167 -->  50 ( 28)
167 --> 123 ( 33)
167 --> 176 ( 33)
168 --> 211 ( 41)
169 -->  75 ( 21)
170 --> 215 ( 33)
171 --> 143 ( 32)
172 -->  26 ( 34)
172 -->  33 ( 34)
172 --> 112 ( 17)
172 --> 113 ( 23)
172 --> 202 ( 17)
173 -->  77 ( 22)
174 --> 124 ( 17)
175 --> 126 ( 25)
176 -->  71 ( 24)
177 -->  85 ( 28)
178 -->  80 ( 20)
178 --> 123 ( 30)
178 --> 155 ( 24)
178 --> 210 ( 31)
179 --> 138 ( 11)
180 -->   2 ( 24)
181 -->  93 ( 35)
182 --> 106 ( 21)
183 --> 115 ( 31)
184 -->  35 ( 30)
185 -->  20 ( 15)
185 --> 123 ( 33)
185 --> 137 ( 38)
185 --> 149 ( 20)
185 --> 203 (  7)
185 --> 209 ( 38)
186 --> 100 ( 40)
187 --> 171 ( 20)
188 -->  74 ( 18)
189 -->  79 ( 21)
190 -->  34 ( 34)
190 -->  38 ( 17)
190 -->  84 ( 28)
190 --> 178 ( 23)
191 -->  15 ( 18)
192 -->  99 (  9)
193 --> 146 ( 33)
194 --> 156 ( 19)
195 --> 141 ( 29)
196 --> 200 ( 38)
197 -->   0 ( 32)
198 --> 135 ( 33)
199 --> 205 ( 14)
200 --> 144 ( 30)
201 -->  45 ( 16)
202 -->   1 ( 33)
202 -->  76 ( 17)
202 --> 109 ( 29)
203 -->  64 ( 30)
204 -->  39 ( 25)
205 -->  96 ( 19)
206 -->   8 (  9)
206 -->  30 ( 40)
206 -->  65 ( 31)
206 --> 109 ( 14)
206 --> 178 ( 13)
207 -->  62 ( 34)
208 -->  53 ( 26)
208 -->  61 ( 23)
208 --> 101 ( 20)
208 --> 149 ( 20)
209 -->  76 ( 11)
209 --> 123 ( 46)
209 --> 150 ( 27)
209 --> 176 ( 14)
210 -->   7 ( 16)
210 -->  76 ( 33)
210 --> 202 ( 27)
211 -->  25 ( 21)
212 -->  56 ( 13)
213 -->  17 ( 12)
213 -->  50 ( 33)
213 -->  61 ( 31)
213 -->  64 ( 17)
213 -->  80 ( 24)
213 -->  89 ( 25)
213 --> 172 ( 31)
213 --> 190 ( 19)
214 --> 149 ( 22)
215 --> 139 ( 36)
