WEIGHTED DIGRAPH 230 410:
  0 -->  95 ( 16)
  0 --> 100 ( 42)
  0 --> 106 ( 37)
  0 --> 141 ( 34)
  0 --> 150 ( 38)
  0 --> 156 ( 28)
  0 --> 171 ( 27)
  1 --> 212 ( 22)
  2 -->  17 ( 25)
  3 --> 118 ( 25)
  4 --> 157 ( 17)
  5 --> 110 ( 37)
  6 -->  14 ( 24)
  8 -->  59 ( 21)
  8 -->  67 ( 29)
  8 --> 106 ( 26)
  8 --> 193 ( 28)
  8 --> 200 ( 18)
  9 -->  50 ( 12)
 10 -->  86 ( 28)
 11 -->  63 ( 27)
 12 --> 108 ( 33)
 13 --> 205 ( 33)
 14 --> 213 ( 30)
 15 --> 166 ( 24)
 16 -->   8 ( 27)
 16 -->  75 ( 15)
 16 -->  79 ( 13)
 16 --> 200 ( 33)
 17 -->  83 ( 43)
 18 --> 146 ( 40)
 19 --> 210 ( 41)
 20 --> 183 ( 31)
 21 -->  40 ( 18)
 22 --> 140 ( 18)
 23 -->  29 ( 25)
 23 -->  82 ( 28)
 23 --> 117 ( 20)
 24 --> 229 ( 17)
 25 -->  35 ( 31)
 25 -->  43 ( 30)
 25 -->  52 ( 27)
 25 -->  56 ( 31)
 25 --> 163 ( 31)
 26 --> 204 ( 29)
 27 -->  79 ( 35)
 27 --> 130 ( 39)
 27 --> 150 ( 31)
 27 --> 221 ( 31)
 28 --> 228 ( 23)
 29 -->  67 ( 17)
 29 -->  95 ( 30)
 29 --> 100 ( 38)
 29 --> 117 ( 20)
 29 --> 134 ( 42)
 29 --> 173 ( 21)
 30 -->  84 ( 23)
 30 --> 106 ( 30)
 30 --> 112 ( 40)
 30 --> 201 ( 20)
 30 --> 227 ( 17)
 31 -->  23 ( 15)
 32 --> 158 ( 23)
 33 --> 165 ( 24)
 34 -->  80 ( 26)
 35 -->  52 ( 20)
 35 -->  77 ( 31)
 35 --> 202 ( 25)
 36 -->  44 ( 30)
 36 -->  70 ( 28)
 36 --> 156 ( 34)
 37 -->  12 ( 22)
 38 --> 195 ( 25)
 39 -->   3 ( 28)
 40 --> 147 ( 34)
 41 --> 189 ( 39)
 42 -->   8 ( 19)
 42 -->  59 ( 34)
 42 -->  88 ( 23)
 42 --> 150 ( 21)
 43 -->  47 ( 23)
 43 -->  75 ( 23)
 43 -->  88 ( 42)
 43 --> 170 ( 14)
 43 --> 214 ( 39)
 44 -->   0 ( 12)
 44 -->  79 ( 16)
 44 --> 123 ( 28)
 44 --> 174 ( 38)
 44 --> 185 ( 39)
 45 --> 101 ( 27)
 46 --> 176 ( 10)
 47 -->  59 ( 33)
 47 -->  97 ( 33)
