WEIGHTED DIGRAPH 204 384:
  0 --> 111 ( 14)
  0 --> 143 ( 29)
  0 --> 173 ( 32)
  1 -->  51 ( 25)
  2 --> 181 ( 14)
  3 -->  91 ( 47)
  4 -->  94 ( 30)
  5 -->  52 ( 19)
  6 -->  81 ( 18)
  6 -->  82 ( 24)
  6 -->  99 ( 38)
  7 --> 164 ( 16)
  8 -->   6 ( 19)
  8 --> 169 ( 26)
  9 -->  80 ( 20)
  9 --> 173 ( 14)
  9 --> 202 ( 32)
 10 --> 138 ( 12)
 11 --> 106 ( 24)
 12 --> 163 ( 39)
 13 -->  61 ( 41)
 14 -->  50 ( 44)
 15 -->  42 ( 22)
 16 -->   6 ( 28)
 16 -->  21 ( 13)
 16 -->  36 ( 32)
 16 -->  37 ( 11)
 16 -->  41 ( 29)
 16 --> 115 ( 22)
 16 --> 196 ( 24)
 17 --> 183 ( 12)
 18 -->  21 ( 26)
 18 -->  69 (  6)
 18 -->  76 ( 39)
 18 --> 118 ( 20)
 18 --> 149 ( 30)
 18 --> 196 ( 19)
 19 --> 100 ( 40)
 20 -->  17 ( 23)
 21 -->  99 ( 42)
 21 --> 160 ( 31)
 21 --> 170 ( 18)
 21 --> 171 ( 19)
 21 --> 186 ( 27)
 22 --> 176 ( 22)
 23 --> 110 ( 24)
 24 --> 137 ( 12)
 25 --> 152 ( 25)
 26 --> 167 ( 22)
 27 -->  55 ( 25)
 28 -->  20 ( 10)
 29 -->  36 ( 28)
 29 --> 128 ( 20)
 29 --> 171 ( 23)
 30 --> 197 ( 42)
 31 -->  41 ( 39)
 31 -->  95 ( 16)
 31 --> 115 ( 24)
 31 --> 143 ( 19)
 31 --> 170 ( 34)
 32 -->  37 ( 29)
 32 -->  76 ( 24)
 32 --> 109 ( 33)
 32 --> 146 ( 24)
 32 --> 165 ( 11)
 32 --> 203 ( 18)
 33 -->   6 ( 20)
 33 -->  68 ( 26)
 33 --> 165 ( 25)
 33 --> 196 ( 21)
 33 --> 200 ( 31)
 34 --> 132 ( 25)
 35 -->   8 ( 35)
 36 -->   0 ( 43)
 36 -->  21 ( 38)
 36 -->  31 ( 27)
 36 -->  45 ( 27)
 36 --> 100 ( 13)
 36 --> 115 ( 32)
 36 --> 117 ( 36)
 37 --> 125 ( 26)
 37 --> 171 ( 21)
 37 --> 186 ( 26)
 38 -->  74 ( 28)
 39 --> 192 ( 28)
 40 --> 101 ( 24)
 41 -->  81 ( 27)
 41 --> 127 ( 29)
 42 --> 107 (  8)
 43 --> 139 ( 20)
 44 -->  57 ( 22)
 45 -->   0 ( 18)
 45 -->  18 ( 17)
 45 -->  65 ( 21)
 45 --> 105 ( 15)
 45 --> 157 ( 21)
 46 --> 134 ( 25)
 47 --> 189 ( 28)
 48 --> 187 ( 31)
 49 -->  86 ( 21)
 50 -->  23 ( 29)
 51 --> 126 ( 30)
 52 --> 184 ( 17)
 53 --> 127 ( 32)
 54 -->  40 ( 13)
 55 -->  34 ( 27)
 56 -->  13 ( 22)
 57 -->  97 ( 33)
 58 --> 120 ( 17)
 59 -->  38 ( 23)
 60 -->  59 ( 22)
 61 --> 174 ( 25)
 62 --> 142 ( 20)
 63 --> 198 ( 31)
 64 --> 186 ( 19)
 65 --> 149 ( 22)
 65 --> 171 ( 30)
 66 -->  26 ( 21)
 67 --> 159 ( 32)
 68 -->  46 ( 20)
 69 -->   9 ( 14)
 69 -->  16 ( 18)
 69 --> 111 ( 15)
 69 --> 188 ( 23)
 70 --> 158 ( 39)
 71 -->   7 ( 15)
 72 --> 175 ( 17)
 73 -->  93 ( 21)
 74 -->  75 ( 10)
 75 --> 147 ( 13)
 76 -->   8 ( 15)
 76 -->  80 ( 26)
 76 --> 188 ( 22)
 76 --> 201 ( 33)
 76 --> 202 ( 28)
 77 -->  70 ( 23)
 78 -->  79 ( 36)
 79 -->  96 ( 21)
 80 -->  33 ( 29)
 80 -->  82 ( 42)
 80 --> 115 ( 22)
 80 --> 128 ( 17)
 81 -->  29 ( 34)
 81 --> 125 ( 16)
 81 --> 128 ( 25)
 81 --> 143 ( 43)
 81 --> 171 ( 19)
 82 -->  21 ( 22)
 82 -->  95 ( 32)
 82 --> 171 ( 28)
 83 -->  56 ( 23)
 84 -->  71 ( 21)
 85 -->  15 ( 33)
 86 --> 103 ( 12)
 87 --> 182 ( 17)
 88 --> 179 ( 26)
 89 -->  39 ( 27)
 90 -->  53 ( 29)
 91 -->  77 ( 33)
 92 --> 191 ( 13)
 93 -->  62 ( 39)
 94 --> 156 ( 20)
 95 -->   8 ( 10)
 95 -->  29 ( 25)
