WEIGHTED DIGRAPH 180 360:
  0 -->  71 ( 19)
  0 --> 102 ( 22)
  0 --> 130 ( 24)
  0 --> 149 ( 10)
  0 --> 170 ( 36)
  1 -->  88 ( 20)
  1 -->  96 ( 29)
  2 -->  63 ( 21)
  3 --> 141 ( 30)
  4 --> 124 ( 36)
  5 -->  36 ( 20)
  6 -->  20 (  6)
  6 -->  71 ( 25)
  6 --> 167 ( 23)
  7 --> 138 ( 27)
  8 --> 113 ( 13)
  9 -->  87 ( 43)
 10 -->  81 ( 23)
 11 -->  15 ( 14)
 11 -->  19 ( 21)
 11 -->  44 ( 42)
 11 -->  61 ( 25)
 11 --> 116 ( 39)
 11 --> 175 ( 39)
 12 -->  55 ( 28)
 13 --> 139 ( 31)
 14 -->  46 ( 29)
 15 --> 165 ( 20)
 16 -->  79 ( 18)
 17 -->  44 ( 31)
 17 --> 157 ( 35)
 17 --> 160 ( 18)
 17 --> 165 ( 15)
 18 -->  76 ( 18)
 19 -->   0 ( 24)
 19 -->  48 ( 26)
 19 -->  66 (  9)
 19 -->  97 ( 31)
 19 --> 107 ( 23)
 19 --> 126 ( 28)
 19 --> 136 ( 29)
 20 -->   1 ( 22)
 20 -->  15 ( 21)
 20 -->  30 ( 29)
 20 --> 148 ( 27)
 20 --> 177 ( 41)
 21 -->  89 ( 28)
 22 --> 133 ( 30)
 23 -->  90 ( 27)
 24 -->  73 ( 15)
 25 --> 132 (  7)
 26 --> 158 ( 21)
 27 -->  98 ( 11)
 28 --> 103 ( 39)
 29 --> 135 ( 15)
 30 -->   1 ( 19)
 30 -->  10 ( 11)
 30 -->  37 ( 20)
 30 -->  74 ( 28)
 30 --> 126 ( 25)
 30 --> 136 ( 16)
 30 --> 170 ( 22)
 30 --> 173 ( 21)
 31 -->  32 ( 22)
 32 -->  60 ( 31)
 33 --> 166 ( 27)
 34 --> 112 ( 27)
 35 --> 168 ( 24)
 36 -->  83 ( 20)
 37 -->  91 ( 35)
 37 --> 147 ( 34)
 38 -->  49 ( 28)
 39 --> 143 ( 20)
 40 -->  31 (  5)
 41 -->  14 ( 29)
 41 -->  61 ( 22)
 41 -->  92 ( 20)
 41 --> 147 ( 35)
 42 -->  35 ( 23)
 42 -->  41 ( 31)
 42 -->  66 ( 29)
 43 --> 147 ( 32)
 44 --> 113 ( 38)
 44 --> 130 ( 29)
 44 --> 152 ( 30)
 45 -->   7 ( 23)
 46 --> 153 ( 22)
 47 -->  71 ( 13)
 47 --> 149 ( 16)
 47 --> 178 ( 18)
 48 -->  96 ( 11)
 49 -->   2 ( 27)
 50 -->  35 ( 21)
 51 -->  78 ( 23)
 52 -->  34 ( 26)
 53 --> 107 ( 27)
 53 --> 116 ( 32)
 53 --> 122 ( 22)
 54 -->  43 ( 34)
 55 --> 151 ( 27)
 56 -->  58 ( 22)
 57 -->  56 ( 12)
 58 --> 142 ( 20)
 59 -->  98 ( 21)
 60 --> 117 ( 21)
 61 -->  19 ( 20)
 61 -->  44 ( 22)
 61 -->  74 ( 26)
 61 --> 114 ( 31)
 61 --> 177 ( 24)
 62 -->   8 ( 14)
 63 -->  70 ( 19)
 64 --> 116 ( 32)
 65 -->  27 ( 32)
 66 -->  30 ( 15)
 66 -->  85 ( 10)
 66 --> 147 ( 17)
 66 --> 160 ( 12)
 66 --> 162 ( 38)
 67 -->  11 ( 27)
 67 -->  97 ( 40)
 67 -->  98 ( 17)
 68 -->   3 ( 32)
 69 --> 100 ( 29)
 70 -->  22 ( 27)
 71 -->  41 ( 32)
 71 -->  42 ( 25)
 71 --> 172 ( 22)
 72 -->  38 ( 20)
 73 --> 179 ( 28)
 74 -->   0 ( 34)
 74 -->  17 ( 19)
 74 --> 175 ( 21)
 75 --> 134 ( 37)
 76 --> 106 ( 38)
 77 -->  15 (  9)
 77 -->  30 ( 31)
 77 -->  41 ( 24)
 77 -->  61 ( 16)
 77 -->  66 ( 28)
 77 -->  86 ( 28)
 77 --> 147 ( 15)
 77 --> 170 ( 19)
 78 -->  30 (  7)
 79 -->  13 ( 21)
 80 --> 118 ( 30)
 81 --> 161 ( 33)
 82 --> 140 ( 32)
 83 --> 144 ( 24)
 84 --> 156 ( 22)
 85 -->   0 ( 27)
 85 -->  35 ( 11)
 85 -->  42 ( 27)
 85 -->  77 ( 27)
 86 -->  19 ( 21)
 86 --> 113 ( 19)
 86 --> 165 ( 24)
 87 -->  39 ( 20)
 88 --> 147 ( 20)
 88 --> 149 ( 30)
 89 -->  51 ( 26)
 90 -->  29 ( 34)
 91 -->   0 ( 39)
 91 -->   6 ( 31)
 91 -->  35 ( 41)
 91 -->  96 ( 26)
 91 --> 122 ( 35)
 91 --> 172 ( 35)
 92 --> 131 ( 23)
 93 -->  68 ( 32)
 94 --> 164 ( 24)
 95 -->  17 ( 19)
 95 -->  48 ( 15)
 95 -->  67 ( 21)
 95 -->  71 ( 29)
 95 -->  97 ( 37)
 95 --> 173 ( 10)
 95 --> 176 ( 33)
 96 --> 136 ( 35)
 96 --> 177 ( 34)
 97 -->   0 (  6)
 97 -->   1 ( 10)
 97 -->  30 ( 31)
 97 --> 102 (  6)
 97 --> 178 ( 20)
 98 -->  33 ( 22)
 98 -->  52 ( 16)
