WEIGHTED DIGRAPH 174 354:
  0 --> 166 ( 19)
  1 -->  79 ( 30)
  2 -->   8 ( 13)
  2 -->  86 ( 14)
  2 -->  91 ( 13)
  3 --> 107 ( 23)
  4 --> 158 ( 19)
  5 -->  14 ( 15)
  5 -->  34 ( 32)
  5 --> 103 ( 20)
  5 --> 108 ( 23)
  6 --> 162 ( 14)
  7 --> 102 ( 39)
  8 -->  13 ( 37)
  8 --> 128 ( 16)
  9 -->  67 ( 27)
 10 -->  22 ( 18)
 11 --> 147 ( 24)
 12 --> 105 ( 10)
 13 -->  34 ( 21)
 13 -->  54 ( 16)
 13 --> 171 ( 24)
 14 --> 171 ( 33)
 15 --> 153 ( 20)
 16 -->  50 ( 27)
 16 --> 106 ( 27)
 17 --> 137 ( 21)
 18 -->  16 ( 32)
 18 -->  43 ( 30)
 18 -->  81 ( 26)
 18 --> 128 ( 28)
 19 --> 112 ( 37)
 20 -->  39 ( 39)
 21 --> 172 ( 29)
 22 --> 163 ( 25)
 23 -->  35 ( 32)
 24 --> 149 ( 31)
 25 -->  38 ( 26)
 25 --> 121 ( 38)
 26 -->  15 ( 35)
 27 -->  71 ( 14)
 27 --> 131 ( 35)
 28 -->   7 ( 20)
 29 -->  14 ( 32)
 29 -->  18 ( 22)
 29 -->  50 ( 21)
 29 -->  86 ( 28)
 29 --> 109 ( 43)
 29 --> 120 ( 35)
 30 -->   5 ( 21)
 30 -->  18 ( 24)
 30 -->  40 ( 20)
 30 -->  54 ( 24)
 30 -->  55 ( 27)
 30 -->  81 ( 26)
 30 -->  82 (  7)
 30 --> 125 ( 21)
 30 --> 168 ( 31)
 31 -->  21 ( 28)
 32 --> 100 ( 11)
 33 --> 120 ( 20)
 34 -->  50 ( 26)
 34 -->  70 ( 16)
 35 -->  61 ( 33)
 36 -->  49 ( 33)
 37 -->  28 ( 26)
 38 -->  40 ( 24)
 38 --> 126 ( 25)
 39 -->   3 ( 21)
 40 -->  13 ( 19)
 40 -->  54 ( 20)
 40 --> 155 ( 23)
 42 -->   5 ( 20)
 42 -->  33 ( 26)
 42 -->  34 ( 21)
 42 -->  50 ( 35)
 42 -->  63 ( 14)
 42 --> 125 ( 29)
 43 -->  34 ( 17)
 43 -->  92 ( 24)
 44 -->  87 ( 14)
 45 -->  26 ( 23)
 46 -->  70 ( 37)
 47 --> 134 ( 30)
 48 -->  56 ( 36)
 49 --> 125 ( 25)
 50 -->   2 ( 25)
 50 -->  18 ( 25)
 50 -->  52 ( 15)
 50 -->  99 ( 32)
 50 --> 117 ( 13)
 51 -->  18 ( 41)
 51 -->  54 ( 21)
 51 -->  86 ( 22)
 51 --> 110 ( 36)
 51 --> 156 ( 36)
 52 -->   5 ( 11)
 52 -->  14 ( 13)
 52 -->  16 ( 20)
 52 -->  25 ( 29)
 52 -->  68 ( 22)
 52 -->  95 ( 11)
 52 --> 109 ( 27)
 52 --> 131 ( 48)
 53 --> 146 ( 18)
 54 -->  14 ( 16)
