WEIGHTED DIGRAPH 204 384:
  0 --> 171 ( 27)
  1 -->  33 ( 18)
  1 -->  79 ( 27)
  2 -->   3 ( 30)
  3 --> 118 ( 15)
  4 --> 198 ( 23)
  5 --> 107 ( 20)
  6 -->  40 ( 24)
  6 -->  60 ( 35)
  6 --> 100 ( 32)
  6 --> 123 ( 21)
  7 --> 183 ( 18)
  8 --> 105 ( 34)
  9 -->  10 ( 35)
  9 -->  52 ( 29)
  9 -->  92 ( 16)
  9 --> 141 ( 26)
  9 --> 148 ( 43)
  9 --> 159 ( 18)
  9 --> 162 ( 31)
 10 -->   1 ( 18)
 10 -->  33 ( 35)
 10 -->  47 ( 18)
 10 -->  62 ( 38)
 10 -->  65 ( 19)
 10 -->  94 ( 34)
 10 --> 104 ( 15)
 10 --> 110 ( 28)
 10 --> 113 ( 21)
 10 --> 148 ( 10)
 11 -->  87 ( 32)
 12 --> 190 ( 34)
 13 -->  33 ( 21)
 14 --> 149 ( 24)
 15 --> 150 ( 17)
 16 -->   1 ( 13)
 16 --> 136 ( 16)
 16 --> 165 ( 16)
 17 --> 117 ( 22)
 18 --> 146 ( 25)
 19 -->  21 ( 20)
 20 -->  15 ( 20)
 21 -->  59 ( 24)
 22 --> 133 ( 19)
 23 --> 144 ( 26)
 24 -->  30 ( 21)
 25 --> 179 ( 21)
 26 -->  12 ( 16)
 27 -->  91 ( 21)
 28 -->  82 ( 10)
 28 --> 122 ( 37)
 28 --> 145 ( 42)
 29 --> 112 ( 28)
 29 --> 139 ( 25)
 29 --> 166 ( 29)
 30 --> 164 ( 20)
 31 -->   1 ( 34)
 31 -->  79 ( 29)
 31 --> 110 ( 18)
 31 --> 128 ( 29)
 31 --> 145 ( 27)
 31 --> 185 ( 11)
 32 --> 101 ( 10)
 33 -->  66 ( 23)
 33 -->  88 ( 26)
 33 --> 175 ( 14)
 33 --> 178 ( 14)
 33 --> 197 ( 34)
 34 -->  10 ( 29)
 34 -->  40 ( 37)
 34 -->  56 ( 12)
 34 -->  94 ( 32)
 34 --> 112 ( 39)
 35 -->  83 ( 23)
 36 -->  82 ( 25)
 37 --> 201 ( 28)
 38 -->  34 ( 26)
 38 --> 100 ( 32)
 38 --> 141 ( 18)
 38 --> 145 ( 15)
 39 --> 106 ( 26)
 40 -->  28 ( 15)
 40 -->  70 ( 20)
 40 --> 128 ( 26)
 41 --> 126 ( 25)
 41 --> 197 ( 12)
 42 --> 108 ( 29)
 43 -->  34 ( 22)
 43 -->  88 ( 43)
 43 -->  92 ( 25)
 43 --> 113 ( 23)
 43 --> 145 ( 18)
 44 -->  98 ( 17)
 45 -->  22 ( 34)
 46 --> 131 ( 23)
 47 -->  34 ( 24)
 47 -->  43 (  7)
 47 --> 166 ( 24)
 48 -->  11 ( 15)
 49 --> 134 ( 12)
 50 -->  48 ( 44)
 51 --> 176 ( 35)
 52 -->  47 ( 27)
 52 --> 110 (  8)
 52 --> 139 ( 27)
 53 -->  60 ( 15)
 53 --> 157 ( 27)
 53 --> 163 ( 18)
 53 --> 185 ( 26)
 54 -->  57 ( 27)
 55 -->  18 ( 28)
 56 -->  41 ( 13)
 56 -->  53 ( 16)
 56 --> 113 ( 21)
 56 --> 170 ( 15)
 56 --> 197 ( 16)
 57 -->   8 ( 23)
 58 -->  75 ( 18)
 59 -->  74 ( 23)
 60 -->  88 ( 20)
 60 --> 112 ( 22)
 60 --> 166 ( 27)
 61 -->  13 ( 32)
 62 -->   1 ( 19)
 62 -->  38 ( 33)
 62 --> 126 ( 33)
 62 --> 141 ( 24)
 62 --> 145 ( 31)
 63 -->  80 ( 34)
 64 -->  45 ( 31)
 65 -->  70 ( 29)
 65 --> 100 ( 21)
 65 --> 178 ( 24)
 66 -->  19 ( 29)
 67 -->  39 (  9)
 68 --> 147 ( 14)
 69 --> 121 ( 37)
 70 -->   1 ( 35)
 70 -->  92 ( 37)
 71 -->  69 ( 28)
 72 -->  55 ( 16)
 73 -->  77 ( 26)
 74 -->  90 ( 28)
 75 --> 119 ( 34)
 76 -->  37 ( 40)
 77 -->  89 ( 24)
 78 -->  76 ( 37)
 79 -->   9 ( 15)
 79 -->  52 ( 32)
 79 -->  99 ( 26)
 80 --> 163 ( 31)
 81 --> 142 ( 21)
 82 -->  16 ( 13)
 82 -->  23 ( 38)
 82 -->  60 ( 33)
 82 -->  65 ( 27)
 82 --> 185 ( 11)
 82 --> 203 ( 42)
 83 --> 155 ( 24)
 84 -->  97 ( 14)
 85 --> 130 ( 23)
 86 --> 102 ( 36)
 87 -->   7 ( 30)
 88 -->  56 ( 28)
 88 -->  62 ( 31)
 88 --> 112 ( 18)
 88 --> 126 ( 32)
 88 --> 183 ( 37)
 88 --> 197 ( 16)
 88 --> 203 ( 32)
 89 -->  17 ( 36)
 90 -->   0 ( 33)
 91 --> 191 ( 20)
 92 -->  31 ( 24)
 92 -->  62 ( 23)
 92 -->  79 ( 14)
 92 --> 112 ( 21)
 92 --> 185 ( 30)
 92 --> 195 ( 33)
 93 -->  50 ( 35)
 94 -->  29 ( 35)
 94 -->  70 ( 32)
 95 -->  42 ( 26)
 96 --> 193 ( 27)
 97 --> 187 ( 19)
 98 --> 127 ( 26)
 99 -->  16 ( 36)
 99 -->  28 ( 43)
 99 -->  70 ( 33)
 99 -->  82 ( 33)
 99 --> 100 ( 22)
 99 --> 167 ( 35)
 99 --> 178 ( 16)
100 --> 126 ( 26)
100 --> 136 ( 30)
101 --> 202 ( 29)
102 -->  32 ( 32)
103 -->  63 ( 21)
104 -->  60 ( 33)
104 --> 166 ( 30)
105 -->  35 ( 22)
106 -->  81 ( 26)
107 --> 115 ( 26)
108 -->  93 ( 34)
109 -->  84 ( 18)
110 -->  47 ( 22)
110 --> 195 ( 21)
111 --> 189 ( 10)
112 --> 169 ( 24)
113 -->  41 ( 29)
113 -->  47 ( 27)
113 -->  54 ( 20)
113 -->  79 ( 20)
113 -->  82 ( 43)
113 -->  88 ( 16)
113 --> 100 ( 31)
113 --> 123 ( 25)
113 --> 124 ( 28)
113 --> 166 ( 27)
113 --> 184 ( 32)
114 --> 111 ( 10)
115 -->   2 ( 35)
116 --> 160 ( 38)
117 --> 156 ( 24)
118 --> 188 ( 14)
119 -->   5 ( 31)
120 -->  14 ( 34)
121 --> 103 ( 28)
122 --> 110 ( 24)
123 -->  16 ( 28)
123 -->  28 ( 15)
123 -->  31 ( 15)
123 -->  41 ( 38)
123 --> 165 (  4)
124 -->  43 ( 20)
124 --> 110 ( 21)
125 --> 143 ( 32)
126 -->  16 ( 33)
126 -->  60 ( 26)
126 -->  94 ( 37)
126 --> 175 ( 23)
127 --> 200 ( 25)
128 --> 141 ( 10)
128 --> 159 ( 25)
128 --> 170 ( 21)
128 --> 184 ( 21)
129 --> 192 ( 16)
130 --> 161 ( 20)
131 -->  51 ( 32)
132 -->   4 ( 31)
133 --> 137 ( 28)
134 --> 182 ( 15)
135 -->  71 ( 33)
136 -->   1 ( 18)
136 -->  79 ( 28)
136 --> 141 ( 17)
136 --> 145 ( 23)
136 --> 184 ( 26)
136 --> 185 ( 26)
137 --> 132 ( 30)
138 --> 151 ( 14)
139 -->   6 ( 32)
140 -->  61 ( 32)
141 -->   1 ( 38)
141 -->  88 ( 42)
141 --> 126 ( 31)
141 --> 183 ( 41)
141 --> 203 ( 24)
142 -->  44 (  8)
143 --> 129 ( 17)
144 --> 120 ( 15)
145 -->   9 ( 11)
145 -->  33 ( 17)
145 -->  85 ( 21)
145 -->  94 ( 22)
145 --> 170 ( 19)
146 --> 177 ( 24)
147 -->  20 ( 23)
148 --> 110 ( 34)
148 --> 112 ( 27)
148 --> 113 ( 29)
148 --> 157 ( 23)
149 --> 138 ( 17)
150 -->  72 ( 11)
151 --> 178 ( 42)
152 --> 174 ( 23)
153 --> 152 ( 23)
