WEIGHTED DIGRAPH 182 362:
  0 -->  67 ( 25)
  1 -->  45 ( 13)
  2 -->   4 ( 16)
  2 -->  50 ( 25)
  3 --> 143 ( 24)
  3 --> 174 ( 29)
  4 -->  23 ( 29)
  4 -->  89 ( 21)
  5 -->  50 ( 34)
  5 --> 100 ( 27)
  5 --> 103 ( 22)
  5 --> 174 ( 26)
  6 -->  59 ( 26)
  7 -->  32 ( 20)
  8 -->  98 ( 35)
  9 --> 165 ( 23)
 10 -->   6 ( 32)
 11 --> 131 ( 12)
 12 --> 152 ( 23)
 13 -->  68 ( 42)
 14 --> 115 ( 28)
 15 --> 112 ( 23)
 16 --> 125 ( 24)
 17 -->  21 ( 28)
 18 -->   3 ( 14)
 18 -->  23 ( 24)
 18 -->  44 ( 19)
 18 -->  77 ( 18)
 18 --> 133 ( 13)
 18 --> 137 ( 36)
 18 --> 171 ( 21)
 19 -->  37 ( 23)
 20 --> 180 ( 34)
 21 -->  31 ( 30)
 21 -->  80 ( 10)
 21 --> 149 ( 33)
 22 -->  48 (  7)
 23 -->  26 ( 34)
 23 -->  46 ( 36)
 24 -->  84 ( 12)
 25 -->  93 ( 26)
 26 -->  18 ( 18)
 26 -->  34 ( 17)
 26 -->  50 ( 31)
 26 --> 122 (  7)
 26 --> 135 ( 34)
 26 --> 167 ( 30)
 27 --> 172 ( 21)
 28 -->  39 ( 24)
 29 -->   7 ( 21)
 30 --> 146 ( 17)
 31 -->  89 ( 12)
 31 --> 179 ( 15)
 32 -->  27 ( 42)
 33 -->  51 ( 27)
 34 -->  61 ( 34)
 35 --> 105 ( 37)
 36 -->  92 ( 29)
 36 --> 117 ( 12)
 37 -->  96 ( 18)
 38 --> 181 ( 31)
 39 -->  75 ( 30)
 40 --> 126 ( 36)
 41 --> 127 ( 18)
 42 -->  58 ( 40)
 43 -->  49 ( 18)
 44 -->  21 ( 34)
 44 -->  77 ( 31)
 44 --> 170 ( 22)
 45 -->  21 ( 23)
 45 --> 135 ( 10)
 45 --> 151 ( 32)
 46 -->   2 ( 17)
 46 -->  36 ( 35)
 46 --> 110 ( 35)
 46 --> 167 ( 32)
 47 -->  57 ( 37)
 48 -->  35 ( 43)
 49 --> 113 ( 21)
 50 -->   3 ( 17)
 50 -->  18 ( 30)
 50 -->  64 ( 27)
 50 -->  95 ( 28)
 50 --> 151 ( 15)
 50 --> 174 ( 11)
 51 -->  69 (  7)
 52 --> 140 ( 33)
 53 --> 121 ( 14)
 54 -->  21 ( 35)
 54 -->  44 ( 26)
 54 --> 122 ( 32)
 54 --> 151 ( 28)
 55 -->  91 ( 26)
 56 -->  90 ( 28)
 57 -->   1 ( 19)
 57 -->  26 ( 27)
 57 -->  31 ( 12)
 57 -->  34 ( 25)
 57 -->  76 ( 24)
 57 --> 117 ( 27)
 57 --> 123 ( 19)
 58 -->  41 ( 39)
 59 -->  14 ( 24)
 60 --> 178 ( 33)
 61 -->  28 ( 31)
 62 -->  52 ( 33)
 62 --> 107 ( 32)
 63 -->  30 ( 21)
 64 -->  46 ( 25)
 64 -->  99 ( 34)
 64 --> 109 ( 28)
 64 --> 141 ( 19)
 64 --> 170 ( 30)
 65 --> 167 ( 15)
 66 -->   5 ( 24)
 66 -->  65 ( 16)
 66 -->  85 ( 29)
 66 -->  88 ( 14)
 66 -->  99 ( 40)
 66 --> 106 ( 22)
 66 --> 170 ( 30)
 66 --> 179 ( 25)
 67 -->  94 ( 28)
 68 --> 108 ( 14)
 69 -->  47 ( 12)
 70 -->  62 ( 23)
 70 -->  76 ( 22)
 70 -->  77 ( 25)
 70 -->  80 ( 33)
 70 --> 133 ( 32)
 71 --> 102 (  9)
 72 --> 139 ( 18)
 73 -->  20 ( 13)
 74 --> 159 ( 21)
 75 -->  22 ( 20)
 76 -->   1 ( 21)
 76 -->  34 ( 16)
 76 -->  65 ( 10)
 76 --> 135 ( 22)
 77 -->  62 ( 27)
 77 -->  64 ( 45)
 77 --> 110 ( 19)
 77 --> 111 ( 25)
 77 --> 124 ( 42)
 77 --> 133 ( 17)
 77 --> 153 ( 25)
 78 --> 104 ( 19)
 79 --> 145 ( 33)
 80 -->  36 ( 19)
 80 -->  63 ( 21)
 80 -->  74 ( 26)
 80 --> 137 ( 28)
 81 --> 142 ( 27)
 82 -->  42 ( 10)
 83 -->  16 ( 31)
 84 -->  12 ( 27)
 85 -->  62 ( 33)
 85 --> 137 ( 25)
 85 --> 151 ( 16)
 86 --> 101 ( 27)
 87 -->  15 ( 38)
 88 --> 119 ( 22)
 89 -->  21 ( 13)
 89 -->  95 ( 12)
 89 --> 109 ( 26)
 89 --> 133 ( 36)
 89 --> 166 ( 15)
 90 --> 148 ( 36)
 91 -->  78 ( 27)
 92 --> 168 ( 26)
 93 -->  56 ( 24)
 94 --> 116 ( 27)
 95 -->   2 ( 24)
 95 -->   5 ( 41)
 95 -->  23 ( 26)
 95 --> 143 ( 19)
 96 --> 156 ( 33)
 97 -->  13 ( 16)
 98 --> 176 ( 28)
 99 -->   3 ( 22)
 99 -->   5 ( 20)
 99 -->  44 ( 33)
 99 -->  95 ( 28)
 99 --> 141 ( 23)
 99 --> 160 ( 25)
100 -->  26 ( 27)
100 -->  44 (  8)
100 -->  64 ( 22)
100 --> 109 ( 33)
100 --> 160 ( 26)
100 --> 179 ( 30)
101 -->  19 ( 29)
102 -->  40 ( 41)
103 -->  97 ( 21)
104 -->  71 ( 24)
105 -->  80 ( 18)
106 -->  62 ( 33)
106 -->  77 ( 25)
107 -->  54 ( 31)
107 --> 106 ( 24)
107 --> 166 ( 37)
108 --> 118 ( 29)
109 -->   5 ( 45)
109 -->  50 ( 30)
109 -->  85 ( 17)
109 --> 128 ( 18)
109 --> 141 ( 27)
110 -->  44 ( 29)
110 --> 153 ( 29)
110 --> 170 ( 19)
111 -->   1 ( 22)
111 -->  23 ( 28)
111 --> 106 (  5)
111 --> 130 ( 21)
112 -->  81 ( 26)
113 -->  36 ( 45)
114 -->  45 (  8)
114 -->  57 ( 15)
114 --> 107 ( 18)
114 --> 122 ( 32)
114 --> 143 ( 40)
114 --> 171 ( 27)
114 --> 179 ( 19)
115 --> 147 (  8)
116 -->  72 ( 16)
117 -->  23 ( 35)
117 --> 109 ( 39)
117 --> 137 ( 18)
117 --> 151 ( 26)
118 -->  60 ( 37)
119 --> 169 ( 22)
120 --> 122 ( 29)
120 --> 143 ( 28)
121 --> 150 ( 33)
122 -->  21 ( 23)
122 --> 141 ( 18)
123 --> 177 ( 12)
124 -->   1 ( 18)
124 -->  99 ( 37)
124 --> 111 ( 24)
124 --> 141 ( 15)
125 -->  87 ( 11)
126 -->  17 ( 17)
127 --> 144 ( 36)
128 -->  21 ( 29)
128 -->  45 (  8)
128 -->  65 ( 26)
128 --> 137 ( 41)
128 --> 175 ( 16)
129 --> 157 ( 26)
131 -->  33 ( 28)
132 -->   0 ( 27)
133 -->  54 ( 41)
133 -->  76 ( 26)
133 --> 109 ( 32)
133 --> 111 ( 29)
133 --> 175 (  9)
134 --> 158 ( 21)
135 -->  85 ( 32)
135 --> 133 ( 12)
136 -->  86 (  9)
137 -->  62 ( 36)
137 -->  95 ( 35)
137 --> 110 ( 40)
137 --> 171 ( 17)
137 --> 179 ( 30)
138 --> 154 ( 21)
139 -->  80 ( 22)
140 -->   9 ( 27)
141 -->  62 ( 13)
141 --> 120 ( 37)
142 -->  62 ( 18)
143 -->   1 ( 25)
143 -->  31 ( 15)
143 --> 100 ( 14)
143 --> 137 ( 40)
143 --> 170 ( 24)
144 --> 161 ( 15)
145 -->   5 ( 30)
146 -->  43 ( 21)
147 --> 129 ( 27)
148 -->  55 ( 19)
149 --> 136 ( 21)
150 -->  11 ( 24)
151 -->  25 ( 32)
151 -->  76 ( 21)
151 --> 133 ( 21)
152 --> 132 ( 35)
153 -->   4 ( 25)
153 -->  21 ( 20)
153 -->  57 ( 22)
153 --> 117 (  9)
153 --> 133 ( 30)
153 --> 167 ( 23)
154 -->  83 ( 37)
155 -->  66 ( 20)
156 -->  73 ( 18)
157 --> 155 ( 25)
158 --> 138 ( 16)
159 -->   8 ( 18)
160 -->  31 ( 24)
160 -->  85 ( 39)
160 --> 110 ( 29)
160 --> 122 ( 31)
161 -->  24 ( 17)
162 --> 163 ( 30)
162 --> 166 ( 26)
162 --> 170 ( 35)
162 --> 179 ( 25)
163 -->   1 ( 31)
163 -->   2 ( 26)
163 -->  62 ( 20)
163 -->  70 ( 19)
163 -->  95 ( 15)
163 -->  99 ( 25)
163 --> 110 ( 22)
