WEIGHTED DIGRAPH 202 382:
  0 -->  28 ( 16)
  0 -->  44 ( 27)
  0 -->  99 ( 27)
  1 --> 119 ( 20)
  2 -->  96 ( 29)
  3 --> 189 ( 18)
  4 --> 159 ( 24)
  5 -->  23 ( 19)
  6 -->  57 ( 23)
  6 --> 117 ( 23)
  6 --> 171 ( 22)
  6 --> 181 ( 13)
  6 --> 193 ( 36)
  7 -->  23 ( 20)
  7 -->  38 ( 26)
  7 -->  40 ( 31)
  7 --> 193 ( 39)
  8 --> 192 ( 12)
  9 -->  37 ( 10)
 10 -->  30 ( 31)
 11 -->   7 ( 18)
 11 --> 171 ( 30)
 11 --> 182 ( 13)
 12 -->  87 ( 25)
 13 --> 123 ( 25)
 14 --> 130 ( 27)
 15 -->  53 ( 26)
 16 --> 171 ( 24)
 17 -->  16 ( 35)
 17 -->  19 ( 28)
 17 -->  31 ( 40)
 17 -->  89 ( 24)
 17 --> 151 ( 33)
 17 --> 170 ( 43)
 18 --> 190 ( 31)
 19 --> 102 ( 30)
 20 --> 101 ( 36)
 21 --> 174 ( 25)
 22 -->   7 ( 34)
 22 --> 110 ( 19)
 22 --> 121 ( 17)
 22 --> 195 ( 30)
 23 -->  14 ( 12)
 23 -->  40 ( 27)
 23 --> 100 ( 19)
 23 --> 182 ( 19)
 24 --> 112 ( 44)
 25 -->  81 ( 15)
 26 -->  42 ( 30)
 27 -->   7 ( 26)
 27 -->  19 ( 34)
 27 -->  23 ( 34)
 27 -->  40 ( 27)
 27 -->  44 ( 16)
 27 --> 110 ( 26)
 27 --> 117 ( 14)
 27 --> 173 ( 28)
 27 --> 176 ( 19)
 28 -->  19 ( 38)
 28 --> 185 ( 26)
 29 -->   0 ( 11)
 29 -->  11 ( 30)
 29 -->  57 ( 12)
 29 --> 112 ( 19)
 29 --> 158 ( 21)
 30 -->  86 ( 26)
 31 -->  82 ( 23)
 31 --> 160 ( 17)
 31 --> 195 ( 27)
 32 -->  47 ( 14)
 33 -->  22 ( 34)
 34 -->  41 ( 23)
 34 -->  74 ( 25)
 34 -->  79 ( 46)
 34 --> 158 ( 23)
 35 --> 188 ( 34)
