WEIGHTED DIGRAPH 204 384:
  0 -->  78 ( 23)
  1 -->  30 ( 24)
  1 -->  68 ( 34)
  1 --> 112 ( 12)
  1 --> 113 ( 21)
  2 -->  44 ( 29)
  3 --> 164 ( 16)
  4 --> 113 ( 39)
  5 --> 188 ( 22)
  6 -->  11 ( 41)
  7 -->   6 ( 24)
  8 -->  74 ( 27)
  8 --> 173 ( 26)
  8 --> 197 ( 44)
  9 --> 139 ( 15)
 10 -->  19 ( 29)
 11 -->  15 ( 42)
 11 -->  29 ( 24)
 11 --> 109 (  6)
 11 --> 168 ( 33)
 11 --> 171 ( 25)
 11 --> 192 ( 25)
 12 --> 174 ( 28)
 13 --> 113 ( 21)
 14 -->  80 ( 26)
 15 -->  60 ( 26)
 15 -->  64 ( 26)
 15 -->  92 ( 21)
 15 -->  94 ( 26)
 15 --> 196 ( 33)
 16 --> 161 ( 19)
 17 -->  31 ( 41)
 18 -->  21 ( 29)
 19 -->  79 ( 20)
 20 -->  24 ( 30)
 21 -->  46 ( 45)
 22 -->  74 ( 36)
 23 --> 127 ( 33)
 24 --> 151 ( 24)
 25 -->  11 ( 23)
 25 -->  59 (  9)
 25 --> 201 ( 32)
 26 --> 147 ( 18)
 27 -->  88 ( 24)
 28 -->  92 ( 29)
 28 --> 108 ( 34)
 28 --> 158 ( 20)
 29 -->   1 ( 23)
 29 -->  15 ( 20)
 29 -->  49 ( 28)
 29 -->  97 ( 34)
 29 --> 185 ( 24)
 30 --> 112 ( 22)
 30 --> 138 ( 28)
 30 --> 162 ( 37)
 30 --> 172 ( 26)
 30 --> 173 ( 28)
 30 --> 197 ( 23)
 31 --> 159 ( 29)
 32 --> 144 ( 22)
 33 -->  62 ( 21)
 34 --> 121 ( 27)
 35 -->   0 ( 29)
 36 -->  58 ( 20)
 37 --> 157 ( 27)
 38 -->  35 ( 15)
 39 -->  11 ( 23)
 39 -->  67 ( 30)
 39 -->  81 ( 12)
 39 --> 136 ( 34)
 39 --> 194 ( 13)
 40 -->  99 ( 22)
 41 --> 181 ( 26)
 42 -->  14 ( 15)
 43 --> 122 (  5)
 44 -->  93 ( 25)
 45 -->  11 ( 21)
 45 --> 119 ( 33)
 45 --> 183 ( 22)
 45 --> 201 ( 36)
 46 -->  17 ( 20)
 47 -->  97 ( 26)
 47 --> 162 ( 36)
 47 --> 201 ( 43)
 48 -->  77 ( 31)
 49 -->  59 ( 16)
 49 --> 113 ( 17)
 49 --> 172 ( 23)
 49 --> 175 ( 28)
 50 --> 187 ( 24)
 51 --> 137 ( 18)
 52 --> 118 ( 35)
 53 -->  68 ( 30)
 53 -->  87 ( 12)
 53 --> 138 ( 29)
 53 --> 162 ( 10)
 53 --> 180 ( 22)
 54 -->  47 ( 30)
 55 -->   5 ( 13)
 56 -->  38 ( 22)
 57 --> 165 ( 20)
 58 -->  43 ( 36)
 59 -->  87 ( 20)
 59 -->  95 ( 30)
 59 --> 154 ( 26)
 59 --> 194 (  9)
 59 --> 196 ( 32)
 59 --> 197 ( 21)
 60 --> 123 ( 21)
 60 --> 158 ( 27)
 60 --> 175 ( 15)
 61 --> 193 ( 33)
 62 --> 169 ( 20)
 63 --> 111 ( 33)
 64 -->  11 ( 33)
 65 --> 199 ( 31)
 66 --> 195 ( 19)
 67 -->   8 ( 16)
 67 -->  30 ( 39)
 67 --> 123 ( 19)
 67 --> 158 ( 17)
 67 --> 180 ( 35)
 67 --> 189 ( 33)
 68 -->  49 ( 23)
 68 -->  87 ( 17)
 68 --> 113 ( 28)
 68 --> 116 ( 21)
 68 --> 176 ( 22)
 68 --> 189 ( 15)
 69 --> 173 ( 18)
 70 --> 104 ( 28)
 71 -->   3 ( 21)
 72 --> 145 ( 21)
 73 --> 138 (  7)
 73 --> 198 ( 25)
 74 -->   1 ( 17)
 74 -->  25 ( 22)
 74 -->  49 ( 13)
 74 -->  94 ( 16)
 74 --> 150 ( 11)
 74 --> 172 ( 16)
 74 --> 196 ( 22)
 75 --> 123 ( 16)
 76 --> 200 ( 28)
 77 -->  36 ( 28)
 78 --> 128 ( 32)
 79 --> 143 ( 24)
 80 -->  15 ( 33)
 80 --> 175 ( 38)
 80 --> 186 (  9)
 80 --> 190 ( 13)
 81 -->  29 ( 34)
 81 -->  47 ( 23)
 81 -->  92 ( 35)
 81 --> 175 ( 23)
 81 --> 198 ( 21)
 82 -->  51 ( 22)
 83 --> 146 ( 17)
 84 --> 153 ( 29)
 85 --> 149 ( 26)
 86 --> 179 ( 32)
 87 -->  39 ( 20)
 87 -->  67 ( 34)
 87 -->  80 ( 37)
 87 --> 136 ( 30)
 88 --> 163 ( 18)
 89 --> 177 ( 27)
 90 --> 191 ( 32)
 91 -->  96 ( 31)
 92 -->   1 ( 27)
 92 -->   8 ( 35)
 92 -->  64 ( 36)
 92 --> 103 ( 28)
 92 --> 158 ( 21)
 93 -->  91 ( 13)
 94 -->  64 ( 26)
 94 --> 113 ( 11)
 94 --> 119 ( 16)
 94 --> 189 ( 13)
 95 -->  15 ( 13)
 95 -->  25 ( 12)
 95 --> 175 ( 18)
 95 --> 189 ( 32)
 95 --> 198 ( 33)
 96 --> 133 ( 29)
 97 -->  15 ( 23)
 97 -->  73 ( 36)
 97 --> 136 ( 43)
 98 -->  20 ( 38)
 99 -->  45 ( 20)
100 -->   7 ( 32)
101 --> 196 ( 22)
102 -->  82 ( 14)
103 -->  15 ( 15)
103 -->  25 ( 13)
103 -->  60 ( 21)
103 -->  87 ( 27)
104 --> 142 ( 36)
105 --> 160 ( 34)
106 -->  84 ( 23)
107 --> 184 ( 19)
108 --> 103 ( 15)
108 --> 176 ( 14)
109 -->  39 ( 37)
109 -->  67 ( 26)
109 --> 136 ( 19)
109 --> 175 ( 25)
109 --> 194 (  7)
110 -->  47 ( 26)
111 --> 132 ( 18)
112 --> 136 ( 19)
112 --> 141 ( 14)
112 --> 167 ( 33)
113 -->   8 ( 11)
113 -->  27 ( 46)
113 -->  41 ( 20)
113 --> 154 ( 25)
113 --> 192 ( 15)
114 -->  90 ( 22)
115 --> 120 ( 33)
116 -->  81 ( 20)
116 -->  94 ( 33)
116 --> 110 ( 30)
116 --> 158 (  6)
116 --> 173 ( 35)
117 --> 102 ( 25)
118 -->   9 (  6)
119 -->  15 ( 13)
119 -->  64 ( 30)
119 --> 154 ( 25)
120 --> 117 ( 32)
121 --> 182 ( 17)
122 -->  61 ( 24)
123 -->  30 ( 12)
123 -->  59 ( 40)
123 -->  72 ( 24)
123 --> 176 ( 32)
124 -->  37 ( 37)
125 --> 166 ( 17)
126 -->  32 ( 36)
127 -->  50 ( 28)
128 --> 156 ( 27)
129 --> 141 ( 30)
130 -->  12 ( 24)
131 -->  86 ( 34)
132 -->  83 ( 24)
133 --> 114 ( 27)
134 -->   4 ( 22)
135 --> 148 ( 25)
136 -->  30 ( 12)
136 -->  60 ( 24)
136 -->  73 ( 13)
136 --> 180 ( 15)
137 -->  65 ( 25)
138 -->   8 ( 24)
138 -->  81 ( 16)
138 --> 162 ( 31)
138 --> 180 ( 27)
138 --> 198 ( 34)
139 --> 152 ( 39)
140 --> 167 ( 27)
141 -->  39 ( 24)
