WEIGHTED DIGRAPH 160 340:
  0 -->  11 ( 30)
  0 -->  16 ( 26)
  0 -->  58 ( 17)
  0 -->  83 ( 12)
  0 --> 141 ( 21)
  0 --> 156 ( 28)
  1 --> 102 ( 15)
  1 --> 119 ( 12)
  2 -->  22 ( 28)
  3 -->   7 ( 31)
  4 -->  28 ( 14)
  4 -->  47 ( 27)
  4 -->  65 ( 10)
  4 --> 113 ( 14)
  4 --> 115 ( 19)
  4 --> 121 ( 25)
  5 --> 158 ( 27)
  6 -->  69 ( 31)
  7 --> 103 ( 30)
  8 -->  30 ( 25)
  8 -->  46 ( 12)
  8 -->  65 ( 16)
  9 -->   0 ( 33)
  9 -->  63 ( 39)
 10 -->  16 ( 33)
 10 -->  34 ( 15)
 10 -->  63 ( 26)
 10 -->  74 ( 22)
 10 -->  84 ( 24)
 10 --> 119 ( 29)
 10 --> 156 ( 27)
 11 -->  30 ( 27)
 11 -->  42 ( 30)
 11 -->  44 ( 23)
 11 -->  84 ( 16)
 11 --> 121 ( 31)
 11 --> 143 ( 28)
 12 -->   2 ( 30)
 13 -->  61 ( 29)
 14 -->   1 ( 27)
 14 -->   4 ( 22)
 14 -->   8 ( 32)
 14 -->  44 ( 32)
 14 -->  45 ( 14)
 14 -->  46 ( 33)
 14 -->  62 ( 13)
 14 -->  63 ( 14)
 15 -->   6 ( 26)
 16 -->  81 ( 15)
 16 --> 112 ( 23)
 16 --> 115 ( 20)
 17 -->   1 ( 23)
 17 -->  14 ( 22)
 17 -->  66 ( 16)
 17 -->  96 ( 23)
 17 --> 113 ( 17)
 18 -->  14 ( 19)
 18 -->  95 ( 17)
 18 --> 141 ( 21)
 19 --> 122 ( 19)
 20 -->  60 ( 26)
 21 -->  72 ( 27)
 22 --> 106 ( 27)
 23 -->  11 ( 40)
 24 -->  34 ( 46)
 24 -->  50 ( 25)
 24 -->  68 ( 34)
 24 --> 109 ( 29)
 25 --> 124 ( 33)
 26 -->  14 ( 35)
 26 -->  47 ( 20)
 27 -->  31 ( 28)
 28 -->  14 (  8)
 28 -->  23 ( 33)
 28 -->  42 ( 32)
 28 -->  44 ( 19)
 28 --> 109 ( 28)
 28 --> 113 ( 19)
 28 --> 117 ( 21)
 28 --> 138 ( 29)
 29 -->  68 ( 24)
 30 -->  17 ( 14)
 30 -->  24 ( 25)
 30 -->  34 ( 32)
 30 -->  65 ( 23)
 30 -->  84 (  8)
 30 --> 117 ( 25)
 31 --> 147 ( 17)
 32 -->  70 ( 33)
 33 -->  93 ( 21)
 34 -->  33 ( 16)
 34 -->  42 (  9)
 34 -->  47 ( 18)
 35 --> 151 ( 17)
 36 -->  87 ( 28)
 37 -->  59 ( 44)
 38 -->  34 ( 36)
 39 --> 111 ( 22)
 40 -->  36 ( 22)
 41 -->  68 ( 30)
 42 -->  46 ( 11)
 42 -->  63 ( 22)
 42 -->  86 ( 28)
 42 --> 109 ( 36)
 42 --> 115 ( 14)
 43 -->  24 ( 34)
 43 -->  30 ( 33)
 43 -->  45 ( 18)
 43 --> 141 ( 18)
 44 -->   9 ( 27)
 44 -->  10 ( 37)
 44 -->  42 ( 26)
 44 -->  96 ( 24)
 45 -->  61 ( 26)
 45 -->  64 ( 12)
 45 -->  83 ( 18)
 45 -->  90 ( 19)
 45 --> 109 ( 37)
 46 -->  30 ( 12)
 47 -->  30 ( 22)
 47 --> 126 ( 38)
 48 -->  29 ( 24)
 49 -->  25 ( 36)
 50 -->  26 (  8)
 50 -->  28 ( 40)
