WEIGHTED DIGRAPH 210 390:
  0 --> 130 ( 18)
  1 --> 186 ( 32)
  2 -->   1 ( 39)
  3 --> 113 ( 23)
  4 -->  33 ( 31)
  5 --> 122 ( 28)
  6 --> 127 ( 15)
  7 -->  17 ( 29)
  7 -->  38 ( 22)
  7 -->  69 ( 18)
  7 --> 104 ( 41)
  7 --> 207 ( 36)
  8 --> 136 ( 27)
  9 -->  41 ( 17)
 10 -->   3 ( 35)
 11 -->  16 ( 36)
 11 -->  61 ( 28)
 11 -->  81 ( 36)
 12 --> 189 ( 21)
 13 -->  39 ( 36)
 14 -->  99 ( 20)
 15 -->  47 ( 19)
 15 -->  97 ( 34)
 15 --> 116 ( 14)
 16 -->  35 ( 31)
 16 -->  42 ( 18)
 16 -->  69 ( 14)
 16 -->  70 ( 10)
 16 -->  74 ( 32)
 16 --> 104 ( 33)
 17 -->  22 ( 28)
 17 --> 104 ( 36)
 17 --> 123 ( 26)
 17 --> 143 ( 45)
 17 --> 150 ( 19)
 18 -->  76 ( 31)
 19 -->  27 ( 23)
 20 -->  80 ( 20)
 21 --> 137 ( 25)
 22 -->   2 ( 33)
 22 -->  15 ( 24)
 22 -->  50 ( 30)
 22 --> 137 ( 26)
 22 --> 193 ( 17)
 22 --> 209 ( 26)
 23 --> 120 ( 28)
 24 -->  35 ( 34)
 24 --> 104 ( 11)
 24 --> 123 ( 27)
 24 --> 174 ( 13)
 25 -->  52 ( 19)
 25 -->  74 ( 29)
 25 --> 109 ( 26)
 25 --> 115 ( 27)
 26 --> 185 ( 32)
 27 -->   8 ( 40)
 27 -->  58 ( 23)
 27 -->  74 ( 13)
 27 --> 117 ( 21)
 28 --> 193 ( 31)
 29 --> 156 ( 22)
 30 -->   9 ( 19)
 31 --> 169 ( 38)
 32 -->  30 ( 28)
 33 --> 173 ( 18)
 34 -->  36 ( 22)
 35 -->  64 ( 31)
 35 -->  91 ( 12)
 35 --> 123 ( 34)
 35 --> 168 ( 17)
 36 --> 205 ( 28)
 37 --> 107 ( 29)
 38 -->  24 ( 29)
 38 -->  91 ( 29)
 38 --> 106 ( 29)
 38 --> 174 ( 22)
 39 --> 100 (  7)
 40 -->  15 ( 20)
 40 -->  16 ( 24)
 40 -->  22 ( 28)
 40 -->  77 ( 12)
 40 -->  87 ( 33)
 40 --> 209 ( 13)
 41 --> 167 ( 31)
 42 -->  48 ( 11)
 42 -->  64 ( 19)
 42 -->  74 ( 29)
 42 -->  79 ( 20)
 42 --> 109 ( 30)
 42 --> 198 ( 14)
 43 -->  62 ( 23)
 44 -->  48 ( 27)
 44 -->  70 ( 23)
 44 -->  97 ( 14)
 44 --> 109 ( 39)
 44 --> 166 ( 13)
 45 --> 148 ( 26)
 46 --> 142 ( 26)
 47 -->  52 ( 21)
 47 -->  69 ( 25)
 47 --> 104 ( 40)
 47 --> 123 ( 14)
 47 --> 143 ( 25)
 47 --> 184 ( 33)
 48 -->  64 ( 31)
 48 -->  79 ( 10)
 48 --> 123 ( 31)
 49 --> 146 ( 35)
 50 -->  38 ( 20)
 50 -->  42 ( 18)
 50 -->  58 ( 26)
 50 --> 109 ( 41)
