WEIGHTED DIGRAPH 184 364:
  0 -->  22 ( 21)
  0 --> 130 ( 29)
  0 --> 172 ( 37)
  1 -->  42 ( 11)
  1 --> 128 ( 19)
  1 --> 144 ( 34)
  2 -->  26 ( 27)
  3 --> 140 ( 34)
  4 -->   8 ( 33)
  4 -->  38 ( 18)
  4 -->  74 ( 24)
  4 --> 108 ( 19)
  4 --> 125 ( 10)
  4 --> 157 ( 23)
  5 --> 178 ( 35)
  6 -->  81 ( 27)
  7 --> 141 ( 16)
  8 -->   0 (  9)
  8 -->  12 ( 28)
  8 -->  35 ( 35)
  8 -->  54 ( 30)
  8 -->  60 ( 23)
  8 -->  84 ( 24)
  8 --> 135 ( 31)
  8 --> 163 ( 32)
  9 --> 117 ( 21)
 10 -->  88 ( 30)
 11 -->  57 ( 20)
 12 --> 115 ( 37)
 12 --> 135 ( 31)
 12 --> 163 ( 35)
 13 -->  30 ( 22)
 14 --> 107 ( 13)
 15 -->  36 ( 28)
 16 --> 120 ( 20)
 17 -->  76 ( 20)
 18 -->  19 ( 23)
 19 -->  15 ( 34)
 20 -->  89 ( 23)
 21 --> 153 ( 36)
 22 -->  23 ( 27)
 22 -->  35 ( 38)
 22 -->  44 ( 18)
 22 -->  65 ( 14)
 22 -->  97 ( 30)
 22 --> 112 ( 34)
 22 --> 115 ( 17)
 23 -->  78 ( 30)
 24 -->  67 ( 35)
 25 -->  70 ( 40)
 26 -->  22 ( 19)
 26 --> 100 ( 16)
 26 --> 148 ( 21)
 27 -->  41 ( 19)
 28 -->  66 ( 32)
 28 -->  95 ( 28)
 28 --> 130 ( 24)
 29 -->   0 (  9)
 29 --> 112 ( 29)
 29 --> 132 ( 37)
 29 --> 167 ( 30)
 30 -->  17 ( 37)
 31 -->  59 ( 31)
 32 -->  12 ( 33)
 32 --> 179 ( 20)
 33 --> 171 ( 20)
 34 -->   9 ( 17)
 35 -->  29 ( 11)
 35 -->  32 ( 32)
 35 -->  60 ( 17)
 35 -->  86 ( 35)
 35 --> 132 ( 31)
 35 --> 162 ( 35)
 36 --> 183 ( 12)
 37 --> 155 ( 19)
 38 -->  12 ( 33)
 38 -->  29 ( 35)
 38 -->  33 ( 28)
 38 --> 136 ( 29)
 38 --> 163 ( 16)
 39 -->   3 ( 31)
 40 --> 160 ( 28)
 41 --> 101 ( 34)
 42 --> 128 ( 37)
 42 --> 152 ( 31)
 43 --> 128 ( 42)
 43 --> 152 ( 26)
 43 --> 167 ( 26)
 44 -->  26 ( 38)
 44 -->  60 ( 31)
 45 --> 102 ( 19)
 46 -->  52 ( 22)
 47 -->  28 ( 22)
 47 -->  80 ( 38)
 47 -->  86 ( 35)
 47 --> 108 ( 30)
 47 --> 125 ( 28)
 48 -->  35 ( 15)
 48 -->  60 (  7)
 48 -->  71 ( 21)
 48 --> 100 ( 15)
 49 -->  28 ( 18)
 49 -->  35 ( 22)
 49 -->  55 ( 16)
 49 --> 125 ( 29)
 49 --> 154 ( 33)
 49 --> 155 ( 35)
 50 --> 131 ( 13)
 51 -->  79 ( 27)
 52 -->  98 ( 14)
 53 -->  42 ( 33)
 53 -->  66 ( 24)
 53 --> 123 ( 21)
 53 --> 155 ( 16)
 53 --> 157 ( 25)
 53 --> 182 ( 37)
 54 -->   1 ( 21)
 54 -->  74 ( 21)
 54 --> 154 ( 38)
 55 -->   8 ( 14)
 55 --> 172 ( 14)
 56 -->   1 ( 23)
 56 -->  12 ( 28)
 56 -->  29 ( 31)
 56 -->  99 ( 32)
 56 --> 146 ( 34)
 56 --> 162 ( 29)
 57 -->  34 ( 31)
 58 -->  85 ( 21)
 59 -->  83 ( 27)
 60 -->  29 (  8)
 60 --> 108 ( 21)
 60 --> 132 ( 28)
 61 --> 165 ( 27)
 62 --> 180 ( 22)
 63 -->  61 ( 29)
