WEIGHTED DIGRAPH 196 376:
  0 -->  80 ( 38)
  1 -->   5 ( 27)
  1 -->  20 ( 18)
  1 -->  37 ( 26)
  1 -->  88 ( 28)
  2 --> 188 ( 14)
  3 --> 144 ( 23)
  3 --> 148 ( 31)
  4 -->  10 ( 22)
  4 -->  39 ( 14)
  5 -->   4 ( 18)
  5 -->  34 ( 26)
  5 -->  69 ( 21)
  5 --> 142 ( 23)
  5 --> 148 ( 40)
  6 --> 130 ( 24)
  7 -->  20 ( 30)
  7 -->  26 ( 21)
  7 -->  35 ( 16)
  7 --> 157 ( 15)
  8 -->   4 ( 23)
  8 -->   5 ( 20)
  8 -->  14 ( 20)
  8 -->  57 ( 21)
  8 -->  71 ( 24)
  8 -->  84 ( 23)
  8 --> 173 ( 23)
  9 -->  46 ( 12)
 10 -->  20 ( 28)
 10 --> 114 ( 23)
 10 --> 161 ( 31)
 11 --> 189 ( 21)
 12 --> 136 ( 32)
 13 --> 133 ( 22)
 14 -->   3 ( 42)
 14 -->   7 ( 25)
 14 -->  39 ( 26)
 14 --> 156 ( 14)
 15 -->  38 ( 29)
 16 -->  88 ( 23)
 17 -->   1 ( 27)
 17 -->  19 ( 22)
 17 -->  79 ( 41)
 17 -->  89 ( 25)
 17 --> 167 ( 26)
 18 -->  77 ( 40)
 19 -->   5 ( 10)
 19 -->  96 ( 16)
 19 --> 129 ( 31)
 19 --> 140 ( 41)
 19 --> 175 ( 21)
 20 -->  45 ( 19)
 20 -->  84 ( 16)
 20 -->  88 ( 23)
 20 --> 157 ( 36)
 20 --> 167 ( 26)
 21 --> 116 ( 22)
 22 --> 171 ( 42)
 23 -->   8 ( 19)
 23 -->  37 ( 33)
 23 -->  57 ( 32)
 24 --> 180 ( 31)
 25 -->  81 ( 24)
 26 -->  14 ( 37)
 26 -->  79 ( 41)
 27 --> 170 ( 36)
 28 --> 112 ( 21)
 29 -->  43 ( 18)
 30 --> 104 ( 24)
 31 -->   3 ( 21)
