WEIGHTED DIGRAPH 216 396:
  0 --> 117 ( 31)
  1 --> 130 ( 15)
  1 --> 167 ( 22)
  1 --> 177 ( 10)
  1 --> 198 ( 29)
  2 --> 138 ( 39)
  3 --> 184 ( 17)
  4 -->  17 ( 23)
  5 -->  35 ( 27)
  5 -->  70 ( 33)
  5 -->  92 ( 30)
  5 --> 148 ( 35)
  5 --> 213 ( 26)
  6 --> 120 ( 31)
  7 -->  68 ( 23)
  7 --> 121 ( 32)
  7 --> 181 ( 24)
  8 -->  19 ( 31)
  9 -->  96 ( 43)
 10 -->  68 ( 37)
 10 -->  75 ( 14)
 10 --> 171 ( 18)
 11 -->  57 ( 20)
 12 --> 125 ( 29)
 13 -->  47 ( 17)
 13 -->  63 ( 27)
 13 --> 158 ( 19)
 13 --> 177 ( 33)
 13 --> 181 ( 23)
 13 --> 213 ( 25)
 14 -->  34 ( 39)
 15 -->  50 ( 23)
 15 -->  56 ( 31)
 15 --> 149 ( 16)
 16 --> 128 ( 18)
 17 --> 189 ( 21)
 18 --> 211 ( 12)
 19 -->  87 ( 16)
 20 -->  24 ( 21)
 21 -->  99 ( 34)
 22 -->  38 ( 20)
 22 -->  40 ( 23)
 22 -->  70 ( 19)
 22 -->  85 ( 31)
 22 --> 149 ( 27)
 22 --> 162 ( 26)
 22 --> 168 ( 35)
 22 --> 181 ( 19)
 23 -->  40 ( 40)
 23 -->  76 ( 26)
 23 --> 149 ( 32)
 23 --> 181 ( 34)
 23 --> 213 ( 31)
 24 -->  48 ( 32)
 25 -->  21 ( 23)
 26 --> 104 ( 35)
 27 -->  97 ( 16)
 28 -->  68 ( 43)
 29 -->  13 ( 36)
 29 -->  47 ( 24)
 30 --> 142 ( 26)
 31 -->   7 ( 22)
 31 -->  12 ( 22)
 31 --> 158 ( 26)
 31 --> 163 ( 24)
 31 --> 168 ( 29)
 31 --> 176 ( 24)
 32 -->  13 ( 41)
 32 -->  37 ( 30)
 32 -->  40 ( 32)
 32 -->  92 (  6)
 32 --> 140 ( 33)
 32 --> 175 ( 24)
 33 --> 135 ( 26)
 34 -->  98 ( 18)
 35 -->  56 ( 19)
 35 -->  68 ( 39)
 36 -->  79 ( 26)
 37 --> 195 ( 38)
 38 -->   5 ( 28)
 38 -->  31 ( 39)
 38 -->  53 (  7)
