WEIGHTED DIGRAPH 214 394:
  0 --> 102 ( 26)
  1 -->  67 ( 33)
  2 --> 152 ( 27)
  3 -->  46 ( 28)
  4 --> 132 ( 32)
  5 -->  76 ( 26)
  6 --> 183 ( 27)
  7 --> 156 ( 27)
  8 --> 147 ( 32)
  8 --> 212 ( 24)
  9 --> 185 ( 12)
 10 -->  28 ( 18)
 11 -->   8 ( 19)
 11 -->  19 ( 36)
 11 --> 200 ( 32)
 12 --> 115 ( 17)
 13 -->   2 ( 15)
 14 --> 129 ( 39)
 14 --> 136 ( 19)
 14 --> 166 ( 26)
 15 -->  31 ( 20)
 16 --> 207 ( 18)
 17 -->  72 ( 37)
 17 -->  87 ( 38)
 17 --> 124 ( 23)
 18 --> 154 ( 47)
 19 -->  22 ( 35)
 19 -->  24 ( 36)
 19 -->  37 ( 25)
 19 --> 111 ( 19)
 19 --> 136 ( 34)
 19 --> 138 ( 26)
 20 -->   8 ( 20)
 20 -->  53 ( 18)
 20 -->  88 ( 38)
 20 --> 147 ( 22)
 20 --> 167 ( 21)
 20 --> 187 ( 43)
 20 --> 193 ( 37)
 21 --> 121 ( 13)
 22 -->  28 ( 14)
 22 --> 145 ( 22)
 22 --> 172 ( 25)
 23 -->  20 ( 19)
 23 --> 139 ( 22)
 23 --> 167 ( 32)
 23 --> 172 ( 43)
 23 --> 195 ( 30)
 24 -->  17 (  7)
 24 -->  37 ( 20)
 24 --> 147 ( 14)
 24 --> 179 ( 36)
 24 --> 212 ( 27)
 25 --> 128 ( 21)
 26 --> 106 ( 17)
 27 -->  84 ( 13)
 28 -->  42 ( 31)
 28 -->  50 ( 24)
 28 -->  86 ( 34)
 28 --> 137 ( 17)
 28 --> 145 ( 31)
 29 -->  36 ( 22)
 30 -->  80 ( 19)
 31 -->  81 ( 33)
 32 --> 107 ( 22)
 32 --> 124 ( 18)
 32 --> 166 ( 26)
 32 --> 187 ( 17)
 33 --> 109 ( 29)
 34 -->  57 ( 20)
 35 -->  70 ( 38)
 36 --> 162 (  6)
 37 -->  20 ( 18)
 37 -->  88 ( 24)
 37 --> 139 ( 28)
 37 --> 145 ( 33)
 38 --> 111 ( 41)
 38 --> 143 ( 19)
 38 --> 193 ( 19)
 38 --> 205 ( 41)
 39 -->  96 ( 21)
 40 --> 153 ( 26)
 41 --> 191 ( 32)
 42 -->  37 ( 30)
 42 --> 103 ( 24)
 42 --> 116 ( 39)
 42 --> 166 ( 19)
 42 --> 169 ( 19)
 42 --> 177 ( 32)
 43 --> 210 ( 31)
