WEIGHTED DIGRAPH 182 362:
  0 -->  23 ( 25)
  0 --> 125 ( 23)
  0 --> 156 ( 40)
  1 -->  99 ( 12)
  2 -->  53 ( 23)
  2 -->  61 ( 13)
  2 -->  73 ( 32)
  2 -->  78 ( 31)
  2 -->  83 ( 28)
  2 --> 123 ( 21)
  2 --> 165 ( 31)
  3 -->  79 ( 29)
  4 -->  93 ( 17)
  4 --> 105 ( 38)
  5 --> 169 ( 24)
  6 -->  63 ( 32)
  6 --> 166 ( 17)
  7 -->  30 ( 30)
  8 -->  12 ( 31)
  8 -->  19 ( 33)
  8 --> 106 ( 35)
  8 --> 137 ( 34)
  8 --> 145 ( 25)
  9 --> 138 ( 27)
  9 --> 145 ( 36)
 10 -->  71 ( 25)
 11 --> 121 ( 18)
 12 -->  19 ( 12)
 12 -->  43 ( 24)
 12 -->  47 ( 26)
 12 -->  78 ( 33)
 12 --> 115 ( 15)
 13 -->  37 ( 42)
 14 --> 158 ( 25)
 15 -->  53 ( 26)
 15 --> 153 ( 16)
 15 --> 180 ( 23)
 16 -->  40 ( 30)
 16 -->  78 ( 22)
 16 --> 153 ( 23)
 17 --> 103 ( 23)
 18 -->  20 ( 10)
 19 --> 119 ( 25)
 19 --> 166 ( 34)
 20 --> 181 ( 21)
 21 -->  26 ( 35)
 21 --> 119 ( 14)
 21 --> 138 ( 36)
 22 -->  90 ( 16)
 23 -->  15 ( 15)
 23 -->  47 ( 15)
 23 -->  63 ( 36)
 23 -->  93 ( 31)
 23 --> 123 ( 18)
 23 --> 137 ( 23)
 24 -->  89 ( 37)
 25 -->  86 ( 31)
 26 -->  16 ( 34)
 27 --> 113 ( 30)
 28 -->  96 ( 36)
 29 -->  16 ( 26)
 29 -->  63 ( 30)
 29 -->  81 ( 16)
 29 --> 123 ( 19)
 30 -->  76 ( 21)
 31 -->  13 ( 13)
 32 -->   0 ( 32)
 32 -->  56 ( 34)
 32 -->  93 ( 26)
 32 --> 105 ( 16)
 32 --> 148 ( 30)
 33 --> 146 ( 34)
 34 --> 168 (  9)
 35 -->  64 ( 21)
 36 --> 134 ( 28)
 37 -->   1 ( 32)
 38 -->  33 ( 24)
 39 -->  12 ( 36)
 39 -->  16 (  8)
 39 -->  29 ( 17)
 39 -->  43 ( 37)
 39 -->  74 ( 35)
 40 -->   4 ( 32)
 40 -->  53 ( 23)
 40 --> 173 ( 21)
 41 -->  25 ( 32)
 42 -->  16 ( 19)
 42 -->  56 ( 27)
 42 -->  64 ( 27)
 42 --> 123 ( 33)
 43 -->  47 ( 25)
 43 --> 106 ( 13)
 43 --> 166 ( 29)
 44 --> 104 ( 36)
 45 --> 136 ( 26)
 46 --> 179 ( 23)
 47 -->  56 ( 35)
 48 --> 177 ( 24)
 49 --> 171 ( 36)
 50 --> 175 (  8)
 51 -->  50 ( 24)
 52 --> 133 (  8)
 53 -->  19 ( 32)
 53 -->  47 ( 20)
 53 --> 106 ( 15)
 53 --> 131 ( 19)
 53 --> 137 ( 41)
 54 --> 135 ( 29)
 55 -->  81 ( 25)
 56 -->   5 ( 25)
 56 -->   6 ( 27)
 56 -->  29 ( 24)
 56 -->  80 ( 25)
 56 --> 101 (  8)
 56 --> 125 ( 41)
 57 -->  70 ( 38)
 58 -->  95 ( 13)
 59 -->  57 ( 23)
 60 -->  75 ( 22)
 61 -->  40 ( 16)
 61 --> 116 ( 27)
 61 --> 130 ( 20)
 61 --> 139 ( 16)
 62 -->   7 ( 24)
 63 -->   8 ( 31)
 63 -->  19 ( 15)
 63 -->  32 ( 22)
 63 --> 145 ( 34)
 63 --> 153 ( 34)
 63 --> 165 ( 24)
 64 -->  32 ( 13)
 64 -->  43 ( 24)
 64 -->  53 ( 32)
 64 --> 105 ( 29)
 64 --> 116 ( 20)
 64 --> 137 ( 38)
 64 --> 151 ( 16)
 64 --> 165 ( 14)
 65 --> 142 ( 35)
 66 --> 109 ( 21)
 67 -->  65 ( 30)
 68 --> 112 ( 21)
 69 -->  29 ( 25)
 69 -->  42 ( 13)
 69 -->  47 ( 22)
 69 -->  61 ( 22)
 69 --> 116 ( 31)
 70 -->  55 ( 20)
 71 -->  27 ( 24)
 72 -->  94 ( 28)
 73 -->  39 ( 37)
 73 -->  72 ( 32)
 73 --> 100 ( 36)
 74 -->  83 ( 20)
 74 --> 105 ( 35)
 75 --> 152 ( 38)
 76 -->  58 ( 33)
 77 --> 154 ( 21)
 78 --> 116 ( 34)
 78 --> 149 ( 19)
 79 -->  91 ( 22)
 80 -->   6 ( 34)
 80 -->  42 ( 29)
 80 -->  54 ( 34)
 80 --> 123 ( 27)
 80 --> 156 ( 33)
 81 --> 120 ( 17)
 82 --> 173 ( 26)
 83 -->  16 ( 26)
 83 -->  26 ( 19)
