WEIGHTED DIGRAPH 196 376:
  0 -->  70 ( 43)
  0 -->  71 ( 33)
  0 -->  91 ( 36)
  0 --> 113 ( 29)
  0 --> 126 ( 42)
  0 --> 171 ( 24)
  1 --> 135 ( 31)
  2 -->  82 ( 10)
  3 -->  24 ( 22)
  4 -->  79 ( 42)
  5 -->  39 ( 29)
  5 -->  63 ( 25)
  5 --> 132 ( 26)
  5 --> 188 ( 13)
  6 --> 111 ( 36)
  7 -->  57 ( 42)
  8 -->  94 ( 17)
  9 --> 169 ( 45)
 10 --> 180 ( 11)
 11 -->  51 ( 15)
 12 --> 140 ( 34)
 13 --> 175 ( 28)
 14 --> 117 ( 25)
 15 -->   9 ( 17)
 16 -->   4 ( 21)
 17 -->  26 ( 23)
 17 -->  50 ( 22)
 17 --> 132 ( 28)
 17 --> 150 ( 16)
 18 --> 121 ( 30)
 19 --> 148 ( 20)
 20 -->  76 ( 28)
 20 --> 139 ( 35)
 20 --> 188 ( 14)
 21 --> 138 ( 19)
 22 -->   6 ( 18)
 23 -->  15 ( 42)
 24 -->  49 ( 22)
 25 --> 157 ( 26)
 26 -->  87 ( 18)
 26 --> 152 ( 15)
 27 -->  20 ( 18)
 27 --> 114 ( 34)
 27 --> 150 ( 44)
 27 --> 157 ( 10)
 27 --> 169 ( 27)
 28 -->  81 ( 36)
 29 --> 179 ( 27)
 30 --> 101 ( 24)
 31 -->  21 ( 42)
 32 -->  17 ( 31)
 32 -->  42 ( 24)
 32 -->  68 ( 29)
 32 -->  73 ( 36)
 32 --> 122 ( 12)
 32 --> 126 ( 18)
 32 --> 139 ( 31)
 33 --> 160 ( 21)
 34 -->  16 ( 13)
 35 -->   3 ( 18)
 36 -->  37 ( 30)
 37 -->  67 ( 40)
 38 --> 154 ( 10)
 39 --> 190 ( 12)
 40 --> 143 ( 15)
 41 -->  89 ( 27)
 42 --> 150 ( 28)
 42 --> 164 ( 14)
 42 --> 168 ( 20)
 42 --> 187 ( 32)
 42 --> 190 ( 35)
 43 --> 106 ( 33)
 44 -->  47 ( 23)
 45 -->   0 ( 27)
 46 -->   0 ( 17)
 46 --> 114 ( 25)
 46 --> 126 ( 20)
 46 --> 158 ( 20)
 46 --> 166 ( 11)
 47 --> 153 ( 25)
 48 -->  39 ( 30)
 48 -->  63 ( 33)
 48 --> 157 ( 28)
 48 --> 182 ( 36)
 48 --> 189 ( 22)
 49 -->  56 ( 24)
 50 -->  66 ( 29)
 50 --> 102 ( 36)
 50 --> 150 ( 33)
 50 --> 169 ( 36)
 50 --> 191 ( 23)
 51 --> 116 ( 34)
 52 -->  32 ( 35)
 52 --> 112 ( 16)
 52 --> 142 ( 19)
 52 --> 164 ( 22)
 53 -->  98 ( 31)
 54 -->  96 ( 11)
 55 --> 182 ( 18)
 55 --> 188 ( 31)
 56 --> 109 ( 39)
 57 --> 158 ( 25)
 58 --> 182 ( 22)
 59 --> 104 ( 19)
 60 -->   1 ( 35)
 61 --> 166 ( 17)
 62 -->  74 ( 23)
 63 -->  66 ( 31)
 63 --> 125 ( 23)
 63 --> 168 ( 12)
 63 --> 183 ( 38)
 63 --> 187 ( 21)
 64 -->  43 ( 21)
 65 -->  11 ( 31)
 66 -->  20 ( 11)
 66 -->  26 ( 24)
 66 -->  55 ( 31)
 66 --> 152 ( 18)
 66 --> 157 ( 23)
 67 -->  44 ( 35)
 68 -->   5 ( 31)
 68 -->  93 ( 24)
 68 --> 166 ( 28)
 68 --> 168 ( 32)
 68 --> 173 ( 19)
 69 --> 157 ( 25)
 69 --> 188 ( 20)
 69 --> 194 ( 22)
 70 -->  17 ( 22)
 70 -->  25 ( 32)
 70 --> 141 ( 32)
 71 -->  54 ( 30)
 72 --> 146 ( 25)
 73 -->  17 ( 36)
 73 -->  25 ( 27)
 73 -->  52 ( 24)
 73 -->  68 ( 24)
 73 --> 189 ( 42)
 74 -->  26 ( 27)
 74 --> 103 (  8)
 74 --> 173 ( 17)
 75 --> 144 ( 29)
 76 --> 122 ( 33)
 76 --> 141 ( 38)
 76 --> 147 ( 35)
 77 -->  34 ( 29)
 78 --> 170 ( 11)
 79 -->  23 ( 27)
 80 -->  35 ( 21)
 81 -->  40 ( 22)
 82 --> 186 ( 33)
 83 -->  58 ( 28)
 84 --> 165 ( 22)
 85 -->  13 ( 24)
 86 -->  19 ( 25)
 87 -->  50 ( 14)
 87 -->  52 (  6)
 87 -->  93 ( 31)
 87 --> 113 ( 30)
 88 --> 155 ( 12)
 89 -->  12 ( 33)
 90 --> 119 ( 30)
 91 -->  17 ( 26)
 91 -->  32 ( 25)
 91 --> 122 ( 22)
 91 --> 141 ( 30)
 91 --> 145 ( 35)
 92 --> 156 ( 28)
 93 -->  52 ( 25)
 93 --> 142 ( 22)
 93 --> 190 ( 30)
 94 -->  14 ( 31)
 95 -->  39 ( 29)
 95 --> 139 ( 28)
 95 --> 188 ( 20)
 96 --> 118 ( 14)
 97 --> 178 ( 36)
 98 -->  28 ( 32)
 99 -->  32 ( 30)
 99 -->  93 ( 37)
 99 --> 102 ( 20)
100 --> 120 ( 28)
101 -->  72 ( 29)
102 --> 147 ( 36)
102 --> 187 ( 36)
102 --> 194 ( 12)
103 -->  92 ( 13)
104 --> 181 ( 30)
105 -->  55 ( 31)
105 -->  66 ( 15)
105 --> 190 ( 19)
106 --> 169 ( 28)
107 --> 129 ( 20)
108 --> 139 ( 22)
109 --> 185 ( 29)
110 --> 134 ( 22)
111 -->  80 ( 21)
112 --> 142 ( 21)
112 --> 145 ( 27)
113 -->  20 ( 17)
113 -->  39 ( 25)
113 -->  42 ( 19)
113 -->  48 ( 45)
113 -->  70 ( 20)
113 -->  76 ( 38)
113 --> 102 ( 13)
113 --> 114 ( 31)
113 --> 126 ( 26)
113 --> 189 ( 34)
114 --> 112 (  8)
114 --> 158 ( 32)
115 --> 174 ( 33)
116 --> 184 (  9)
117 --> 115 ( 22)
118 --> 167 ( 22)
119 --> 161 ( 16)
120 --> 133 ( 32)
121 -->  10 ( 31)
122 -->  73 ( 26)
122 -->  74 (  9)
122 --> 113 ( 30)
