WEIGHTED DIGRAPH 160 340:
  0 -->  38 ( 30)
  1 -->  82 ( 22)
  2 -->  37 ( 27)
  2 --> 114 ( 25)
  3 -->  52 ( 34)
  4 --> 105 ( 24)
  5 -->  43 ( 22)
  5 -->  65 ( 26)
  5 --> 103 ( 24)
  6 -->   7 ( 28)
  6 -->  23 ( 17)
  6 --> 108 ( 31)
  7 --> 103 ( 16)
  8 --> 106 ( 24)
  9 -->  29 ( 29)
 10 -->  99 ( 27)
 11 -->   6 ( 19)
 11 -->  14 ( 20)
 11 -->  17 ( 19)
 11 -->  92 ( 10)
 11 --> 123 ( 34)
 12 -->  35 ( 21)
 12 -->  60 ( 14)
 12 -->  82 ( 29)
 12 -->  91 ( 21)
 12 --> 111 ( 35)
 13 --> 108 ( 32)
 13 --> 133 ( 39)
 13 --> 143 ( 38)
 13 --> 145 ( 28)
 14 -->   5 ( 29)
 14 -->  60 ( 37)
 14 -->  92 ( 39)
 14 --> 131 ( 21)
 14 --> 143 ( 26)
 15 -->  34 ( 32)
 15 -->  61 ( 34)
 15 -->  75 ( 11)
 15 --> 147 ( 20)
 16 -->  44 ( 29)
 17 -->  12 ( 12)
 17 -->  14 ( 22)
 17 -->  61 ( 23)
 17 -->  98 ( 37)
 18 --> 155 ( 32)
 19 -->  30 (  8)
 20 -->  31 ( 42)
 20 -->  58 ( 26)
 20 --> 104 ( 16)
 20 --> 111 ( 37)
 21 --> 113 ( 28)
 22 -->  28 ( 23)
 23 -->   2 ( 44)
 23 -->  33 ( 14)
 23 --> 111 ( 26)
 24 --> 154 ( 22)
 25 -->  97 ( 22)
 26 -->   2 ( 27)
 26 -->  14 ( 33)
 26 -->  40 ( 17)
 26 -->  45 ( 28)
 27 -->  36 ( 19)
 28 -->  81 ( 19)
 29 --> 137 ( 32)
 30 --> 123 (  5)
 31 -->  15 ( 31)
 31 -->  32 ( 22)
 31 --> 114 ( 19)
 31 --> 133 ( 19)
 31 --> 153 ( 19)
 32 -->  65 ( 36)
 33 --> 103 ( 19)
 33 --> 112 ( 30)
 33 --> 116 ( 29)
 34 -->  23 ( 24)
 34 -->  61 ( 23)
 34 --> 139 ( 21)
 35 -->   9 ( 30)
 36 --> 138 ( 22)
 37 -->  20 ( 16)
 37 -->  26 ( 25)
 37 -->  75 ( 29)
 37 -->  87 ( 22)
 37 --> 116 ( 29)
 37 --> 123 ( 37)
 38 -->  45 ( 21)
 39 -->   8 ( 19)
 41 --> 134 ( 29)
 42 -->  48 ( 15)
 43 -->  11 ( 22)
 43 -->  82 ( 19)
 44 -->  27 ( 12)
 45 -->  14 ( 34)
 45 -->  17 ( 33)
 45 -->  58 ( 19)
 45 --> 120 ( 39)
 46 -->  39 ( 29)
 47 -->  15 ( 45)
 47 -->  37 ( 19)
 47 -->  74 ( 28)
 47 -->  98 ( 25)
 47 --> 111 ( 25)
 47 --> 118 ( 19)
 47 --> 123 ( 34)
 48 --> 110 ( 14)
 49 -->  12 ( 15)
 50 -->  23 ( 30)
 50 -->  40 ( 10)
 50 -->  47 ( 18)
 50 -->  65 ( 42)
 50 -->  87 ( 32)
 50 -->  98 ( 24)
 50 --> 114 ( 28)
 50 --> 118 ( 29)
 50 --> 143 ( 21)
 51 --> 109 ( 23)
 52 --> 100 ( 20)
 53 -->   7 ( 24)
 53 -->  62 ( 26)
 53 --> 133 ( 19)
 53 --> 143 ( 27)
 53 --> 145 ( 28)
 54 --> 129 ( 34)
 55 --> 112 ( 28)
 55 --> 114 ( 26)
 56 -->  94 ( 24)
 57 -->  41 ( 29)
 58 -->  31 ( 23)
 58 --> 116 ( 26)
 59 -->  78 ( 26)
 60 -->  15 ( 24)
 60 --> 121 ( 22)
 61 -->   5 ( 40)
 61 -->  26 ( 22)
 61 -->  31 ( 19)
 61 --> 121 ( 25)
 61 --> 135 ( 38)
 62 -->  20 ( 10)
 62 -->  32 ( 17)
 62 -->  61 ( 24)
 62 -->  82 ( 32)
 62 --> 117 ( 20)
 62 --> 135 ( 34)
 62 --> 155 ( 34)
 63 --> 102 ( 13)
 64 --> 130 ( 10)
 65 -->  17 ( 42)
 65 -->  60 ( 12)
 66 -->  96 ( 25)
 67 -->  86 ( 26)
 68 --> 107 ( 30)
 69 -->   1 ( 38)
 70 -->  18 ( 30)
 71 -->  82 ( 42)
 72 --> 108 ( 29)
 73 --> 108 ( 45)
 74 -->  15 ( 28)
 74 --> 111 ( 22)
 74 --> 116 ( 37)
 74 --> 142 ( 25)
 74 --> 145 ( 23)
 75 -->  31 ( 27)
 75 -->  43 ( 26)
 75 -->  60 ( 28)
 75 --> 111 ( 36)
 76 -->   0 ( 11)
 77 --> 141 ( 27)
 78 --> 119 ( 43)
 79 -->  40 ( 45)
 79 -->  74 (  3)
 79 --> 135 ( 22)
 80 --> 124 ( 25)
 81 -->  90 ( 27)
 82 -->  14 ( 21)
 82 -->  22 ( 30)
 82 -->  74 ( 47)
 82 --> 112 ( 17)
 82 --> 115 ( 21)
 82 --> 159 ( 34)
 83 --> 127 ( 31)
 84 -->  46 ( 23)
 85 --> 151 ( 31)
 86 -->  57 ( 25)
 87 -->  12 ( 38)
 87 --> 111 ( 29)
 87 --> 117 ( 21)
 87 --> 118 ( 27)
 88 -->  80 ( 16)
 89 -->  12 ( 26)
 89 -->  14 ( 27)
 89 -->  53 ( 25)
 89 -->  62 ( 35)
 89 --> 133 ( 32)
 90 --> 128 ( 12)
 91 -->  33 ( 32)
 91 --> 117 ( 15)
 92 -->  32 ( 28)
 92 --> 117 ( 11)
 92 --> 145 ( 37)
 92 --> 153 ( 35)
 93 -->  16 ( 30)
 94 --> 156 ( 21)
 95 -->  69 ( 37)
 96 --> 132 ( 30)
 97 -->  42 ( 28)
 98 -->  11 ( 30)
 98 -->  23 ( 42)
 98 -->  34 ( 28)
 98 -->  65 ( 35)
 98 -->  74 ( 19)
 98 --> 104 ( 23)
 99 -->  56 ( 24)
100 --> 144 ( 24)
101 -->  85 ( 36)
102 -->  76 ( 32)
103 -->  26 ( 26)
103 -->  89 ( 25)
103 --> 115 ( 27)
104 -->   5 ( 33)
104 -->  50 ( 31)
104 -->  87 ( 29)
104 -->  89 ( 32)
104 --> 116 ( 29)
104 --> 123 ( 15)
105 -->  83 ( 24)
106 -->  64 ( 22)
107 -->  10 ( 27)
108 -->  14 ( 35)
108 -->  63 ( 26)
108 -->  77 ( 44)
108 -->  79 ( 35)
108 --> 104 ( 19)
108 --> 112 ( 34)
108 --> 145 ( 36)
109 -->   3 ( 34)
110 -->  67 ( 20)
111 -->  26 ( 18)
111 -->  45 ( 14)
112 -->   2 ( 34)
112 -->   5 ( 23)
112 -->  20 ( 26)
112 -->  75 ( 33)
112 --> 155 ( 28)
113 -->   4 ( 34)
114 -->   7 ( 23)
114 -->  13 ( 25)
114 -->  37 ( 11)
115 -->   5 ( 30)
115 -->  53 ( 23)
115 -->  79 ( 16)
116 -->  11 ( 26)
116 -->  79 ( 37)
117 -->  55 ( 31)
117 -->  74 ( 26)
117 --> 114 ( 32)
117 --> 121 ( 30)
118 -->  23 ( 32)
118 -->  31 ( 33)
118 -->  32 ( 22)
118 --> 133 ( 14)
118 --> 145 ( 11)
119 -->  49 ( 34)
120 --> 150 ( 36)
121 --> 108 ( 33)
121 --> 153 ( 30)
122 --> 149 ( 26)
123 -->  14 ( 22)
123 -->  34 ( 29)
123 -->  66 ( 33)
123 -->  82 ( 29)
123 -->  89 ( 27)
123 --> 118 ( 32)
124 -->  73 ( 20)
125 --> 136 ( 38)
126 -->  71 ( 13)
127 -->  88 ( 26)
128 --> 155 ( 31)
129 -->  95 ( 15)
130 --> 158 ( 30)
131 -->  23 ( 21)
131 -->  33 ( 29)
132 -->  70 ( 16)
133 -->  40 ( 23)
133 --> 142 ( 38)
134 --> 157 ( 38)
135 -->  92 ( 30)
135 --> 145 ( 26)
136 -->  34 ( 34)
137 -->  68 ( 27)
138 -->  54 ( 28)
139 -->  21 ( 15)
140 --> 125 ( 21)
141 --> 140 ( 12)
142 -->   2 ( 22)
142 -->  23 ( 21)
142 -->  47 ( 27)
142 -->  55 ( 37)
142 --> 111 ( 16)
142 --> 112 ( 13)
142 --> 117 ( 18)
143 -->   2 ( 30)
143 -->  11 ( 32)
143 -->  17 ( 14)
143 --> 123 ( 31)
143 --> 131 ( 29)
143 --> 142 ( 29)
144 -->  19 ( 21)
145 -->   5 ( 23)
145 -->  79 ( 12)
146 -->  25 ( 20)
147 -->  12 ( 20)
147 -->  37 ( 23)
147 -->  47 ( 22)
147 -->  55 ( 20)
147 -->  79 ( 45)
147 --> 142 ( 21)
148 -->  24 ( 31)
149 --> 126 ( 23)
150 --> 146 ( 26)
151 -->  84 ( 10)
152 --> 148 ( 32)
153 -->   6 ( 15)
153 -->  40 ( 18)
153 -->  43 ( 29)
153 -->  62 ( 28)
153 -->  89 ( 17)
153 --> 115 ( 38)
153 --> 133 ( 35)
154 -->  93 ( 25)
155 -->  12 ( 16)
155 -->  50 ( 31)
155 -->  92 ( 30)
155 --> 101 ( 30)
155 --> 104 ( 18)
155 --> 121 ( 18)
155 --> 152 ( 16)
156 --> 122 ( 35)
157 -->  72 ( 13)
158 -->  51 ( 24)
159 -->  59 ( 29)
