WEIGHTED DIGRAPH 198 378:
  0 -->   9 ( 30)
  0 -->  22 ( 22)
  0 -->  32 ( 34)
  0 --> 118 ( 17)
  0 --> 131 ( 29)
  0 --> 160 ( 27)
  1 --> 134 ( 26)
  1 --> 141 ( 28)
  1 --> 168 ( 27)
  2 -->  94 ( 36)
  3 -->  40 ( 32)
  4 -->   0 ( 33)
  4 -->  59 ( 22)
  4 -->  69 ( 22)
  4 -->  87 ( 15)
  4 --> 139 ( 13)
  5 -->  76 ( 14)
  6 --> 197 ( 17)
  7 -->  21 ( 19)
  8 -->  78 ( 18)
  9 -->  25 ( 27)
 10 --> 146 ( 23)
 11 --> 112 ( 24)
 12 --> 167 ( 21)
 13 --> 118 ( 19)
 14 -->  81 ( 22)
 15 -->  19 ( 30)
 15 -->  34 ( 30)
 15 -->  89 ( 35)
 15 -->  99 ( 26)
 15 --> 141 ( 30)
 16 --> 155 ( 41)
 17 --> 144 ( 20)
 18 -->  31 ( 25)
 19 -->  22 ( 24)
 19 -->  89 ( 30)
 19 --> 137 ( 22)
 20 --> 157 ( 24)
 21 --> 188 ( 18)
 22 -->   1 ( 34)
 22 -->  97 ( 27)
 22 --> 168 ( 15)
 23 -->  91 ( 37)
 24 --> 116 ( 33)
 25 -->  58 ( 38)
 25 --> 176 ( 27)
 26 --> 120 ( 27)
 27 -->  65 ( 15)
 28 --> 134 ( 22)
 28 --> 139 ( 22)
 28 --> 172 ( 23)
 28 --> 184 ( 39)
 29 -->  86 ( 19)
 30 -->  99 ( 16)
 30 --> 113 ( 21)
 31 --> 169 ( 11)
 32 -->   9 ( 36)
 32 -->  59 ( 18)
 32 --> 134 ( 42)
 32 --> 137 ( 25)
 32 --> 141 ( 14)
 32 --> 157 (  8)
 32 --> 184 ( 25)
 32 --> 190 ( 15)
 33 -->  14 ( 23)
 34 --> 165 ( 13)
 34 --> 182 ( 16)
 34 --> 188 ( 25)
 35 -->   9 ( 15)
 35 -->  70 ( 28)
 35 --> 159 ( 27)
 36 --> 191 ( 21)
 37 -->  98 ( 35)
 38 -->  34 ( 26)
 38 --> 139 ( 21)
 39 -->  69 ( 37)
 39 -->  99 ( 15)
 39 --> 107 ( 25)
 39 --> 182 ( 32)
 40 --> 156 ( 32)
 41 --> 114 ( 19)
 42 -->   1 ( 32)
 42 -->   4 ( 26)
 43 --> 170 ( 33)
 44 --> 164 ( 37)
 45 --> 180 ( 22)
 46 --> 195 ( 33)
 47 -->  37 ( 19)
 48 -->   3 ( 36)
 49 --> 117 ( 16)
 50 --> 193 ( 33)
 51 --> 100 ( 21)
 52 --> 163 ( 28)
 53 --> 130 ( 35)
 54 --> 196 ( 22)
 55 -->  30 ( 20)
 55 -->  70 ( 30)
 55 --> 102 ( 39)
 55 --> 131 ( 27)
 56 -->  41 ( 21)
 57 -->  66 ( 37)
 57 -->  87 ( 20)
 57 --> 123 ( 20)
 57 --> 127 ( 18)
 57 --> 152 ( 28)
 58 -->  39 (  7)
 58 -->  66 ( 25)
 58 -->  73 ( 38)
 59 -->   9 ( 39)
 59 -->  38 ( 38)
 59 -->  55 ( 13)
 59 --> 102 (  6)
 59 --> 131 (  6)
 59 --> 134 ( 39)
 59 --> 148 ( 27)
 59 --> 159 ( 16)
