WEIGHTED DIGRAPH 180 360:
  0 --> 133 ( 14)
  1 -->   7 ( 31)
  1 -->  93 ( 21)
  1 --> 105 ( 20)
  1 --> 114 ( 24)
  1 --> 125 (  8)
  2 -->  20 ( 17)
  3 -->   1 ( 38)
  3 -->  31 ( 30)
  3 --> 158 ( 32)
  3 --> 164 ( 18)
  4 --> 113 ( 29)
  5 --> 142 ( 20)
  6 --> 106 ( 30)
  7 -->  30 ( 25)
  7 --> 146 ( 45)
  8 -->  27 (  7)
  8 -->  30 ( 20)
  8 --> 106 ( 24)
  8 --> 111 ( 27)
  9 -->   3 ( 25)
  9 -->  71 ( 36)
  9 --> 158 ( 30)
 10 --> 136 ( 27)
 10 --> 178 ( 18)
 11 -->  89 ( 24)
 12 -->  58 ( 28)
 13 --> 146 ( 26)
 13 --> 151 ( 34)
 14 --> 147 ( 29)
 15 --> 106 ( 23)
 16 -->  22 ( 30)
 16 --> 114 ( 31)
 16 --> 146 (  8)
 17 -->  70 ( 31)
 18 -->   1 ( 33)
 18 -->  79 ( 21)
 18 -->  88 ( 38)
 18 --> 105 ( 24)
 18 --> 111 ( 30)
 19 --> 125 ( 23)
 20 --> 128 ( 22)
 20 --> 132 ( 40)
 21 --> 108 ( 24)
 22 -->  27 ( 28)
 22 --> 136 ( 19)
 23 -->  52 ( 18)
 24 -->  17 ( 16)
 25 --> 166 ( 28)
 26 --> 121 ( 24)
 27 -->   7 ( 20)
 27 -->  28 (  8)
 27 -->  44 ( 15)
 27 -->  86 ( 31)
 27 -->  93 ( 25)
 27 --> 114 ( 36)
 27 --> 143 ( 26)
 28 --> 174 ( 17)
 29 -->   1 ( 12)
 29 -->  59 ( 19)
 29 -->  63 ( 10)
 29 -->  75 ( 23)
 29 --> 102 ( 32)
 29 --> 106 ( 10)
 29 --> 130 ( 20)
 30 --> 110 ( 27)
 30 --> 152 ( 16)
 30 --> 172 ( 17)
 31 -->  59 ( 24)
 31 --> 151 ( 27)
 32 -->  73 ( 16)
 33 --> 168 ( 26)
 34 -->  21 ( 29)
 35 --> 157 ( 11)
 36 -->  76 ( 16)
 37 --> 134 ( 10)
 38 --> 177 ( 32)
 39 -->  71 ( 41)
 39 --> 105 ( 44)
 39 --> 143 ( 32)
 39 --> 151 ( 20)
 39 --> 163 ( 22)
 40 --> 127 ( 19)
 41 -->  13 ( 25)
 41 --> 124 ( 23)
 41 --> 158 ( 33)
 42 --> 175 ( 29)
 43 --> 137 ( 11)
 44 --> 145 ( 32)
 45 -->  25 ( 15)
 46 -->  49 ( 33)
 47 -->  40 ( 33)
 48 -->  20 ( 20)
 48 -->  63 ( 10)
 48 --> 135 ( 11)
 48 --> 158 ( 18)
 49 -->  84 ( 26)
 50 --> 155 ( 24)
 51 -->  37 ( 21)
 52 -->   5 ( 23)
 53 -->  64 ( 19)
 54 -->  82 ( 19)
 55 -->  50 ( 26)
 56 -->  65 ( 34)
 57 --> 156 ( 30)
 58 -->  35 ( 18)
 59 -->  13 ( 30)
 59 --> 152 ( 31)
 60 --> 100 ( 37)
 61 --> 160 (  7)
 62 -->  46 ( 26)
 63 -->  10 ( 19)
 63 -->  22 ( 20)
 63 -->  67 ( 15)
 63 -->  79 ( 20)
 64 -->  85 ( 23)
 65 -->  55 ( 29)
 66 -->  27 ( 20)
 67 -->   1 ( 31)
 67 -->  18 ( 36)
 67 -->  88 ( 26)
 67 -->  97 (  7)
 67 --> 101 ( 25)
 67 --> 124 ( 35)
 67 --> 138 ( 26)
 68 --> 117 ( 20)
 69 -->   7 ( 30)
 70 -->  43 ( 23)
 71 --> 111 (  9)
 71 --> 162 ( 27)
 71 --> 163 ( 27)
 72 --> 112 ( 23)
 73 --> 104 ( 28)
 74 --> 115 ( 27)
 75 -->  13 ( 35)
 75 -->  16 ( 22)
 75 -->  59 ( 20)
 75 -->  63 ( 36)
 75 --> 125 ( 15)
 75 --> 172 ( 20)
 76 -->  26 ( 34)
 77 --> 165 ( 27)
 78 --> 141 ( 29)
 79 -->   1 ( 24)
 79 -->  83 ( 29)
 79 --> 124 ( 24)
 79 --> 130 ( 33)
 79 --> 138 ( 19)
 80 -->  10 ( 13)
 80 -->  30 ( 29)
 80 -->  31 (  8)
 80 -->  59 ( 23)
 80 -->  79 ( 17)
 80 -->  90 ( 22)
 80 --> 164 ( 14)
 80 --> 179 ( 22)
 81 -->  45 ( 37)
 82 --> 154 ( 16)
 83 -->  16 ( 16)
 83 -->  27 ( 38)
 83 -->  30 ( 22)
 83 --> 146 ( 15)
 83 --> 162 ( 28)
 84 --> 126 ( 27)
 85 -->  68 ( 33)
 86 -->  29 ( 21)
 86 --> 129 ( 28)
 87 -->  19 ( 38)
 88 -->  31 ( 28)
 89 --> 153 ( 35)
 90 -->   3 ( 44)
 90 -->  27 ( 23)
 90 -->  69 ( 20)
 91 -->   0 ( 29)
 92 -->  57 ( 25)
 93 -->  31 ( 25)
 93 -->  48 ( 40)
 93 -->  78 ( 32)
 94 -->   4 ( 25)
 95 -->  81 (  6)
 96 -->  93 ( 13)
 97 --> 101 ( 19)
 97 --> 162 ( 33)
 97 --> 178 ( 12)
 98 -->  56 ( 23)
 99 --> 148 ( 10)
100 --> 144 ( 19)
101 -->   1 (  8)
101 -->  18 ( 19)
101 -->  63 ( 19)
101 --> 151 ( 38)
102 -->  14 ( 19)
103 -->  32 ( 25)
104 --> 150 ( 30)
105 -->   7 ( 38)
105 -->  20 ( 20)
105 -->  41 ( 27)
105 -->  69 ( 14)
105 --> 106 ( 19)
105 --> 171 ( 27)
106 -->  20 ( 38)
106 -->  51 ( 21)
106 --> 116 ( 21)
106 --> 171 ( 30)
107 -->  54 (  8)
108 -->  61 ( 15)
109 -->  33 ( 10)
110 -->   3 ( 12)
110 -->  20 ( 23)
110 -->  75 ( 21)
110 -->  86 ( 21)
110 --> 106 ( 44)
110 --> 124 ( 18)
110 --> 125 ( 36)
111 -->   1 ( 25)
111 -->  79 (  7)
111 --> 132 ( 26)
111 --> 135 ( 31)
111 --> 152 ( 14)
112 -->  29 ( 27)
113 -->  38 ( 26)
114 -->   9 ( 34)
114 -->  80 ( 37)
114 --> 105 ( 17)
115 -->  15 ( 25)
116 --> 170 ( 21)
117 --> 140 ( 25)
118 -->  60 ( 30)
119 --> 107 ( 31)
120 -->  96 ( 29)
121 --> 173 ( 27)
122 -->  74 ( 16)
123 -->  48 ( 27)
123 -->  67 ( 14)
123 -->  71 ( 12)
123 -->  83 ( 25)
123 -->  86 ( 29)
123 --> 162 ( 35)
123 --> 178 ( 39)
124 -->   7 ( 30)
125 -->  11 ( 28)
125 -->  48 ( 22)
125 --> 106 ( 16)
125 --> 158 ( 31)
126 -->  72 ( 28)
127 -->  95 ( 35)
128 --> 118 ( 21)
129 -->  13 ( 26)
129 -->  18 ( 30)
129 -->  48 ( 12)
129 --> 105 ( 25)
129 --> 111 ( 25)
129 --> 124 ( 18)
129 --> 152 ( 43)
129 --> 172 ( 22)
130 -->   3 ( 22)
130 -->  16 ( 20)
130 -->  22 ( 27)
130 -->  31 ( 19)
130 -->  47 ( 24)
130 -->  59 ( 24)
130 -->  80 ( 28)
130 --> 169 ( 25)
131 -->  36 ( 13)
132 -->  41 ( 37)
132 --> 152 ( 40)
132 --> 158 ( 13)
132 --> 178 ( 14)
133 -->  27 ( 28)
134 -->  92 ( 27)
