WEIGHTED DIGRAPH 222 402:
  0 -->  12 ( 27)
  0 -->  23 ( 16)
  0 --> 127 ( 12)
  0 --> 165 ( 28)
  1 -->  24 ( 24)
  2 -->  17 ( 21)
  2 -->  58 ( 18)
  2 -->  63 ( 21)
  2 --> 144 ( 28)
  3 -->  12 ( 16)
  3 -->  19 ( 12)
  3 -->  63 ( 36)
  4 --> 128 ( 33)
  5 --> 187 ( 33)
  6 --> 182 ( 27)
  7 --> 194 ( 33)
  8 -->  37 ( 17)
  8 -->  39 ( 22)
  8 --> 167 ( 21)
  8 --> 175 ( 23)
  8 --> 212 ( 16)
  9 --> 189 ( 13)
 10 -->  95 ( 31)
 11 --> 213 ( 23)
 12 -->  23 ( 31)
 12 -->  33 ( 23)
 12 -->  74 ( 26)
 12 --> 116 ( 16)
 12 --> 196 ( 34)
 12 --> 216 ( 20)
 13 -->  71 ( 13)
 14 -->  78 ( 25)
 15 --> 215 ( 18)
 16 -->  69 ( 43)
 16 --> 148 ( 26)
 16 --> 204 ( 38)
 17 -->  63 ( 22)
 17 --> 116 ( 25)
 17 --> 158 ( 34)
 17 --> 212 ( 17)
 18 --> 119 ( 19)
 19 -->  58 ( 25)
 19 --> 118 ( 32)
 19 --> 220 ( 22)
 20 --> 141 ( 25)
 21 -->  28 ( 24)
 22 -->  47 ( 31)
 23 -->  49 ( 23)
 23 --> 137 ( 35)
 24 -->  97 ( 29)
 25 -->  67 ( 27)
 26 --> 197 ( 29)
 27 --> 166 ( 25)
 28 -->  75 ( 36)
 29 --> 102 ( 20)
 30 --> 175 ( 28)
 31 -->  50 ( 29)
 32 -->  68 ( 25)
 32 -->  69 ( 25)
 32 --> 123 (  5)
 32 --> 137 ( 28)
 32 --> 165 ( 26)
 32 --> 175 ( 22)
 33 --> 207 ( 31)
 34 -->   0 ( 24)
 34 -->   9 ( 27)
 34 -->  19 ( 15)
 35 -->  93 ( 20)
 36 -->  88 ( 20)
 37 --> 209 ( 25)
 38 -->  98 ( 28)
 39 -->   2 ( 23)
 39 -->   3 ( 28)
 39 --> 105 ( 23)
 39 --> 198 ( 36)
 40 -->  81 ( 36)
 41 -->  20 ( 18)
 42 -->   2 ( 24)
 42 --> 167 ( 25)
 43 -->  17 ( 17)
 43 -->  37 ( 24)
 43 -->  45 ( 20)
 43 --> 123 ( 16)
 43 --> 204 ( 12)
 43 --> 220 ( 22)
 44 -->  82 ( 18)
 46 --> 145 ( 28)
 47 --> 112 ( 38)
 48 -->  76 ( 36)
 49 -->   2 ( 23)
 49 -->  85 ( 26)
 49 -->  90 ( 21)
 49 --> 123 ( 28)
 50 -->  59 ( 23)
 51 --> 218 ( 28)
 52 --> 110 ( 25)
 53 -->   2 ( 27)
 53 --> 144 ( 27)
 53 --> 165 ( 36)
 54 --> 122 ( 14)
 55 --> 164 ( 34)
 56 --> 185 ( 16)
 57 --> 143 ( 23)
 58 -->  34 (  9)
 58 -->  74 ( 37)
 58 --> 220 ( 34)
 59 --> 195 ( 30)
 60 --> 201 ( 22)
 61 --> 149 ( 21)
