WEIGHTED DIGRAPH 208 388:
  0 -->  24 ( 26)
  0 -->  75 ( 23)
  0 --> 176 ( 34)
  1 --> 103 ( 28)
  2 -->  39 ( 22)
  3 --> 200 ( 17)
  4 -->  70 ( 34)
  5 --> 167 ( 31)
  6 -->  50 ( 30)
  6 -->  77 ( 38)
  6 -->  92 ( 29)
  6 --> 139 (  9)
  6 --> 183 ( 16)
  7 -->  33 ( 29)
  8 --> 100 ( 27)
  8 --> 155 ( 26)
  8 --> 181 ( 23)
  8 --> 183 (  7)
  8 --> 186 ( 33)
  8 --> 187 ( 27)
  9 --> 202 (  6)
 10 --> 135 ( 31)
 11 --> 198 ( 23)
 12 -->  55 ( 28)
 12 -->  75 ( 35)
 12 -->  92 ( 13)
 12 -->  98 ( 36)
 12 --> 206 ( 16)
 13 --> 134 ( 21)
 14 --> 207 ( 23)
 15 -->  69 ( 22)
 16 --> 133 ( 42)
 17 --> 127 ( 22)
 18 -->  55 ( 30)
 19 -->  47 ( 21)
 20 --> 182 ( 31)
 21 --> 163 ( 23)
 21 --> 173 ( 40)
 22 --> 162 ( 25)
 23 --> 171 ( 27)
 24 -->  44 ( 16)
 24 -->  58 ( 20)
 24 --> 163 ( 22)
 24 --> 180 ( 31)
 25 --> 193 ( 27)
 26 -->   1 ( 40)
 27 -->  84 ( 28)
 28 -->  24 ( 22)
 28 -->  41 ( 19)
 28 -->  44 (  8)
 28 -->  97 ( 23)
 28 --> 186 ( 14)
 29 -->  59 ( 21)
 30 --> 138 ( 41)
 31 --> 156 ( 24)
 32 --> 195 ( 43)
 33 --> 112 ( 10)
 34 -->  43 ( 34)
 34 --> 181 ( 33)
 35 --> 114 ( 16)
 36 -->  62 ( 40)
 37 -->  10 ( 13)
 38 -->  44 ( 38)
 38 -->  71 ( 13)
 38 --> 152 ( 26)
 39 -->  36 ( 17)
 40 -->  96 ( 19)
 41 -->  24 ( 26)
 41 -->  44 ( 14)
 41 -->  71 ( 37)
 41 --> 122 ( 36)
 41 --> 123 ( 21)
 41 --> 144 ( 29)
 41 --> 151 ( 33)
 42 -->  66 ( 37)
 43 -->  41 ( 25)
 43 -->  58 ( 15)
 43 -->  91 ( 22)
 43 --> 153 ( 11)
 43 --> 186 ( 43)
 43 --> 206 ( 18)
 44 -->  59 ( 20)
 44 -->  71 ( 27)
 44 -->  75 ( 17)
 44 --> 144 ( 41)
 44 --> 163 ( 22)
 44 --> 176 ( 23)
 44 --> 186 ( 30)
 45 --> 184 ( 33)
 46 --> 156 ( 30)
 47 -->  87 ( 44)
 48 -->   4 ( 18)
 49 --> 170 ( 31)
 50 -->   8 ( 13)
 50 -->  24 ( 43)
 50 -->  83 ( 27)
 50 -->  85 ( 32)
 51 --> 159 ( 26)
 52 -->   8 ( 20)
 53 --> 172 ( 29)
 54 -->  76 ( 11)
 55 -->   8 ( 27)
 55 -->  50 ( 21)
 55 -->  54 ( 24)
 55 --> 126 ( 30)
 56 -->  11 ( 26)
 57 -->  42 ( 25)
 58 -->  12 ( 37)
 58 --> 118 ( 16)
 58 --> 123 ( 31)
 58 --> 175 ( 12)
 59 -->  12 ( 19)
 59 -->  13 ( 23)
 59 -->  50 ( 19)
 59 --> 123 ( 18)
 59 --> 168 ( 25)
 59 --> 201 ( 20)
 60 --> 142 ( 29)
 61 --> 191 ( 34)
 62 --> 116 ( 20)
 63 --> 106 ( 30)
 64 -->  31 ( 14)
 65 -->  71 ( 26)
 66 --> 154 ( 21)
 67 -->   3 ( 28)
 68 --> 155 ( 30)
 69 --> 160 ( 29)
 70 --> 109 ( 21)
 71 -->  30 ( 43)
 71 -->  97 ( 28)
 72 -->  27 ( 19)
 73 -->  63 ( 39)
 74 --> 158 ( 27)
 75 -->   8 ( 21)
 75 -->  86 ( 33)
 75 --> 155 ( 34)
 75 --> 161 ( 35)
 76 --> 204 ( 30)
 77 --> 122 ( 25)
 77 --> 139 ( 36)
 77 --> 152 ( 14)
 77 --> 183 ( 32)
 78 --> 102 ( 35)
 79 -->   5 ( 37)
 80 -->  22 ( 11)
 81 -->  77 ( 29)
 81 -->  99 ( 45)
 81 --> 145 ( 35)
 81 --> 152 ( 26)
 81 --> 174 ( 34)
 82 --> 132 ( 40)
 83 -->  24 ( 22)
 83 --> 186 ( 36)
 84 -->   2 ( 18)
 85 -->  34 ( 30)
 85 -->  59 ( 25)
 85 -->  71 ( 14)
 85 --> 119 ( 13)
 85 --> 122 ( 31)
 85 --> 126 ( 21)
 85 --> 161 ( 28)
 85 --> 163 ( 31)
 85 --> 175 ( 16)
 85 --> 206 ( 28)
 86 -->   0 ( 35)
 87 --> 157 ( 21)
 88 --> 115 ( 16)
 89 --> 194 ( 17)
 90 --> 108 ( 19)
 91 -->   8 (  5)
 91 -->  58 ( 31)
 91 -->  83 ( 37)
 91 --> 161 ( 23)
 91 --> 173 ( 35)
 92 -->  38 ( 14)
 92 -->  85 ( 32)
 92 --> 166 ( 22)
 92 --> 175 ( 13)
 92 --> 186 ( 17)
 92 --> 203 ( 21)
 93 -->  68 ( 29)
 94 --> 117 ( 19)
 95 --> 164 ( 12)
 96 -->  57 ( 26)
 97 -->  50 ( 32)
 97 --> 153 ( 24)
 97 --> 203 ( 19)
 98 --> 183 ( 26)
 99 -->  71 ( 27)
 99 --> 152 ( 25)
100 --> 120 ( 40)
101 --> 149 ( 20)
102 --> 128 ( 25)
103 --> 113 ( 35)
104 -->  35 ( 20)
105 --> 143 ( 39)
106 -->  74 ( 19)
107 --> 190 ( 45)
108 -->  23 ( 39)
109 -->  52 ( 32)
110 -->  67 ( 41)
111 -->  15 ( 13)
112 --> 205 ( 40)
113 -->  80 ( 37)
114 -->  65 ( 25)
115 -->  61 ( 28)
116 --> 107 ( 34)
117 -->  51 ( 25)
118 --> 186 ( 17)
119 --> 123 ( 17)
119 --> 145 ( 18)
120 -->  95 ( 33)
121 -->  20 ( 45)
122 -->  44 ( 19)
122 -->  97 ( 22)
122 --> 155 ( 26)
123 -->  75 ( 31)
123 --> 118 ( 25)
123 --> 156 ( 18)
124 -->  64 ( 30)
125 --> 137 ( 25)
126 -->  21 ( 39)
126 -->  50 ( 24)
126 -->  86 ( 24)
126 --> 156 ( 30)
127 --> 110 ( 29)
128 -->  17 ( 14)
129 --> 104 ( 15)
130 -->  37 ( 28)
131 -->   7 ( 46)
132 -->  46 ( 24)
133 --> 203 ( 26)
134 --> 179 ( 34)
135 -->   8 ( 22)
136 --> 192 ( 23)
137 --> 185 ( 38)
138 --> 141 ( 16)
139 -->   8 ( 27)
139 -->  59 ( 20)
139 -->  71 ( 36)
139 --> 186 ( 20)
140 --> 181 ( 22)
141 -->  94 ( 43)
142 -->  49 ( 34)
143 -->  32 ( 16)
144 -->   6 ( 18)
144 -->  85 ( 26)
144 -->  91 ( 26)
144 --> 155 ( 33)
144 --> 163 ( 26)
144 --> 168 ( 42)
144 --> 173 ( 30)
145 -->  44 ( 33)
145 -->  99 ( 28)
145 --> 123 ( 16)
145 --> 183 ( 22)
146 -->  21 ( 12)
146 -->  24 ( 32)
146 -->  41 ( 32)
146 -->  97 ( 36)
146 --> 147 ( 31)
147 -->  21 ( 17)
147 -->  98 (  8)
147 --> 119 ( 26)
147 --> 186 ( 38)
147 --> 201 ( 25)
148 -->  21 ( 26)
148 -->  24 ( 28)
148 --> 147 ( 13)
148 --> 183 ( 36)
149 --> 129 ( 20)
150 -->  88 ( 24)
151 --> 118 ( 20)
151 --> 122 ( 32)
152 -->  91 (  8)
152 --> 123 ( 18)
153 -->  12 ( 31)
153 -->  77 ( 22)
153 -->  99 ( 26)
153 --> 155 (  7)
153 --> 183 ( 16)
153 --> 186 ( 30)
154 -->  16 ( 21)
155 -->  53 ( 22)
155 -->  55 ( 16)
156 -->  56 ( 19)
