WEIGHTED DIGRAPH 216 396:
  0 -->  73 ( 39)
  1 -->  15 ( 32)
  2 -->   4 ( 15)
  2 -->  22 ( 27)
  2 -->  66 ( 44)
  2 --> 116 ( 27)
  2 --> 126 ( 23)
  2 --> 198 ( 40)
  2 --> 203 ( 33)
  3 -->  17 ( 27)
  4 -->  42 ( 27)
  4 --> 136 ( 27)
  5 -->  79 ( 43)
  6 -->  60 ( 42)
  7 --> 202 (  7)
  8 -->  37 (  9)
  8 --> 184 ( 36)
  9 --> 118 ( 21)
  9 --> 199 ( 27)
  9 --> 203 ( 37)
 10 -->  61 ( 20)
 11 -->  38 ( 29)
 12 -->  88 ( 21)
 13 -->  16 ( 25)
 13 -->  19 ( 28)
 13 -->  26 ( 35)
 13 --> 100 ( 37)
 13 --> 126 ( 32)
 13 --> 136 ( 31)
 13 --> 215 ( 32)
 14 -->  26 ( 23)
 14 --> 112 ( 35)
 15 -->  58 ( 18)
 15 --> 194 ( 33)
 16 --> 138 ( 29)
 16 --> 160 ( 33)
 17 -->  32 ( 40)
 18 --> 180 ( 34)
 19 -->  42 ( 22)
 19 -->  62 ( 30)
 19 -->  67 ( 26)
 19 --> 145 ( 33)
 19 --> 203 ( 22)
 20 -->  36 ( 37)
 21 --> 205 ( 30)
 22 --> 176 ( 22)
 23 --> 182 ( 22)
 24 --> 146 ( 27)
 25 -->   2 ( 18)
 25 -->   9 ( 24)
 25 -->  70 ( 20)
 26 --> 100 ( 31)
 26 --> 134 ( 32)
 26 --> 197 ( 13)
 27 -->  84 ( 21)
 28 --> 109 ( 24)
 29 --> 104 ( 24)
 30 -->  86 ( 30)
 31 -->  99 ( 22)
 32 -->  83 ( 20)
 33 -->   2 ( 26)
 33 -->   9 ( 24)
 33 -->  52 ( 35)
 33 -->  67 ( 12)
 34 -->  82 ( 24)
 35 -->  31 ( 30)
 36 --> 158 ( 32)
 37 --> 115 ( 23)
 37 --> 121 ( 17)
 37 --> 145 ( 40)
 37 --> 186 ( 30)
 37 --> 195 ( 29)
 38 -->  56 ( 17)
 39 -->   9 ( 31)
 39 -->  13 ( 22)
 39 -->  75 ( 16)
 39 --> 112 ( 27)
 39 --> 178 ( 20)
 40 --> 129 ( 21)
 41 -->  70 ( 23)
 42 -->  75 ( 38)
 42 --> 121 ( 12)
 42 --> 134 ( 19)
 42 --> 172 ( 24)
 42 --> 174 ( 42)
 42 --> 184 ( 28)
 42 --> 203 ( 36)
 43 --> 156 ( 29)
 44 --> 141 ( 17)
 45 --> 105 ( 17)
 46 -->  91 ( 21)
 47 --> 183 ( 12)
 48 -->  43 (  8)
 49 --> 181 ( 17)
 50 -->  10 ( 23)
 51 -->  97 ( 24)
 52 -->  16 ( 31)
 52 --> 121 ( 20)
 52 --> 172 ( 21)
 52 --> 215 ( 17)
 53 -->  19 ( 25)
 53 --> 115 ( 21)
 53 --> 121 ( 33)
 54 -->  46 ( 23)
 55 -->  11 ( 23)
 56 -->   3 ( 44)
 57 --> 113 ( 27)
 58 -->  94 ( 24)
 59 -->  20 ( 24)
 60 -->  29 (  9)
 61 --> 102 ( 23)
 62 -->  15 ( 24)
 62 -->  33 ( 22)
 62 -->  39 ( 21)
 62 --> 195 ( 36)
 63 --> 149 ( 19)
 64 --> 122 ( 30)
 65 --> 162 ( 24)
 66 -->   8 ( 27)
 66 -->  16 ( 22)
 66 -->  19 ( 19)
 66 --> 136 ( 39)
 66 --> 183 ( 27)
 66 --> 198 ( 25)
 67 -->  15 ( 15)
 67 -->  70 ( 25)
 67 --> 118 ( 12)
 67 --> 138 ( 35)
 67 --> 145 ( 37)
 67 --> 214 ( 22)
 68 -->   5 ( 33)
 69 --> 143 ( 25)
 70 -->  19 ( 18)
 70 -->  34 ( 14)
 70 -->  62 ( 26)
 70 -->  75 ( 18)
 70 -->  85 ( 38)
 70 --> 130 ( 16)
 70 --> 136 ( 26)
 70 --> 173 ( 23)
 71 --> 191 ( 20)
 72 --> 167 ( 24)
 73 --> 196 ( 29)
 74 -->  85 ( 29)
 75 -->  66 ( 37)
 75 --> 115 ( 10)
 75 --> 160 ( 17)
 75 --> 164 ( 40)
 75 --> 174 ( 25)
 75 --> 184 (  8)
 75 --> 199 ( 26)
 76 -->  30 ( 33)
 77 -->  24 ( 34)
 78 -->  12 ( 35)
 79 -->  51 ( 33)
 80 --> 209 (  5)
 81 --> 166 ( 27)
 82 --> 123 ( 25)
 83 -->  23 ( 24)
 84 --> 175 ( 28)
 85 -->   4 (  5)
 85 -->  14 (  7)
 85 -->  39 ( 17)
 85 -->  57 ( 28)
 85 --> 120 ( 22)
 85 --> 169 ( 22)
 86 --> 114 ( 28)
 87 -->  63 ( 26)
 88 --> 206 ( 27)
 89 -->  72 ( 17)
 90 --> 170 ( 11)
 91 --> 148 ( 28)
 92 -->  76 ( 39)
 93 --> 188 ( 26)
 94 --> 187 ( 29)
 95 --> 163 ( 14)
 96 -->   1 ( 33)
 97 --> 171 ( 29)
 98 --> 137 ( 29)
 99 --> 201 ( 16)
100 -->   2 ( 46)
100 -->  14 ( 26)
100 --> 197 ( 30)
101 --> 212 ( 30)
102 -->  74 ( 32)
103 --> 128 ( 13)
104 -->   0 ( 26)
105 -->  44 (  9)
106 -->  45 ( 23)
107 -->  40 ( 29)
108 -->  75 ( 24)
108 --> 136 ( 43)
109 -->  96 ( 30)
110 --> 132 ( 30)
111 --> 211 ( 28)
113 --> 107 ( 27)
114 --> 103 ( 25)
115 --> 183 ( 16)
116 -->  19 ( 26)
116 --> 194 ( 25)
117 --> 168 ( 32)
118 -->   4 ( 18)
118 --> 145 ( 15)
118 --> 197 ( 35)
119 -->  92 ( 24)
120 -->  16 ( 27)
120 -->  26 ( 31)
120 -->  62 ( 38)
120 --> 172 ( 33)
121 --> 174 ( 34)
121 --> 195 ( 21)
122 -->  70 ( 21)
123 --> 106 ( 21)
124 --> 193 ( 15)
125 -->  48 ( 30)
126 -->  15 ( 35)
126 -->  42 ( 17)
126 -->  70 ( 24)
126 --> 121 ( 22)
126 --> 165 ( 18)
126 --> 195 ( 27)
126 --> 198 ( 31)
126 --> 214 ( 18)
127 -->  35 ( 21)
128 --> 147 ( 28)
129 --> 124 ( 28)
130 --> 101 ( 17)
131 --> 127 ( 25)
132 --> 111 ( 32)
133 -->  55 ( 19)
134 -->  13 ( 38)
134 --> 120 ( 27)
135 --> 142 ( 25)
136 -->   9 ( 23)
136 -->  15 ( 24)
136 -->  25 ( 26)
137 --> 204 ( 31)
138 -->  19 ( 36)
138 -->  62 ( 34)
138 --> 115 ( 21)
138 --> 121 ( 24)
139 --> 133 ( 32)
140 -->  66 ( 17)
140 --> 108 ( 31)
140 --> 118 ( 29)
140 --> 152 ( 29)
140 --> 173 ( 27)
141 -->  71 ( 20)
142 -->  68 ( 19)
143 --> 198 ( 24)
144 --> 150 ( 23)
145 -->  62 ( 28)
145 --> 100 ( 35)
145 --> 173 ( 17)
146 -->  18 ( 24)
147 -->  77 ( 15)
148 -->  95 ( 18)
