WEIGHTED DIGRAPH 194 374:
  0 -->  48 ( 29)
  0 --> 137 ( 21)
  1 --> 106 ( 14)
  2 --> 136 ( 31)
  3 -->  83 ( 20)
  3 --> 110 ( 15)
  3 --> 116 ( 16)
  3 --> 133 ( 38)
  3 --> 147 ( 41)
  4 -->  80 ( 33)
  5 -->  95 ( 28)
  6 -->  89 ( 19)
  7 -->  74 ( 35)
  7 -->  90 ( 41)
  7 --> 147 ( 32)
  7 --> 175 ( 20)
  8 -->  71 ( 13)
  9 --> 185 ( 13)
 10 -->   2 ( 25)
 11 -->  65 ( 23)
 12 -->  67 ( 37)
 12 --> 110 ( 18)
 13 --> 148 ( 23)
 14 -->  35 ( 22)
 14 -->  48 ( 32)
 15 --> 180 ( 11)
 16 -->  45 ( 22)
 16 -->  46 ( 31)
 16 -->  47 ( 23)
 16 -->  61 ( 21)
 16 --> 116 ( 16)
 16 --> 187 ( 13)
 17 -->  14 ( 16)
 17 --> 169 ( 33)
 18 -->   7 ( 30)
 18 -->  46 ( 38)
 18 -->  74 ( 23)
 19 --> 166 ( 13)
 20 -->  87 ( 26)
 21 --> 132 ( 24)
 22 -->   3 ( 10)
 22 -->  45 (  8)
 22 -->  83 ( 35)
 22 --> 100 ( 41)
 22 --> 141 ( 14)
 22 --> 164 ( 40)
 23 -->  39 ( 26)
 24 -->   1 ( 25)
 25 -->  66 ( 15)
 26 --> 108 ( 38)
 27 --> 145 ( 25)
 28 --> 179 ( 34)
 29 -->  83 ( 32)
 30 -->  59 ( 29)
 31 --> 142 ( 15)
 32 --> 102 (  9)
 33 --> 167 ( 19)
 34 --> 155 ( 24)
 35 -->  41 ( 24)
 35 -->  44 ( 22)
 35 -->  48 ( 45)
 35 -->  98 ( 23)
 35 --> 118 ( 29)
 35 --> 129 ( 28)
 35 --> 133 ( 36)
 36 --> 128 ( 19)
 37 -->  54 ( 13)
 38 --> 120 ( 33)
 39 --> 114 ( 21)
 40 -->  87 ( 23)
 40 -->  91 ( 32)
 40 --> 106 ( 33)
 40 --> 110 ( 26)
 40 --> 123 ( 18)
 40 --> 138 ( 30)
 40 --> 158 ( 17)
 41 -->  17 ( 21)
 41 --> 104 ( 36)
 41 --> 129 ( 28)
 41 --> 138 ( 14)
 42 -->  53 ( 27)
 43 --> 127 ( 23)
 44 -->  84 ( 16)
 46 -->  52 ( 31)
 46 -->  77 ( 24)
 46 -->  91 ( 18)
 46 --> 106 ( 20)
 46 --> 110 ( 13)
 46 --> 150 (  9)
 46 --> 175 ( 32)
 47 -->  22 ( 25)
 47 -->  40 ( 30)
 47 -->  98 ( 39)
 47 --> 123 ( 12)
 47 --> 143 ( 33)
 48 --> 161 ( 42)
 48 --> 176 ( 33)
 49 --> 168 ( 18)
 50 --> 139 ( 38)
 51 -->  47 ( 22)
 51 --> 101 ( 33)
 51 --> 104 ( 43)
 51 --> 129 ( 25)
 51 --> 141 ( 37)
 51 --> 147 ( 30)
 51 --> 181 ( 34)
 52 -->  67 ( 33)
 52 -->  79 ( 23)
 52 --> 134 ( 23)
 52 --> 147 ( 16)
 52 --> 158 ( 20)
 52 --> 160 ( 22)
 53 --> 112 ( 17)
 54 -->   5 ( 41)
 55 -->  92 ( 26)
 56 --> 122 ( 30)
 57 --> 125 ( 32)
 58 --> 103 ( 34)
 59 -->  38 ( 12)
 60 --> 130 ( 28)
 61 -->  30 ( 22)
 61 --> 133 ( 29)
 62 -->  14 ( 22)
 62 -->  40 ( 17)
 62 -->  74 ( 27)
 62 -->  87 ( 24)
 62 -->  91 ( 26)
 62 --> 141 ( 17)
 62 --> 150 ( 31)
 62 --> 193 ( 10)
 63 -->   0 ( 26)
 63 -->  14 ( 27)
 63 --> 173 ( 13)
 64 --> 186 ( 17)
 65 --> 154 ( 23)
 66 -->   6 ( 15)
 67 -->  22 ( 22)
 67 -->  45 ( 16)
 67 -->  62 ( 18)
 67 -->  83 ( 26)
 67 --> 143 ( 17)
 68 -->  99 ( 24)
 69 -->  10 ( 16)
 70 -->  61 ( 28)
 71 -->  81 ( 27)
 72 --> 188 ( 32)
 73 --> 119 ( 29)
 74 -->  22 ( 25)
 74 --> 138 ( 29)
 74 --> 191 (  8)
 75 -->  72 ( 36)
 76 -->  96 ( 13)
 77 -->  94 ( 27)
 77 --> 138 ( 30)
 78 -->  79 ( 18)
 79 -->  86 ( 24)
 79 --> 126 ( 19)
 79 --> 163 ( 21)
 79 --> 181 ( 41)
 80 --> 182 ( 23)
 81 --> 124 ( 37)
 82 --> 149 ( 37)
 83 -->   4 ( 41)
 83 -->  74 ( 33)
 83 -->  98 ( 12)
 83 --> 134 ( 16)
 84 --> 192 ( 28)
 85 --> 144 ( 36)
 86 --> 140 ( 26)
 87 -->  63 ( 29)
 87 -->  82 ( 31)
 87 --> 193 ( 13)
 88 --> 115 ( 35)
 89 -->  50 ( 34)
 90 --> 174 ( 25)
 91 -->  16 ( 31)
 91 -->  22 ( 21)
 91 -->  94 (  7)
 91 --> 100 ( 21)
 91 --> 150 ( 31)
 91 --> 193 ( 16)
 92 --> 111 ( 30)
 93 -->  88 ( 14)
 94 -->  51 ( 21)
 94 -->  62 ( 23)
 94 --> 160 ( 23)
 95 -->  24 ( 34)
 96 --> 156 ( 23)
 97 -->   8 ( 12)
 98 --> 138 ( 24)
 98 --> 161 ( 38)
 99 -->  27 ( 20)
100 -->  35 ( 17)
100 -->  62 ( 30)
100 --> 116 ( 37)
100 --> 147 ( 31)
101 -->  21 ( 25)
102 -->  68 ( 17)
103 --> 153 ( 30)
104 -->  14 ( 28)
104 -->  18 ( 27)
104 -->  40 ( 30)
104 -->  98 ( 31)
104 --> 147 ( 23)
105 --> 157 ( 30)
106 -->  61 ( 21)
106 -->  85 ( 26)
106 --> 129 ( 28)
107 --> 117 ( 46)
108 -->  60 ( 23)
109 -->   9 ( 20)
110 -->  45 ( 19)
110 -->  61 ( 40)
111 -->  43 ( 17)
112 -->  93 ( 28)
113 -->  23 ( 19)
114 --> 170 ( 18)
115 -->   7 ( 44)
116 -->  61 ( 19)
116 -->  62 ( 22)
116 -->  67 ( 19)
116 --> 110 ( 23)
116 --> 187 ( 31)
117 --> 172 ( 26)
118 -->  16 ( 23)
118 -->  51 ( 26)
118 -->  77 ( 29)
118 -->  98 ( 18)
118 --> 137 ( 14)
118 --> 191 ( 25)
119 -->  55 ( 37)
120 --> 135 ( 36)
121 --> 177 ( 20)
122 --> 109 ( 36)
123 -->   3 ( 24)
123 -->  14 ( 24)
123 -->  94 ( 21)
123 --> 104 ( 39)
123 --> 133 ( 26)
123 --> 191 ( 22)
124 -->  42 ( 27)
125 -->  51 ( 13)
126 -->  16 ( 31)
126 -->  48 ( 11)
126 -->  67 ( 17)
126 --> 123 ( 24)
126 --> 147 ( 28)
126 --> 189 ( 18)
127 --> 107 ( 21)
128 -->  28 ( 24)
129 --> 137 ( 23)
129 --> 161 ( 27)
129 --> 164 ( 12)
130 --> 121 ( 17)
131 -->  73 ( 39)
132 -->  76 ( 29)
133 --> 160 ( 12)
134 --> 126 ( 29)
135 --> 131 ( 19)
136 -->  34 ( 39)
137 -->  74 ( 23)
137 -->  87 ( 26)
137 --> 110 ( 25)
137 --> 138 ( 29)
137 --> 141 ( 25)
138 -->  16 ( 31)
138 -->  46 ( 27)
138 -->  83 ( 35)
139 --> 190 ( 26)
140 --> 183 ( 23)
141 -->   0 ( 30)
141 -->  16 ( 17)
141 -->  48 ( 37)
141 --> 116 ( 24)
141 --> 133 ( 33)
141 --> 189 ( 17)
142 -->  32 ( 24)
143 -->   3 ( 22)
143 -->  41 ( 34)
143 -->  77 ( 27)
143 --> 104 ( 33)
143 --> 118 ( 21)
143 --> 147 (  6)
144 --> 171 (  7)
145 --> 151 ( 24)
146 -->  14 ( 12)
146 -->  41 ( 21)
146 --> 100 ( 28)
146 --> 104 ( 15)
146 --> 126 ( 21)
146 --> 134 ( 23)
146 --> 181 ( 10)
146 --> 189 ( 24)
147 -->  16 ( 24)
147 --> 176 ( 20)
148 -->  79 ( 28)
149 -->  15 ( 25)
150 --> 104 ( 33)
150 --> 147 ( 32)
151 -->  49 ( 22)
152 --> 178 ( 32)
153 -->  33 ( 14)
154 -->  97 ( 31)
155 -->  70 ( 21)
156 -->  11 ( 27)
157 -->  69 ( 36)
158 -->  51 ( 26)
158 -->  63 ( 30)
158 -->  74 ( 23)
158 --> 134 ( 14)
159 -->  20 ( 31)
160 -->  98 ( 37)
160 --> 126 ( 31)
160 --> 175 ( 21)
161 -->  61 ( 33)
161 --> 193 ( 34)
162 -->  26 ( 29)
163 --> 184 ( 11)
164 -->  47 ( 18)
164 --> 161 ( 28)
165 --> 159 ( 14)
166 --> 165 ( 12)
167 -->  63 ( 19)
168 -->  35 ( 16)
169 -->  51 ( 27)
169 --> 129 ( 42)
169 --> 138 ( 28)
170 --> 105 ( 24)
171 -->  25 ( 25)
172 -->  37 ( 41)
173 -->  75 ( 20)
174 -->  64 ( 28)
175 -->  12 ( 27)
175 -->  62 ( 30)
175 -->  77 ( 10)
175 -->  91 ( 16)
176 -->  77 ( 13)
176 -->  83 ( 41)
176 --> 100 ( 31)
176 --> 104 ( 25)
176 --> 150 ( 18)
177 -->  31 ( 31)
178 -->  78 ( 39)
179 -->  58 ( 21)
180 -->  13 ( 27)
181 --> 176 ( 40)
181 --> 193 ( 36)
182 -->  36 ( 15)
183 -->  19 ( 35)
184 --> 162 ( 10)
185 -->  29 ( 29)
186 -->  57 ( 32)
187 -->  35 ( 37)
187 -->  51 ( 22)
187 -->  94 ( 20)
187 -->  98 ( 21)
187 --> 134 ( 21)
188 -->  56 ( 19)
189 -->  41 ( 43)
189 -->  48 ( 32)
189 --> 118 ( 18)
189 --> 161 ( 19)
189 --> 181 ( 24)
189 --> 193 ( 23)
190 --> 113 ( 32)
191 -->   7 ( 28)
191 -->  35 ( 45)
191 -->  79 ( 28)
192 --> 152 ( 31)
193 -->  17 ( 23)
193 -->  52 ( 23)
193 -->  94 ( 28)
193 --> 146 ( 24)
193 --> 187 ( 36)
