WEIGHTED DIGRAPH 230 410:
  0 --> 208 ( 18)
  1 -->  43 ( 39)
  2 -->  74 ( 28)
  3 --> 173 ( 35)
  4 --> 174 ( 34)
  5 --> 146 ( 36)
  6 --> 140 ( 18)
  7 --> 206 ( 17)
  8 -->  27 ( 35)
  8 --> 179 ( 30)
  8 --> 185 ( 34)
  9 --> 138 ( 24)
 10 -->  18 ( 18)
 11 --> 159 ( 18)
 12 --> 228 ( 11)
 13 -->  81 ( 29)
 14 -->   2 ( 18)
 15 -->   0 ( 39)
 16 --> 115 ( 16)
 17 --> 149 ( 23)
 18 --> 148 ( 39)
 19 -->  49 ( 19)
 20 --> 222 ( 20)
 21 -->  72 ( 20)
 21 --> 102 ( 34)
 21 --> 104 ( 36)
 21 --> 219 ( 19)
 22 --> 215 ( 29)
 23 -->  95 ( 32)
 24 -->  50 ( 12)
 24 --> 136 ( 26)
 24 --> 178 ( 21)
 24 --> 226 ( 33)
 25 -->  50 ( 23)
 25 -->  68 ( 19)
 25 --> 153 ( 37)
 25 --> 158 ( 29)
 25 --> 223 ( 24)
 26 --> 166 ( 32)
 27 -->  25 ( 31)
 27 --> 156 ( 19)
 28 -->  37 ( 43)
 28 --> 129 ( 33)
 28 --> 132 ( 35)
 28 --> 169 ( 23)
 28 --> 209 ( 32)
 29 --> 217 ( 24)
 30 --> 224 ( 34)
 31 --> 154 ( 20)
 32 -->  58 ( 33)
 33 --> 103 ( 16)
 34 --> 176 ( 24)
 35 --> 123 ( 31)
 36 --> 119 ( 32)
 37 --> 156 ( 15)
 37 --> 170 ( 20)
 38 --> 142 ( 43)
 39 --> 125 ( 28)
 40 -->  44 ( 32)
 41 -->   1 ( 32)
 42 --> 143 ( 15)
 43 --> 210 ( 26)
 44 --> 118 ( 26)
 45 -->  37 ( 21)
 45 -->  92 ( 22)
 45 --> 155 ( 25)
 45 --> 193 ( 39)
 46 -->  94 (  9)
 47 --> 227 ( 41)
 48 -->  28 ( 35)
 48 -->  67 ( 34)
 48 --> 104 ( 16)
 48 --> 169 (  6)
 48 --> 229 ( 36)
 49 -->  41 ( 25)
 50 -->  45 ( 21)
 50 -->  48 ( 27)
 50 -->  92 ( 32)
 50 --> 129 ( 28)
 50 --> 196 ( 17)
 51 -->  25 ( 19)
 51 --> 105 ( 12)
 51 --> 176 ( 16)
 51 --> 209 ( 28)
 52 -->  32 ( 35)
 53 --> 106 ( 20)
 54 --> 168 ( 38)
 55 -->   3 ( 22)
 56 -->  46 ( 23)
 57 -->   4 ( 17)
 58 --> 117 ( 32)
 59 --> 175 ( 28)
 60 -->  24 ( 35)
 60 -->  50 ( 40)
 60 -->  92 ( 45)
 60 --> 114 ( 18)
 60 --> 169 ( 19)
 60 --> 218 ( 18)
 60 --> 219 (  8)
 61 -->   5 ( 15)
 62 -->  21 ( 15)
 62 -->  65 ( 27)
 62 -->  80 ( 30)
 62 --> 153 ( 11)
 62 --> 225 ( 21)
 62 --> 229 ( 30)
 63 -->  66 ( 29)
 64 -->  19 ( 32)
 65 -->  68 ( 25)
 65 -->  89 ( 30)
 65 --> 153 ( 32)
 65 --> 179 ( 38)
 65 --> 202 ( 24)
 65 --> 218 ( 21)
 66 -->  23 ( 11)
 67 -->  24 ( 33)
 67 --> 105 ( 30)
 67 --> 129 ( 12)
 68 -->  67 ( 24)
 68 -->  71 ( 20)
 68 -->  96 ( 25)
 68 --> 169 ( 26)
 68 --> 170 ( 33)
 68 --> 218 (  8)
 68 --> 229 ( 15)
 69 --> 171 ( 27)
 69 --> 185 ( 32)
 69 --> 202 ( 25)
 69 --> 229 ( 35)
 70 --> 181 ( 15)
 71 -->   8 ( 14)
 71 -->  48 ( 23)
 71 -->  62 ( 14)
 71 -->  89 ( 17)
 71 --> 118 ( 36)
 72 -->  51 ( 39)
 72 -->  68 ( 19)
 72 --> 104 ( 43)
 72 --> 153 ( 28)
 73 -->  15 ( 18)
 74 --> 157 ( 24)
 75 -->  47 ( 19)
 76 -->  35 ( 22)
 77 --> 164 (  9)
 78 --> 198 ( 28)
 79 --> 194 ( 24)
 80 -->  60 ( 11)
 80 --> 132 ( 28)
 80 --> 140 ( 21)
 80 --> 185 ( 14)
 81 -->  30 ( 30)
 82 -->  59 ( 28)
 83 --> 144 ( 27)
 84 --> 111 ( 24)
 85 --> 180 ( 12)
 86 -->  76 ( 37)
 87 -->  33 ( 18)
 88 --> 151 ( 27)
 89 -->  80 ( 18)
 89 --> 102 ( 29)
 89 --> 106 ( 27)
 89 --> 179 ( 24)
 90 -->  24 ( 22)
 90 -->  80 ( 25)
 90 --> 178 ( 23)
 91 -->  84 ( 34)
 92 -->  69 ( 23)
 92 --> 102 ( 21)
 92 --> 156 ( 22)
 92 --> 190 ( 26)
 93 -->  34 ( 26)
 94 --> 160 ( 11)
 95 --> 121 (  7)
 96 -->  50 ( 32)
 96 -->  62 ( 12)
 96 --> 129 ( 30)
 96 --> 136 ( 25)
 97 -->  61 ( 12)
 98 -->  88 ( 35)
 99 --> 200 ( 32)
100 --> 205 ( 33)
101 --> 186 ( 21)
102 -->  37 ( 32)
102 -->  53 ( 32)
102 -->  65 ( 36)
102 --> 105 ( 22)
102 --> 129 ( 17)
103 -->  10 (  7)
104 -->  92 ( 23)
104 --> 106 ( 35)
104 --> 153 ( 28)
104 --> 178 ( 40)
104 --> 219 ( 39)
106 -->  90 ( 13)
106 --> 127 ( 36)
106 --> 128 ( 18)
106 --> 132 ( 25)
106 --> 170 ( 18)
107 -->  79 ( 25)
108 --> 172 ( 35)
109 --> 212 ( 10)
110 -->  20 ( 33)
111 -->   7 ( 30)
112 -->  64 ( 18)
113 --> 135 (  6)
114 --> 207 ( 12)
115 -->  55 ( 40)
116 -->  50 ( 19)
117 --> 109 ( 31)
118 -->  78 ( 22)
118 --> 133 ( 28)
118 --> 170 ( 27)
119 -->  77 ( 28)
120 --> 204 ( 24)
121 --> 101 ( 33)
122 --> 108 ( 23)
123 -->  17 ( 28)
124 --> 163 ( 39)
125 -->  38 ( 28)
126 -->  37 ( 43)
126 -->  96 ( 29)
126 --> 118 ( 23)
127 -->  28 ( 39)
127 --> 105 ( 40)
127 --> 216 ( 30)
128 -->  60 ( 38)
128 -->  71 ( 23)
128 -->  92 ( 26)
128 --> 105 ( 20)
128 --> 127 ( 25)
128 --> 156 ( 34)
129 -->  48 ( 15)
129 -->  90 ( 39)
129 --> 106 ( 21)
129 --> 169 (  7)
129 --> 187 ( 23)
129 --> 203 ( 10)
130 -->  45 ( 33)
131 --> 165 ( 12)
132 -->  27 ( 30)
132 -->  60 ( 26)
132 --> 118 ( 21)
132 --> 140 ( 35)
132 --> 179 ( 37)
133 -->  82 ( 28)
134 -->  12 ( 28)
135 -->  42 ( 19)
136 --> 187 ( 17)
136 --> 190 ( 27)
137 -->  85 ( 20)
138 -->  93 ( 24)
139 --> 130 ( 26)
140 -->  13 ( 14)
140 -->  92 ( 34)
140 -->  96 ( 31)
140 --> 102 ( 18)
140 --> 190 ( 36)
141 --> 122 (  8)
142 -->  11 ( 24)
143 --> 183 ( 37)
144 -->  29 ( 22)
145 --> 116 ( 32)
146 --> 167 ( 27)
147 --> 197 ( 25)
148 -->  14 ( 24)
149 -->  75 ( 20)
150 -->  98 ( 23)
151 -->  36 ( 19)
152 --> 161 ( 29)
153 -->  24 ( 22)
153 -->  68 ( 22)
154 -->  56 ( 11)
155 --> 220 ( 22)
156 -->  51 ( 33)
156 --> 118 ( 30)
156 --> 140 ( 14)
156 --> 216 ( 20)
157 --> 229 ( 24)
158 -->  53 ( 19)
158 --> 105 ( 24)
158 --> 202 ( 14)
158 --> 203 ( 30)
159 -->  60 ( 26)
160 -->  91 ( 32)
161 --> 192 ( 46)
162 -->  73 ( 26)
163 -->  63 ( 41)
164 -->  83 ( 38)
165 --> 134 ( 25)
166 --> 124 ( 27)
167 --> 152 ( 30)
168 --> 201 ( 25)
169 -->  24 ( 34)
169 -->  27 ( 22)
169 --> 128 ( 38)
169 --> 140 ( 26)
170 -->   8 ( 28)
170 -->  65 ( 20)
170 -->  96 ( 20)
170 --> 128 ( 47)
170 --> 209 ( 40)
171 -->  92 ( 24)
171 --> 153 ( 15)
171 --> 202 ( 16)
172 -->  39 ( 23)
173 --> 118 ( 30)
174 -->  26 (  6)
175 --> 184 ( 38)
176 -->  80 ( 12)
176 --> 118 ( 21)
176 --> 156 ( 35)
176 --> 170 ( 23)
176 --> 179 ( 27)
176 --> 221 ( 24)
177 -->  52 ( 16)
178 -->  89 ( 29)
178 --> 203 ( 18)
178 --> 209 ( 27)
179 -->  90 ( 25)
179 --> 127 ( 35)
179 --> 209 ( 18)
180 --> 110 ( 20)
181 -->  25 ( 24)
182 --> 120 ( 27)
183 -->  70 ( 34)
184 --> 189 ( 16)
185 -->  28 ( 33)
185 -->  48 ( 25)
185 -->  92 ( 27)
185 --> 127 ( 20)
186 -->   9 ( 32)
187 -->  51 ( 30)
187 -->  68 ( 29)
187 -->  96 ( 11)
187 --> 153 ( 35)
188 --> 195 ( 30)
189 --> 177 ( 23)
190 --> 179 ( 23)
190 --> 193 ( 36)
191 -->  22 ( 22)
192 --> 113 ( 34)
193 -->  53 ( 32)
193 -->  60 ( 29)
193 -->  69 ( 27)
193 --> 102 ( 24)
193 --> 107 ( 12)
193 --> 136 ( 44)
193 --> 179 ( 23)
194 -->  16 ( 31)
195 --> 131 ( 31)
196 --> 162 ( 24)
197 --> 199 ( 26)
198 --> 100 ( 32)
199 --> 150 ( 18)
200 --> 188 ( 28)
201 --> 145 ( 32)
202 -->  28 (  9)
202 -->  80 ( 25)
202 -->  92 ( 26)
202 --> 179 ( 19)
202 --> 219 ( 31)
203 --> 170 ( 15)
203 --> 187 ( 22)
203 --> 209 ( 18)
203 --> 226 ( 26)
204 -->  54 ( 36)
205 --> 214 ( 23)
206 -->  87 ( 32)
207 --> 147 ( 19)
208 --> 139 ( 26)
209 -->  45 ( 25)
209 -->  96 ( 40)
209 --> 169 ( 27)
209 --> 176 ( 31)
210 -->   6 ( 16)
211 -->  40 ( 22)
212 -->  99 ( 32)
213 -->  27 ( 19)
213 -->  67 ( 23)
213 -->  69 ( 19)
213 -->  92 ( 33)
214 --> 191 ( 22)
215 --> 141 ( 43)
216 --> 102 ( 25)
217 --> 211 ( 21)
218 -->  45 ( 35)
218 --> 203 ( 20)
219 -->  24 ( 39)
219 -->  89 ( 20)
220 --> 182 ( 31)
221 --> 137 ( 23)
222 --> 112 ( 22)
223 -->  31 ( 29)
224 -->  57 ( 17)
225 -->  72 ( 12)
225 -->  92 ( 31)
225 --> 104 ( 30)
225 --> 126 ( 16)
225 --> 226 ( 26)
226 -->  28 ( 27)
226 -->  60 ( 16)
226 --> 104 ( 25)
226 --> 179 (  6)
227 -->  97 ( 10)
228 --> 193 (  6)
229 -->   8 ( 18)
229 -->  86 ( 39)
229 --> 126 ( 31)
229 --> 171 ( 28)
229 --> 190 ( 42)
