WEIGHTED DIGRAPH 226 406:
  0 -->   7 ( 43)
  0 -->  22 ( 18)
  0 -->  23 ( 13)
  0 -->  91 ( 21)
  0 --> 110 ( 26)
  0 --> 117 ( 19)
  1 -->  62 ( 12)
  2 --> 157 ( 27)
  3 -->  15 ( 34)
  4 --> 218 ( 13)
  5 -->  98 ( 21)
  5 --> 138 ( 14)
  5 --> 200 ( 13)
  6 --> 110 ( 21)
  7 -->  22 ( 19)
  7 --> 103 ( 27)
  7 --> 196 ( 17)
  8 -->  92 ( 24)
  9 -->   5 ( 22)
  9 -->  34 ( 29)
  9 --> 162 ( 15)
 10 -->  71 ( 19)
 10 -->  91 ( 28)
 10 -->  99 ( 15)
 10 --> 117 ( 33)
 10 --> 193 ( 27)
 10 --> 200 ( 38)
 10 --> 219 ( 21)
 11 -->  54 ( 22)
 11 -->  72 ( 27)
 11 -->  94 ( 23)
 12 --> 194 ( 21)
 13 -->  20 ( 18)
 13 -->  54 ( 27)
 13 -->  83 ( 37)
 13 --> 110 ( 20)
 13 --> 144 ( 37)
 14 --> 144 ( 26)
 15 -->  45 ( 38)
 16 -->  10 ( 34)
 16 -->  17 ( 41)
 16 -->  22 ( 18)
 16 -->  23 ( 25)
 16 --> 193 ( 33)
 17 -->   6 ( 19)
 17 -->   9 ( 20)
 17 -->  11 ( 31)
 17 --> 122 ( 41)
 17 --> 196 ( 22)
 18 --> 197 ( 25)
 19 -->   0 ( 16)
 19 --> 105 ( 33)
 19 --> 160 ( 30)
 19 --> 167 ( 35)
 19 --> 203 ( 14)
 20 -->   7 ( 19)
 20 --> 150 ( 28)
 20 --> 162 ( 29)
 20 --> 196 ( 26)
 20 --> 200 ( 32)
 20 --> 216 ( 24)
 21 --> 112 ( 16)
 22 -->  17 ( 38)
 22 -->  19 ( 14)
 22 -->  72 ( 34)
 23 -->   6 ( 32)
 23 -->  25 ( 11)
 23 -->  30 ( 17)
 23 --> 110 ( 22)
 23 --> 138 (  9)
 23 --> 180 ( 28)
 24 -->   1 ( 30)
 25 --> 118 ( 24)
 26 -->  89 ( 13)
 27 --> 149 ( 20)
 28 -->   8 ( 17)
 29 --> 139 ( 36)
 30 -->   5 ( 36)
 31 -->  22 ( 14)
 31 -->  43 ( 23)
 32 -->  67 ( 33)
 33 --> 109 ( 20)
 34 -->   6 ( 23)
 34 -->  13 ( 20)
 34 -->  42 ( 17)
