WEIGHTED DIGRAPH 174 354:
  0 -->  54 ( 18)
  1 -->  48 ( 30)
  2 -->  29 ( 10)
  3 -->  63 ( 24)
  3 -->  98 ( 18)
  3 --> 106 ( 15)
  4 -->  91 ( 29)
  5 -->  74 ( 33)
  6 --> 117 ( 28)
  7 --> 110 ( 27)
  7 --> 140 ( 21)
  8 -->  53 ( 22)
  8 -->  97 ( 25)
  8 --> 118 ( 23)
  8 --> 145 ( 31)
  9 -->  87 ( 35)
 10 -->  23 ( 41)
 11 -->  66 ( 23)
 12 -->  47 ( 36)
 13 --> 144 ( 28)
 14 -->   0 (  9)
 15 -->   3 ( 29)
 15 -->  34 ( 24)
 15 -->  55 ( 25)
 15 --> 119 ( 14)
 16 --> 102 ( 26)
 17 -->  30 (  6)
 18 -->  60 ( 10)
 19 --> 105 ( 18)
 20 --> 157 (  7)
 21 -->   7 ( 40)
 21 -->  35 ( 34)
 21 -->  95 ( 40)
 21 --> 128 ( 30)
 21 --> 140 ( 29)
 21 --> 143 ( 25)
 22 --> 111 ( 23)
 23 -->  97 ( 12)
 24 -->  39 ( 37)
 25 -->  80 ( 24)
 25 --> 110 ( 23)
 25 --> 125 ( 27)
 25 --> 128 ( 29)
 25 --> 161 ( 13)
 26 --> 134 ( 13)
 27 --> 101 ( 29)
 28 -->  35 ( 10)
 28 -->  95 ( 21)
 28 -->  97 ( 28)
 29 -->  25 ( 26)
 29 -->  40 ( 36)
 29 -->  46 ( 23)
 29 -->  77 ( 32)
 29 --> 126 ( 30)
 29 --> 143 ( 27)
 30 -->   2 ( 37)
 31 --> 131 ( 18)
 32 --> 129 ( 26)
 33 --> 119 ( 38)
 34 -->  28 ( 24)
 34 -->  35 ( 25)
 34 -->  42 ( 24)
 34 -->  82 ( 37)
 34 -->  86 ( 15)
 34 --> 110 ( 14)
 35 -->  36 ( 37)
 35 -->  58 ( 27)
 35 -->  69 ( 14)
 35 --> 106 ( 23)
 35 --> 118 ( 15)
 35 --> 142 ( 26)
 35 --> 145 ( 24)
 35 --> 146 ( 27)
 36 -->  55 ( 30)
 36 -->  63 ( 31)
 36 -->  86 ( 17)
 37 -->  85 ( 21)
 38 --> 122 ( 22)
 39 --> 173 ( 23)
 40 -->  50 ( 34)
 40 -->  64 ( 36)
 40 -->  98 ( 31)
 40 --> 142 ( 22)
 41 --> 164 ( 24)
 42 -->  45 ( 28)
 42 -->  64 ( 35)
 43 -->  79 ( 22)
 44 -->  26 ( 22)
 45 -->  31 ( 24)
 45 --> 119 ( 19)
 46 -->   8 ( 17)
 46 -->  15 ( 28)
 46 --> 110 ( 27)
 46 --> 140 ( 19)
 46 --> 145 ( 13)
 47 --> 147 ( 14)
 48 -->  27 ( 44)
 49 -->  22 ( 28)
 50 -->  72 ( 19)
 51 -->   1 ( 22)
 52 -->   3 ( 26)
 52 -->   8 ( 15)
 52 -->  29 ( 27)
 52 --> 113 ( 30)
 52 --> 135 ( 30)
 53 -->  42 ( 30)
 53 -->  45 ( 24)
 53 -->  46 ( 29)
 53 --> 161 ( 15)
 54 --> 133 ( 19)
 55 -->  42 ( 34)
 55 -->  64 ( 28)
 55 --> 135 ( 22)
 55 --> 148 ( 24)
 56 -->  55 ( 28)
 57 -->   8 ( 31)
 57 -->  76 ( 38)
 57 --> 120 ( 32)
 57 --> 142 ( 29)
 57 --> 161 ( 27)
 58 -->  46 ( 27)
 58 -->  77 (  7)
 58 -->  78 ( 14)
 58 --> 108 ( 23)
 58 --> 118 ( 38)
 58 --> 142 ( 19)
 58 --> 156 ( 17)
 58 --> 161 ( 35)
 58 --> 171 ( 37)
 59 --> 139 ( 25)
 60 --> 107 ( 31)
 61 -->  34 ( 38)
 61 -->  80 ( 19)
 61 --> 110 ( 18)
 61 --> 161 ( 24)
 62 -->  57 ( 30)
 62 -->  63 ( 28)
 62 -->  96 ( 31)
 62 --> 142 ( 31)
 63 -->  21 ( 33)
 63 --> 119 ( 39)
 63 --> 128 ( 19)
 63 --> 129 ( 17)
 63 --> 142 ( 39)
 64 -->   3 ( 22)
 64 -->  46 ( 32)
 65 -->  83 ( 32)
 66 -->  65 ( 36)
 67 -->  19 ( 14)
 68 -->  99 ( 18)
 69 -->   3 ( 21)
 69 -->  29 ( 11)
 69 -->  52 ( 24)
 69 --> 119 ( 14)
 69 --> 146 (  8)
 70 -->  51 ( 19)
 71 -->  40 ( 29)
 72 --> 123 ( 19)
 73 -->  15 ( 35)
 73 -->  35 ( 33)
 73 -->  80 ( 21)
 73 --> 128 ( 20)
 73 --> 142 ( 19)
 74 -->  70 ( 34)
 75 -->   9 ( 14)
 76 -->  64 (  9)
 76 -->  73 ( 19)
 76 -->  95 ( 35)
 76 --> 116 ( 28)
 76 --> 120 ( 13)
 76 --> 156 ( 17)
 77 -->  15 ( 28)
 77 -->  28 ( 33)
 77 -->  52 ( 29)
 77 -->  53 ( 24)
 78 -->  34 ( 25)
 78 -->  69 ( 32)
 78 --> 118 ( 35)
 79 -->  68 ( 15)
 80 -->   7 ( 25)
 80 -->  45 ( 20)
 80 --> 169 ( 18)
 81 -->  46 ( 31)
 81 -->  82 ( 23)
 81 --> 128 ( 37)
 82 -->  61 ( 25)
 82 -->  62 ( 26)
 82 --> 125 ( 35)
 82 --> 140 ( 35)
 82 --> 142 ( 30)
 83 -->  58 (  7)
 84 --> 153 ( 31)
 85 --> 138 ( 32)
 87 -->  37 ( 11)
 88 -->  67 ( 22)
 89 --> 124 ( 20)
 90 -->  75 ( 26)
 91 -->  84 ( 29)
 92 --> 130 ( 40)
 93 -->  90 ( 25)
 94 --> 158 ( 24)
 95 -->  35 ( 25)
 95 -->  55 ( 34)
 95 -->  77 ( 30)
 95 --> 168 ( 13)
 96 -->  28 ( 15)
 96 -->  29 ( 16)
 96 -->  82 ( 13)
 96 --> 169 ( 22)
 97 -->  42 (  6)
 97 --> 100 ( 43)
 97 --> 116 ( 31)
 97 --> 150 ( 32)
 97 --> 156 ( 19)
 97 --> 170 ( 25)
 98 -->  36 ( 28)
 98 -->  97 ( 45)
 98 --> 113 ( 31)
 98 --> 128 ( 23)
 98 --> 156 ( 32)
 99 --> 141 ( 31)
100 -->  86 ( 18)
101 -->  18 ( 12)
102 --> 112 ( 17)
103 -->  11 ( 30)
104 -->  13 ( 19)
105 --> 167 ( 35)
106 -->  58 ( 29)
106 -->  80 ( 19)
106 --> 135 ( 22)
106 --> 140 ( 23)
107 --> 152 ( 29)
108 -->   4 ( 13)
109 -->  58 ( 28)
110 -->  35 ( 31)
110 -->  98 ( 19)
110 --> 161 ( 11)
111 --> 154 ( 23)
112 --> 151 ( 20)
113 -->   5 ( 20)
113 -->  78 ( 24)
114 -->  16 ( 39)
115 -->  92 ( 14)
116 -->  45 ( 13)
116 --> 106 ( 33)
116 --> 135 ( 22)
117 -->  49 ( 37)
118 -->   3 ( 21)
118 -->  82 ( 35)
118 --> 110 ( 33)
118 --> 125 ( 28)
118 --> 140 ( 23)
119 -->  52 ( 31)
119 -->  81 ( 39)
119 --> 136 ( 30)
119 --> 145 ( 26)
119 --> 162 ( 17)
120 -->  29 ( 36)
120 -->  36 ( 34)
120 --> 142 ( 26)
121 --> 114 ( 21)
122 -->  45 ( 20)
123 --> 172 ( 35)
124 --> 121 ( 29)
125 -->  15 ( 25)
125 -->  57 ( 20)
125 --> 113 ( 30)
125 --> 156 ( 37)
126 --> 103 ( 37)
127 -->  89 ( 22)
128 -->  58 ( 23)
128 -->  82 ( 28)
128 -->  96 ( 25)
128 --> 129 ( 23)
128 --> 156 ( 24)
129 -->   7 ( 21)
129 -->  98 ( 23)
129 --> 118 ( 17)
129 --> 159 ( 18)
130 -->  43 ( 29)
131 -->  44 ( 11)
132 -->  59 ( 18)
133 -->  38 (  9)
134 -->  71 ( 37)
135 -->  28 ( 27)
135 -->  35 ( 23)
135 -->  40 ( 22)
135 -->  62 ( 27)
135 -->  80 ( 28)
136 -->  46 ( 20)
136 -->  57 ( 11)
136 --> 140 ( 29)
137 -->  17 ( 26)
138 --> 160 ( 25)
139 --> 155 ( 26)
140 -->  28 ( 27)
140 -->  53 ( 11)
140 -->  55 ( 33)
140 --> 113 ( 41)
141 --> 137 ( 16)
142 -->  52 ( 24)
142 -->  80 ( 22)
142 --> 106 ( 21)
142 --> 146 ( 22)
142 --> 150 ( 28)
142 --> 168 ( 31)
143 -->  34 ( 20)
143 -->  55 ( 25)
143 --> 119 (  9)
143 --> 135 ( 29)
144 --> 113 ( 26)
145 -->  63 ( 18)
145 --> 128 ( 20)
145 --> 129 ( 22)
146 -->  29 ( 45)
146 -->  77 ( 21)
146 --> 110 ( 34)
147 -->  88 ( 26)
148 --> 132 ( 16)
149 -->  10 ( 21)
150 -->  40 ( 23)
150 -->  52 ( 21)
150 --> 146 ( 26)
151 --> 109 ( 19)
152 --> 127 ( 27)
153 --> 104 ( 30)
154 -->  32 ( 21)
155 --> 149 ( 33)
156 -->  25 ( 23)
156 -->  69 ( 24)
156 -->  81 ( 27)
156 --> 110 ( 29)
157 -->  12 ( 26)
158 -->  93 (  9)
159 --> 163 ( 23)
160 --> 115 ( 36)
161 -->  55 ( 30)
161 --> 128 ( 19)
161 --> 169 ( 26)
162 -->   6 ( 13)
163 --> 166 ( 27)
164 -->  33 ( 20)
165 -->  56 ( 32)
166 -->  41 ( 25)
167 -->  14 ( 19)
168 -->  34 ( 27)
168 -->  46 ( 22)
168 --> 156 ( 22)
169 -->  53 ( 27)
169 -->  98 ( 23)
170 -->  24 ( 15)
171 -->  94 ( 12)
172 -->  20 ( 30)
173 --> 165 ( 37)
